Doculect1	Doculect2	weight	color
ENBBiya1	NNBBuu3	.01	transparent
ENBBiya1	NSFBiya5	.01	transparent
ENBBiya1	NUNMunken4	.01	transparent
ENBBiya1	NVBAbar7	.01	transparent
ENBBiya1	NVIAjumbu1	.01	transparent
ENBBiya1	TELKoshin4	.01	transparent
ENBBiya1	TNTMunken2	.01	transparent
ENBBiya1	WCANgun1	.01	transparent
ENBBiya1	ZKGKung1	.01	transparent
FBCBiya8	ICNBiya2	.01	transparent
FBCBiya8	JGYKoshin3	.01	transparent
FBCBiya8	KBMNgun4	.01	transparent
FBCBiya8	KCSKung3	.01	transparent
FBCBiya8	KCYBuu2	.01	transparent
FBCBiya8	KDCAjumbu10	.01	transparent
FBCBiya8	KDVFang1	.01	transparent
FBCBiya8	KEMBuu1	.01	transparent
FBCBiya8	KFKMashi1	.01	transparent
FBCBiya8	KHKFang12	.01	transparent
FBCBiya8	KJSFang2	.01	transparent
FBCBiya8	KMNAjumbu2	.01	transparent
FBCBiya8	LFNMundabli1	.01	transparent
FBCBiya8	MCANgun3	.01	transparent
FBCBiya8	MEAMumfu3	.01	transparent
FBCBiya8	MNJBuu4	.01	transparent
FBCBiya8	MRYKoshin2	.01	transparent
FBCBiya8	NACAbar2	.01	transparent
FBCBiya8	NCCMumfu4	.01	transparent
FBCBiya8	NCMMashi5	.01	transparent
FBCBiya8	NDNMissong5	.01	transparent
FBCBiya8	NEAMunken1	.01	transparent
FBCBiya8	NEMAjumbu9	.01	transparent
FBCBiya8	NFKBiya7	.01	transparent
FBCBiya8	NGTMunken3	.01	transparent
FBCBiya8	NINMundabli4	.01	transparent
FBCBiya8	NJNBiya6	.01	transparent
FBCBiya8	NJSKung4	.01	transparent
FBCBiya8	NMAAbar1	.01	transparent
FBCBiya8	NMNMundabli3	.01	transparent
FBCBiya8	NMSMissong4	.01	transparent
FBCBiya8	NNBBuu3	.01	transparent
FBCBiya8	NSFBiya5	.01	transparent
FBCBiya8	NUNMunken4	.01	transparent
FBCBiya8	NVBAbar7	.01	transparent
FBCBiya8	NVIAjumbu1	.01	transparent
FBCBiya8	TELKoshin4	.01	transparent
FBCBiya8	TNTMunken2	.01	transparent
FBCBiya8	WCANgun1	.01	transparent
FBCBiya8	ZKGKung1	.01	transparent
ICNBiya2	JGYKoshin3	.01	transparent
ICNBiya2	KBMNgun4	.01	transparent
ICNBiya2	KCSKung3	.01	transparent
ICNBiya2	KCYBuu2	.01	transparent
ICNBiya2	KDCAjumbu10	.01	transparent
ICNBiya2	KDVFang1	.01	transparent
ICNBiya2	KEMBuu1	.01	transparent
ICNBiya2	KFKMashi1	.01	transparent
ICNBiya2	KHKFang12	.01	transparent
ICNBiya2	KJSFang2	.01	transparent
ICNBiya2	KMNAjumbu2	.01	transparent
ICNBiya2	LFNMundabli1	.01	transparent
ICNBiya2	MCANgun3	.01	transparent
ICNBiya2	MEAMumfu3	.01	transparent
ICNBiya2	MNJBuu4	.01	transparent
ICNBiya2	MRYKoshin2	.01	transparent
ICNBiya2	NACAbar2	.01	transparent
ICNBiya2	NCCMumfu4	.01	transparent
ICNBiya2	NCMMashi5	.01	transparent
ICNBiya2	NDNMissong5	.01	transparent
ICNBiya2	NEAMunken1	.01	transparent
ICNBiya2	NEMAjumbu9	.01	transparent
ICNBiya2	NFKBiya7	.01	transparent
ICNBiya2	NGTMunken3	.01	transparent
ICNBiya2	NINMundabli4	.01	transparent
ICNBiya2	NJNBiya6	.01	transparent
ICNBiya2	NJSKung4	.01	transparent
ICNBiya2	NMAAbar1	.01	transparent
ICNBiya2	NMNMundabli3	.01	transparent
ICNBiya2	NMSMissong4	.01	transparent
ICNBiya2	NNBBuu3	.01	transparent
ICNBiya2	NSFBiya5	.01	transparent
ICNBiya2	NUNMunken4	.01	transparent
ICNBiya2	NVBAbar7	.01	transparent
ICNBiya2	NVIAjumbu1	.01	transparent
ICNBiya2	TELKoshin4	.01	transparent
ICNBiya2	TNTMunken2	.01	transparent
ICNBiya2	WCANgun1	.01	transparent
ICNBiya2	ZKGKung1	.01	transparent
JGYKoshin3	KBMNgun4	.01	transparent
JGYKoshin3	KCSKung3	.01	transparent
JGYKoshin3	KCYBuu2	.01	transparent
JGYKoshin3	KDCAjumbu10	.01	transparent
JGYKoshin3	KDVFang1	.01	transparent
JGYKoshin3	KEMBuu1	.01	transparent
JGYKoshin3	KFKMashi1	.01	transparent
JGYKoshin3	KHKFang12	.01	transparent
JGYKoshin3	KJSFang2	.01	transparent
JGYKoshin3	KMNAjumbu2	.01	transparent
JGYKoshin3	LFNMundabli1	.01	transparent
JGYKoshin3	MCANgun3	.01	transparent
JGYKoshin3	MEAMumfu3	.01	transparent
JGYKoshin3	MNJBuu4	.01	transparent
JGYKoshin3	MRYKoshin2	.01	transparent
JGYKoshin3	NACAbar2	.01	transparent
JGYKoshin3	NCCMumfu4	.01	transparent
JGYKoshin3	NCMMashi5	.01	transparent
JGYKoshin3	NDNMissong5	.01	transparent
JGYKoshin3	NEAMunken1	.01	transparent
JGYKoshin3	NEMAjumbu9	.01	transparent
JGYKoshin3	NFKBiya7	.01	transparent
JGYKoshin3	NGTMunken3	.01	transparent
JGYKoshin3	NINMundabli4	.01	transparent
JGYKoshin3	NJNBiya6	.01	transparent
JGYKoshin3	NJSKung4	.01	transparent
JGYKoshin3	NMAAbar1	.01	transparent
JGYKoshin3	NMNMundabli3	.01	transparent
JGYKoshin3	NMSMissong4	.01	transparent
JGYKoshin3	NNBBuu3	.01	transparent
JGYKoshin3	NSFBiya5	.01	transparent
JGYKoshin3	NUNMunken4	.01	transparent
JGYKoshin3	NVBAbar7	.01	transparent
JGYKoshin3	NVIAjumbu1	.01	transparent
JGYKoshin3	TELKoshin4	.01	transparent
JGYKoshin3	TNTMunken2	.01	transparent
JGYKoshin3	WCANgun1	.01	transparent
JGYKoshin3	ZKGKung1	.01	transparent
KBMNgun4	KCSKung3	.01	transparent
KBMNgun4	KCYBuu2	.01	transparent
KBMNgun4	KDCAjumbu10	.01	transparent
KBMNgun4	KDVFang1	.01	transparent
KBMNgun4	KEMBuu1	.01	transparent
KBMNgun4	KFKMashi1	.01	transparent
KBMNgun4	KHKFang12	.01	transparent
KBMNgun4	KJSFang2	.01	transparent
KBMNgun4	KMNAjumbu2	.01	transparent
KBMNgun4	LFNMundabli1	.01	transparent
KBMNgun4	MCANgun3	.01	transparent
KBMNgun4	MEAMumfu3	.01	transparent
KBMNgun4	MNJBuu4	.01	transparent
KBMNgun4	MRYKoshin2	.01	transparent
KBMNgun4	NACAbar2	.01	transparent
KBMNgun4	NCCMumfu4	.01	transparent
KBMNgun4	NCMMashi5	.01	transparent
KBMNgun4	NDNMissong5	.01	transparent
KBMNgun4	NEAMunken1	.01	transparent
KBMNgun4	NEMAjumbu9	.01	transparent
KBMNgun4	NFKBiya7	.01	transparent
KBMNgun4	NGTMunken3	.01	transparent
KBMNgun4	NINMundabli4	.01	transparent
KBMNgun4	NJNBiya6	.01	transparent
KBMNgun4	NJSKung4	.01	transparent
KBMNgun4	NMAAbar1	.01	transparent
KBMNgun4	NMNMundabli3	.01	transparent
KBMNgun4	NMSMissong4	.01	transparent
KBMNgun4	NNBBuu3	.01	transparent
KBMNgun4	NSFBiya5	.01	transparent
KBMNgun4	NUNMunken4	.01	transparent
KBMNgun4	NVBAbar7	.01	transparent
KBMNgun4	NVIAjumbu1	.01	transparent
KBMNgun4	TELKoshin4	.01	transparent
KBMNgun4	TNTMunken2	.01	transparent
KBMNgun4	WCANgun1	.01	transparent
KBMNgun4	ZKGKung1	.01	transparent
KCSKung3	KCYBuu2	28	blue
KCSKung3	KDCAjumbu10	.01	transparent
KCSKung3	KDVFang1	.01	transparent
KCSKung3	KEMBuu1	26	blue
KCSKung3	KFKMashi1	.01	transparent
KCSKung3	KHKFang12	.01	transparent
KCSKung3	KJSFang2	.01	transparent
KCSKung3	KMNAjumbu2	.01	transparent
KCSKung3	LFNMundabli1	17	purple
KCSKung3	MCANgun3	.01	transparent
KCSKung3	MEAMumfu3	14	purple
KCSKung3	MNJBuu4	30	blue
KCSKung3	MRYKoshin2	.01	transparent
KCSKung3	NACAbar2	.01	transparent
KCSKung3	NCCMumfu4	15	purple
KCSKung3	NCMMashi5	.01	transparent
KCSKung3	NDNMissong5	.01	transparent
KCSKung3	NEAMunken1	.01	transparent
KCSKung3	NEMAjumbu9	.01	transparent
KCSKung3	NFKBiya7	.01	transparent
KCSKung3	NGTMunken3	.01	transparent
KCSKung3	NINMundabli4	18	purple
KCSKung3	NJNBiya6	.01	transparent
KCSKung3	NJSKung4	40.0	grey75
KCSKung3	NMAAbar1	.01	transparent
KCSKung3	NMNMundabli3	15	purple
KCSKung3	NMSMissong4	.01	transparent
KCSKung3	NNBBuu3	32	blue
KCSKung3	NSFBiya5	.01	transparent
KCSKung3	NUNMunken4	.01	transparent
KCSKung3	NVBAbar7	.01	transparent
KCSKung3	NVIAjumbu1	.01	transparent
KCSKung3	TELKoshin4	.01	transparent
KCSKung3	TNTMunken2	.01	transparent
KCSKung3	WCANgun1	.01	transparent
KCSKung3	ZKGKung1	27.333333333333332	grey75
KCYBuu2	KDCAjumbu10	.01	transparent
KCYBuu2	KDVFang1	.01	transparent
KCYBuu2	KEMBuu1	36.333333333333336	grey75
KCYBuu2	KFKMashi1	.01	transparent
KCYBuu2	KHKFang12	.01	transparent
KCYBuu2	KJSFang2	.01	transparent
KCYBuu2	KMNAjumbu2	.01	transparent
KCYBuu2	LFNMundabli1	45	red
KCYBuu2	MCANgun3	.01	transparent
KCYBuu2	MEAMumfu3	40	red
KCYBuu2	MNJBuu4	34.0	grey75
KCYBuu2	MRYKoshin2	.01	transparent
KCYBuu2	NACAbar2	.01	transparent
KCYBuu2	NCCMumfu4	40	red
KCYBuu2	NCMMashi5	.01	transparent
KCYBuu2	NDNMissong5	.01	transparent
KCYBuu2	NEAMunken1	.01	transparent
KCYBuu2	NEMAjumbu9	.01	transparent
KCYBuu2	NFKBiya7	.01	transparent
KCYBuu2	NGTMunken3	.01	transparent
KCYBuu2	NINMundabli4	45	red
KCYBuu2	NJNBiya6	.01	transparent
KCYBuu2	NJSKung4	27	blue
KCYBuu2	NMAAbar1	.01	transparent
KCYBuu2	NMNMundabli3	46	red
KCYBuu2	NMSMissong4	.01	transparent
KCYBuu2	NNBBuu3	35.0	grey75
KCYBuu2	NSFBiya5	.01	transparent
KCYBuu2	NUNMunken4	.01	transparent
KCYBuu2	NVBAbar7	.01	transparent
KCYBuu2	NVIAjumbu1	.01	transparent
KCYBuu2	TELKoshin4	.01	transparent
KCYBuu2	TNTMunken2	.01	transparent
KCYBuu2	WCANgun1	.01	transparent
KCYBuu2	ZKGKung1	22	blue
KDCAjumbu10	KDVFang1	.01	transparent
KDCAjumbu10	KEMBuu1	.01	transparent
KDCAjumbu10	KFKMashi1	.01	transparent
KDCAjumbu10	KHKFang12	.01	transparent
KDCAjumbu10	KJSFang2	.01	transparent
KDCAjumbu10	KMNAjumbu2	.01	transparent
KDCAjumbu10	LFNMundabli1	.01	transparent
KDCAjumbu10	MCANgun3	.01	transparent
KDCAjumbu10	MEAMumfu3	.01	transparent
KDCAjumbu10	MNJBuu4	.01	transparent
KDCAjumbu10	MRYKoshin2	.01	transparent
KDCAjumbu10	NACAbar2	.01	transparent
KDCAjumbu10	NCCMumfu4	.01	transparent
KDCAjumbu10	NCMMashi5	.01	transparent
KDCAjumbu10	NDNMissong5	.01	transparent
KDCAjumbu10	NEAMunken1	.01	transparent
KDCAjumbu10	NEMAjumbu9	.01	transparent
KDCAjumbu10	NFKBiya7	.01	transparent
KDCAjumbu10	NGTMunken3	.01	transparent
KDCAjumbu10	NINMundabli4	.01	transparent
KDCAjumbu10	NJNBiya6	.01	transparent
KDCAjumbu10	NJSKung4	.01	transparent
KDCAjumbu10	NMAAbar1	.01	transparent
KDCAjumbu10	NMNMundabli3	.01	transparent
KDCAjumbu10	NMSMissong4	.01	transparent
KDCAjumbu10	NNBBuu3	.01	transparent
KDCAjumbu10	NSFBiya5	.01	transparent
KDCAjumbu10	NUNMunken4	.01	transparent
KDCAjumbu10	NVBAbar7	.01	transparent
KDCAjumbu10	NVIAjumbu1	.01	transparent
KDCAjumbu10	TELKoshin4	.01	transparent
KDCAjumbu10	TNTMunken2	.01	transparent
KDCAjumbu10	WCANgun1	.01	transparent
KDCAjumbu10	ZKGKung1	.01	transparent
KDVFang1	KEMBuu1	.01	transparent
KDVFang1	KFKMashi1	.01	transparent
KDVFang1	KHKFang12	.01	transparent
KDVFang1	KJSFang2	.01	transparent
KDVFang1	KMNAjumbu2	.01	transparent
KDVFang1	LFNMundabli1	.01	transparent
KDVFang1	MCANgun3	.01	transparent
KDVFang1	MEAMumfu3	.01	transparent
KDVFang1	MNJBuu4	.01	transparent
KDVFang1	MRYKoshin2	.01	transparent
KDVFang1	NACAbar2	.01	transparent
KDVFang1	NCCMumfu4	.01	transparent
KDVFang1	NCMMashi5	.01	transparent
KDVFang1	NDNMissong5	.01	transparent
KDVFang1	NEAMunken1	.01	transparent
KDVFang1	NEMAjumbu9	.01	transparent
KDVFang1	NFKBiya7	.01	transparent
KDVFang1	NGTMunken3	.01	transparent
KDVFang1	NINMundabli4	.01	transparent
KDVFang1	NJNBiya6	.01	transparent
KDVFang1	NJSKung4	.01	transparent
KDVFang1	NMAAbar1	.01	transparent
KDVFang1	NMNMundabli3	.01	transparent
KDVFang1	NMSMissong4	.01	transparent
KDVFang1	NNBBuu3	.01	transparent
KDVFang1	NSFBiya5	.01	transparent
KDVFang1	NUNMunken4	.01	transparent
KDVFang1	NVBAbar7	.01	transparent
KDVFang1	NVIAjumbu1	.01	transparent
KDVFang1	TELKoshin4	.01	transparent
KDVFang1	TNTMunken2	.01	transparent
KDVFang1	WCANgun1	.01	transparent
KDVFang1	ZKGKung1	.01	transparent
KEMBuu1	KFKMashi1	.01	transparent
KEMBuu1	KHKFang12	.01	transparent
KEMBuu1	KJSFang2	.01	transparent
KEMBuu1	KMNAjumbu2	.01	transparent
KEMBuu1	LFNMundabli1	49	red
KEMBuu1	MCANgun3	.01	transparent
KEMBuu1	MEAMumfu3	44	red
KEMBuu1	MNJBuu4	35.0	grey75
KEMBuu1	MRYKoshin2	.01	transparent
KEMBuu1	NACAbar2	.01	transparent
KEMBuu1	NCCMumfu4	46	red
KEMBuu1	NCMMashi5	.01	transparent
KEMBuu1	NDNMissong5	.01	transparent
KEMBuu1	NEAMunken1	.01	transparent
KEMBuu1	NEMAjumbu9	.01	transparent
KEMBuu1	NFKBiya7	.01	transparent
KEMBuu1	NGTMunken3	.01	transparent
KEMBuu1	NINMundabli4	47	red
KEMBuu1	NJNBiya6	.01	transparent
KEMBuu1	NJSKung4	27	blue
KEMBuu1	NMAAbar1	.01	transparent
KEMBuu1	NMNMundabli3	47	red
KEMBuu1	NMSMissong4	.01	transparent
KEMBuu1	NNBBuu3	34.666666666666664	grey75
KEMBuu1	NSFBiya5	.01	transparent
KEMBuu1	NUNMunken4	.01	transparent
KEMBuu1	NVBAbar7	.01	transparent
KEMBuu1	NVIAjumbu1	.01	transparent
KEMBuu1	TELKoshin4	.01	transparent
KEMBuu1	TNTMunken2	.01	transparent
KEMBuu1	WCANgun1	.01	transparent
KEMBuu1	ZKGKung1	22	blue
KFKMashi1	KHKFang12	.01	transparent
KFKMashi1	KJSFang2	.01	transparent
KFKMashi1	KMNAjumbu2	.01	transparent
KFKMashi1	LFNMundabli1	.01	transparent
KFKMashi1	MCANgun3	.01	transparent
KFKMashi1	MEAMumfu3	.01	transparent
KFKMashi1	MNJBuu4	.01	transparent
KFKMashi1	MRYKoshin2	.01	transparent
KFKMashi1	NACAbar2	.01	transparent
KFKMashi1	NCCMumfu4	.01	transparent
KFKMashi1	NCMMashi5	.01	transparent
KFKMashi1	NDNMissong5	.01	transparent
KFKMashi1	NEAMunken1	.01	transparent
KFKMashi1	NEMAjumbu9	.01	transparent
KFKMashi1	NFKBiya7	.01	transparent
KFKMashi1	NGTMunken3	.01	transparent
KFKMashi1	NINMundabli4	.01	transparent
KFKMashi1	NJNBiya6	.01	transparent
KFKMashi1	NJSKung4	.01	transparent
KFKMashi1	NMAAbar1	.01	transparent
KFKMashi1	NMNMundabli3	.01	transparent
KFKMashi1	NMSMissong4	.01	transparent
KFKMashi1	NNBBuu3	.01	transparent
KFKMashi1	NSFBiya5	.01	transparent
KFKMashi1	NUNMunken4	.01	transparent
KFKMashi1	NVBAbar7	.01	transparent
KFKMashi1	NVIAjumbu1	.01	transparent
KFKMashi1	TELKoshin4	.01	transparent
KFKMashi1	TNTMunken2	.01	transparent
KFKMashi1	WCANgun1	.01	transparent
KFKMashi1	ZKGKung1	.01	transparent
KHKFang12	KJSFang2	.01	transparent
KHKFang12	KMNAjumbu2	.01	transparent
KHKFang12	LFNMundabli1	.01	transparent
KHKFang12	MCANgun3	.01	transparent
KHKFang12	MEAMumfu3	.01	transparent
KHKFang12	MNJBuu4	.01	transparent
KHKFang12	MRYKoshin2	.01	transparent
KHKFang12	NACAbar2	.01	transparent
KHKFang12	NCCMumfu4	.01	transparent
KHKFang12	NCMMashi5	.01	transparent
KHKFang12	NDNMissong5	.01	transparent
KHKFang12	NEAMunken1	.01	transparent
KHKFang12	NEMAjumbu9	.01	transparent
KHKFang12	NFKBiya7	.01	transparent
KHKFang12	NGTMunken3	.01	transparent
KHKFang12	NINMundabli4	.01	transparent
KHKFang12	NJNBiya6	.01	transparent
KHKFang12	NJSKung4	.01	transparent
KHKFang12	NMAAbar1	.01	transparent
KHKFang12	NMNMundabli3	.01	transparent
KHKFang12	NMSMissong4	.01	transparent
KHKFang12	NNBBuu3	.01	transparent
KHKFang12	NSFBiya5	.01	transparent
KHKFang12	NUNMunken4	.01	transparent
KHKFang12	NVBAbar7	.01	transparent
KHKFang12	NVIAjumbu1	.01	transparent
KHKFang12	TELKoshin4	.01	transparent
KHKFang12	TNTMunken2	.01	transparent
KHKFang12	WCANgun1	.01	transparent
KHKFang12	ZKGKung1	.01	transparent
KJSFang2	KMNAjumbu2	.01	transparent
KJSFang2	LFNMundabli1	.01	transparent
KJSFang2	MCANgun3	.01	transparent
KJSFang2	MEAMumfu3	.01	transparent
KJSFang2	MNJBuu4	.01	transparent
KJSFang2	MRYKoshin2	.01	transparent
KJSFang2	NACAbar2	.01	transparent
KJSFang2	NCCMumfu4	.01	transparent
KJSFang2	NCMMashi5	.01	transparent
KJSFang2	NDNMissong5	.01	transparent
KJSFang2	NEAMunken1	.01	transparent
KJSFang2	NEMAjumbu9	.01	transparent
KJSFang2	NFKBiya7	.01	transparent
KJSFang2	NGTMunken3	.01	transparent
KJSFang2	NINMundabli4	.01	transparent
KJSFang2	NJNBiya6	.01	transparent
KJSFang2	NJSKung4	.01	transparent
KJSFang2	NMAAbar1	.01	transparent
KJSFang2	NMNMundabli3	.01	transparent
KJSFang2	NMSMissong4	.01	transparent
KJSFang2	NNBBuu3	.01	transparent
KJSFang2	NSFBiya5	.01	transparent
KJSFang2	NUNMunken4	.01	transparent
KJSFang2	NVBAbar7	.01	transparent
KJSFang2	NVIAjumbu1	.01	transparent
KJSFang2	TELKoshin4	.01	transparent
KJSFang2	TNTMunken2	.01	transparent
KJSFang2	WCANgun1	.01	transparent
KJSFang2	ZKGKung1	.01	transparent
KMNAjumbu2	LFNMundabli1	.01	transparent
KMNAjumbu2	MCANgun3	.01	transparent
KMNAjumbu2	MEAMumfu3	.01	transparent
KMNAjumbu2	MNJBuu4	.01	transparent
KMNAjumbu2	MRYKoshin2	.01	transparent
KMNAjumbu2	NACAbar2	.01	transparent
KMNAjumbu2	NCCMumfu4	.01	transparent
KMNAjumbu2	NCMMashi5	.01	transparent
KMNAjumbu2	NDNMissong5	.01	transparent
KMNAjumbu2	NEAMunken1	.01	transparent
KMNAjumbu2	NEMAjumbu9	.01	transparent
KMNAjumbu2	NFKBiya7	.01	transparent
KMNAjumbu2	NGTMunken3	.01	transparent
KMNAjumbu2	NINMundabli4	.01	transparent
KMNAjumbu2	NJNBiya6	.01	transparent
KMNAjumbu2	NJSKung4	.01	transparent
KMNAjumbu2	NMAAbar1	.01	transparent
KMNAjumbu2	NMNMundabli3	.01	transparent
KMNAjumbu2	NMSMissong4	.01	transparent
KMNAjumbu2	NNBBuu3	.01	transparent
KMNAjumbu2	NSFBiya5	.01	transparent
KMNAjumbu2	NUNMunken4	.01	transparent
KMNAjumbu2	NVBAbar7	.01	transparent
KMNAjumbu2	NVIAjumbu1	.01	transparent
KMNAjumbu2	TELKoshin4	.01	transparent
KMNAjumbu2	TNTMunken2	.01	transparent
KMNAjumbu2	WCANgun1	.01	transparent
KMNAjumbu2	ZKGKung1	.01	transparent
LFNMundabli1	MCANgun3	.01	transparent
LFNMundabli1	MEAMumfu3	33.0	grey75
LFNMundabli1	MNJBuu4	49	red
LFNMundabli1	MRYKoshin2	.01	transparent
LFNMundabli1	NACAbar2	.01	transparent
LFNMundabli1	NCCMumfu4	31.0	grey75
LFNMundabli1	NCMMashi5	.01	transparent
LFNMundabli1	NDNMissong5	.01	transparent
LFNMundabli1	NEAMunken1	.01	transparent
LFNMundabli1	NEMAjumbu9	.01	transparent
LFNMundabli1	NFKBiya7	.01	transparent
LFNMundabli1	NGTMunken3	.01	transparent
LFNMundabli1	NINMundabli4	37.333333333333336	grey75
LFNMundabli1	NJNBiya6	.01	transparent
LFNMundabli1	NJSKung4	16	purple
LFNMundabli1	NMAAbar1	.01	transparent
LFNMundabli1	NMNMundabli3	36.333333333333336	grey75
LFNMundabli1	NMSMissong4	.01	transparent
LFNMundabli1	NNBBuu3	49	red
LFNMundabli1	NSFBiya5	.01	transparent
LFNMundabli1	NUNMunken4	.01	transparent
LFNMundabli1	NVBAbar7	.01	transparent
LFNMundabli1	NVIAjumbu1	.01	transparent
LFNMundabli1	TELKoshin4	.01	transparent
LFNMundabli1	TNTMunken2	.01	transparent
LFNMundabli1	WCANgun1	.01	transparent
LFNMundabli1	ZKGKung1	13	purple
MCANgun3	MEAMumfu3	.01	transparent
MCANgun3	MNJBuu4	.01	transparent
MCANgun3	MRYKoshin2	.01	transparent
MCANgun3	NACAbar2	.01	transparent
MCANgun3	NCCMumfu4	.01	transparent
MCANgun3	NCMMashi5	.01	transparent
MCANgun3	NDNMissong5	.01	transparent
MCANgun3	NEAMunken1	.01	transparent
MCANgun3	NEMAjumbu9	.01	transparent
MCANgun3	NFKBiya7	.01	transparent
MCANgun3	NGTMunken3	.01	transparent
MCANgun3	NINMundabli4	.01	transparent
MCANgun3	NJNBiya6	.01	transparent
MCANgun3	NJSKung4	.01	transparent
MCANgun3	NMAAbar1	.01	transparent
MCANgun3	NMNMundabli3	.01	transparent
MCANgun3	NMSMissong4	.01	transparent
MCANgun3	NNBBuu3	.01	transparent
MCANgun3	NSFBiya5	.01	transparent
MCANgun3	NUNMunken4	.01	transparent
MCANgun3	NVBAbar7	.01	transparent
MCANgun3	NVIAjumbu1	.01	transparent
MCANgun3	TELKoshin4	.01	transparent
MCANgun3	TNTMunken2	.01	transparent
MCANgun3	WCANgun1	.01	transparent
MCANgun3	ZKGKung1	.01	transparent
MEAMumfu3	MNJBuu4	48	red
MEAMumfu3	MRYKoshin2	.01	transparent
MEAMumfu3	NACAbar2	.01	transparent
MEAMumfu3	NCCMumfu4	37.666666666666664	grey75
MEAMumfu3	NCMMashi5	.01	transparent
MEAMumfu3	NDNMissong5	.01	transparent
MEAMumfu3	NEAMunken1	.01	transparent
MEAMumfu3	NEMAjumbu9	.01	transparent
MEAMumfu3	NFKBiya7	.01	transparent
MEAMumfu3	NGTMunken3	.01	transparent
MEAMumfu3	NINMundabli4	31.666666666666668	grey75
MEAMumfu3	NJNBiya6	.01	transparent
MEAMumfu3	NJSKung4	14	purple
MEAMumfu3	NMAAbar1	.01	transparent
MEAMumfu3	NMNMundabli3	32.333333333333336	grey75
MEAMumfu3	NMSMissong4	.01	transparent
MEAMumfu3	NNBBuu3	47	red
MEAMumfu3	NSFBiya5	.01	transparent
MEAMumfu3	NUNMunken4	.01	transparent
MEAMumfu3	NVBAbar7	.01	transparent
MEAMumfu3	NVIAjumbu1	.01	transparent
MEAMumfu3	TELKoshin4	.01	transparent
MEAMumfu3	TNTMunken2	.01	transparent
MEAMumfu3	WCANgun1	.01	transparent
MEAMumfu3	ZKGKung1	12	purple
MNJBuu4	MRYKoshin2	.01	transparent
MNJBuu4	NACAbar2	.01	transparent
MNJBuu4	NCCMumfu4	53	red
MNJBuu4	NCMMashi5	.01	transparent
MNJBuu4	NDNMissong5	.01	transparent
MNJBuu4	NEAMunken1	.01	transparent
MNJBuu4	NEMAjumbu9	.01	transparent
MNJBuu4	NFKBiya7	.01	transparent
MNJBuu4	NGTMunken3	.01	transparent
MNJBuu4	NINMundabli4	48	red
MNJBuu4	NJNBiya6	.01	transparent
MNJBuu4	NJSKung4	34	blue
MNJBuu4	NMAAbar1	.01	transparent
MNJBuu4	NMNMundabli3	55	red
MNJBuu4	NMSMissong4	.01	transparent
MNJBuu4	NNBBuu3	40.333333333333336	grey75
MNJBuu4	NSFBiya5	.01	transparent
MNJBuu4	NUNMunken4	.01	transparent
MNJBuu4	NVBAbar7	.01	transparent
MNJBuu4	NVIAjumbu1	.01	transparent
MNJBuu4	TELKoshin4	.01	transparent
MNJBuu4	TNTMunken2	.01	transparent
MNJBuu4	WCANgun1	.01	transparent
MNJBuu4	ZKGKung1	27	blue
MRYKoshin2	NACAbar2	.01	transparent
MRYKoshin2	NCCMumfu4	.01	transparent
MRYKoshin2	NCMMashi5	.01	transparent
MRYKoshin2	NDNMissong5	.01	transparent
MRYKoshin2	NEAMunken1	.01	transparent
MRYKoshin2	NEMAjumbu9	.01	transparent
MRYKoshin2	NFKBiya7	.01	transparent
MRYKoshin2	NGTMunken3	.01	transparent
MRYKoshin2	NINMundabli4	.01	transparent
MRYKoshin2	NJNBiya6	.01	transparent
MRYKoshin2	NJSKung4	.01	transparent
MRYKoshin2	NMAAbar1	.01	transparent
MRYKoshin2	NMNMundabli3	.01	transparent
MRYKoshin2	NMSMissong4	.01	transparent
MRYKoshin2	NNBBuu3	.01	transparent
MRYKoshin2	NSFBiya5	.01	transparent
MRYKoshin2	NUNMunken4	.01	transparent
MRYKoshin2	NVBAbar7	.01	transparent
MRYKoshin2	NVIAjumbu1	.01	transparent
MRYKoshin2	TELKoshin4	.01	transparent
MRYKoshin2	TNTMunken2	.01	transparent
MRYKoshin2	WCANgun1	.01	transparent
MRYKoshin2	ZKGKung1	.01	transparent
NACAbar2	NCCMumfu4	.01	transparent
NACAbar2	NCMMashi5	.01	transparent
NACAbar2	NDNMissong5	.01	transparent
NACAbar2	NEAMunken1	.01	transparent
NACAbar2	NEMAjumbu9	.01	transparent
NACAbar2	NFKBiya7	.01	transparent
NACAbar2	NGTMunken3	.01	transparent
NACAbar2	NINMundabli4	.01	transparent
NACAbar2	NJNBiya6	.01	transparent
NACAbar2	NJSKung4	.01	transparent
NACAbar2	NMAAbar1	.01	transparent
NACAbar2	NMNMundabli3	.01	transparent
NACAbar2	NMSMissong4	.01	transparent
NACAbar2	NNBBuu3	.01	transparent
NACAbar2	NSFBiya5	.01	transparent
NACAbar2	NUNMunken4	.01	transparent
NACAbar2	NVBAbar7	.01	transparent
NACAbar2	NVIAjumbu1	.01	transparent
NACAbar2	TELKoshin4	.01	transparent
NACAbar2	TNTMunken2	.01	transparent
NACAbar2	WCANgun1	.01	transparent
NACAbar2	ZKGKung1	.01	transparent
NCCMumfu4	NCMMashi5	.01	transparent
NCCMumfu4	NDNMissong5	.01	transparent
NCCMumfu4	NEAMunken1	.01	transparent
NCCMumfu4	NEMAjumbu9	.01	transparent
