Doculect	Cog1	Cog4	Cog5	Cog6	Cog7	Cog10	Cog11	Cog19	Cog20	Cog22	Cog23	Cog27	Cog28	Cog31	Cog38	Cog43	Cog58	Cog61	Cog65	Cog66	Cog71	Cog72	Cog74	Cog75	Cog76	Cog78	Cog79	Cog81	Cog84	Cog109	Cog110	Cog112	Cog113	Cog114	Cog129	Cog135	Cog139	Cog140	Cog142	Cog143	Cog154	Cog155	Cog159	Cog162	Cog163	Cog166	Cog169	Cog172	Cog173	Cog180	Cog182	Cog192	Cog193	Cog197	Cog202	Cog203	Cog208	Cog209	Cog210	Cog212	Cog213	Cog217	Cog219	Cog221	Cog223	Cog225	Cog226	Cog228	Cog256	Cog269	Cog270	Cog271	Cog273	Cog274	Cog279	Cog280	Cog281	Cog282	Cog291	Cog295	Cog299	Cog302	Cog304	Cog307	Cog308	Cog312	Cog322	Cog348	Cog355	Cog358	Cog359	Cog392	Cog394	Cog395	Cog396	Cog399	Cog401	Cog407	Cog410	Cog414	Cog415	Cog418	Cog421	Cog424	Cog427	Cog430	Cog432	Cog433	Cog435	Cog437	Cog441	Cog455	Cog456	Cog458	Cog459	Cog460	Cog462	Cog465	Cog466	Cog467	Cog470	Cog471	Cog474	Cog475	Cog480	Cog510	Cog516	Cog519	Cog520	Cog523	Cog524	Cog525	Cog527	Cog529	Cog530	Cog535	Cog544	Cog557	Cog560	Cog563	Cog567	Cog568	Cog573	Cog575	Cog576	Cog586	Cog592	Cog593	Cog596	Cog606	Cog610	Cog611	Cog612	Cog614	Cog615	Cog616	Cog618	Cog623	Cog627	Cog628	Cog631	Cog632	Cog635	Cog637	Cog638	Cog639	Cog640	Cog646	Cog650	Cog651	Cog653	Cog656	Cog664	Cog665	Cog682	Cog687	Cog689	Cog697	Cog700	Cog701	Cog707	Cog713	Cog717	Cog720	Cog721	Cog723	Cog724	Cog725	Cog727	Cog752	Cog753	Cog755	Cog756	Cog757	Cog758	Cog763	Cog770	Cog771	Cog796	Cog797	Cog799	Cog800	Cog803	Cog805	Cog807	Cog824	Cog826	Cog833	Cog834	Cog835	Cog836	Cog839	Cog840	Cog843	Cog844	Cog848	Cog849	Cog851	Cog855	Cog857	Cog858	Cog862	Cog865	Cog868	Cog874	Cog879	Cog881	Cog884	Cog885	Cog889	Cog893	Cog925	Cog926	Cog929	Cog930	Cog935	Cog943	Cog944	Cog945	Cog947	Cog948	Cog950	Cog952	Cog954	Cog961	Cog966	Cog968	Cog971	Cog976	Cog991	Cog992	Cog993	Cog995	Cog996	Cog1000	Cog1006	Cog1010	Cog1011	Cog1015	Cog1017	Cog1020	Cog1022	Cog1025	Cog1029	Cog1030	Cog1035	Cog1036	Cog1038	Cog1039	Cog1040	Cog1045	Cog1051	Cog1053	Cog1055	Cog1056	Cog1058	Cog1059	Cog1060	Cog1063	Cog1064	Cog1066	Cog1075	Cog1082	Cog1084	Cog1087	Cog1093	Cog1100	Cog1112	Cog1113	Cog1116	Cog1117	Cog1119	Cog1120	Cog1122	Cog1123	Cog1162	Cog1163	Cog1166	Cog1167	Cog1169	Cog1176	Cog1178	Cog1179	Cog1181	Cog1200	Cog1201	Cog1202	Cog1204	Cog1205	Cog1207	Cog1208	Cog1216	Cog1219	Cog1230	Cog1231	Cog1234	Cog1239	Cog1247	Cog1248	Cog1251	Cog1252	Cog1259	Cog1262	Cog1265	Cog1266	Cog1272	Cog1277	Cog1278	Cog1307	Cog1308	Cog1310	Cog1311	Cog1313	Cog1314	Cog1317	Cog1327	Cog1331	Cog1332	Cog1333	Cog1334	Cog1336	Cog1337	Cog1341	Cog1342	Cog1343	Cog1346	Cog1348	Cog1352	Cog1353	Cog1390	Cog1391	Cog1396	Cog1399	Cog1406	Cog1433	Cog1434	Cog1440	Cog1443	Cog1444	Cog1446	Cog1447	Cog1448	Cog1450	Cog1451	Cog1452	Cog1454	Cog1455	Cog1457	Cog1459	Cog1460	Cog1463	Cog1464	Cog1475	Cog1476	Cog1479	Cog1481	Cog1483	Cog1484	Cog1497	Cog1503	Cog1504	Cog1508	Cog1512	Cog1517	Cog1518	Cog1520	Cog1521	Cog1522	Cog1525	Cog1526	Cog1528	Cog1529	Cog1530	Cog1536	Cog1551	Cog1552	Cog1555	Cog1557	Cog1558	Cog1559	Cog1561	Cog1562	Cog1574	Cog1580	Cog1581	Cog1587	Cog1590	Cog1591	Cog1594	Cog1599	Cog1603	Cog1604	Cog1607	Cog1611	Cog1615	Cog1618	Cog1620	Cog1621	Cog1635	Cog1650	Cog1654	Cog1655	Cog1657	Cog1660	Cog1666	Cog1681	Cog1682	Cog1685	Cog1686	Cog1699	Cog1702	Cog1703	Cog1706	Cog1709	Cog1713	Cog1716	Cog1718	Cog1719	Cog1727	Cog1731	Cog1737	Cog1746	Cog1747	Cog1777	Cog1780	Cog1781	Cog1782	Cog1783	Cog1785	Cog1788	Cog1790	Cog1794	Cog1796	Cog1798	Cog1799	Cog1803	Cog1806	Cog1807	Cog1808	Cog1814	Cog1817	Cog1832	Cog1836	Cog1841	Cog1842	Cog1846	Cog1848	Cog1852	Cog1857	Cog1861	Cog1862	Cog1865	Cog1866	Cog1868	Cog1871	Cog1873	Cog1875	Cog1896	Cog1897	Cog1900	Cog1901	Cog1903	Cog1914	Cog1917	Cog1918	Cog1919	Cog1921	Cog1924	Cog1925	Cog1933	Cog1939	Cog1943	Cog1944	Cog1950	Cog1951	Cog1954	Cog1955	Cog1957	Cog1958	Cog1959	Cog1967	Cog1969	Cog1976	Cog1980	Cog1982	Cog1983	Cog1986	Cog2000	Cog2001	Cog2002	Cog2003	Cog2007	Cog2013	Cog2015	Cog2035	Cog2036	Cog2039	Cog2040	Cog2041	Cog2042	Cog2050	Cog2051	Cog2052	Cog2056	Cog2061	Cog2069	Cog2090	Cog2091	Cog2094	Cog2095	Cog2097	Cog2099	Cog2108	Cog2128	Cog2129	Cog2132	Cog2133	Cog2135	Cog2138	Cog2139	Cog2148	Cog2151	Cog2152	Cog2153	Cog2155	Cog2158	Cog2166	Cog2167	Cog2171	Cog2172	Cog2175	Cog2176	Cog2179	Cog2183	Cog2185	Cog2216	Cog2218	Cog2220	Cog2221	Cog2229	Cog2233	Cog2235	Cog2261	Cog2264	Cog2265	Cog2266	Cog2267	Cog2272	Cog2277	Cog2280	Cog2284	Cog2295	Cog2297	Cog2301	Cog2302	Cog2303	Cog2304	Cog2305	Cog2306	Cog2308	Cog2311	Cog2338	Cog2348	Cog2351	Cog2353	Cog2354	Cog2355	Cog2360	Cog2363	Cog2365	Cog2372	Cog2389	Cog2392	Cog2393	Cog2394	Cog2396	Cog2397	Cog2399	Cog2402	Cog2409	Cog2423	Cog2425	Cog2427	Cog2428	Cog2431	Cog2432	Cog2433	Cog2437	Cog2441	Cog2442	Cog2445	Cog2446	Cog2448	Cog2449	Cog2454	Cog2461	Cog2464	Cog2466	Cog2467	Cog2468	Cog2471	Cog2472	Cog2476	Cog2502	Cog2503	Cog2506	Cog2509	Cog2510	Cog2513	Cog2520	Cog2542	Cog2543	Cog2547	Cog2549	Cog2553	Cog2555	Cog2573	Cog2594	Cog2595	Cog2597	Cog2598	Cog2601	Cog2604	Cog2605	Cog2607	Cog2613	Cog2614	Cog2615	Cog2620	Cog2621	Cog2622	Cog2624	Cog2634	Cog2635	Cog2639	Cog2641	Cog2644	Cog2654	Cog2674	Cog2675	Cog2678	Cog2679	Cog2681	Cog2685	Cog2688	Cog2689	Cog2690	Cog2691	Cog2693	Cog2697	Cog2700	Cog2702	Cog2706	Cog2709	Cog2711	Cog2712	Cog2718	Cog2721	Cog2723	Cog2726	Cog2732	Cog2760	Cog2761	Cog2764	Cog2765	Cog2767	Cog2771	Cog2779	Cog2788	Cog2791	Cog2805	Cog2807	Cog2808	Cog2810	Cog2811	Cog2812	Cog2817	Cog2819	Cog2820	Cog2824	Cog2838	Cog2853	Cog2854	Cog2855	Cog2858	Cog2863	Cog2869	Cog2870	Cog2873	Cog2876	Cog2877	Cog2879	Cog2883	Cog2886	Cog2903	Cog2921	Cog2925	Cog2926	Cog2930	Cog2968	Cog2969	Cog2973	Cog2975	Cog2981	Cog2982	Cog2983	Cog2985	Cog2986	Cog2988	Cog2990	Cog2992	Cog2994	Cog3017	Cog3024	Cog3029	Cog3031	Cog3034	Cog3035	Cog3038	Cog3066	Cog3071	Cog3074	Cog3075	Cog3076	Cog3081	Cog3082	Cog3090	Cog3101	Cog3102	Cog3105	Cog3106	Cog3110	Cog3111	Cog3112	Cog3144	Cog3145	Cog3146	Cog3148	Cog3149	Cog3151	Cog3156	Cog3159	Cog3160	Cog3171	Cog3174	Cog3190	Cog3192	Cog3197	Cog3199	Cog3202	Cog3203	Cog3205	Cog3207	Cog3210	Cog3211	Cog3216	Cog3217	Cog3218	Cog3223	Cog3232	Cog3243	Cog3244	Cog3246	Cog3247	Cog3248	Cog3253	Cog3254	Cog3255	Cog3258	Cog3261	Cog3275	Cog3278	Cog3286	Cog3288	Cog3296	Cog3298	Cog3305	Cog3306	Cog3316	Cog3322	Cog3328	Cog3339	Cog3344	Cog3346	Cog3349	Cog3363	Cog3364	Cog3366	Cog3368	Cog3370	Cog3371	Cog3374	Cog3378	Cog3381	Cog3388	Cog3415	Cog3416	Cog3418	Cog3420	Cog3421	Cog3422	Cog3425	Cog3433	Cog3434	Cog3440	Cog3449	Cog3459	Cog3466	Cog3467	Cog3470	Cog3471	Cog3472	Cog3473	Cog3476	Cog3480	Cog3481	Cog3507	Cog3508	Cog3510	Cog3511	Cog3512	Cog3513	Cog3514	Cog3516	Cog3517	Cog3520	Cog3522	Cog3527	Cog3529	Cog3532	Cog3533	Cog3536	Cog3547	Cog3549	Cog3550	Cog3552	Cog3554	Cog3556	Cog3561	Cog3600	Cog3607	Cog3620	Cog3624	Cog3625	Cog3632	Cog3633	Cog3634	Cog3636	Cog3637	Cog3640	Cog3642	Cog3644	Cog3651	Cog3661	Cog3663	Cog3670	Cog3673	Cog3676	Cog3677	Cog3680	Cog3681	Cog3684	Cog3688	Cog3689	Cog3690	Cog3704	Cog3706	Cog3712	Cog3721	Cog3724	Cog3727	Cog3728	Cog3734	Cog3744	Cog3745	Cog3751	Cog3755	Cog3760	Cog3762	Cog3764	Cog3765	Cog3774	Cog3785	Cog3786	Cog3787	Cog3788	Cog3791	Cog3794	Cog3797	Cog3798	Cog3802	Cog3811	Cog3822	Cog3823	Cog3824	Cog3826	Cog3832	Cog3833	Cog3837	Cog3838	Cog3841	Cog3844	Cog3849	Cog3863	Cog3871	Cog3874	Cog3875	Cog3876	Cog3879	Cog3880	Cog3882	Cog3886	Cog3895	Cog3896	Cog3897	Cog3899	Cog3905	Cog3906	Cog3908	Cog3909	Cog3924	Cog3931
Missong	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Missong	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bungba	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bungba	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
