Doculect1	Doculect2	SharedCognateCount
KCYBuu2	NINMundabli4	49
KCYBuu2	NJNBiya6	40
KCYBuu2	NJSKung4	29
KCYBuu2	NMAAbar1	38
KCYBuu2	NMNMundabli3	48
KCYBuu2	NMSMissong4	39
KCYBuu2	NNBBuu3	105
KCYBuu2	NSFBiya5	36
KCYBuu2	NUNMunken4	38
KCYBuu2	NVBAbar7	40
KCYBuu2	NVIAjumbu1	45
KCYBuu2	TELKoshin4	55
KCYBuu2	TNTMunken2	41
KCYBuu2	WCANgun1	42
KCYBuu2	ZKGKung1	24
KDCAjumbu10	KDVFang1	31
KDCAjumbu10	KEMBuu1	44
KDCAjumbu10	KFKMashi1	29
KDCAjumbu10	KHKFang12	40
KDCAjumbu10	KJSFang2	31
KDCAjumbu10	KMNAjumbu2	105
KDCAjumbu10	LFNMundabli1	30
KDCAjumbu10	MCANgun3	29
KDCAjumbu10	MEAMumfu3	27
KDCAjumbu10	MNJBuu4	50
KDCAjumbu10	MRYKoshin2	29
KDCAjumbu10	NACAbar2	27
KDCAjumbu10	NCCMumfu4	27
KDCAjumbu10	NCMMashi5	29
KDCAjumbu10	NDNMissong5	24
KDCAjumbu10	NEAMunken1	30
KDCAjumbu10	NEMAjumbu9	118
KDCAjumbu10	NFKBiya7	31
KDCAjumbu10	NGTMunken3	25
KDCAjumbu10	NINMundabli4	26
KDCAjumbu10	NJNBiya6	30
KDCAjumbu10	NJSKung4	37
KDCAjumbu10	NMAAbar1	24
KDCAjumbu10	NMNMundabli3	27
KDCAjumbu10	NMSMissong4	27
KDCAjumbu10	NNBBuu3	49
KDCAjumbu10	NSFBiya5	32
KDCAjumbu10	NUNMunken4	27
KDCAjumbu10	NVBAbar7	32
KDCAjumbu10	NVIAjumbu1	95
KDCAjumbu10	TELKoshin4	38
KDCAjumbu10	TNTMunken2	27
KDCAjumbu10	WCANgun1	29
KDCAjumbu10	ZKGKung1	26
KDVFang1	KEMBuu1	39
KDVFang1	KFKMashi1	23
KDVFang1	KHKFang12	88
KDVFang1	KJSFang2	80
KDVFang1	KMNAjumbu2	31
KDVFang1	LFNMundabli1	32
KDVFang1	MCANgun3	13
KDVFang1	MEAMumfu3	33
KDVFang1	MNJBuu4	42
KDVFang1	MRYKoshin2	37
KDVFang1	NACAbar2	14
KDVFang1	NCCMumfu4	31
KDVFang1	NCMMashi5	26
KDVFang1	NDNMissong5	17
KDVFang1	NEAMunken1	17
KDVFang1	NEMAjumbu9	35
KDVFang1	NFKBiya7	14
KDVFang1	NGTMunken3	15
KDVFang1	NINMundabli4	30
KDVFang1	NJNBiya6	15
KDVFang1	NJSKung4	20
KDVFang1	NMAAbar1	14
KDVFang1	NMNMundabli3	33
KDVFang1	NMSMissong4	15
KDVFang1	NNBBuu3	40
KDVFang1	NSFBiya5	14
KDVFang1	NUNMunken4	16
KDVFang1	NVBAbar7	15
KDVFang1	NVIAjumbu1	31
KDVFang1	TELKoshin4	42
KDVFang1	TNTMunken2	15
KDVFang1	WCANgun1	16
KDVFang1	ZKGKung1	20
KEMBuu1	KFKMashi1	42
KEMBuu1	KHKFang12	50
KEMBuu1	KJSFang2	37
KEMBuu1	KMNAjumbu2	46
KEMBuu1	LFNMundabli1	51
KEMBuu1	MCANgun3	34
KEMBuu1	MEAMumfu3	48
KEMBuu1	MNJBuu4	106
KEMBuu1	MRYKoshin2	42
KEMBuu1	NACAbar2	36
KEMBuu1	NCCMumfu4	50
KEMBuu1	NCMMashi5	40
KEMBuu1	NDNMissong5	39
KEMBuu1	NEAMunken1	43
KEMBuu1	NEMAjumbu9	47
KEMBuu1	NFKBiya7	30
KEMBuu1	NGTMunken3	35
KEMBuu1	NINMundabli4	51
KEMBuu1	NJNBiya6	36
KEMBuu1	NJSKung4	29
KEMBuu1	NMAAbar1	36
KEMBuu1	NMNMundabli3	49
KEMBuu1	NMSMissong4	39
KEMBuu1	NNBBuu3	104
KEMBuu1	NSFBiya5	33
KEMBuu1	NUNMunken4	38
KEMBuu1	NVBAbar7	38
KEMBuu1	NVIAjumbu1	42
KEMBuu1	TELKoshin4	59
KEMBuu1	TNTMunken2	41
KEMBuu1	WCANgun1	38
KEMBuu1	ZKGKung1	24
KFKMashi1	KHKFang12	29
KFKMashi1	KJSFang2	21
KFKMashi1	KMNAjumbu2	29
KFKMashi1	LFNMundabli1	31
KFKMashi1	MCANgun3	22
KFKMashi1	MEAMumfu3	32
KFKMashi1	MNJBuu4	43
KFKMashi1	MRYKoshin2	31
KFKMashi1	NACAbar2	24
KFKMashi1	NCCMumfu4	32
KFKMashi1	NCMMashi5	119
KFKMashi1	NDNMissong5	29
KFKMashi1	NEAMunken1	25
KFKMashi1	NEMAjumbu9	30
KFKMashi1	NFKBiya7	23
KFKMashi1	NGTMunken3	23
KFKMashi1	NINMundabli4	32
KFKMashi1	NJNBiya6	26
KFKMashi1	NJSKung4	25
KFKMashi1	NMAAbar1	22
KFKMashi1	NMNMundabli3	32
KFKMashi1	NMSMissong4	26
KFKMashi1	NNBBuu3	43
KFKMashi1	NSFBiya5	22
KFKMashi1	NUNMunken4	24
KFKMashi1	NVBAbar7	25
KFKMashi1	NVIAjumbu1	24
KFKMashi1	TELKoshin4	44
KFKMashi1	TNTMunken2	22
KFKMashi1	WCANgun1	22
KFKMashi1	ZKGKung1	21
KHKFang12	KJSFang2	82
KHKFang12	KMNAjumbu2	40
KHKFang12	LFNMundabli1	44
KHKFang12	MCANgun3	19
KHKFang12	MEAMumfu3	40
KHKFang12	MNJBuu4	50
KHKFang12	MRYKoshin2	45
KHKFang12	NACAbar2	19
KHKFang12	NCCMumfu4	39
KHKFang12	NCMMashi5	29
KHKFang12	NDNMissong5	20
KHKFang12	NEAMunken1	22
KHKFang12	NEMAjumbu9	44
KHKFang12	NFKBiya7	18
KHKFang12	NGTMunken3	18
KHKFang12	NINMundabli4	45
KHKFang12	NJNBiya6	18
KHKFang12	NJSKung4	25
KHKFang12	NMAAbar1	19
KHKFang12	NMNMundabli3	45
KHKFang12	NMSMissong4	18
KHKFang12	NNBBuu3	53
KHKFang12	NSFBiya5	17
KHKFang12	NUNMunken4	19
KHKFang12	NVBAbar7	19
KHKFang12	NVIAjumbu1	38
KHKFang12	TELKoshin4	52
KHKFang12	TNTMunken2	18
KHKFang12	WCANgun1	19
KHKFang12	ZKGKung1	23
KJSFang2	KMNAjumbu2	31
KJSFang2	LFNMundabli1	33
KJSFang2	MCANgun3	15
KJSFang2	MEAMumfu3	31
KJSFang2	MNJBuu4	37
KJSFang2	MRYKoshin2	35
KJSFang2	NACAbar2	17
KJSFang2	NCCMumfu4	33
KJSFang2	NCMMashi5	22
KJSFang2	NDNMissong5	16
KJSFang2	NEAMunken1	18
KJSFang2	NEMAjumbu9	35
KJSFang2	NFKBiya7	14
KJSFang2	NGTMunken3	14
KJSFang2	NINMundabli4	31
KJSFang2	NJNBiya6	16
KJSFang2	NJSKung4	19
KJSFang2	NMAAbar1	16
KJSFang2	NMNMundabli3	31
KJSFang2	NMSMissong4	14
KJSFang2	NNBBuu3	36
KJSFang2	NSFBiya5	15
KJSFang2	NUNMunken4	17
KJSFang2	NVBAbar7	16
KJSFang2	NVIAjumbu1	33
KJSFang2	TELKoshin4	41
KJSFang2	TNTMunken2	16
KJSFang2	WCANgun1	16
KJSFang2	ZKGKung1	18
KMNAjumbu2	LFNMundabli1	28
KMNAjumbu2	MCANgun3	27
KMNAjumbu2	MEAMumfu3	26
KMNAjumbu2	MNJBuu4	49
KMNAjumbu2	MRYKoshin2	28
KMNAjumbu2	NACAbar2	33
KMNAjumbu2	NCCMumfu4	25
KMNAjumbu2	NCMMashi5	29
KMNAjumbu2	NDNMissong5	26
KMNAjumbu2	NEAMunken1	32
KMNAjumbu2	NEMAjumbu9	107
KMNAjumbu2	NFKBiya7	31
KMNAjumbu2	NGTMunken3	28
KMNAjumbu2	NINMundabli4	28
KMNAjumbu2	NJNBiya6	33
KMNAjumbu2	NJSKung4	35
KMNAjumbu2	NMAAbar1	29
KMNAjumbu2	NMNMundabli3	25
KMNAjumbu2	NMSMissong4	23
KMNAjumbu2	NNBBuu3	50
KMNAjumbu2	NSFBiya5	28
KMNAjumbu2	NUNMunken4	28
KMNAjumbu2	NVBAbar7	36
KMNAjumbu2	NVIAjumbu1	104
KMNAjumbu2	TELKoshin4	39
KMNAjumbu2	TNTMunken2	31
KMNAjumbu2	WCANgun1	28
KMNAjumbu2	ZKGKung1	24
LFNMundabli1	MCANgun3	14
LFNMundabli1	MEAMumfu3	104
LFNMundabli1	MNJBuu4	51
LFNMundabli1	MRYKoshin2	31
LFNMundabli1	NACAbar2	15
LFNMundabli1	NCCMumfu4	98
LFNMundabli1	NCMMashi5	30
LFNMundabli1	NDNMissong5	20
LFNMundabli1	NEAMunken1	15
LFNMundabli1	NEMAjumbu9	35
LFNMundabli1	NFKBiya7	15
LFNMundabli1	NGTMunken3	15
LFNMundabli1	NINMundabli4	113
LFNMundabli1	NJNBiya6	16
LFNMundabli1	NJSKung4	21
LFNMundabli1	NMAAbar1	14
LFNMundabli1	NMNMundabli3	109
LFNMundabli1	NMSMissong4	20
LFNMundabli1	NNBBuu3	50
LFNMundabli1	NSFBiya5	17
LFNMundabli1	NUNMunken4	15
LFNMundabli1	NVBAbar7	14
LFNMundabli1	NVIAjumbu1	30
LFNMundabli1	TELKoshin4	51
LFNMundabli1	TNTMunken2	15
LFNMundabli1	WCANgun1	13
LFNMundabli1	ZKGKung1	15
MCANgun3	MEAMumfu3	13
MCANgun3	MNJBuu4	38
MCANgun3	MRYKoshin2	13
MCANgun3	NACAbar2	85
MCANgun3	NCCMumfu4	15
MCANgun3	NCMMashi5	23
MCANgun3	NDNMissong5	80
MCANgun3	NEAMunken1	86
MCANgun3	NEMAjumbu9	24
MCANgun3	NFKBiya7	98
MCANgun3	NGTMunken3	92
MCANgun3	NINMundabli4	18
MCANgun3	NJNBiya6	98
MCANgun3	NJSKung4	28
MCANgun3	NMAAbar1	80
MCANgun3	NMNMundabli3	16
MCANgun3	NMSMissong4	78
MCANgun3	NNBBuu3	41
MCANgun3	NSFBiya5	100
MCANgun3	NUNMunken4	91
MCANgun3	NVBAbar7	96
MCANgun3	NVIAjumbu1	29
MCANgun3	TELKoshin4	23
MCANgun3	TNTMunken2	88
MCANgun3	WCANgun1	107
MCANgun3	ZKGKung1	23
MEAMumfu3	MNJBuu4	51
MEAMumfu3	MRYKoshin2	30
MEAMumfu3	NACAbar2	13
MEAMumfu3	NCCMumfu4	114
MEAMumfu3	NCMMashi5	30
MEAMumfu3	NDNMissong5	19
MEAMumfu3	NEAMunken1	15
MEAMumfu3	NEMAjumbu9	32
MEAMumfu3	NFKBiya7	12
MEAMumfu3	NGTMunken3	14
MEAMumfu3	NINMundabli4	99
MEAMumfu3	NJNBiya6	14
MEAMumfu3	NJSKung4	19
MEAMumfu3	NMAAbar1	12
MEAMumfu3	NMNMundabli3	101
MEAMumfu3	NMSMissong4	20
MEAMumfu3	NNBBuu3	49
MEAMumfu3	NSFBiya5	17
MEAMumfu3	NUNMunken4	12
MEAMumfu3	NVBAbar7	13
MEAMumfu3	NVIAjumbu1	26
MEAMumfu3	TELKoshin4	48
MEAMumfu3	TNTMunken2	13
MEAMumfu3	WCANgun1	12
MEAMumfu3	ZKGKung1	14
MNJBuu4	MRYKoshin2	47
MNJBuu4	NACAbar2	37
MNJBuu4	NCCMumfu4	56
MNJBuu4	NCMMashi5	41
MNJBuu4	NDNMissong5	44
MNJBuu4	NEAMunken1	45
MNJBuu4	NEMAjumbu9	54
MNJBuu4	NFKBiya7	36
MNJBuu4	NGTMunken3	42
MNJBuu4	NINMundabli4	51
MNJBuu4	NJNBiya6	37
MNJBuu4	NJSKung4	34
MNJBuu4	NMAAbar1	37
MNJBuu4	NMNMundabli3	57
MNJBuu4	NMSMissong4	43
MNJBuu4	NNBBuu3	123
MNJBuu4	NSFBiya5	34
MNJBuu4	NUNMunken4	44
MNJBuu4	NVBAbar7	40
MNJBuu4	NVIAjumbu1	43
MNJBuu4	TELKoshin4	67
MNJBuu4	TNTMunken2	39
MNJBuu4	WCANgun1	36
MNJBuu4	ZKGKung1	28
MRYKoshin2	NACAbar2	17
MRYKoshin2	NCCMumfu4	28
MRYKoshin2	NCMMashi5	34
MRYKoshin2	NDNMissong5	18
MRYKoshin2	NEAMunken1	19
MRYKoshin2	NEMAjumbu9	32
MRYKoshin2	NFKBiya7	15
MRYKoshin2	NGTMunken3	17
MRYKoshin2	NINMundabli4	29
MRYKoshin2	NJNBiya6	15
MRYKoshin2	NJSKung4	26
MRYKoshin2	NMAAbar1	18
MRYKoshin2	NMNMundabli3	29
MRYKoshin2	NMSMissong4	18
MRYKoshin2	NNBBuu3	46
MRYKoshin2	NSFBiya5	14
MRYKoshin2	NUNMunken4	16
MRYKoshin2	NVBAbar7	20
MRYKoshin2	NVIAjumbu1	22
MRYKoshin2	TELKoshin4	73
MRYKoshin2	TNTMunken2	18
MRYKoshin2	WCANgun1	16
MRYKoshin2	ZKGKung1	23
NACAbar2	NCCMumfu4	14
NACAbar2	NCMMashi5	24
NACAbar2	NDNMissong5	80
NACAbar2	NEAMunken1	81
NACAbar2	NEMAjumbu9	25
NACAbar2	NFKBiya7	76
NACAbar2	NGTMunken3	81
NACAbar2	NINMundabli4	18
NACAbar2	NJNBiya6	80
NACAbar2	NJSKung4	25
NACAbar2	NMAAbar1	99
NACAbar2	NMNMundabli3	14
NACAbar2	NMSMissong4	74
NACAbar2	NNBBuu3	40
NACAbar2	NSFBiya5	81
NACAbar2	NUNMunken4	83
NACAbar2	NVBAbar7	106
NACAbar2	NVIAjumbu1	31
NACAbar2	TELKoshin4	27
NACAbar2	TNTMunken2	80
NACAbar2	WCANgun1	86
NACAbar2	ZKGKung1	21
NCCMumfu4	NCMMashi5	30
NCCMumfu4	NDNMissong5	20
NCCMumfu4	NEAMunken1	14
NCCMumfu4	NEMAjumbu9	30
NCCMumfu4	NFKBiya7	14
NCCMumfu4	NGTMunken3	15
NCCMumfu4	NINMundabli4	96
NCCMumfu4	NJNBiya6	17
NCCMumfu4	NJSKung4	20
NCCMumfu4	NMAAbar1	13
NCCMumfu4	NMNMundabli3	100
NCCMumfu4	NMSMissong4	19
NCCMumfu4	NNBBuu3	55
NCCMumfu4	NSFBiya5	16
NCCMumfu4	NUNMunken4	15
NCCMumfu4	NVBAbar7	12
NCCMumfu4	NVIAjumbu1	24
NCCMumfu4	TELKoshin4	44
NCCMumfu4	TNTMunken2	15
NCCMumfu4	WCANgun1	13
NCCMumfu4	ZKGKung1	14
NCMMashi5	NDNMissong5	29
NCMMashi5	NEAMunken1	24
NCMMashi5	NEMAjumbu9	29
NCMMashi5	NFKBiya7	26
NCMMashi5	NGTMunken3	24
NCMMashi5	NINMundabli4	31
NCMMashi5	NJNBiya6	25
NCMMashi5	NJSKung4	29
NCMMashi5	NMAAbar1	22
NCMMashi5	NMNMundabli3	28
NCMMashi5	NMSMissong4	28
NCMMashi5	NNBBuu3	41
NCMMashi5	NSFBiya5	24
NCMMashi5	NUNMunken4	24
NCMMashi5	NVBAbar7	25
NCMMashi5	NVIAjumbu1	25
NCMMashi5	TELKoshin4	44
NCMMashi5	TNTMunken2	22
NCMMashi5	WCANgun1	23
NCMMashi5	ZKGKung1	24
NDNMissong5	NEAMunken1	78
NDNMissong5	NEMAjumbu9	21
NDNMissong5	NFKBiya7	75
NDNMissong5	NGTMunken3	82
NDNMissong5	NINMundabli4	22
NDNMissong5	NJNBiya6	82
NDNMissong5	NJSKung4	29
NDNMissong5	NMAAbar1	70
NDNMissong5	NMNMundabli3	21
NDNMissong5	NMSMissong4	122
NDNMissong5	NNBBuu3	44
NDNMissong5	NSFBiya5	78
NDNMissong5	NUNMunken4	82
NDNMissong5	NVBAbar7	94
NDNMissong5	NVIAjumbu1	24
NDNMissong5	TELKoshin4	26
NDNMissong5	TNTMunken2	78
NDNMissong5	WCANgun1	86
NDNMissong5	ZKGKung1	18
NEAMunken1	NEMAjumbu9	27
NEAMunken1	NFKBiya7	83
NEAMunken1	NGTMunken3	97
NEAMunken1	NINMundabli4	17
NEAMunken1	NJNBiya6	89
NEAMunken1	NJSKung4	28
NEAMunken1	NMAAbar1	75
NEAMunken1	NMNMundabli3	15
NEAMunken1	NMSMissong4	74
NEAMunken1	NNBBuu3	45
NEAMunken1	NSFBiya5	87
NEAMunken1	NUNMunken4	98
NEAMunken1	NVBAbar7	86
NEAMunken1	NVIAjumbu1	32
NEAMunken1	TELKoshin4	29
NEAMunken1	TNTMunken2	104
NEAMunken1	WCANgun1	88
NEAMunken1	ZKGKung1	23
NEMAjumbu9	NFKBiya7	29
NEMAjumbu9	NGTMunken3	23
NEMAjumbu9	NINMundabli4	27
NEMAjumbu9	NJNBiya6	28
NEMAjumbu9	NJSKung4	35
NEMAjumbu9	NMAAbar1	23
NEMAjumbu9	NMNMundabli3	30
NEMAjumbu9	NMSMissong4	21
NEMAjumbu9	NNBBuu3	53
NEMAjumbu9	NSFBiya5	25
NEMAjumbu9	NUNMunken4	25
NEMAjumbu9	NVBAbar7	29
NEMAjumbu9	NVIAjumbu1	96
NEMAjumbu9	TELKoshin4	45
NEMAjumbu9	TNTMunken2	26
NEMAjumbu9	WCANgun1	24
NEMAjumbu9	ZKGKung1	26
NFKBiya7	NGTMunken3	92
NFKBiya7	NINMundabli4	17
NFKBiya7	NJNBiya6	110
NFKBiya7	NJSKung4	26
NFKBiya7	NMAAbar1	71
NFKBiya7	NMNMundabli3	17
NFKBiya7	NMSMissong4	76
NFKBiya7	NNBBuu3	38
NFKBiya7	NSFBiya5	104
NFKBiya7	NUNMunken4	91
NFKBiya7	NVBAbar7	87
NFKBiya7	NVIAjumbu1	30
NFKBiya7	TELKoshin4	22
NFKBiya7	TNTMunken2	88
NFKBiya7	WCANgun1	101
NFKBiya7	ZKGKung1	21
NGTMunken3	NINMundabli4	18
NGTMunken3	NJNBiya6	91
NGTMunken3	NJSKung4	29
NGTMunken3	NMAAbar1	79
NGTMunken3	NMNMundabli3	18
NGTMunken3	NMSMissong4	78
NGTMunken3	NNBBuu3	42
NGTMunken3	NSFBiya5	96
NGTMunken3	NUNMunken4	111
NGTMunken3	NVBAbar7	90
NGTMunken3	NVIAjumbu1	28
NGTMunken3	TELKoshin4	26
NGTMunken3	TNTMunken2	99
NGTMunken3	WCANgun1	97
NGTMunken3	ZKGKung1	24
NINMundabli4	NJNBiya6	17
NINMundabli4	NJSKung4	21
NINMundabli4	NMAAbar1	17
NINMundabli4	NMNMundabli3	113
NINMundabli4	NMSMissong4	21
NINMundabli4	NNBBuu3	51
NINMundabli4	NSFBiya5	20
NINMundabli4	NUNMunken4	16
NINMundabli4	NVBAbar7	16
NINMundabli4	NVIAjumbu1	28
NINMundabli4	TELKoshin4	46
NINMundabli4	TNTMunken2	18
NINMundabli4	WCANgun1	16
NINMundabli4	ZKGKung1	16
NJNBiya6	NJSKung4	28
NJNBiya6	NMAAbar1	76
NJNBiya6	NMNMundabli3	17
NJNBiya6	NMSMissong4	77
NJNBiya6	NNBBuu3	42
NJNBiya6	NSFBiya5	110
NJNBiya6	NUNMunken4	91
NJNBiya6	NVBAbar7	93
NJNBiya6	NVIAjumbu1	29
NJNBiya6	TELKoshin4	23
NJNBiya6	TNTMunken2	96
NJNBiya6	WCANgun1	105
NJNBiya6	ZKGKung1	23
NJSKung4	NMAAbar1	26
NJSKung4	NMNMundabli3	17
NJSKung4	NMSMissong4	29
NJSKung4	NNBBuu3	33
NJSKung4	NSFBiya5	27
NJSKung4	NUNMunken4	26
NJSKung4	NVBAbar7	30
NJSKung4	NVIAjumbu1	35
NJSKung4	TELKoshin4	32
NJSKung4	TNTMunken2	26
NJSKung4	WCANgun1	25
NJSKung4	ZKGKung1	80
NMAAbar1	NMNMundabli3	13
NMAAbar1	NMSMissong4	65
NMAAbar1	NNBBuu3	40
NMAAbar1	NSFBiya5	77
NMAAbar1	NUNMunken4	80
NMAAbar1	NVBAbar7	98
NMAAbar1	NVIAjumbu1	28
NMAAbar1	TELKoshin4	25
NMAAbar1	TNTMunken2	76
NMAAbar1	WCANgun1	79
NMAAbar1	ZKGKung1	21
NMNMundabli3	NMSMissong4	20
NMNMundabli3	NNBBuu3	55
NMNMundabli3	NSFBiya5	15
NMNMundabli3	NUNMunken4	15
NMNMundabli3	NVBAbar7	13
NMNMundabli3	NVIAjumbu1	26
NMNMundabli3	TELKoshin4	47
NMNMundabli3	TNTMunken2	14
NMNMundabli3	WCANgun1	15
NMNMundabli3	ZKGKung1	14
NMSMissong4	NNBBuu3	41
NMSMissong4	NSFBiya5	77
NMSMissong4	NUNMunken4	83
NMSMissong4	NVBAbar7	91
NMSMissong4	NVIAjumbu1	23
NMSMissong4	TELKoshin4	26
NMSMissong4	TNTMunken2	74
NMSMissong4	WCANgun1	84
NMSMissong4	ZKGKung1	18
NNBBuu3	NSFBiya5	37
NNBBuu3	NUNMunken4	42
NNBBuu3	NVBAbar7	44
NNBBuu3	NVIAjumbu1	44
NNBBuu3	TELKoshin4	68
NNBBuu3	TNTMunken2	42
NNBBuu3	WCANgun1	38
NNBBuu3	ZKGKung1	28
NSFBiya5	NUNMunken4	94
NSFBiya5	NVBAbar7	93
NSFBiya5	NVIAjumbu1	28
NSFBiya5	TELKoshin4	24
NSFBiya5	TNTMunken2	90
NSFBiya5	WCANgun1	105
NSFBiya5	ZKGKung1	22
NUNMunken4	NVBAbar7	94
NUNMunken4	NVIAjumbu1	28
NUNMunken4	TELKoshin4	26
NUNMunken4	TNTMunken2	104
NUNMunken4	WCANgun1	95
NUNMunken4	ZKGKung1	21
NVBAbar7	NVIAjumbu1	32
NVBAbar7	TELKoshin4	30
NVBAbar7	TNTMunken2	92
NVBAbar7	WCANgun1	98
NVBAbar7	ZKGKung1	21
NVIAjumbu1	TELKoshin4	32
NVIAjumbu1	TNTMunken2	29
NVIAjumbu1	WCANgun1	27
NVIAjumbu1	ZKGKung1	25
TELKoshin4	TNTMunken2	26
TELKoshin4	WCANgun1	23
TELKoshin4	ZKGKung1	27
TNTMunken2	WCANgun1	93
TNTMunken2	ZKGKung1	23
WCANgun1	ZKGKung1	19
