ID	Concept	Doculect	Value	Tokens
1857	leg	MRYKoshin2	tàŋ /  tótàŋ	t a.¹/a ŋ
1858	leg	ZKGKung1	ɪ̀fwɛ́ɪ́ / sə́fwɛ́ɪ́ ~	ɪ.¹/ɪ f w ɛ.⁵/ɛ ɪ.⁵/ɪ
1859	leg	BNMKung2	kə́fwɛ́ʲ / sə́fwɛ́ʲ	k ə.⁵/ə f w ɛ.⁵/ɛ j
1860	leg	LFNMundabli1	yə̄ŋ / yə̄ŋyə́	j ə.³/ə ŋ
1861	leg	NINMundabli4	kɛ́ / kɛ̄bə́	k ɛ.⁵/ɛ
1862	leg	NEAMunken1	ʃíŋʃɔ́ŋhə́ / bə̀ʃìŋʃɔ́ŋhə́	ʃ i.⁵/i ŋ ʃ ɔ.⁵/ɔ ŋ h ə.⁵/ə
1863	leg	WCANgun1	mbāːn / bɛ̀mbáːn	m b aː.³/aː n
1864	leg	APBMumfu1	ká / kábə́	k a.⁵/a
1865	leg	DNMMumfu2	ká / káːkə́	k a.⁵/a
1866	leg	BKBMashi2	dzə̄ŋ / dzə́ŋ	d z ə.³/ə ŋ
1867	leg	KFKMashi1	dzə̄ŋ / dzə́ŋ	d z ə.³/ə ŋ
1868	leg	AGAMissong2	ʊ́kɔ́hɔ́/ákɔ́hɔ́wú~	ʊ.⁵/ʊ k ɔ.⁵/ɔ h ɔ.⁵/ɔ
1869	toe	NMAAbar1	úkɔ́hɔ̂ / mwɨ̀ŋkɔ̀hɔ̂	u.¹/u k ɔ.⁵/ɔ h ɔ.⁵¹/ɔ
1870	toe	NACAbar2	ɪ̀tʃàhà / mə̀ntʃáhá	ɪ.¹/ɪ tʃ a.¹/a h a.¹/a
1871	toe	NVIAjumbu1	mwɪ̀nfə́kpɛ̄ / kə́mwɪ́nkpɛ̄~ámwɪ̀nmə̂mkpɛ̄	m w ɪ.¹/ɪ n f ə.⁵/ə kp ɛ.³/ɛ
1872	toe	KMNAjumbu2	kúfə́ākɛ̄ / ŋkúmə́kpɛ̄~ŋkúmkpɛ̄	k u.¹/u f ə.⁵/ə a.³/a k ɛ.³/ɛ
1873	toe	KEMBuu1	késə̀byɛ̂ / ø	k e.⁵/e s ə.¹/ə b j ɛ.⁵¹/ɛ
1874	toe	KCYBuu2	byê / kə́byêtə́	b j e.⁵¹/e
1875	toe	KDVFang1	ɲɪ̌ / ɲɪ́ ~ ɲɪ̀ / ɲɪ̌	ɲ ɪ.¹⁵/ɪ
1876	toe	KJSFang2	ɲʲə̀ː / ɲʲə́	ɲʲ əː.¹/əː
1877	toe	MRYKoshin2	ɲʲə̀ː /  fí	ɲʲ əː.¹/əː
1878	toe	ZKGKung1	wáɪ́kə́wʊ́rə́kə́ / waːwʊ́rə́ɣə́	w a.⁵/a ɪ.⁵/ɪ k ə.⁵/ə w ʊ.⁵/ʊ r ə.⁵/ə k ə.⁵/ə
1879	toe	BNMKung2	wàːwo᷇ːlkə́ / wáːwóːlə́	w aː.¹/aː w oː.⁵³/oː l k ə.⁵/ə
1880	toe	LFNMundabli1	ŋkʊ̀ŋkwɔ̌ŋbyê / ø	ŋ k ʊ.¹/ʊ ŋ k w ɔ.¹⁵/ɔ ŋ b j e.⁵¹/e
1881	toe	NINMundabli4	ŋkʊ̀ŋkwɔ̌ŋbyê / ŋkʊ̀ŋkwɔ̌ŋbyèkə́	ŋ k ʊ.¹/ʊ ŋ k w ɔ.¹⁵/ɔ ŋ b j e.⁵¹/e
1882	toe	NEAMunken1	ánʊ́mʊ́kwə́hə̄ / bìnʊ́mʊ́kwə́hə̄	a.⁵/a n ʊ.⁵/ʊ m ʊ.⁵/ʊ k w ə.⁵/ə h ə.³/ə
1883	toe	TNTMunken2	ʃìʊ́kwàsə̀ / àkwàsə̀~mʊ̀àkwàsə̀	ʃ i.¹/i ʊ.⁵/ʊ k w a.¹/a s ə.¹/ə
1884	toe	WCANgun1	ɪ́tʃɛ́hɛ́ / átʃɛ́hɛ́	ɪ.⁵/ɪ tʃ ɛ.⁵/ɛ h ɛ.⁵/ɛ
1885	toe	AOMNgun2	ɪ̀tʃɛ̀hɛ̀ / atʃɛ́hɛ́	ɪ.¹/ɪ tʃ ɛ.¹/ɛ h ɛ.¹/ɛ
1886	toe	APBMumfu1	ŋkʊ̀ŋkɔ̀ŋ / ŋkʊ̀ŋkɔ̀byə̌bə̌	ŋ k ʊ.¹/ʊ ŋ k ɔ.¹/ɔ ŋ
1887	toe	DNMMumfu2	ɲyèbyê / ɲyèːbyêːkə́	ɲ j e.¹/e b j e.⁵¹/e
1888	toe	BKBMashi2	ɲɪ̀ / ɲɪ̂	ɲ ɪ.¹/ɪ
1889	toe	KFKMashi1	ɲɪ̀ / ɲɪ̂	ɲ ɪ.¹/ɪ
1890	toe	ABSMissong1	fìmyɛ̌kɔ́hɔ́ / mùmyɛ̌kɔ́hɔ́	f i.³/i m j ɛ.¹⁵/ɛ k ɔ.⁵/ɔ h ɔ.⁵/ɔ
1891	toe	AGAMissong2	fìmyɛ̌ / mùmyɛ̌kɔ́hɔ́	f i.³/i m j ɛ.¹⁵/ɛ
1892	penis	NMAAbar1	ɪ̀zʊ̂ / mwɨ̃̀nzʊ̂	ɪ.¹/ɪ z ʊ.¹⁵/ʊ
1893	penis	NACAbar2	ɪ̀dzʊ̂ / mə́nzdʊ̂	ɪ.¹/ɪ d z ʊ.¹⁵/ʊ
1894	penis	NVIAjumbu1	dʒʊ̀ / kə̀dʒʊ̀lə̀~dʒʊ́lə̀	dʒ ʊ.¹/ʊ
1895	penis	KMNAjumbu2	dʒʊ̀ / kə́dʒʊ́lə̀	dʒ ʊ.¹/ʊ
1896	penis	KEMBuu1	dzʊ́ː / kə́dzʊ́ːtə́	d z ʊː.⁵/ʊː
1897	penis	KCYBuu2	dzʊ́ / kə́dzʊ́tə́	d z ʊ.⁵/ʊ
1898	penis	KDVFang1	dzʊ̀ / dzʊ́	d z ʊ.¹/ʊ
1899	penis	KJSFang2	dzù / dzú	d z u.¹/u
1900	penis	MRYKoshin2	dzʊ̀ / ø	d z ʊ.¹/ʊ
1901	penis	ZKGKung1	ɪ́tín / sə́tín	ɪ.⁵/ɪ t i.⁵/i n
1902	penis	BNMKung2	ɪ́tín / sə̀tín	ɪ.⁵/ɪ t i.⁵/i n
1903	penis	LFNMundabli1	dzūā / dzūāyə́	d z u.³/u a.³/a
1904	penis	NINMundabli4	dznūœ̄ / dzūœyɛ́n	d z n u.³/u œ.³/œ
1905	penis	NEAMunken1	ɪ́dzʊ̂ / ádzʊ́~àdzʊ́	ɪ.⁵/ɪ d z ʊ.¹⁵/ʊ
1906	penis	TNTMunken2	ìzʊ̂ / àzʊ̀	i.¹/i z ʊ.¹⁵/ʊ
1907	penis	WCANgun1	ɪ́dzǿ / ádzø̂	ɪ.⁵/ɪ d z ø.⁵/ø
1908	penis	AOMNgun2	ɪ́zó / ázó	ɪ.⁵/ɪ z o.⁵/o
1909	penis	APBMumfu1	dzōʔ / dzōʔyə́	d z o.³/o ʔ
1910	penis	DNMMumfu2	zóʔó / dzòʔòkə́	z o.⁵/o ʔ o.⁵/o
1911	penis	BKBMashi2	dzɔ̄k / dzɔ́k	d z ɔ.³/ɔ k
1912	penis	KFKMashi1	dzōk / dzók	d z o.³/o k
1913	penis	ABSMissong1	ìdʒúó / àdʒúó	i.¹/i dʒ u.¹/u o.⁵/o
1914	penis	AGAMissong2	ìdʒúə́ / ádʒúówú	i.¹/i dʒ u.¹/u ə.⁵/ə
1915	testicle	NMAAbar1	m̀kpʊ́mfé / mwɨ̃̀mkpʊ̀mfé	m.¹/m kp ʊ.⁵/ʊ m f e.⁵/e
1916	testicle	NACAbar2	ànféː~ìfé / mə̀mfə́ː ~	a.¹/a n f eː.⁵/eː
1917	testicle	NVIAjumbu1	ʃɛ̌nfü~fü / kə̀ʃɛ̌nfü~àfǘ~fǘlə̄	ʃ ɛ.¹⁵/ɛ n f uʱ.³/uʱ
1918	testicle	KMNAjumbu2	fwǘ / àfwǘ	f w uʱ.⁵/uʱ
1919	testicle	KEMBuu1	fíː / kə́fíːtə́	f iː.⁵/iː
1920	testicle	KCYBuu2	fí / kə̀fíːtə́	f i.⁵/i
1921	testicle	KDVFang1	dɛ̌ː / tə̀dɛ̀ːkə́	d ɛː.¹⁵/ɛː
1922	testicle	KJSFang2	dɛ̌ː / tə̀dɛ̌ː	d ɛː.¹⁵/ɛː
1923	testicle	MRYKoshin2	lə́ /  tólə́	l ə.⁵/ə
1924	testicle	ZKGKung1	kə́bâm / úbâm	k ə.⁵/ə b a.⁵¹/a m
1925	testicle	BNMKung2	kə́bâm / ʊ́bâm	k ə.⁵/ə b a.⁵¹/a m
1926	testicle	LFNMundabli1	fyé / fyékō	f j e.⁵/e
1927	testicle	NINMundabli4	fyé / fyēkə́	f j e.⁵/e
1928	testicle	NEAMunken1	ɪ̀fàlə̀~àfàlə̀ / àfàlə̀ ~ kɪ̀fàlə̀	ɪ.¹/ɪ f a.¹/a l ə.¹/ə
1929	testicle	TNTMunken2	ɪ̀fálə́ / áfálə́	ɪ.¹/ɪ f a.⁵/a l ə.⁵/ə
1930	testicle	WCANgun1	fɛ́~ɪ́fɛ́ / áfɛ́	f ɛ.⁵/ɛ
1931	testicle	AOMNgun2	ɪ̀kpə̀màfɛ́ / àkpə̀màfɛ́	ɪ.¹/ɪ kp ə.³/ə m a.¹/a f ɛ.⁵/ɛ
1932	testicle	APBMumfu1	ʃám / ʃámyə́	ʃ a.⁵/a m
1933	testicle	DNMMumfu2	ʃám / ʃámkɛ́n	ʃ a.⁵/a m
1934	testicle	BKBMashi2	də́ / də́ŋ	d ə.⁵/ə
1935	testicle	KFKMashi1	də́ / dáŋ	d ə.⁵/ə
1936	testicle	ABSMissong1	ìfɛ̀ː / àfɛ́	i.¹/i f ɛː.¹/ɛː
1937	testicle	AGAMissong2	ɪ́kpə́mɪ́fɛ́/àkpə̀máfɛ́wú~ìfɛ̀ː / àfɛ́	ɪ.⁵/ɪ kp ə.⁵/ə m ɪ.⁵/ɪ f ɛ.⁵/ɛ
1938	vagina	NMAAbar1	ɪ̀kún / àŋkún	ɪ.¹/ɪ k u.¹/u n
1939	vagina	NACAbar2	ìkʷón~ ìkón / mə̀ŋkʷón	i.¹/i kʷ o.⁵/o n
1940	vagina	NVIAjumbu1	kə̀ɲó / bə̀ɲó~ɲó	k ə.¹/ə ɲ o.⁵/o
1941	vagina	KMNAjumbu2	kə̀ɲǘ / bə̀ɲǘ	k ə.¹/ə ɲ uʱ.⁵/uʱ
1942	vagina	KEMBuu1	kə̀n / kə́kə̂ntə́	k ə.¹/ə n
1943	vagina	KCYBuu2	kə̀n / kə́kə́ntə̄	k ə.¹/ə n
1944	vagina	KDVFang1	kwə᷇n / tə́kwə́ntə̄	k w ə.⁵³/ə n
1945	vagina	KJSFang2	kwə̀n / tə́kwə́ntə̄	k w ə.¹/ə n
1946	vagina	MRYKoshin2	kə́də̃̂ː / ø	k ə.⁵/ə d ə̃ː.⁵¹/ə̃ː
1947	vagina	ZKGKung1	ɪ́tɥʊ̂m /sə̀tɥʊ̂m	ɪ.⁵/ɪ t ɥ ʊ.¹⁵/ʊ m
1948	vagina	BNMKung2	ítɥôm / sə̀tɥôm	i.⁵/i t ɥ o.⁵¹/o m
1949	vagina	LFNMundabli1	ɲyɛ́ / ø	ɲ j ɛ.⁵/ɛ
1950	vagina	NINMundabli4	ɲyɛ̄ɦ / ɲyɛ̄ɦbɛ́n	ɲ j ɛ.³/ɛ ɦ
1951	vagina	NEAMunken1	ɪ́kwə́n / ákwə́n~ø	ɪ.⁵/ɪ k w ə.⁵/ə n
1952	vagina	TNTMunken2	ɪ̀kwán / àkwán	ɪ.¹/ɪ k w a.⁵/a n
1953	vagina	WCANgun1	ɪ́kwə́n / ákwə́n	ɪ.⁵/ɪ k w ə.⁵/ə n
1954	vagina	AOMNgun2	ɪ̀kwɛ́n / àkwɛ́n	ɪ.¹/ɪ k w ɛ.⁵/ɛ n
1955	vagina	APBMumfu1	ɲák / ɲàkbə́	ɲ a.⁵/a k
1956	vagina	DNMMumfu2	ɲák / ɲàkkɛ́n	ɲ a.⁵/a k
1957	vagina	BKBMashi2	ǎdʒé / bìdʒé	a.¹⁵/a dʒ e.⁵/e
1958	vagina	KFKMashi1	ádʒé / bídʒé	a.⁵/a dʒ e.⁵/e
1959	vagina	ABSMissong1	ìkwân / kìkwánnə̄	i.¹/i k w a.⁵¹/a n
1960	vagina	AGAMissong2	ìkwə̂n / ákwə́nwū	i.¹/i k w ə.⁵¹/ə n
1961	clitoris	NMAAbar1	ɪ̀ʃàm / mwɨ̃̀nʃàm	ɪ.¹/ɪ ʃ a.³/a m
1962	clitoris	NACAbar2	ɪ̀ʃâm / mə́nʃâm	ɪ.¹/ɪ ʃ a.⁵¹/a m
1963	clitoris	NVIAjumbu1	ʃɛ̌nkə̀ɲó~fə́ʃɛ́n / bə̀ʃɛ̌nkə̀ɲó~ḿʃɛ́n	ʃ ɛ.¹⁵/ɛ n k ə.¹/ə ɲ o.⁵/o
1964	clitoris	KEMBuu1	ʃámkə̂n / ʃámtə́kə́kə̂n	ʃ a.⁵/a m k ə.⁵¹/ə n
1965	clitoris	KCYBuu2	ʃám / kə́ʃámtə́	ʃ a.⁵/a m
1966	clitoris	KDVFang1	sə̂ŋ / bə̀sə̂ŋ	s ə.⁵¹/ə ŋ
1967	clitoris	KJSFang2	fə̀nsə̂ŋ / mə̀nsə̂ŋ	f ə.¹/ə n s ə.⁵¹/ə ŋ
1968	clitoris	MRYKoshin2	byə̄ /  fᶨáŋ (tòfʲàŋ)	b j ə.³/ə
1969	clitoris	ZKGKung1	síːtyôm / síːtyôm	s iː.⁵/iː t j o.⁵¹/o m
1970	clitoris	LFNMundabli1	sǎmɲyɛ̄ / ø	s a.¹⁵/a m ɲ j ɛ.³/ɛ
1971	clitoris	NINMundabli4	sāmɲyɛ̄ɦ / sàmɲyɛ̄yɛ̄n	s a.³/a m ɲ j ɛ.³/ɛ ɦ
1972	clitoris	NEAMunken1	nsɔ́ / bə̀nsɔ́	n s ɔ.⁵/ɔ
1973	clitoris	TNTMunken2	ǹsɔ́ / bə̀nsɔ́ ~ bìnsɔ́	n.¹/n s ɔ.⁵/ɔ
1974	clitoris	WCANgun1	fìnsɔ́ / àmsɔ́ ~ m̄sɔ́	f i.¹/i n s ɔ.⁵/ɔ
1975	clitoris	AOMNgun2	ɪ̀ʃāmɪ̀kwɛ́n~ɪ́ʃām / àʃāmɪ́kwɛ́n~áʃám	ɪ.¹/ɪ ʃ a.³/a m ɪ.¹/ɪ k w ɛ.⁵/ɛ n
1976	clitoris	APBMumfu1	ʃámɲák / ʃāmɲàkbə́	ʃ a.⁵/a m ɲ a.⁵/a k
1977	clitoris	BKBMashi2	fìlɪ́bɪ́ / mùnlɪ́bɪ́	f i.¹/i l ɪ.⁵/ɪ b ɪ.⁵/ɪ
1978	clitoris	KFKMashi1	fílɪ́bɪ́ ~ lɪ́bɪ́ /mùnlɪ́bɪ́~bìlɪ́bɪ́	f i.⁵/i l ɪ.⁵/ɪ b ɪ.⁵/ɪ
1979	clitoris	ABSMissong1	fìmbín / àmbínnə̄	f i.³/i m b i.⁵/i n
1980	armpit	NMAAbar1	ntsə̀ntsáhá / bìntsə̀ntsáhá	n ts ə.¹/ə n ts a.⁵/a h a.⁵/a
1981	armpit	NACAbar2	ntʃìntʃáhá~kə̀ntʃìntʃáhá/ bìntʃìntʃáhá	n tʃ i.¹/i n tʃ a.⁵/a h a.⁵/a
1982	armpit	NVIAjumbu1	kə̀tsə́sə̀ / bə̀tsə́sə̀	k ə.¹/ə ts ə.⁵/ə s ə.¹/ə
1983	armpit	KMNAjumbu2	kə́tîsə̀ / bə́tîsə̀	k ə.⁵/ə t i.⁵¹/i s ə.¹/ə
1984	armpit	KEMBuu1	ǹtʃɛ́ptə́ / ø	n.¹/n tʃ ɛ.⁵/ɛ p t ə.⁵/ə
1985	armpit	KCYBuu2	ǹtʃə́ptə́ / bə̀ntʃə́ptə́	n.¹/n tʃ ə.⁵/ə p t ə.⁵/ə
1986	armpit	KDVFang1	kə̀ʃyə̌mkpə́ / bə̀ʃyə̌mkpə́	k ə.¹/ə ʃ j ə.¹⁵/ə m kp ə.⁵/ə
1987	armpit	KJSFang2	ʃyə́mkpə́~kə̀ʃyə́mkpə́ / bə̀ʃyə́mkpə́	ʃ j ə.⁵/ə m kp ə.⁵/ə
1988	armpit	MRYKoshin2	ʃə́mə̀ /  tōʃə́mə̀	ʃ ə.⁵/ə m ə.¹/ə
1989	armpit	ZKGKung1	sɪ̂ʔɪ́ʃɨ́n / sə̂ʔsə́ʃɨ́nsə́	s ɪ.⁵¹/ɪ ʔ ɪ.⁵/ɪ ʃ ɨ.⁵/ɨ n
1990	armpit	BNMKung2	ísêʔ / sə́sêʔ	i.⁵/i s e.⁵¹/e ʔ
1991	armpit	LFNMundabli1	ntʃé / ø	n tʃ e.⁵/e
1992	armpit	NINMundabli4	ńtʃé / ńtʃébɛ́n	n.⁵/n tʃ e.⁵/e
1993	armpit	NEAMunken1	àntʃìtʃɔ́kə́ / bǐːntʃɔ́kə́~	a.¹/a n tʃ i.¹/i tʃ ɔ.⁵/ɔ k ə.⁵/ə
1994	armpit	TNTMunken2	àntʃìntʃɔ́kə́ / bìntʃìntʃɔ́kə́	a.¹/a n tʃ i.¹/i n tʃ ɔ.⁵/ɔ k ə.⁵/ə
1995	armpit	WCANgun1	ǹtʃíntʃɛ́ ~ ǹtʃìntʃɛ́hɛ́ / bìntʃɛ́hɛ́	n.¹/n tʃ i.⁵/i n tʃ ɛ.⁵/ɛ
1996	armpit	AOMNgun2	kə̀ntʃɛ̀hɛ́~antʃìntʃɛ́hɛ́ / bìntʃɛ́hɛ́~bìntʃìntʃɛ̀hɛ̀	k ə.¹/ə n tʃ ɛ.¹/ɛ h ɛ.⁵/ɛ
1997	armpit	APBMumfu1	ǹtʃɛ̌ː / ǹtʃɛ̀ːmbə́	n.¹/n tʃ ɛː.¹⁵/ɛː
1998	armpit	DNMMumfu2	ǹtʃɛ̌ː / ǹtʃɛ̀ːbɛ́n	n.¹/n tʃ ɛː.¹⁵/ɛː
1999	armpit	BKBMashi2	àŋgɪ̀ŋgáŋ / bìŋgɪ̀ŋgáŋ	a.¹/a ŋ g ɪ.¹/ɪ ŋ g a.⁵/a ŋ
2000	armpit	KFKMashi1	àŋgɪ̀ŋgáŋ / bìŋgɪ̀ŋgáŋ	a.¹/a ŋ g ɪ.¹/ɪ ŋ g a.⁵/a ŋ
2001	armpit	ABSMissong1	kìntʃìntʃáhā / àntʃáhā	k i.¹/i n tʃ i.¹/i n tʃ a.⁵/a h a.³/a
2002	armpit	AGAMissong2	kìntíntʃáhá / bìtɪ́ntʃáhábí	k i.¹/i n t i.⁵/i n tʃ a.⁵/a h a.⁵/a
2003	forehead	NMAAbar1	ɪ́sū / mwɨ̃́nsú	ɪ.⁵/ɪ s u.³/u
2004	forehead	NACAbar2	ɪ́sʊ̌ / mə́nsʊ̄	ɪ.⁵/ɪ s ʊ.¹⁵/ʊ
2005	forehead	NVIAjumbu1	ŋkɔ̀fə̀ʃyə́ / bə̀ŋkɔ̀ːfə́ʃyə́~mə̀ŋkɔ̀mə̀nʃyə́	ŋ k ɔ.¹/ɔ f ə.¹/ə ʃ j ə.⁵/ə
2006	forehead	KMNAjumbu2	kúkə́fyâ / kúbə́fyâ	k u.¹/u k ə.⁵/ə f j a.⁵¹/a
2007	forehead	KEMBuu1	kə̀fə̀nə̀ / mfìmnə́	k ə.¹/ə f ə.¹/ə n ə.¹/ə
2008	forehead	KCYBuu2	kə́fə́nə́ / bə́fə́nə́	k ə.⁵/ə f ə.⁵/ə n ə.⁵/ə
2009	forehead	ZKGKung1	íkêʲ / sə̀kêʲ	i.⁵/i k e.⁵¹/e j
2010	forehead	LFNMundabli1	sɔ́ / sɔ̄bɔ̄	s ɔ.⁵/ɔ
2011	forehead	NINMundabli4	áʃí / aʃíbɛ́n	a.⁵/a ʃ i.⁵/i
2012	forehead	NEAMunken1	ʊ̀sě / ásé~bə̀sɪ̌ː	ʊ.¹/ʊ s e.¹⁵/e
2013	forehead	TNTMunken2	ʊ̀sɪ̌ / àsɪ́	ʊ.¹/ʊ s ɪ.¹⁵/ɪ
2014	forehead	WCANgun1	ɪ̀sʊ́ / ásʊ́	ɪ.¹/ɪ s ʊ.⁵/ʊ
2015	forehead	AOMNgun2	ɪ̀sʊ̂ / āsʊ́	ɪ.¹/ɪ s ʊ.¹⁵/ʊ
2016	forehead	APBMumfu1	ʃi᷇ː / ʃi᷇ːbɛ́m	ʃ iː.¹³/iː
2017	forehead	BKBMashi2	áfwé / bífwé	a.⁵/a f w e.⁵/e
2018	forehead	KFKMashi1	áfwé / bífwé	a.⁵/a f w e.⁵/e
2019	forehead	ABSMissong1	kìláːlə́ / bìláːlə́	k i.¹/i l aː.⁵/aː l ə.⁵/ə
2020	forehead	AGAMissong2	kìlálə́ / bìlálə́bī	k i.¹/i l a.⁵/a l ə.⁵/ə
2021	fist	NMAAbar1	kɪ́ŋkù / bìŋkù	k ɪ.⁵/ɪ ŋ k u.¹/u
2022	fist	NACAbar2	ɪ̀kámó~kámó~ɪ̀ʃàló~bìkàmó	ɪ.¹/ɪ k a.⁵/a m o.⁵/o
2023	fist	NVIAjumbu1	àkàɲ / bə̀kàɲ~kàɲ / àkàɲ	a.¹/a k a.¹/a ɲ
2024	fist	KMNAjumbu2	kə̀ŋkù / bə̀ŋkù	k ə.¹/ə ŋ k u.¹/u
2025	fist	KCYBuu2	tʊ̀ːsə́ / bə̀ntʊ̀ːsə́	t ʊː.¹/ʊː s ə.⁵/ə
2026	fist	KDVFang1	mbɔ̀ŋkʊ̀ / bə̀mbɔ̀ŋkʊ̀	m b ɔ.¹/ɔ ŋ k ʊ.¹/ʊ
2027	fist	KJSFang2	kátʃìntə̀lə́ / bə̀kátʃìntə̀lə́	k a.⁵/a tʃ i.¹/i n t ə.¹/ə l ə.⁵/ə
2028	fist	MRYKoshin2	kə̀ŋkɔ̀ʔ / ø	k ə.¹/ə ŋ k ɔ.¹/ɔ ʔ
2029	fist	ZKGKung1	tʊ́ʔkə́wʊ́kə́ / tʊ̀ʔsə́wʊ́sə́	t ʊ.⁵/ʊ ʔ k ə.⁵/ə w ʊ.⁵/ʊ k ə.⁵/ə
2030	fist	BNMKung2	fə̀kàm / m̀kàm	f ə.¹/ə k a.³/a m
2031	fist	LFNMundabli1	ŋkɔ̀ / ø	ŋ k ɔ.¹/ɔ
2032	fist	NINMundabli4	ŋkɔ̄ / ŋkɔ̄bɛ́n	ŋ k ɔ.³/ɔ
2033	fist	NEAMunken1	ŋkʊ̀ / bə̀ŋkʊ̀	ŋ k ʊ.¹/ʊ
2034	fist	TNTMunken2	ŋkʊ̀ / bɛ̀ŋkʊ̀~ŋkʊ̀ː	ŋ k ʊ.¹/ʊ
2035	fist	WCANgun1	ŋkʊ̀ / bə̀ŋkʊ̀	ŋ k ʊ.¹/ʊ
2036	fist	AOMNgun2	kə̀ŋkwù~aŋkwù / bìŋkwù	k ə.¹/ə ŋ k w u.¹/u
2037	fist	APBMumfu1	ŋkɔ́ / ŋkɔ̀bə̌	ŋ k ɔ.⁵/ɔ
2038	fist	DNMMumfu2	mkpòʔ / mkpòʔbɛ́n~mkpòʔ	m kp o.¹/o ʔ
2039	fist	BKBMashi2	fìŋkʊ̀n / mʊ̀ŋkʊ̀n	f i.¹/i ŋ k ʊ.¹/ʊ n
2040	fist	KFKMashi1	fìŋkʊ̀n / mʊ̀ŋkʊ̀n	f i.¹/i ŋ k ʊ.¹/ʊ n
2041	fist	AGAMissong2	ndzʊ̀ŋhú / bàndzʊ̀ŋʊ́bū	n d z ʊ.¹/ʊ ŋ h u.¹/u
2042	palm (hand)	NMAAbar1	àkàn / mwɨ̃̀ŋkán	a.¹/a k a.¹/a n
2043	palm (hand)	NACAbar2	ákè / mə̀ŋkə̀	a.⁵/a k e.¹/e
2044	palm (hand)	NVIAjumbu1	ámá / bə́má	a.⁵/a m a.⁵/a
2045	palm (hand)	KMNAjumbu2	ákáɲ / bə́kâɲ	a.⁵/a k a.⁵/a ɲ
2046	palm (hand)	KEMBuu1	kə́sə̀mɛ̂ / ø	k ə.⁵/ə s ə.³/ə m ɛ.⁵¹/ɛ
2047	palm (hand)	KCYBuu2	kə́sə̀ / ø	k ə.⁵/ə s ə.¹/ə
2048	palm (hand)	MRYKoshin2	kɔ̃̂ːnə́mə́ /  ʃáŋ	k ɔ̃ː.⁵¹/ɔ̃ː n ə.⁵/ə m ə.⁵/ə
2049	palm (hand)	LFNMundabli1	kɛ̀ːyà / kɛ̀yàyə́	k ɛː.¹/ɛː j a.¹/a
2050	palm (hand)	NINMundabli4	kéːyà / yéhaɛ́nyâ	k eː.⁵/eː j a.¹/a
2051	palm (hand)	NEAMunken1	ʊ́kɛ́ / ákɛ́	ʊ.⁵/ʊ k ɛ.⁵/ɛ
2052	palm (hand)	TNTMunken2	ʊ̀kɛ́ ~ ʊ́kɛ́ / àkɛ́ ~ákɛ́	ʊ.¹/ʊ k ɛ.⁵/ɛ
2053	palm (hand)	WCANgun1	ʊ́kán~ ŋkɛ̂ / ákán  ~ ákámə́ákɛ̀	ʊ.⁵/ʊ k a.⁵/a n
2054	palm (hand)	AOMNgun2	kɛ̀ / bìŋkɛ̀	k ɛ.¹/ɛ
2055	palm (hand)	APBMumfu1	kɛ̀yàʔ / kɛ̀yə́yāʔ	k ɛ.¹/ɛ j a.¹/a ʔ
2056	palm (hand)	DNMMumfu2	kɛ́ːyámə̄ / kɛ̂yɛ̌nmə̀	k ɛː.⁵/ɛː j a.⁵/a m ə.³/ə
2057	palm (hand)	BKBMashi2	kxə̄ / ø	kx ə.³/ə
2058	palm (hand)	KFKMashi1	kxə̄ / ø	kx ə.³/ə
2059	palm (hand)	ABSMissong1	ìtsɔ̀hɛ́mí / àtsɔ̂hɛ́mī	i.¹/i ts ɔ.¹/ɔ h ɛ.⁵/ɛ m i.⁵/i
2060	palm (hand)	AGAMissong2	ákə́námí~ʊ́kə́námí/ákə́nwámí	a.⁵/a k ə.⁵/ə n a.⁵/a m i.⁵/i
2061	thumb	NMAAbar1	kénúmúkán / bìnúmúɪ́kán	k e.⁵/e n u.¹/u m u.¹/u k a.⁵/a n
2062	thumb	NACAbar2	kə̀nóːmó / bìnóːmó	k ə.¹/ə n oː.⁵/oː m o.⁵/o
2063	thumb	NVIAjumbu1	fə́mwɪ̌nfə́kàɲ / bə̀mwɪ̌nfə́fə́kàɲ~	f ə.⁵/ə m w ɪ.¹⁵/ɪ n f ə.⁵/ə k a.¹/a ɲ
2064	thumb	KMNAjumbu2	ɲífə̄kàɲ / ɲím̀kàɲ	ɲ i.⁵/i f ə.³/ə k a.¹/a ɲ
2065	thumb	KEMBuu1	kə̀nʊ́ːmə́ / bə̀nʊ́ːmə́	k ə.¹/ə n ʊː.⁵/ʊː m ə.⁵/ə
2066	thumb	KCYBuu2	kə̀nóːmə́ / bə̀nóːmə́	k ə.¹/ə n oː.⁵/oː m ə.⁵/ə
2067	thumb	KDVFang1	kə̀lʊ̀ŋkpə́ / bə̀lʊ̀ŋkpé	k ə.¹/ə l ʊ.¹/ʊ ŋ kp ə.⁵/ə
2068	thumb	KJSFang2	kə̀lúm / bə̀lúm  ~	k ə.¹/ə l u.¹/u m
2069	thumb	MRYKoshin2	ʃàŋ ~ ʃàŋkpɔ̃̂ /  ʃə̄m	ʃ a.¹/a ŋ
