ID	Concept	Doculect	Value
12324	palm margot (yellow, destroys young palms)	NMN-Mundabli-3	nan
12325	palm margot (yellow, destroys young palms)	CEN-Mundabli-2	nan
12326	palm margot (yellow, destroys young palms)	LFN-Mundabli-1	nan
12327	palm margot (yellow, destroys young palms)	NIN-Mundabli-4	nan
12328	palm margot (yellow, destroys young palms)	NGT-Munken-3	nan
12329	palm margot (yellow, destroys young palms)	NUN-Munken-4	nan
12330	palm margot (yellow, destroys young palms)	NEA-Munken-1	nan
12331	palm margot (yellow, destroys young palms)	TNT-Munken-2	nan
12332	palm margot (yellow, destroys young palms)	MCA-Ngun-3	nan
12333	palm margot (yellow, destroys young palms)	KBM-Ngun-4	nan
12334	palm margot (yellow, destroys young palms)	WCA-Ngun-1	nan
12335	palm margot (yellow, destroys young palms)	AOM-Ngun-2	nan
12336	palm margot (yellow, destroys young palms)	APB-Mumfu-1	nan
12337	palm margot (yellow, destroys young palms)	DNM-Mumfu-2	nan
12338	palm margot (yellow, destroys young palms)	BKB-Mashi-2	nan
12339	palm margot (yellow, destroys young palms)	KFK-Mashi-1	nan
12340	palm margot (yellow, destroys young palms)	ABS-Missong-1	nan
12341	palm margot (yellow, destroys young palms)	AGA-Missong-2	nan
12342	barren-palm-flower	NVB-Abar-7	nan
12343	barren-palm-flower	ECL-Abar-8	nan
12344	barren-palm-flower	NMA-Abar-1	nan
12345	barren-palm-flower	NAC-Abar-2	nan
12346	barren-palm-flower	NEM-Ajumbu-9	nan
12347	barren-palm-flower	NVI-Ajumbu-1	nan
12348	barren-palm-flower	KMN-Ajumbu-2	nan
12349	barren-palm-flower	KDC-Ajumbu-10	nan
12350	barren-palm-flower	ENB-Biya-1	nan
12351	barren-palm-flower	ICN-Biya-2	nan
12352	barren-palm-flower	NNB-Buu-3	nan
12353	barren-palm-flower	MNJ-Buu-4	nan
12354	barren-palm-flower	KEM-Buu-1	nan
12355	barren-palm-flower	KCY-Buu-2	nan
12356	barren-palm-flower	KHK-Fang-12	nan
12357	barren-palm-flower	DPN-Fang-13	nan
12358	barren-palm-flower	KDV-Fang-1	nan
12359	barren-palm-flower	KJS-Fang-2	nan
12360	barren-palm-flower	JGY-Koshin-3	nan
12361	barren-palm-flower	TEL-Koshin-4	nan
12362	barren-palm-flower	MRY-Koshin-2	nan
12363	barren-palm-flower	KCS-Kung-3	nan
12364	barren-palm-flower	NJS-Kung-4	nan
12365	barren-palm-flower	ZKG-Kung-1	nan
12366	barren-palm-flower	BNM-Kung-2	nan
12367	barren-palm-flower	NMN-Mundabli-3	nan
12368	barren-palm-flower	CEN-Mundabli-2	nan
12369	barren-palm-flower	LFN-Mundabli-1	nan
12370	barren-palm-flower	NIN-Mundabli-4	nan
12371	barren-palm-flower	NGT-Munken-3	nan
12372	barren-palm-flower	NUN-Munken-4	nan
12373	barren-palm-flower	NEA-Munken-1	nan
12374	barren-palm-flower	TNT-Munken-2	nan
12375	barren-palm-flower	MCA-Ngun-3	nan
12376	barren-palm-flower	KBM-Ngun-4	nan
12377	barren-palm-flower	WCA-Ngun-1	nan
12378	barren-palm-flower	AOM-Ngun-2	nan
12379	barren-palm-flower	APB-Mumfu-1	nan
12380	barren-palm-flower	DNM-Mumfu-2	nan
12381	barren-palm-flower	BKB-Mashi-2	nan
12382	barren-palm-flower	KFK-Mashi-1	nan
12383	barren-palm-flower	ABS-Missong-1	nan
12384	barren-palm-flower	AGA-Missong-2	nan
12385	oil chaff	NVB-Abar-7	nan
12386	oil chaff	ECL-Abar-8	nan
12387	oil chaff	NMA-Abar-1	ɪ̀sə̀ŋ / kísə́ŋō
12388	oil chaff	NAC-Abar-2	ɪ̀sə̀ŋ / bə̀nsə̀ŋ~kísə́ŋō
12389	oil chaff	NEM-Ajumbu-9	nan
12390	oil chaff	NVI-Ajumbu-1	sò~sòːbí / kə̀sòlə̀~kə́sóːlə̀kə́bí
12391	oil chaff	KMN-Ajumbu-2	sōːbí / ø
12392	oil chaff	KDC-Ajumbu-10	nan
12393	oil chaff	ENB-Biya-1	nan
12394	oil chaff	ICN-Biya-2	nan
12395	oil chaff	NNB-Buu-3	nan
12396	oil chaff	MNJ-Buu-4	nan
12397	oil chaff	KEM-Buu-1	ʃyɛ̀ŋ / ø ~ kə́ʃyɛ̂ŋtə́
12398	oil chaff	KCY-Buu-2	ʃyə̀ŋ / ə́ʃyə̂ŋ
12399	oil chaff	KHK-Fang-12	nan
12400	oil chaff	DPN-Fang-13	nan
12401	oil chaff	KDV-Fang-1	di᷇ː / tə́dɨ᷇ɣ
12402	oil chaff	KJS-Fang-2	di᷇ː / tə́di᷇ː  (recalled)
12403	oil chaff	JGY-Koshin-3	nan
12404	oil chaff	TEL-Koshin-4	nan
12405	oil chaff	MRY-Koshin-2	nʃɛ̃́ː / 
12406	oil chaff	KCS-Kung-3	nan
12407	oil chaff	NJS-Kung-4	nan
12408	oil chaff	ZKG-Kung-1	ø / ø
12409	oil chaff	BNM-Kung-2	kə́ʃɪ᷇ːn / ʊ́ʃɪ᷇ːn
12410	oil chaff	NMN-Mundabli-3	nan
12411	oil chaff	CEN-Mundabli-2	nan
12412	oil chaff	LFN-Mundabli-1	ʃə̀ŋ / ʃə̀ŋkó
12413	oil chaff	NIN-Mundabli-4	ʃə̂ŋ / ʃə̀ŋó ~ʃə̀ŋwó
12414	oil chaff	NGT-Munken-3	nan
12415	oil chaff	NUN-Munken-4	nan
12416	oil chaff	NEA-Munken-1	ɪ̀ʃə̀ŋ / kɪ́ʃə́ŋ
12417	oil chaff	TNT-Munken-2	ìʃə̀ŋ / kíʃə́ŋə̄
12418	oil chaff	MCA-Ngun-3	nan
12419	oil chaff	KBM-Ngun-4	nan
12420	oil chaff	WCA-Ngun-1	ɪ̀ʃàŋ / kə́ʃáŋə̄ ~kə́ʃa᷇ːŋ
12421	oil chaff	AOM-Ngun-2	ɪ̀fàŋ / kə̀nfàŋ
12422	oil chaff	APB-Mumfu-1	ʃyâŋ / ʃyâŋwə́
12423	oil chaff	DNM-Mumfu-2	ʃàŋ~ʃâŋ / ø
12424	oil chaff	BKB-Mashi-2	ásěːntə́ / bíseːntə̄
12425	oil chaff	KFK-Mashi-1	àntsàklə̀kímê  / bintsàklə̀kímê
12426	oil chaff	ABS-Missong-1	ìʃə̀ŋ / kíʃə́ŋnœ̄~áʃə́ŋ
12427	oil chaff	AGA-Missong-2	ɪ̀ʃə̀ŋ / ɪ̀ʃə̀ŋyí
12428	kernel	NVB-Abar-7	ɪ̀tsàŋ /ɪ̄tsáŋŋɛ̂
12429	kernel	ECL-Abar-8	ɪ̀tsàŋ / ɪ̄tsáŋ
12430	kernel	NMA-Abar-1	nan
12431	kernel	NAC-Abar-2	nan
12432	kernel	NEM-Ajumbu-9	tsò / tsô
12433	kernel	NVI-Ajumbu-1	nan
12434	kernel	KMN-Ajumbu-2	nan
12435	kernel	KDC-Ajumbu-10	tsò / kə́tsôːlə̀
12436	kernel	ENB-Biya-1	ɪ̀tsʊ̀ŋ / ìtsʊ́ŋ~kə̀tsʊ́ŋ
12437	kernel	ICN-Biya-2	ɪ̀tʃə̀ŋ / ìtʃə́ŋ~ɪ̄tʃə́ŋ
12438	kernel	NNB-Buu-3	tsàŋ / kə́tsâŋtə́ ~ tsâŋ~tsáŋə́
12439	kernel	MNJ-Buu-4	tsàŋ / kə̄tsáŋtə́
12440	kernel	KEM-Buu-1	nan
12441	kernel	KCY-Buu-2	nan
12442	kernel	KHK-Fang-12	tsì / tsí
12443	kernel	DPN-Fang-13	tsī / tsí
12444	kernel	KDV-Fang-1	 ø / ø
12445	kernel	KJS-Fang-2	tsī/tsí  (ku yen 7a/9)
12446	kernel	JGY-Koshin-3	tsàŋə́ ~ tsã̀ə̃́ / tsâŋ
12447	kernel	TEL-Koshin-4	tsàŋə́yìkə̀ntáŋə̀ / tsàŋbə̀ntáŋə̀
12448	kernel	MRY-Koshin-2	nan
12449	kernel	KCS-Kung-3	kʷo᷇ / sə̀kʷó
12450	kernel	NJS-Kung-4	ɪ̀kǒː / sə̀kǒː
12451	kernel	ZKG-Kung-1	nan
12452	kernel	BNM-Kung-2	nan
12453	kernel	NMN-Mundabli-3	tʃǎŋ~tsǎŋ / tsǎŋ~tsāŋ
12454	kernel	CEN-Mundabli-2	tʃǎːŋ / tsâŋ
12455	kernel	LFN-Mundabli-1	nan
12456	kernel	NIN-Mundabli-4	nan
12457	kernel	NGT-Munken-3	ɪ̀tsàŋ / ɪ̀tsáŋ
12458	kernel	NUN-Munken-4	ɪ̀tsàŋ / ɪ̀tsáŋ~ɪ́tsáŋ
12459	kernel	NEA-Munken-1	nan
12460	kernel	TNT-Munken-2	nan
12461	kernel	MCA-Ngun-3	ìtsʊ́ŋ / bìtsʊ́ŋ~ɪ̀tsʊ́ŋ
12462	kernel	KBM-Ngun-4	ìtsʊ̀ŋ / ɪ̄tsʊ́ŋ~ātsʊ́ŋ~ɪ́tsʊ́ŋ
12463	kernel	WCA-Ngun-1	nan
12464	kernel	AOM-Ngun-2	nan
12465	kernel	APB-Mumfu-1	nan
12466	kernel	DNM-Mumfu-2	nan
12467	kernel	BKB-Mashi-2	nan
12468	kernel	KFK-Mashi-1	nan
12469	kernel	ABS-Missong-1	nan
12470	kernel	AGA-Missong-2	nan
12471	raffia	NVB-Abar-7	nan
12472	raffia	ECL-Abar-8	nan
12473	raffia	NMA-Abar-1	ʊ́fú / kífú
12474	raffia	NAC-Abar-2	ʊ́fúːmɪ̄ / kɪ̀fúːmɪ̄
12475	raffia	NEM-Ajumbu-9	nan
12476	raffia	NVI-Ajumbu-1	kə́kyə́kə́kə̀fʷʊ̈́lə̀ / ə́bə̀ŋkyə́bə́bə̀mfʷʊ̈́lə̀
12477	raffia	KMN-Ajumbu-2	ø / ø
12478	raffia	KDC-Ajumbu-10	nan
12479	raffia	ENB-Biya-1	nan
12480	raffia	ICN-Biya-2	nan
12481	raffia	NNB-Buu-3	nan
12482	raffia	MNJ-Buu-4	nan
12483	raffia	KEM-Buu-1	ntʊ̀ŋfʊ̂ / ntʊ̀ŋkə́fʊ̂tə́
12484	raffia	KCY-Buu-2	ø / ø
12485	raffia	KHK-Fang-12	nan
12486	raffia	DPN-Fang-13	nan
12487	raffia	KDV-Fang-1	nan
12488	raffia	KJS-Fang-2	nan
12489	raffia	JGY-Koshin-3	nan
12490	raffia	TEL-Koshin-4	nan
12491	raffia	MRY-Koshin-2	ø /  ǹsə̂
12492	raffia	KCS-Kung-3	nan
12493	raffia	NJS-Kung-4	nan
12494	raffia	ZKG-Kung-1	ìllə̂~llə̂ / sə̀llə̂
12495	raffia	BNM-Kung-2	ìllə̂ː / sə̀llə̂ː
12496	raffia	NMN-Mundabli-3	nan
12497	raffia	CEN-Mundabli-2	nan
12498	raffia	LFN-Mundabli-1	tsɛ̄n / tsɛ̀nyə́
12499	raffia	NIN-Mundabli-4	tsɛ̀ːn / tsɛ̀nyə́
12500	raffia	NGT-Munken-3	nan
12501	raffia	NUN-Munken-4	nan
12502	raffia	NEA-Munken-1	ʊ́fú / ɪ́fú~ɪ́fʊ́
12503	raffia	TNT-Munken-2	ʊ̀bɥʊ̀ɪ́fʊ́ / ɪ́fʊ́ntǐ
12504	raffia	MCA-Ngun-3	nan
12505	raffia	KBM-Ngun-4	nan
12506	raffia	WCA-Ngun-1	ɪ́fú ~ɪ́fúɪ́mɪ́ / ɪ́fú ~ɪ́fúːyə́mɪ́
12507	raffia	AOM-Ngun-2	ɪ̀fú ~ʊ̀fú / kə̀fú~ɪ̀fú
12508	raffia	APB-Mumfu-1	stɛ̂ːn tsɛ̀ːnyə̂
12509	raffia	DNM-Mumfu-2	tsɛ̀n / tsɛ̂nyə̌
12510	raffia	BKB-Mashi-2	ǹtɔ̀ŋɔ̀ ~ ǹtɔ̀ŋɔ̀wɪ̀náŋ / bʊ̀ntɔ̀ŋɔ̀ ~  bʊ̀ntɔ̀ŋɔ̀bʊ́náŋ
12511	raffia	KFK-Mashi-1	ǹtɔ̀ŋɔ̀wɪ́náŋ / bʊ̀ntɔ̀ŋɔ̀bʊ́náŋ
12512	raffia	ABS-Missong-1	ø / ø
12513	raffia	AGA-Missong-2	ɪ́fʊ̂ː / ɪ́fʊ᷇ːyí
12514	raffia fruit	NVB-Abar-7	nan
12515	raffia fruit	ECL-Abar-8	nan
12516	raffia fruit	NMA-Abar-1	nan
12517	raffia fruit	NAC-Abar-2	nan
12518	raffia fruit	NEM-Ajumbu-9	nan
12519	raffia fruit	NVI-Ajumbu-1	ø / ø
12520	raffia fruit	KMN-Ajumbu-2	kə̀kwóŋ / bə̀kwóŋ 
12521	raffia fruit	KDC-Ajumbu-10	nan
12522	raffia fruit	ENB-Biya-1	nan
12523	raffia fruit	ICN-Biya-2	nan
12524	raffia fruit	NNB-Buu-3	nan
12525	raffia fruit	MNJ-Buu-4	nan
12526	raffia fruit	KEM-Buu-1	nan
12527	raffia fruit	KCY-Buu-2	nan
12528	raffia fruit	KHK-Fang-12	nan
12529	raffia fruit	DPN-Fang-13	nan
12530	raffia fruit	KDV-Fang-1	nan
12531	raffia fruit	KJS-Fang-2	nan
12532	raffia fruit	JGY-Koshin-3	nan
12533	raffia fruit	TEL-Koshin-4	nan
12534	raffia fruit	MRY-Koshin-2	kə̄kwɑ̄ /  bə̀fʲə̀lə́
12535	raffia fruit	KCS-Kung-3	nan
12536	raffia fruit	NJS-Kung-4	nan
12537	raffia fruit	ZKG-Kung-1	nan
12538	raffia fruit	BNM-Kung-2	nan
12539	raffia fruit	NMN-Mundabli-3	nan
12540	raffia fruit	CEN-Mundabli-2	nan
12541	raffia fruit	LFN-Mundabli-1	kʊ́kwá / kʊ̄kwābó
12542	raffia fruit	NIN-Mundabli-4	kʊ́kwá / kʊ́kwáːbó
12543	raffia fruit	NGT-Munken-3	nan
12544	raffia fruit	NUN-Munken-4	nan
12545	raffia fruit	NEA-Munken-1	ø / ø 
12546	raffia fruit	TNT-Munken-2	àkə̀kɔ́ːlə́ / bìkə̀kɔ́ːlə́
12547	raffia fruit	MCA-Ngun-3	nan
12548	raffia fruit	KBM-Ngun-4	nan
12549	raffia fruit	WCA-Ngun-1	kə̀kə̀kɔ́ː / bìkə̀kɔ́ː
12550	raffia fruit	AOM-Ngun-2	kə̀kə̀kɔ́ː ~kə̀kʊ̀kɔ́ː / bìkʊ̀kɔ́ː
12551	raffia fruit	APB-Mumfu-1	tāmtsɛ̀m / tāmtsɛ̀mbə̌
12552	raffia fruit	DNM-Mumfu-2	támtsɛ̀n / ø
12553	raffia fruit	BKB-Mashi-2	ɲyó / náŋ
12554	raffia fruit	KFK-Mashi-1	ɲyó / náŋ
12555	raffia fruit	ABS-Missong-1	ʊ́fô / ífô
12556	raffia fruit	AGA-Missong-2	ʊ́fʊ̂ / ɪ́fʊ́yī
12557	raffia fibre	NVB-Abar-7	nan
12558	raffia fibre	ECL-Abar-8	nan
12559	raffia fibre	NMA-Abar-1	ø / ø
12560	raffia fibre	NAC-Abar-2	ɪ̀tsàn / kìtsánnō
12561	raffia fibre	NEM-Ajumbu-9	nan
12562	raffia fibre	NVI-Ajumbu-1	tsàɲ / kə́tsàɲlə̀~kə́tsàɲnə̀
12563	raffia fibre	KMN-Ajumbu-2	ø / ø
12564	raffia fibre	KDC-Ajumbu-10	nan
12565	raffia fibre	ENB-Biya-1	nan
12566	raffia fibre	ICN-Biya-2	nan
12567	raffia fibre	NNB-Buu-3	nan
12568	raffia fibre	MNJ-Buu-4	nan
12569	raffia fibre	KEM-Buu-1	tsə̀n / kə́tsə̂ntə́
12570	raffia fibre	KCY-Buu-2	kə́fáːmnə́ / bítə́kə́fáːmnə́
12571	raffia fibre	KHK-Fang-12	nan
12572	raffia fibre	DPN-Fang-13	nan
12573	raffia fibre	KDV-Fang-1	nan
12574	raffia fibre	KJS-Fang-2	nan
12575	raffia fibre	JGY-Koshin-3	nan
12576	raffia fibre	TEL-Koshin-4	nan
12577	raffia fibre	MRY-Koshin-2	nan
12578	raffia fibre	KCS-Kung-3	nan
12579	raffia fibre	NJS-Kung-4	nan
12580	raffia fibre	ZKG-Kung-1	ø / ø
12581	raffia fibre	BNM-Kung-2	ø / ø
12582	raffia fibre	NMN-Mundabli-3	nan
12583	raffia fibre	CEN-Mundabli-2	nan
12584	raffia fibre	LFN-Mundabli-1	tsɛ̀n ~ tsɛ̀n / tsɛ̀nyə́ ~ tsɛ̄n
12585	raffia fibre	NIN-Mundabli-4	tsɛ̀n / tsɛ̀nyə́
12586	raffia fibre	NGT-Munken-3	nan
12587	raffia fibre	NUN-Munken-4	nan
12588	raffia fibre	NEA-Munken-1	ɪ̀tsə̀n / kɪ́tsə́nnə̄
12589	raffia fibre	TNT-Munken-2	ʊ̀byʊ̀ɪ́fʊ́ ~ ɪ̀tsə̀n / bɪ̀ntɔ̀ŋɪ́fʊ́ ~ kɪ̀tsə̀nnə̀
12590	raffia fibre	MCA-Ngun-3	nan
12591	raffia fibre	KBM-Ngun-4	nan
12592	raffia fibre	WCA-Ngun-1	ɪ̀tsə̀n~ ʊ́fúámɪ̄ / kə́tsɛ́nnə̄ ~ɪ́fúámɪ̄
12593	raffia fibre	AOM-Ngun-2	ɪ̀tsɛ̀n ~ɪ̀tsàn / kə̀tsɛ̄n ~kɪ̀tsàn
12594	raffia fibre	APB-Mumfu-1	tsɛ̂n / tsɛ̂nyə́
12595	raffia fibre	DNM-Mumfu-2	ø
12596	raffia fibre	BKB-Mashi-2	ndzə̀ŋ / mndzə̀ŋ
12597	raffia fibre	KFK-Mashi-1	ndzə̀ŋnɪ̀ / bʊ̀ndzə̀ŋnɪ̀
12598	raffia fibre	ABS-Missong-1	kìfyɛ̀ / ìfyɛ̂~
12599	raffia fibre	AGA-Missong-2	ɪ́fʊ́ə̀ntī / ɪ́fʊ́yə̂ntǐ
12600	raffia bamboo	NVB-Abar-7	ʊ̀fʊ́ / ɪ́fʊ́wɛ̀
12601	raffia bamboo	ECL-Abar-8	ʊ̀fú / kìfú
12602	raffia bamboo	NMA-Abar-1	ʊ́bǎːʊ́fú / kìbákìfú
12603	raffia bamboo	NAC-Abar-2	ʊ́fúː / kìfúː
12604	raffia bamboo	NEM-Ajumbu-9	fɥû~fǜ / kə́fɥûlə̀
12605	raffia bamboo	NVI-Ajumbu-1	fʷʊ̈́ / kə́fʷʊ̈́lə̀
12606	raffia bamboo	KMN-Ajumbu-2	fʷʊ̈́ / kə́fʷʊ̈́lə̀
12607	raffia bamboo	KDC-Ajumbu-10	fɥʊ̂/ kə́fɥʊ̂lə̀
12608	raffia bamboo	ENB-Biya-1	ʊ̀fú / ɪ̀fú~kə̀fú
12609	raffia bamboo	ICN-Biya-2	ʊ̀fú / ɪ̀fú
12610	raffia bamboo	NNB-Buu-3	fûː / kə́fûːtə́
12611	raffia bamboo	MNJ-Buu-4	fʊ᷇ː / kə́fʊ᷇ːtə̄
12612	raffia bamboo	KEM-Buu-1	fʊ̀ / kə́fʊ᷇ːtə́ 
12613	raffia bamboo	KCY-Buu-2	fù / ə̀fʊ̀~fʊ̂
12614	raffia bamboo	KHK-Fang-12	fə́mə́ / bə̀fə́mə́
12615	raffia bamboo	DPN-Fang-13	fúmə́ / bə́fúmə́
12616	raffia bamboo	KDV-Fang-1	ø / ø
12617	raffia bamboo	KJS-Fang-2	fʊ́mə́ / tə́fʊ́mə́
12618	raffia bamboo	JGY-Koshin-3	fʊ́bə́ / fʷə̂
12619	raffia bamboo	TEL-Koshin-4	fóbə́ / fʷə̂
12620	raffia bamboo	MRY-Koshin-2	fʊ́bə́ ~ fwə̂bə́ /  fʷə̂
12621	raffia bamboo	KCS-Kung-3	ʊ̀lə̂ŋ / sə̀lə̂ŋ
12622	raffia bamboo	NJS-Kung-4	ʊ̀lə̂ŋ / sə̀lə̂ŋ
12623	raffia bamboo	ZKG-Kung-1	ìlə́ŋ / sə̀lə̂ŋ
12624	raffia bamboo	BNM-Kung-2	ìlə́ŋ / sə̀lə̂ŋ
12625	raffia bamboo	NMN-Mundabli-3	fù / fô
12626	raffia bamboo	CEN-Mundabli-2	fû / fóʊ̀
12627	raffia bamboo	LFN-Mundabli-1	fû ~fūː / fʊ̂ ~fʊ̄ː
12628	raffia bamboo	NIN-Mundabli-4	fù / fòːkó
12629	raffia bamboo	NGT-Munken-3	ʊ̀fʊ́ / kífʊ́
12630	raffia bamboo	NUN-Munken-4	ʊ́fú / ɪ́fú
12631	raffia bamboo	NEA-Munken-1	ʊ́fú / ɪ́fú
12632	raffia bamboo	TNT-Munken-2	ʊ́fʊ́ ~ ʊ́fʊ́ / ífʊ́ ~ ɪ́fú
12633	raffia bamboo	MCA-Ngun-3	ʊ̀fú / bìfú~ɪ̀fú
12634	raffia bamboo	KBM-Ngun-4	ʊ̀kʷa᷇ː / ɪ́kʷa᷇ː~ákʷa᷇ː
12635	raffia bamboo	WCA-Ngun-1	ʊ́fú / ífú
12636	raffia bamboo	AOM-Ngun-2	ʊ̀fú / kə̀fú ~ɪ̀fú
12637	raffia bamboo	APB-Mumfu-1	fʊ̂ː / fôː
12638	raffia bamboo	DNM-Mumfu-2	fʊ̀ː~fûː / fʊ̂ːkə̌~fûː
12639	raffia bamboo	BKB-Mashi-2	ɲyó / nāŋ
12640	raffia bamboo	KFK-Mashi-1	ɲó~ɲʊ́ / náŋ
12641	raffia bamboo	ABS-Missong-1	ʊ́fô / ɪ́fô
12642	raffia bamboo	AGA-Missong-2	ɪ́fʊ̂ː / ɪ́fʊ᷇ːyī ~ ʊ́sɔ́hɔ́ / ɪ́sɔ́hɔ́
12643	indian-bamboo	NVB-Abar-7	nan
12644	indian-bamboo	ECL-Abar-8	nan
12645	indian-bamboo	NMA-Abar-1	ìtsʊ̀ŋ / kítsʊ́ŋʊ̄ 
12646	indian-bamboo	NAC-Abar-2	ìtsʊ̌ŋ /  kítsʊ́ŋō
12647	indian-bamboo	NEM-Ajumbu-9	nan
12648	indian-bamboo	NVI-Ajumbu-1	nan
12649	indian-bamboo	KMN-Ajumbu-2	nan
12650	indian-bamboo	KDC-Ajumbu-10	nan
12651	indian-bamboo	ENB-Biya-1	nan
12652	indian-bamboo	ICN-Biya-2	nan
12653	indian-bamboo	NNB-Buu-3	nan
12654	indian-bamboo	MNJ-Buu-4	nan
12655	indian-bamboo	KEM-Buu-1	nan
12656	indian-bamboo	KCY-Buu-2	nan
12657	indian-bamboo	KHK-Fang-12	nan
12658	indian-bamboo	DPN-Fang-13	nan
12659	indian-bamboo	KDV-Fang-1	nan
12660	indian-bamboo	KJS-Fang-2	nan
12661	indian-bamboo	JGY-Koshin-3	nan
12662	indian-bamboo	TEL-Koshin-4	nan
12663	indian-bamboo	MRY-Koshin-2	nan
12664	indian-bamboo	KCS-Kung-3	nan
12665	indian-bamboo	NJS-Kung-4	nan
12666	indian-bamboo	ZKG-Kung-1	nan
12667	indian-bamboo	BNM-Kung-2	nan
12668	indian-bamboo	NMN-Mundabli-3	nan
12669	indian-bamboo	CEN-Mundabli-2	nan
12670	indian-bamboo	LFN-Mundabli-1	nan
12671	indian-bamboo	NIN-Mundabli-4	nan
12672	indian-bamboo	NGT-Munken-3	nan
12673	indian-bamboo	NUN-Munken-4	nan
12674	indian-bamboo	NEA-Munken-1	ídzʊ́ŋ / kídzʊ́ŋə́
12675	indian-bamboo	TNT-Munken-2	ìdzʊ́ŋ ~ ìzʊ́ŋ / kìdzʊ́ŋə́
12676	indian-bamboo	MCA-Ngun-3	nan
12677	indian-bamboo	KBM-Ngun-4	nan
12678	indian-bamboo	WCA-Ngun-1	nan
12679	indian-bamboo	AOM-Ngun-2	nan
12680	indian-bamboo	APB-Mumfu-1	nan
12681	indian-bamboo	DNM-Mumfu-2	nan
12682	indian-bamboo	BKB-Mashi-2	nan
12683	indian-bamboo	KFK-Mashi-1	nan
12684	indian-bamboo	ABS-Missong-1	nan
12685	indian-bamboo	AGA-Missong-2	nan
12686	beans	NVB-Abar-7	nan
12687	beans	ECL-Abar-8	nan
12688	beans	NMA-Abar-1	ɪ̄ːdɪ́ / mwɪ̀ndɪ́
12689	beans	NAC-Abar-2	ɪ̀dɪ́ / mə̀ndɪ́
12690	beans	NEM-Ajumbu-9	nan
12691	beans	NVI-Ajumbu-1	gî / ágî~ámndíndzyà
12692	beans	KMN-Ajumbu-2	gî / ágî
12693	beans	KDC-Ajumbu-10	nan
12694	beans	ENB-Biya-1	nan
12695	beans	ICN-Biya-2	nan
12696	beans	NNB-Buu-3	nan
12697	beans	MNJ-Buu-4	nan
12698	beans	KEM-Buu-1	dɪ̂ː / ø 
12699	beans	KCY-Buu-2	dɪ̂ː / ø
12700	beans	KHK-Fang-12	nan
12701	beans	DPN-Fang-13	nan
12702	beans	KDV-Fang-1	bə́dzɨ̂ɣ
12703	beans	KJS-Fang-2	bə́dzɨ̂ɣ
12704	beans	JGY-Koshin-3	nan
12705	beans	TEL-Koshin-4	nan
12706	beans	MRY-Koshin-2	də́mə́ /  ddə̂
12707	beans	KCS-Kung-3	nan
12708	beans	NJS-Kung-4	nan
12709	beans	ZKG-Kung-1	fúɪ́nâŋ / fúsə́nâŋ 
12710	beans	BNM-Kung-2	ø / ø
12711	beans	NMN-Mundabli-3	nan
12712	beans	CEN-Mundabli-2	nan
12713	beans	LFN-Mundabli-1	dɔ̂ / dɔ̂ːkó
12714	beans	NIN-Mundabli-4	dɔ̂ː / dɔ̄ːwó
12715	beans	NGT-Munken-3	nan
12716	beans	NUN-Munken-4	nan
12717	beans	NEA-Munken-1	ɪ́dí / ádí
12718	beans	TNT-Munken-2	àkə́kàhá ~ ákə́kàlə́ / bìkə́kàhá ~ bìkə́kàlə́
12719	beans	MCA-Ngun-3	nan
12720	beans	KBM-Ngun-4	nan
12721	beans	WCA-Ngun-1	ɪ̀dɪ́ / àdɪ́
12722	beans	AOM-Ngun-2	ɪ̀dɪ́ / àdɪ́
12723	beans	APB-Mumfu-1	ŋkyɛ̄ / ŋkyɛ̄ːmə́
12724	beans	DNM-Mumfu-2	dɔ̂ː / ø
12725	beans	BKB-Mashi-2	dó / dɔ́b
12726	beans	KFK-Mashi-1	dó / dɔ́b
12727	beans	ABS-Missong-1	ídɛ̂ː / ádɛ̂ː
12728	beans	AGA-Missong-2	ɪ́dɛ̂ː / ádɛ̄ːwū
12729	tree beans	NVB-Abar-7	nan
12730	tree beans	ECL-Abar-8	nan
12731	tree beans	NMA-Abar-1	nan
12732	tree beans	NAC-Abar-2	nan
12733	tree beans	NEM-Ajumbu-9	nan
12734	tree beans	NVI-Ajumbu-1	nan
12735	tree beans	KMN-Ajumbu-2	nan
12736	tree beans	KDC-Ajumbu-10	nan
12737	tree beans	ENB-Biya-1	nan
12738	tree beans	ICN-Biya-2	nan
12739	tree beans	NNB-Buu-3	nan
12740	tree beans	MNJ-Buu-4	nan
12741	tree beans	KEM-Buu-1	nan
12742	tree beans	KCY-Buu-2	nan
12743	tree beans	KHK-Fang-12	nan
12744	tree beans	DPN-Fang-13	nan
12745	tree beans	KDV-Fang-1	nan
12746	tree beans	KJS-Fang-2	nan
12747	tree beans	JGY-Koshin-3	nan
12748	tree beans	TEL-Koshin-4	nan
12749	tree beans	MRY-Koshin-2	nan
12750	tree beans	KCS-Kung-3	nan
12751	tree beans	NJS-Kung-4	nan
12752	tree beans	ZKG-Kung-1	nan
12753	tree beans	BNM-Kung-2	nan
12754	tree beans	NMN-Mundabli-3	nan
12755	tree beans	CEN-Mundabli-2	nan
12756	tree beans	LFN-Mundabli-1	tə́kpə̀m / tə́kpə̀m
12757	tree beans	NIN-Mundabli-4	ø / ø
12758	tree beans	NGT-Munken-3	nan
12759	tree beans	NUN-Munken-4	nan
12760	tree beans	NEA-Munken-1	nan
12761	tree beans	TNT-Munken-2	nan
