ID	Concept	Doculect	Value
2188	fist	BNM-Kung-2	fə̀kàm / m̀kàm
2189	fist	LFN-Mundabli-1	ŋkɔ̀ / ø
2190	fist	NIN-Mundabli-4	ŋkɔ̄ / ŋkɔ̄bɛ́n
2191	fist	NEA-Munken-1	ŋkʊ̀ / bə̀ŋkʊ̀
2192	fist	TNT-Munken-2	ŋkʊ̀ / bɛ̀ŋkʊ̀~ŋkʊ̀ː
2193	fist	WCA-Ngun-1	ŋkʊ̀ / bə̀ŋkʊ̀
2194	fist	AOM-Ngun-2	kə̀ŋkwù~aŋkwù / bìŋkwù
2195	fist	APB-Mumfu-1	ŋkɔ́ / ŋkɔ̀bə̌
2196	fist	DNM-Mumfu-2	mkpòʔ / mkpòʔbɛ́n~mkpòʔ
2197	fist	BKB-Mashi-2	fìŋkʊ̀n / mʊ̀ŋkʊ̀n
2198	fist	KFK-Mashi-1	fìŋkʊ̀n / mʊ̀ŋkʊ̀n
2199	fist	ABS-Missong-1	ø / ø
2200	fist	AGA-Missong-2	ndzʊ̀ŋhú / bàndzʊ̀ŋʊ́bū
2201	palm (hand)	NMA-Abar-1	àkàn / mwɨ̃̀ŋkán
2202	palm (hand)	NAC-Abar-2	ákè / mə̀ŋkə̀
2203	palm (hand)	NVI-Ajumbu-1	ámá / bə́má
2204	palm (hand)	KMN-Ajumbu-2	ákáɲ / bə́kâɲ 
2205	palm (hand)	KEM-Buu-1	kə́sə̀mɛ̂ / ø
2206	palm (hand)	KCY-Buu-2	kə́sə̀ / ø
2207	palm (hand)	MRY-Koshin-2	kɔ̃̂ːnə́mə́ /  ʃáŋ
2208	palm (hand)	LFN-Mundabli-1	kɛ̀ːyà / kɛ̀yàyə́
2209	palm (hand)	NIN-Mundabli-4	kéːyà / yéhaɛ́nyâ
2210	palm (hand)	NEA-Munken-1	ʊ́kɛ́ / ákɛ́
2211	palm (hand)	TNT-Munken-2	ʊ̀kɛ́ ~ ʊ́kɛ́ / àkɛ́ ~ákɛ́
2212	palm (hand)	WCA-Ngun-1	ʊ́kán~ ŋkɛ̂ / ákán  ~ ákámə́ákɛ̀
2213	palm (hand)	AOM-Ngun-2	kɛ̀ / bìŋkɛ̀
2214	palm (hand)	APB-Mumfu-1	kɛ̀yàʔ / kɛ̀yə́yāʔ
2215	palm (hand)	DNM-Mumfu-2	 kɛ́ːyámə̄ / kɛ̂yɛ̌nmə̀
2216	palm (hand)	BKB-Mashi-2	kxə̄ / ø
2217	palm (hand)	KFK-Mashi-1	kxə̄ / ø
2218	palm (hand)	ABS-Missong-1	ìtsɔ̀hɛ́mí / àtsɔ̂hɛ́mī
2219	palm (hand)	AGA-Missong-2	ákə́námí~ʊ́kə́námí/ákə́nwámí
2220	thumb	NMA-Abar-1	kénúmúkán / bìnúmúɪ́kán
2221	thumb	NAC-Abar-2	kə̀nóːmó / bìnóːmó
2222	thumb	NVI-Ajumbu-1	fə́mwɪ̌nfə́kàɲ / bə̀mwɪ̌nfə́fə́kàɲ~
2223	thumb	KMN-Ajumbu-2	ɲífə̄kàɲ / ɲím̀kàɲ
2224	thumb	KEM-Buu-1	kə̀nʊ́ːmə́ / bə̀nʊ́ːmə́
2225	thumb	KCY-Buu-2	kə̀nóːmə́ / bə̀nóːmə́
2226	thumb	KDV-Fang-1	kə̀lʊ̀ŋkpə́ / bə̀lʊ̀ŋkpé
2227	thumb	KJS-Fang-2	kə̀lúm / bə̀lúm  ~
2228	thumb	MRY-Koshin-2	ʃàŋ ~ ʃàŋkpɔ̃̂ /  ʃə̄m
2229	thumb	ZKG-Kung-1	wʊ́kə̄tɛ́ːkə̄ / wʊɣətɛ́ːɣə́
2230	thumb	BNM-Kung-2	ø / ø
2231	thumb	LFN-Mundabli-1	ŋkʊ̀ŋkwɔ̌ŋkê / ø
2232	thumb	NIN-Mundabli-4	ŋkʊ̀ŋkwɔ̌ŋkê / ŋkʊ̀ŋkwɔ̌ŋkèːbɛ́n
2233	thumb	NEA-Munken-1	ànʊ́mʊ́kɛ́ / bə̀nʊ́mʊ́kɛ́
2234	thumb	TNT-Munken-2	ànʊ́mə́ʊ́kɛ́ / bìnʊ́mə́ʊ́kɛ́
2235	thumb	WCA-Ngun-1	kə́nɔ́mə̄ / bìnɔ́mə̄
2236	thumb	AOM-Ngun-2	kə̀nɔ̀mʊ́kán ~kə̀nɔ́ːmə́ / bìnɔ̀ːmʊ́kán~bìnɔ́ːmə́
2237	thumb	APB-Mumfu-1	ŋkʊ̀ŋkɔ̀ŋ~ŋkɔ̄kɛ̂ / ŋkʊ̀ŋkɔ̀ŋkɛ̂bə́~ŋkʊŋkɔ̂kɛ̂bə́
2238	thumb	DNM-Mumfu-2	ŋkʊ̀ŋkɔ̀ŋ / ŋkʊ̀ŋkɔ̀ŋbɛ̌n
2239	thumb	BKB-Mashi-2	sǎŋbə̂myə́ / sáŋbêmyə̌
2240	thumb	KFK-Mashi-1	sǎŋbə̂myə́ / sáŋbêmyə̌
2241	thumb	ABS-Missong-1	kìnóm~kìnómʊ́kɛ̂n / ânôm
2242	thumb	AGA-Missong-2	kìnɔ̀m / bìnɔ́m
2243	finger	NMA-Abar-1	úkán / mɨ̃́ŋkán
2244	finger	NAC-Abar-2	ʊ́kán / mə̀ŋkán
2245	finger	NVI-Ajumbu-1	mə̀mwɪ̌n / mə̀mə̀mwɪ́nmkàɲ~
2246	finger	KMN-Ajumbu-2	fə́kâɲ / ḿkâɲ 
2247	finger	KEM-Buu-1	kâːn / fə́ka᷇ːnfə́~kɛ́sə̀
2248	finger	KCY-Buu-2	káːn / kɛ̂sə̀
2249	finger	KDV-Fang-1	wâːkálə̄ / mwɛ̂ːká
2250	finger	KJS-Fang-2	fə́ŋkálə̀ / mə́ŋkálə̀
2251	finger	ZKG-Kung-1	wáɪ́kə́wʊ̄ːkə́ / wáːwʊ̄ːɣə́
2252	finger	BNM-Kung-2	wàːwókə́ / wáːwóə́
2253	finger	LFN-Mundabli-1	kê / kē
2254	finger	NIN-Mundabli-4	dzɔ́kè / dzɔ́kèyə́
2255	finger	NEA-Munken-1	ʊ́kɛ́ʊ́mwə́nə́ / ø~ákɛ́
2256	finger	TNT-Munken-2	ʃìʊ́kɛ́ / mʊ̀ákɛ́
2257	finger	WCA-Ngun-1	fìmyáhā ~ìtʃɛ̀hɛ̀ / m̀myáhákán ~ m̀myáhá~ àtʃɛ́hɛ́
2258	finger	AOM-Ngun-2	fìmya᷇ː / mùmya᷇ː ~mwìnmya᷇ː
2259	finger	APB-Mumfu-1	kɛ̂ / kɛ̂yə̌ː
2260	finger	DNM-Mumfu-2	ø
2261	finger	BKB-Mashi-2	ʃǎŋ / ʃáŋ
2262	finger	KFK-Mashi-1	ʃāŋ / ʃáŋ
2263	finger	ABS-Missong-1	fìmyɛ̌ / àmyɛ̂ː
2264	finger	AGA-Missong-2	fìmyɛ̌ / mùmyɛ̌ːmū
2265	knuckle	NMA-Abar-1	ndzɔ̀ŋɔ̀ʊ́kán / bwɨ̃́nndzɔ́ŋɔ́ŋkán ~
2266	knuckle	NAC-Abar-2	ndzɔ̀ŋhṍ / bə̀ndzɔ̀ŋhṍ
2267	knuckle	NVI-Ajumbu-1	àndʒɔ̀ŋnə́ákâɲ / kə̀ndʒɔ̀ŋnə́kákâɲ 
2268	knuckle	KMN-Ajumbu-2	ndʒɔ̀ŋnə́ / bə̀ndʒɔ̀ŋnə́
2269	knuckle	KEM-Buu-1	fə̀ndzɔ̀ŋsə̀nə́bə́ka᷇ːn / bə̀ndzɔ̀ŋsə̀nə́bə́ka᷇ːn 
2270	knuckle	KCY-Buu-2	ndzɔ̀ŋsə̀nə́ / bə̀ndzɔ̀ŋsə̀nə́
2271	knuckle	KDV-Fang-1	ndzʊ̀ŋnə̀ / bə̀ndzʊ́ŋnə̀ 
2272	knuckle	KJS-Fang-2	kə̀ndzònə̀kə́ŋkálə̀/bə̀ndzónə̀bə̀ŋkálə̀
2273	knuckle	MRY-Koshin-2	 ŋkə́bə̀wʊ̀ʃáŋkpɔ̃̂ /  bə̀ŋkxə̀
2274	knuckle	ZKG-Kung-1	bâʔkə́wókə́ / bâʔsə́wóːsə́
2275	knuckle	BNM-Kung-2	ŋgə̀ŋŋə᷇ːwàwókə́ / ŋgə̀ŋŋə̂ːsə́wàːwókə́
2276	knuckle	LFN-Mundabli-1	kèːdzàm / kèdzàmyə́
2277	knuckle	NIN-Mundabli-4	ø / ø
2278	knuckle	NEA-Munken-1	ǹyɔ̀ŋhə̃́ / bə̀nyɔ̀ŋhə̃́
2279	knuckle	TNT-Munken-2	ǹyɔ̀ŋsə́ / bə̀nyɔ̀ŋsə́
2280	knuckle	WCA-Ngun-1	ŋkwùtǿ / bə̀ŋkwùətǿ~bə̀ŋkwùtǿ
2281	knuckle	AOM-Ngun-2	fìŋyɔ̀ŋhə̀ / bɛ̀ŋyɔ̀ŋhə̀
2282	knuckle	APB-Mumfu-1	kɛ̂zə̂m~kɛ̂dzə̂m~zə̀mkɛ̂ / kɛ̂ːbə́zə̂m~dzə̀mkɛ̂
2283	knuckle	DNM-Mumfu-2	ø
2284	knuckle	BKB-Mashi-2	ø / ø
2285	knuckle	KFK-Mashi-1	ø / ø
2286	knuckle	ABS-Missong-1	ǹdzɔ̀ŋhʊ̃́ / ándzɔ́ŋhʊ̃́~bàndzɔ̀ŋhʊ̃́
2287	knuckle	AGA-Missong-2	bàndʒɔ́ŋhú / bàndʒɔ̀ŋhúbʊ̄
2288	fingernail	NMA-Abar-1	ntʃáháŋkán / mɨ̃́ntʃáháŋkán
2289	fingernail	NAC-Abar-2	ntʃáhá~ìtʃàhà / mə̀ntʃáhá
2290	fingernail	NVI-Ajumbu-1	kə́kâsə̀ / bə́kâsə̀~kásə́ / àkâsə̀
2291	fingernail	KMN-Ajumbu-2	kàsə̀ / bə́kâsə̀ 
2292	fingernail	KEM-Buu-1	kèsə̀ / késə̀
2293	fingernail	KCY-Buu-2	késə̀ / kêːsə̀
2294	fingernail	KDV-Fang-1	kxyétə̄ / bə̀kxyétə́
2295	fingernail	KJS-Fang-2	kxyétə̄ / bə́kxyétə̄
2296	fingernail	MRY-Koshin-2	kə̀kê / ø
2297	fingernail	ZKG-Kung-1	zɪ̂kə́ɣʊ́ːkə́ / zɪ̂ɣʊ́ːɣə́
2298	fingernail	BNM-Kung-2	ø / ø
2299	fingernail	LFN-Mundabli-1	bwɛ̄kè / ø
2300	fingernail	NIN-Mundabli-4	bwàkê / bwàkēyɛ́n
2301	fingernail	NEA-Munken-1	ɪ̀tʃə̀hə̀ / átʃə́hə́ 
2302	fingernail	TNT-Munken-2	ìtʃɛ̀sɛ̀ʊ̀kɛ́ / àtʃɛ̀sɛ̀ákɛ́
2303	fingernail	WCA-Ngun-1	ɪ̀tʃɛ̀hɛ̀~ɪ̀tʃɛ̀hɛ̀kán / átʃɛ́hɛ̀
2304	fingernail	AOM-Ngun-2	ɪ̀tʃɛ̀hɛ̀ / átʃɛ́hɛ́ ~bɛ̀ntʃɛ̀hɛ̀
2305	fingernail	APB-Mumfu-1	bɛ̀ːkɛ̀ / bɛ́ːkɛ̂bə̌
2306	fingernail	DNM-Mumfu-2	bɛ́bɛ́kɛ̀ / bɛ́bɛ́kɛ̂bɛ̌n
2307	fingernail	BKB-Mashi-2	àŋkə̀t / bìŋkə̀t
2308	fingernail	KFK-Mashi-1	âŋkə̂t / bìŋkə̀t
2309	fingernail	ABS-Missong-1	ɪ̀tsə̀sə̀ / àtsə́sə̄
2310	fingernail	AGA-Missong-2	àtsə̂sə̀ / átsə̂sə̀wú
2311	nostril	NMA-Abar-1	mfɔ́ŋáɲə́ŋ / bwɪ̃̀mfɔ́ŋáɲə́ŋ
2312	nostril	NAC-Abar-2	mfɔ̂ŋ~mfɔ́ŋɔ̀ɲə́ŋ/ bə̀mfɔ̂ŋ
2313	nostril	NVI-Ajumbu-1	mfyɔ̀ŋkə́vǘ / bə̀mfyɔ́ŋbə́vǘ~
2314	nostril	KMN-Ajumbu-2	dzə́lə́kə́bə̀vʷǚ / dzə́vʷǘ
2315	nostril	KEM-Buu-1	yʲə́sə́wʊ́ŋ / yʲə́sə́kə̀wʊ́ŋtə́
2316	nostril	KCY-Buu-2	ø / ø
2317	nostril	KDV-Fang-1	ndɔ̌ŋwu᷇ / bə̀ndɔ̀ŋbə̀tə̀wu᷇
2318	nostril	KJS-Fang-2	fʊ́ŋwu᷇ː / tə́fʊ́ŋkə́tə̀wu᷇ː
2319	nostril	MRY-Koshin-2	fyàŋ /  túnzíà
2320	nostril	ZKG-Kung-1	bʊ̂ʔkə́wɪ́kə́ / bʊ̂ʔsə́wɪ́ɣə́
2321	nostril	BNM-Kung-2	ø / ø
2322	nostril	LFN-Mundabli-1	sʊ̀ŋwʊ́ŋ / ø
2323	nostril	NIN-Mundabli-4	yèwʊ́ŋ / yēwʊ́ŋkɛ̄n
2324	nostril	NEA-Munken-1	mfɔ̀ŋɔ́ɪ́ɲí / bə̀mfɔ́ŋə́áɲí
2325	nostril	TNT-Munken-2	m̀fɔ̀ŋɪ́ɲí ~ m̀fɔ̀ŋɪ́ɲí / bìnmfɔ̀ŋɪ́ɲí ~ m̀fɔ̀ŋɪ́ɲí
2326	nostril	WCA-Ngun-1	m̀fɔ́ŋ / áfɔ̂ŋ
2327	nostril	AOM-Ngun-2	ɪfɔ̄ŋɪ̀ɲə́ŋ / āfɔ̄ŋɪ̄ɲə́ŋ
2328	nostril	APB-Mumfu-1	ǹʃʊ̀ŋwʊ́ŋ / ǹʃʊ̀ŋwʊ́ŋyə́
2329	nostril	DNM-Mumfu-2	wʊ́ŋwə́mə̄ / wʊ́ŋwkɛmə̄
2330	nostril	BKB-Mashi-2	fɔ́ŋwɪ́dʒʊ́ / fɔ́ŋnʊ́dʒʊ́ŋ
2331	nostril	KFK-Mashi-1	fɔ́ŋwɪ́dʒʊ́ / fɔ́ŋnʊ́dʒʊ́ŋ
2332	nostril	ABS-Missong-1	ŋ̀fúŋ / bàŋfúŋ
2333	nostril	AGA-Missong-2	mfɔ̀ŋáɲǘ / bàmfɔ̀ŋáɲǘbū
2334	chin	NMA-Abar-1	ɪ́dɪ́ / mwɪ́ndɪ́
2335	chin	NAC-Abar-2	ɪ̀dé / àndé~kìdé
2336	chin	NVI-Ajumbu-1	kə́də̂sə̀ / bə́də̂sə̀
2337	chin	KMN-Ajumbu-2	dzāːsə̄ / kə̀dzáːsə́~
2338	chin	KEM-Buu-1	dîː / kə́dîːtə́
2339	chin	KCY-Buu-2	dîː / kə́di᷇ːtə́
2340	chin	KDV-Fang-1	də́ŋnə̄ / bə́də́ŋnə̄
2341	chin	KJS-Fang-2	də́ŋnə̀ /bə́də́ŋnə̀
2342	chin	MRY-Koshin-2	də̂ /  tódə̀
2343	chin	ZKG-Kung-1	káf / sə́káf
2344	chin	BNM-Kung-2	káf / sə́káf
2345	chin	LFN-Mundabli-1	wɪ́ / wɪ́kō
2346	chin	NIN-Mundabli-4	ɥí / ɥīːkɛ̄n
2347	chin	NEA-Munken-1	àkʊ̀kʊ̀lə̀~ʊ̀kə̀kɪ̀lə́/ bìkʊ̀kʊ̀
2348	chin	TNT-Munken-2	àdʊ́dʊ̌ ~ ʊ̀dʊ̀dʊ̌/ bìdʊ́dʊ̌ ~bìdʊ́dʊ̌
2349	chin	WCA-Ngun-1	ídɛ́~ kə̀dǿdø̌ / ádɛ́  ~ bìdǿdø̌
2350	chin	AOM-Ngun-2	ɪ̄dɛ́ ~ɪ̀dé / àdɛ́~ àdé
2351	chin	APB-Mumfu-1	wɛ́ / wɛ́yə́
2352	chin	DNM-Mumfu-2	wɛ́ / wɛ́ːkə́
2353	chin	BKB-Mashi-2	dí / də́ŋ
2354	chin	KFK-Mashi-1	dí / də́ŋ
2355	chin	ABS-Missong-1	kìdédě / bìdédě
2356	chin	AGA-Missong-2	kɪ́dédɪ̌ː / bìdédɪ̌ːbī
2357	knee	NMA-Abar-1	ɪ́ɲʊ̈́ / mwɪ̃̀nɲʊ̈́ 
2358	knee	NAC-Abar-2	ɪ́ɲǘ / mə̀nɲǘ
2359	knee	NVI-Ajumbu-1	ɲyɔ́ / bə̀ɲyɔ́~kə̀ɲɔ́lə́ 
2360	knee	KMN-Ajumbu-2	núə́ / kə̀núə́~ànúə́
2361	knee	KEM-Buu-1	ɲʊ̈́ / kə̀ɲʊ̈́tə́ 
2362	knee	KCY-Buu-2	ɲʊ̈́ / kə̀ɲʊ̈́tə́
2363	knee	KDV-Fang-1	ɲü᷇ / tə̀ɲü᷇
2364	knee	KJS-Fang-2	ɲü᷇ / tə̀ɲü᷇
2365	knee	MRY-Koshin-2	ɲǘ /  tóɲü
2366	knee	ZKG-Kung-1	kə̀ŋgʊ̀ʔlə̂ / sə̀ŋgʊ̀ʔlə᷇ː
2367	knee	BNM-Kung-2	ɪ̀ɲɪ́ / sə̀ɲɪ́
2368	knee	LFN-Mundabli-1	ɲʊ́ / ɲʊ́kō
2369	knee	NIN-Mundabli-4	ɲǘ / ɲwɛ̄kɛ̄n
2370	knee	NEA-Munken-1	ɪ́nʊ́ / ánʊ́~bə̀kɪ́nʊ́lə́
2371	knee	TNT-Munken-2	ɪ̀nʊ́ / ànʊ́
2372	knee	WCA-Ngun-1	ɪ́ɲǘ / áɲǘ
2373	knee	AOM-Ngun-2	ɪ̀ɲǘ / āɲǘ
2374	knee	APB-Mumfu-1	ɲü / ɲúɛ́yə́
2375	knee	DNM-Mumfu-2	ɲü / ɲwɛ́kə́
2376	knee	BKB-Mashi-2	ɲʊ́ / ɲʊ́ŋ
2377	knee	KFK-Mashi-1	ɲʊ́ / ɲʊ́ŋ
2378	knee	ABS-Missong-1	ìnə́ / ànə́
2379	knee	AGA-Missong-2	mgbōŋɪ̄ná~mgbóʊ̀ŋɪ̀ná/ bàmgbòŋánábʊ̄
2380	ankle	NMA-Abar-1	ɪ́ɲʊ̈́ / mwɪ̃̀nɲʊ̈́ 
2381	ankle	NAC-Abar-2	ɪ̀ʃyé / mə̀nʃyé
2382	ankle	NVI-Ajumbu-1	fwá / áfwá~ndʒɔ̀ŋnə́ / àndʒɔ̀ŋnə́
2383	ankle	KMN-Ajumbu-2	fwǎ / àfwá
2384	ankle	KEM-Buu-1	ø / ø 
2385	ankle	KCY-Buu-2	ʃyá / kə̀ʃyátə́
2386	ankle	KDV-Fang-1	ø / ø
2387	ankle	KJS-Fang-2	sɛ̀ / bə̀sɛ̀ ~ (7/8)
2388	ankle	MRY-Koshin-2	fyàː (9) /  bə̀ŋkxə́bə̀
2389	ankle	ZKG-Kung-1	bɪ̂ːkə́wʊ́lə́ / bɪ̂sə́wʊ́lə́
2390	ankle	BNM-Kung-2	ŋgə̀ŋŋə᷇ːìwólkə́ / ŋgə̀ŋŋə̂ːsə́wólkə́
2391	ankle	LFN-Mundabli-1	ʃyá / ʃyáyô
2392	ankle	NIN-Mundabli-4	ʃyá ~ʃyā / ʃyáyɛ̄n ~ʃyá
2393	ankle	NEA-Munken-1	átsə́sə́ / bítsə́sə́
2394	ankle	TNT-Munken-2	ǹyɔ̀ŋsə́ʊ̀kwàsə̀ / bɛ̀nǹyɔ̀ŋsə́àkwàsə́ ~
2395	ankle	WCA-Ngun-1	ɪ̀fyê / áfyéː
2396	ankle	AOM-Ngun-2	ŋ̀yɔ̀ŋhɨ̃̀ / bɛŋyɔ̀ŋhɨ̃̀
2397	ankle	APB-Mumfu-1	ʃyáː / ʃyáːyə́
2398	ankle	DNM-Mumfu-2	ø
2399	ankle	BKB-Mashi-2	ǹtsɪ̀nnə̀ / bʊ̀ntsɪ̀nnə̀
2400	ankle	KFK-Mashi-1	ǹtsɪ̀nnə̀ / bʊ̀ntsɪ̀nnə̀
2401	ankle	ABS-Missong-1	kítsə́sə́ / bítsə́sə́
2402	ankle	AGA-Missong-2	kɪ́tsə́sə̄ / bítsə́sə̄
2403	intestine	NVB-Abar-7	kɪ̀já / ɪ̀já
2404	intestine	ECL-Abar-8	kɪ̀já~ìjá / bìjá~ìjá
2405	intestine	NMA-Abar-1	íyá / kíyá
2406	intestine	NAC-Abar-2	kìyíá / mə̀nyíá
2407	intestine	NEM-Ajumbu-9	kə́zôː / bə́zô
2408	intestine	NVI-Ajumbu-1	kə̀tám / bə̀tám
2409	intestine	KMN-Ajumbu-2	kə̀zòː / bə̀zòː
2410	intestine	KDC-Ajumbu-10	kə́zɔ̂ / bə́zɔ̂
2411	intestine	ENB-Biya-1	kə̀jʲá / bìjʲá
2412	intestine	ICN-Biya-2	kə̀jʲá / bìjʲá
2413	intestine	NNB-Buu-3	kə́yʲâ / bə́yʲâ
2414	intestine	MNJ-Buu-4	kə́yʲa᷇ː / bə́yʲa᷇ː
2415	intestine	KEM-Buu-1	kə́yâ / bə́yâ
2416	intestine	KCY-Buu-2	kə́yʲâ / kə́yʲâːtə̂ ~ bə́yʲaː
2417	intestine	KHK-Fang-12	lɘ̀ɣ / bə̀lɘ̀ɣ
2418	intestine	DPN-Fang-13	lɘ̂ːɣ / bə̀lɘ̂ːɣ
2419	intestine	KDV-Fang-1	lə̀ / bə̀lə̀
2420	intestine	KJS-Fang-2	lə̂ːɣ / bə́lə̂ːɣ ~
2421	intestine	JGY-Koshin-3	dʒánə́ / tə́dʒâː
2422	intestine	TEL-Koshin-4	dʒánə́ / tə́dʒâː
2423	intestine	KCS-Kung-3	ɪ̀ndʒʲə᷇ː / sə̀ndʒʲə᷇ː
2424	intestine	NJS-Kung-4	ɪ̀ndʒʲə᷇ / sə̀ndʒʲə᷇
2425	intestine	ZKG-Kung-1	ɪ́ndʒyə́ / sə́ndʒyə́
2426	intestine	BNM-Kung-2	ìndʒyə᷇ː / sə̀ndʒyə᷇ː
2427	intestine	NMN-Mundabli-3	yâɦ / yâ
2428	intestine	CEN-Mundabli-2	yâːɦ / yâːbóɦ
2429	intestine	LFN-Mundabli-1	yâ / yāːbó
2430	intestine	NIN-Mundabli-4	yāʰ / yàʰbɛ́n
2431	intestine	NGT-Munken-3	ɪ́yá / kìyá
2432	intestine	NUN-Munken-4	ɪ́yákə́/ kìyákə́
2433	intestine	NEA-Munken-1	ø / kɪ́yá
2434	intestine	TNT-Munken-2	ìyá / kìyá
2435	intestine	MCA-Ngun-3	kə̀já~ájá / bìjʲá~ɪ̀yá
2436	intestine	KBM-Ngun-4	kə́já / bíjá
2437	intestine	WCA-Ngun-1	kə́yía / áyía ~ bìyíá ~ bìyáː
2438	intestine	AOM-Ngun-2	kə̀yíá / bìyíá
2439	intestine	APB-Mumfu-1	yɛ̂ʔ / yɛ̂ʔbə̌
2440	intestine	DNM-Mumfu-2	yɛ́ʔɛ́ / yɛ́ʔɛ̀bə́
2441	intestine	BKB-Mashi-2	múnâm / ø
2442	intestine	KFK-Mashi-1	fínâm / múnâm
2443	intestine	ABS-Missong-1	kíyə́lə̄ / bìyə́lə̄
2444	intestine	AGA-Missong-2	kíyə́lə̄~bíyə́lə̄ / bíyə́lə̄bī
2445	liver	NMA-Abar-1	kə́lyâbó / bílyâbó
2446	liver	NAC-Abar-2	ɪ̀ʃàmgbàbə̀tʃí / mə̀nʃàmgbàbə̀tʃí
2447	liver	NVI-Ajumbu-1	ʃìn~ʃyé /  kə̀ʃìn~kəʃyə́lə̄~kə̀ʃyé
2448	liver	KMN-Ajumbu-2	ø / ø
2449	liver	KEM-Buu-1	ʃím / kə́ʃímtə́
2450	liver	KCY-Buu-2	ʃím / kə̀ʃímtə́
2451	liver	KDV-Fang-1	sīm / sím
2452	liver	KJS-Fang-2	sīm / sím
2453	liver	MRY-Koshin-2	kə̄ɲʲə̄ / ø
2454	liver	ZKG-Kung-1	ɪ̀tə́m / sə̀tə́m
2455	liver	BNM-Kung-2	ø /ø 
2456	liver	LFN-Mundabli-1	m̀mœ́ː / mmœ́ːbœ́
2457	liver	NIN-Mundabli-4	m̀mœ̄ʰ / m̄mœ̄ʰbɛ́n
2458	liver	NEA-Munken-1	ɪ̀ʃàm / àʃàm
2459	liver	TNT-Munken-2	ìʃàm / àʃàm
2460	liver	WCA-Ngun-1	kə́ʃáhá ~ ɪ́ʃám / bíʃáhá ~ áʃām
2461	liver	AOM-Ngun-2	kə̀ʃáhá / bìʃáhá
2462	liver	APB-Mumfu-1	mó / mòːbə́
2463	liver	DNM-Mumfu-2	mó / mòːbə́
2464	liver	BKB-Mashi-2	áyót / bíyót
2465	liver	KFK-Mashi-1	áyót / bíyót
2466	liver	ABS-Missong-1	ǹtsólō~ǹtsóló / bàntsóló
2467	liver	AGA-Missong-2	ɪ́ʃám / áʃáːMú
2468	heart	NVB-Abar-7	ǹʃàm / ànʃàmmʷɪ̀
2469	heart	ECL-Abar-8	ǹʃàm~ɪ̀ʃǎm / mʷɪ̀nʃàn ~ ǹʃām
2470	heart	NMA-Abar-1	ɪ̀ʃâm / mwɪ́nʃâm 
2471	heart	NAC-Abar-2	ɪ̀ʃâm / mə́nʃâm
2472	heart	NEM-Ajumbu-9	ʃìn ~ ʃʲé / kə̀ʃìnnə̀
2473	heart	NVI-Ajumbu-1	ʃyə̂ / bə́ʃyə̂~àʃyə̀
2474	heart	KMN-Ajumbu-2	ʃìn / kə̀ʃìn~ʃyə̀/kə̀ʃyə̂lə̀
2475	heart	KDC-Ajumbu-10	ʃìn~ʃʲé / kə́ʃʲélə̀
2476	heart	ENB-Biya-1	ɪ̀ʃǎm / kə̀ʃàm
2477	heart	ICN-Biya-2	ɪ̀ʃām / āʃām
2478	heart	NNB-Buu-3	ʃím / kə́ʃîmtə́
2479	heart	MNJ-Buu-4	ʃɪ̌ːm / kə́ʃɪ́mtə́
2480	heart	KEM-Buu-1	ǹtʃʊ̂ː / bə̀ntʃʊ̂ː
2481	heart	KCY-Buu-2	ǹtʃʊ̂ː / bə̀ntʃʊ̂ː
2482	heart	KHK-Fang-12	sīm / sím
2483	heart	DPN-Fang-13	sìm / sím~tə̀símkpə́
2484	heart	KDV-Fang-1	ǹtsʊ̀ / tsʊ́
2485	heart	KJS-Fang-2	sīm / sím
2486	heart	JGY-Koshin-3	ʃə́m / ø
2487	heart	TEL-Koshin-4	ʃə́m ~ ʃɛ́m / ø ~ ʃɛ̀m (yə́nə́)
2488	heart	MRY-Koshin-2	ʃə̄m /  kʷû
2489	heart	KCS-Kung-3	ítám / tə́ɣ
2490	heart	NJS-Kung-4	tɑm / ə̀tɑ́m
2491	heart	ZKG-Kung-1	téɪ́nɛ̌ːzə́ /  tə́msə́nɛ̀ːsə́
2492	heart	BNM-Kung-2	ìtə́m / sə̀tə́m
2493	heart	NMN-Mundabli-3	sám / sām
2494	heart	CEN-Mundabli-2	sám / sām
2495	heart	LFN-Mundabli-1	sām / sāmyə́
2496	heart	NIN-Mundabli-4	sām / sāmyɛ́n 
2497	heart	NGT-Munken-3	ɪ́ʃámâ / áʃámàsə́
2498	heart	NUN-Munken-4	ɪ̀ʃàm / àʃàm
2499	heart	NEA-Munken-1	ɪ̀ʃàm / àʃàm
2500	heart	TNT-Munken-2	ǹtsòlə̀~ ǹtsòlò / bɛ̀ntsòlə̀ ~bə̀ntsòlò
2501	heart	MCA-Ngun-3	ɪ̀ʃàm / àʃàm
2502	heart	KBM-Ngun-4	ɪ̀ʃàm / àʃàm
2503	heart	WCA-Ngun-1	ɪ́ʃāmɪ̀tsʊ́tsʊ̂ / áʃâmátsʊ́tsʊ̀
2504	heart	AOM-Ngun-2	ɪ̀ʃâːm / áʃâːm ~àʃāmə̀
2505	heart	APB-Mumfu-1	ʃám / ʃámyə́
2506	heart	DNM-Mumfu-2	ʃām / ʃāmyɛ́n
2507	heart	BKB-Mashi-2	ʃə̄m / ʃə́m
2508	heart	KFK-Mashi-1	ʃə̄m / ʃə́m
