ID	Concept	Doculect	Value
10081	fufu dish	MCA-Ngun-3	nan
10082	fufu dish	KBM-Ngun-4	nan
10083	fufu dish	APB-Mumfu-1	wɔ̂ŋ / wɔ̂ŋkə̌
10084	fufu dish	DNM-Mumfu-2	wɔŋŋ̃ / wɔŋkɛ̌n
10085	fufu dish	BKB-Mashi-2	gwú / gʊ́ŋ
10086	fufu dish	KFK-Mashi-1	gwú / gʊ́ŋ
10087	fufu dish	ABS-Missong-1	ìyʊ̂ŋ /ìyʊ̂ŋìyì~ʊ́yʊ̂ːŋ / íyʊ̂ːŋ
10088	fufu dish	AGA-Missong-2	ìyʊ̂ŋ /ìyʊ̂ŋɪ́yí
10089	knitting pin	NVB-Abar-7	nan
10090	knitting pin	ECL-Abar-8	nan
10091	knitting pin	NEM-Ajumbu-9	nan
10092	knitting pin	KDC-Ajumbu-10	nan
10093	knitting pin	ENB-Biya-1	nan
10094	knitting pin	ICN-Biya-2	nan
10095	knitting pin	NNB-Buu-3	nan
10096	knitting pin	MNJ-Buu-4	nan
10097	knitting pin	KHK-Fang-12	nan
10098	knitting pin	DPN-Fang-13	nan
10099	knitting pin	JGY-Koshin-3	nan
10100	knitting pin	TEL-Koshin-4	nan
10101	knitting pin	KCS-Kung-3	nan
10102	knitting pin	NJS-Kung-4	nan
10103	knitting pin	NMN-Mundabli-3	nan
10104	knitting pin	CEN-Mundabli-2	nan
10105	knitting pin	NGT-Munken-3	nan
10106	knitting pin	NUN-Munken-4	nan
10107	knitting pin	MCA-Ngun-3	nan
10108	knitting pin	KBM-Ngun-4	nan
10109	knitting pin	APB-Mumfu-1	ʃə̀ŋníbí / ʃə̂ŋíbíyə́
10110	knitting pin	DNM-Mumfu-2	ø
10111	knitting pin	BKB-Mashi-2	ʃə̀ŋ / ʃə̂ŋ
10112	knitting pin	KFK-Mashi-1	ʃə̀ŋ / ʃə̂ŋ
10113	knitting pin	ABS-Missong-1	ìsàŋ / kìsâŋnœ̀
10114	knitting pin	AGA-Missong-2	ɪ̀sàŋ / ɪ̀sâŋyī~kɪ́sáŋnə́
10115	nail	NVB-Abar-7	nan
10116	nail	ECL-Abar-8	nan
10117	nail	NEM-Ajumbu-9	nan
10118	nail	KDC-Ajumbu-10	nan
10119	nail	ENB-Biya-1	nan
10120	nail	ICN-Biya-2	nan
10121	nail	NNB-Buu-3	nan
10122	nail	MNJ-Buu-4	nan
10123	nail	KHK-Fang-12	nan
10124	nail	DPN-Fang-13	nan
10125	nail	JGY-Koshin-3	nan
10126	nail	TEL-Koshin-4	nan
10127	nail	KCS-Kung-3	nan
10128	nail	NJS-Kung-4	nan
10129	nail	NMN-Mundabli-3	nan
10130	nail	CEN-Mundabli-2	nan
10131	nail	NGT-Munken-3	nan
10132	nail	NUN-Munken-4	nan
10133	nail	MCA-Ngun-3	nan
10134	nail	KBM-Ngun-4	nan
10135	nail	APB-Mumfu-1	nan
10136	nail	DNM-Mumfu-2	nan
10137	nail	BKB-Mashi-2	nan
10138	nail	KFK-Mashi-1	nan
10139	nail	ABS-Missong-1	nan
10140	nail	AGA-Missong-2	nan
10141	spear	NVB-Abar-7	nan
10142	spear	ECL-Abar-8	nan
10143	spear	NEM-Ajumbu-9	nan
10144	spear	KDC-Ajumbu-10	nan
10145	spear	ENB-Biya-1	nan
10146	spear	ICN-Biya-2	nan
10147	spear	NNB-Buu-3	nan
10148	spear	MNJ-Buu-4	nan
10149	spear	KHK-Fang-12	nan
10150	spear	DPN-Fang-13	nan
10151	spear	JGY-Koshin-3	nan
10152	spear	TEL-Koshin-4	nan
10153	spear	KCS-Kung-3	nan
10154	spear	NJS-Kung-4	nan
10155	spear	NMN-Mundabli-3	nan
10156	spear	CEN-Mundabli-2	nan
10157	spear	NGT-Munken-3	nan
10158	spear	NUN-Munken-4	nan
10159	spear	MCA-Ngun-3	nan
10160	spear	KBM-Ngun-4	nan
10161	spear	APB-Mumfu-1	tʃʊ̄ / tʃʊ̄bə́
10162	spear	DNM-Mumfu-2	tʃʊ́ / tʃʊ̄bə́
10163	spear	BKB-Mashi-2	àmfwə́ɣkíátʃʊ́ / bìmfwə̀bíátʃʊ́
10164	spear	KFK-Mashi-1	àmfwə́ɣ / bìmfwəɣ
10165	spear	ABS-Missong-1	ǹtʃyéː / bànsʃyéː
10166	spear	AGA-Missong-2	kɪ̀kàlə́ / bìkàːlə́
10167	tapping knife	NVB-Abar-7	nan
10168	tapping knife	ECL-Abar-8	nan
10169	tapping knife	NEM-Ajumbu-9	nan
10170	tapping knife	KDC-Ajumbu-10	nan
10171	tapping knife	ENB-Biya-1	nan
10172	tapping knife	ICN-Biya-2	nan
10173	tapping knife	NNB-Buu-3	nan
10174	tapping knife	MNJ-Buu-4	nan
10175	tapping knife	KHK-Fang-12	nan
10176	tapping knife	DPN-Fang-13	nan
10177	tapping knife	JGY-Koshin-3	nan
10178	tapping knife	TEL-Koshin-4	nan
10179	tapping knife	KCS-Kung-3	nan
10180	tapping knife	NJS-Kung-4	nan
10181	tapping knife	NMN-Mundabli-3	nan
10182	tapping knife	CEN-Mundabli-2	nan
10183	tapping knife	NGT-Munken-3	nan
10184	tapping knife	NUN-Munken-4	nan
10185	tapping knife	MCA-Ngun-3	nan
10186	tapping knife	KBM-Ngun-4	nan
10187	tapping knife	APB-Mumfu-1	nan
10188	tapping knife	DNM-Mumfu-2	nan
10189	tapping knife	BKB-Mashi-2	nan
10190	tapping knife	KFK-Mashi-1	nan
10191	tapping knife	ABS-Missong-1	nan
10192	tapping knife	AGA-Missong-2	nan
10193	shaving knife	NVB-Abar-7	nan
10194	shaving knife	ECL-Abar-8	nan
10195	shaving knife	NEM-Ajumbu-9	nan
10196	shaving knife	KDC-Ajumbu-10	nan
10197	shaving knife	ENB-Biya-1	nan
10198	shaving knife	ICN-Biya-2	nan
10199	shaving knife	NNB-Buu-3	nan
10200	shaving knife	MNJ-Buu-4	nan
10201	shaving knife	KHK-Fang-12	nan
10202	shaving knife	DPN-Fang-13	nan
10203	shaving knife	JGY-Koshin-3	nan
10204	shaving knife	TEL-Koshin-4	nan
10205	shaving knife	KCS-Kung-3	nan
10206	shaving knife	NJS-Kung-4	nan
10207	shaving knife	NMN-Mundabli-3	nan
10208	shaving knife	CEN-Mundabli-2	nan
10209	shaving knife	NGT-Munken-3	nan
10210	shaving knife	NUN-Munken-4	nan
10211	shaving knife	MCA-Ngun-3	nan
10212	shaving knife	KBM-Ngun-4	nan
10213	shaving knife	APB-Mumfu-1	tɔ̄ː~wóː / tɔː~wóːkə́
10214	shaving knife	DNM-Mumfu-2	wóː / wóːkə́
10215	shaving knife	BKB-Mashi-2	dʒó / dʒóŋ
10216	shaving knife	KFK-Mashi-1	dʒó / dʒóŋ
10217	shaving knife	ABS-Missong-1	ìyúó / kìyúólə́
10218	shaving knife	AGA-Missong-2	ɪ̄yʊ́ / áyʊ́wū~ɪ́yúə́ / áyúə́
10219	iron trap	NVB-Abar-7	nan
10220	iron trap	ECL-Abar-8	nan
10221	iron trap	NEM-Ajumbu-9	nan
10222	iron trap	KDC-Ajumbu-10	nan
10223	iron trap	ENB-Biya-1	nan
10224	iron trap	ICN-Biya-2	nan
10225	iron trap	NNB-Buu-3	nan
10226	iron trap	MNJ-Buu-4	nan
10227	iron trap	KHK-Fang-12	nan
10228	iron trap	DPN-Fang-13	nan
10229	iron trap	JGY-Koshin-3	nan
10230	iron trap	TEL-Koshin-4	nan
10231	iron trap	KCS-Kung-3	nan
10232	iron trap	NJS-Kung-4	nan
10233	iron trap	NMN-Mundabli-3	nan
10234	iron trap	CEN-Mundabli-2	nan
10235	iron trap	NGT-Munken-3	nan
10236	iron trap	NUN-Munken-4	nan
10237	iron trap	MCA-Ngun-3	nan
10238	iron trap	KBM-Ngun-4	nan
10239	iron trap	APB-Mumfu-1	tɔ̄ː~wóː / tɔː~wóːkə́
10240	iron trap	DNM-Mumfu-2	wóː / wóːkə́
10241	iron trap	BKB-Mashi-2	dʒó / dʒóŋ
10242	iron trap	KFK-Mashi-1	dʒówáŋkwón / dʒóŋwáŋkwón
10243	iron trap	ABS-Missong-1	ìyúóìtsùā / kíyúólátsúā
10244	iron trap	AGA-Missong-2	ɪ̄yʊ́ / áyʊ́wū~ɪ́yúə́ / áyúə́
10245	bell	NVB-Abar-7	nan
10246	bell	ECL-Abar-8	nan
10247	bell	NEM-Ajumbu-9	nan
10248	bell	KDC-Ajumbu-10	nan
10249	bell	ENB-Biya-1	nan
10250	bell	ICN-Biya-2	nan
10251	bell	NNB-Buu-3	nan
10252	bell	MNJ-Buu-4	nan
10253	bell	KHK-Fang-12	nan
10254	bell	DPN-Fang-13	nan
10255	bell	JGY-Koshin-3	nan
10256	bell	TEL-Koshin-4	nan
10257	bell	KCS-Kung-3	nan
10258	bell	NJS-Kung-4	nan
10259	bell	NMN-Mundabli-3	nan
10260	bell	CEN-Mundabli-2	nan
10261	bell	NGT-Munken-3	nan
10262	bell	NUN-Munken-4	nan
10263	bell	MCA-Ngun-3	nan
10264	bell	KBM-Ngun-4	nan
10265	bell	APB-Mumfu-1	nan
10266	bell	DNM-Mumfu-2	nan
10267	bell	BKB-Mashi-2	nan
10268	bell	KFK-Mashi-1	nan
10269	bell	ABS-Missong-1	nan
10270	bell	AGA-Missong-2	nan
10271	clock	NVB-Abar-7	nan
10272	clock	ECL-Abar-8	nan
10273	clock	NEM-Ajumbu-9	nan
10274	clock	KDC-Ajumbu-10	nan
10275	clock	ENB-Biya-1	nan
10276	clock	ICN-Biya-2	nan
10277	clock	NNB-Buu-3	nan
10278	clock	MNJ-Buu-4	nan
10279	clock	KHK-Fang-12	nan
10280	clock	DPN-Fang-13	nan
10281	clock	JGY-Koshin-3	nan
10282	clock	TEL-Koshin-4	nan
10283	clock	KCS-Kung-3	nan
10284	clock	NJS-Kung-4	nan
10285	clock	NMN-Mundabli-3	nan
10286	clock	CEN-Mundabli-2	nan
10287	clock	NGT-Munken-3	nan
10288	clock	NUN-Munken-4	nan
10289	clock	MCA-Ngun-3	nan
10290	clock	KBM-Ngun-4	nan
10291	clock	APB-Mumfu-1	ŋ́kɛ́kɪ̀dʒàkkə́ / ŋ́kɛ́kìdʒàkbə́
10292	clock	DNM-Mumfu-2	ŋkɛ́kɪ̀dʒàkə́ / ŋkɛ́kìdʒàʔbə́
10293	clock	BKB-Mashi-2	sɔ̄mdâwə́mə́ / sɔ́mdânʊ́mə́
10294	clock	KFK-Mashi-1	sɔ̄mwɪ̀ntʃə́m / sɔ̄mnóɪ́ntʃə́m
10295	clock	ABS-Missong-1	ø / ø
10296	clock	AGA-Missong-2	kíkám / bíkám
10297	watch	NVB-Abar-7	nan
10298	watch	ECL-Abar-8	nan
10299	watch	NEM-Ajumbu-9	nan
10300	watch	KDC-Ajumbu-10	nan
10301	watch	ENB-Biya-1	nan
10302	watch	ICN-Biya-2	nan
10303	watch	NNB-Buu-3	nan
10304	watch	MNJ-Buu-4	nan
10305	watch	KHK-Fang-12	nan
10306	watch	DPN-Fang-13	nan
10307	watch	JGY-Koshin-3	nan
10308	watch	TEL-Koshin-4	nan
10309	watch	KCS-Kung-3	nan
10310	watch	NJS-Kung-4	nan
10311	watch	NMN-Mundabli-3	nan
10312	watch	CEN-Mundabli-2	nan
10313	watch	NGT-Munken-3	nan
10314	watch	NUN-Munken-4	nan
10315	watch	MCA-Ngun-3	nan
10316	watch	KBM-Ngun-4	nan
10317	watch	APB-Mumfu-1	nan
10318	watch	DNM-Mumfu-2	nan
10319	watch	BKB-Mashi-2	nan
10320	watch	KFK-Mashi-1	nan
10321	watch	ABS-Missong-1	ø / ø
10322	watch	AGA-Missong-2	ʊ́fɔ́hɔ́ / ɪ́fɔ́hɔ́
10323	tapping hoe	NVB-Abar-7	nan
10324	tapping hoe	ECL-Abar-8	nan
10325	tapping hoe	NEM-Ajumbu-9	nan
10326	tapping hoe	KDC-Ajumbu-10	nan
10327	tapping hoe	ENB-Biya-1	nan
10328	tapping hoe	ICN-Biya-2	nan
10329	tapping hoe	NNB-Buu-3	nan
10330	tapping hoe	MNJ-Buu-4	nan
10331	tapping hoe	KHK-Fang-12	nan
10332	tapping hoe	DPN-Fang-13	nan
10333	tapping hoe	JGY-Koshin-3	nan
10334	tapping hoe	TEL-Koshin-4	nan
10335	tapping hoe	KCS-Kung-3	nan
10336	tapping hoe	NJS-Kung-4	nan
10337	tapping hoe	NMN-Mundabli-3	nan
10338	tapping hoe	CEN-Mundabli-2	nan
10339	tapping hoe	NGT-Munken-3	nan
10340	tapping hoe	NUN-Munken-4	nan
10341	tapping hoe	MCA-Ngun-3	nan
10342	tapping hoe	KBM-Ngun-4	nan
10343	tapping hoe	APB-Mumfu-1	nan
10344	tapping hoe	DNM-Mumfu-2	nan
10345	tapping hoe	BKB-Mashi-2	nan
10346	tapping hoe	KFK-Mashi-1	nan
10347	tapping hoe	ABS-Missong-1	nan
10348	tapping hoe	AGA-Missong-2	nan
10349	cooking spoon	NVB-Abar-7	nan
10350	cooking spoon	ECL-Abar-8	nan
10351	cooking spoon	NEM-Ajumbu-9	nan
10352	cooking spoon	KDC-Ajumbu-10	nan
10353	cooking spoon	ENB-Biya-1	nan
10354	cooking spoon	ICN-Biya-2	nan
10355	cooking spoon	NNB-Buu-3	nan
10356	cooking spoon	MNJ-Buu-4	nan
10357	cooking spoon	KHK-Fang-12	nan
10358	cooking spoon	DPN-Fang-13	nan
10359	cooking spoon	JGY-Koshin-3	nan
10360	cooking spoon	TEL-Koshin-4	nan
10361	cooking spoon	KCS-Kung-3	nan
10362	cooking spoon	NJS-Kung-4	nan
10363	cooking spoon	NMN-Mundabli-3	nan
10364	cooking spoon	CEN-Mundabli-2	nan
10365	cooking spoon	NGT-Munken-3	nan
10366	cooking spoon	NUN-Munken-4	nan
10367	cooking spoon	MCA-Ngun-3	nan
10368	cooking spoon	KBM-Ngun-4	nan
10369	cooking spoon	APB-Mumfu-1	nan
10370	cooking spoon	DNM-Mumfu-2	nan
10371	cooking spoon	BKB-Mashi-2	nan
10372	cooking spoon	KFK-Mashi-1	nan
10373	cooking spoon	ABS-Missong-1	nan
10374	cooking spoon	AGA-Missong-2	nan
10375	tapping pipe	NVB-Abar-7	nan
10376	tapping pipe	ECL-Abar-8	nan
10377	tapping pipe	NEM-Ajumbu-9	nan
10378	tapping pipe	KDC-Ajumbu-10	nan
10379	tapping pipe	ENB-Biya-1	nan
10380	tapping pipe	ICN-Biya-2	nan
10381	tapping pipe	NNB-Buu-3	nan
10382	tapping pipe	MNJ-Buu-4	nan
10383	tapping pipe	KHK-Fang-12	nan
10384	tapping pipe	DPN-Fang-13	nan
10385	tapping pipe	JGY-Koshin-3	nan
10386	tapping pipe	TEL-Koshin-4	nan
10387	tapping pipe	KCS-Kung-3	nan
10388	tapping pipe	NJS-Kung-4	nan
10389	tapping pipe	NMN-Mundabli-3	nan
10390	tapping pipe	CEN-Mundabli-2	nan
10391	tapping pipe	NGT-Munken-3	nan
10392	tapping pipe	NUN-Munken-4	nan
10393	tapping pipe	MCA-Ngun-3	nan
10394	tapping pipe	KBM-Ngun-4	nan
10395	tapping pipe	APB-Mumfu-1	kpɔ́ʔ / kpɔ́ʔwə́
10396	tapping pipe	DNM-Mumfu-2	ø
10397	tapping pipe	BKB-Mashi-2	nan
10398	tapping pipe	KFK-Mashi-1	nan
10399	tapping pipe	ABS-Missong-1	ʊ̀kpǒː / ìkpǒː
10400	tapping pipe	AGA-Missong-2	øø
10401	trap (partridge)	NVB-Abar-7	nan
10402	trap (partridge)	ECL-Abar-8	nan
10403	trap (partridge)	NEM-Ajumbu-9	nan
10404	trap (partridge)	KDC-Ajumbu-10	nan
10405	trap (partridge)	ENB-Biya-1	nan
10406	trap (partridge)	ICN-Biya-2	nan
10407	trap (partridge)	NNB-Buu-3	nan
10408	trap (partridge)	MNJ-Buu-4	nan
10409	trap (partridge)	KHK-Fang-12	nan
10410	trap (partridge)	DPN-Fang-13	nan
10411	trap (partridge)	JGY-Koshin-3	nan
10412	trap (partridge)	TEL-Koshin-4	nan
10413	trap (partridge)	KCS-Kung-3	nan
10414	trap (partridge)	NJS-Kung-4	nan
10415	trap (partridge)	NMN-Mundabli-3	nan
10416	trap (partridge)	CEN-Mundabli-2	nan
10417	trap (partridge)	NGT-Munken-3	nan
10418	trap (partridge)	NUN-Munken-4	nan
10419	trap (partridge)	MCA-Ngun-3	nan
10420	trap (partridge)	KBM-Ngun-4	nan
10421	trap (partridge)	APB-Mumfu-1	nan
10422	trap (partridge)	DNM-Mumfu-2	nan
10423	trap (partridge)	BKB-Mashi-2	nan
10424	trap (partridge)	KFK-Mashi-1	nan
10425	trap (partridge)	ABS-Missong-1	nan
10426	trap (partridge)	AGA-Missong-2	nan
10427	cutlass (big)	NVB-Abar-7	nan
10428	cutlass (big)	ECL-Abar-8	nan
10429	cutlass (big)	NEM-Ajumbu-9	nan
10430	cutlass (big)	KDC-Ajumbu-10	nan
10431	cutlass (big)	ENB-Biya-1	nan
10432	cutlass (big)	ICN-Biya-2	nan
10433	cutlass (big)	NNB-Buu-3	nan
10434	cutlass (big)	MNJ-Buu-4	nan
10435	cutlass (big)	KHK-Fang-12	nan
10436	cutlass (big)	DPN-Fang-13	nan
10437	cutlass (big)	JGY-Koshin-3	nan
10438	cutlass (big)	TEL-Koshin-4	nan
10439	cutlass (big)	KCS-Kung-3	nan
10440	cutlass (big)	NJS-Kung-4	nan
10441	cutlass (big)	NMN-Mundabli-3	nan
10442	cutlass (big)	CEN-Mundabli-2	nan
10443	cutlass (big)	NGT-Munken-3	nan
10444	cutlass (big)	NUN-Munken-4	nan
10445	cutlass (big)	MCA-Ngun-3	nan
10446	cutlass (big)	KBM-Ngun-4	nan
10447	cutlass (big)	APB-Mumfu-1	nan
10448	cutlass (big)	DNM-Mumfu-2	nan
10449	cutlass (big)	BKB-Mashi-2	nan
10450	cutlass (big)	KFK-Mashi-1	nan
10451	cutlass (big)	ABS-Missong-1	nan
10452	cutlass (big)	AGA-Missong-2	nan
10453	money	NVB-Abar-7	nan
10454	money	ECL-Abar-8	nan
10455	money	NEM-Ajumbu-9	nan
10456	money	KDC-Ajumbu-10	nan
10457	money	ENB-Biya-1	nan
10458	money	ICN-Biya-2	nan
10459	money	NNB-Buu-3	nan
10460	money	MNJ-Buu-4	nan
10461	money	KHK-Fang-12	nan
10462	money	DPN-Fang-13	nan
10463	money	JGY-Koshin-3	nan
10464	money	TEL-Koshin-4	nan
10465	money	KCS-Kung-3	nan
10466	money	NJS-Kung-4	nan
10467	money	NMN-Mundabli-3	nan
10468	money	CEN-Mundabli-2	nan
10469	money	NGT-Munken-3	nan
10470	money	NUN-Munken-4	nan
10471	money	MCA-Ngun-3	nan
10472	money	KBM-Ngun-4	nan
10473	money	APB-Mumfu-1	nan
10474	money	DNM-Mumfu-2	nan
10475	money	BKB-Mashi-2	nan
10476	money	KFK-Mashi-1	nan
10477	money	ABS-Missong-1	nan
10478	money	AGA-Missong-2	nan
10479	k.o trap (for partridge)	NVB-Abar-7	nan
10480	k.o trap (for partridge)	ECL-Abar-8	nan
10481	k.o trap (for partridge)	NEM-Ajumbu-9	nan
10482	k.o trap (for partridge)	KDC-Ajumbu-10	nan
10483	k.o trap (for partridge)	ENB-Biya-1	nan
10484	k.o trap (for partridge)	ICN-Biya-2	nan
10485	k.o trap (for partridge)	NNB-Buu-3	nan
10486	k.o trap (for partridge)	MNJ-Buu-4	nan
10487	k.o trap (for partridge)	KHK-Fang-12	nan
10488	k.o trap (for partridge)	DPN-Fang-13	nan
10489	k.o trap (for partridge)	JGY-Koshin-3	nan
10490	k.o trap (for partridge)	TEL-Koshin-4	nan
10491	k.o trap (for partridge)	KCS-Kung-3	nan
10492	k.o trap (for partridge)	NJS-Kung-4	nan
10493	k.o trap (for partridge)	NMN-Mundabli-3	nan
10494	k.o trap (for partridge)	CEN-Mundabli-2	nan
10495	k.o trap (for partridge)	NGT-Munken-3	nan
10496	k.o trap (for partridge)	NUN-Munken-4	nan
10497	k.o trap (for partridge)	MCA-Ngun-3	nan
10498	k.o trap (for partridge)	KBM-Ngun-4	nan
10499	k.o trap (for partridge)	APB-Mumfu-1	nan
10500	k.o trap (for partridge)	DNM-Mumfu-2	nan
10501	k.o trap (for partridge)	BKB-Mashi-2	nan
10502	k.o trap (for partridge)	KFK-Mashi-1	nan
10503	k.o trap (for partridge)	ABS-Missong-1	nan
10504	k.o trap (for partridge)	AGA-Missong-2	nan
10505	trap (2)	NVB-Abar-7	nan
10506	trap (2)	ECL-Abar-8	nan
10507	trap (2)	NEM-Ajumbu-9	nan
10508	trap (2)	KDC-Ajumbu-10	nan
10509	trap (2)	ENB-Biya-1	nan
10510	trap (2)	ICN-Biya-2	nan
10511	trap (2)	NNB-Buu-3	nan
10512	trap (2)	MNJ-Buu-4	nan
10513	trap (2)	KHK-Fang-12	nan
10514	trap (2)	DPN-Fang-13	nan
10515	trap (2)	JGY-Koshin-3	nan
10516	trap (2)	TEL-Koshin-4	nan
10517	trap (2)	KCS-Kung-3	nan
10518	trap (2)	NJS-Kung-4	nan
10519	trap (2)	NMN-Mundabli-3	nan
10520	trap (2)	CEN-Mundabli-2	nan
10521	trap (2)	NGT-Munken-3	nan
10522	trap (2)	NUN-Munken-4	nan
10523	trap (2)	MCA-Ngun-3	nan
10524	trap (2)	KBM-Ngun-4	nan
10525	trap (2)	APB-Mumfu-1	nan
10526	trap (2)	DNM-Mumfu-2	nan
10527	trap (2)	BKB-Mashi-2	nan
10528	trap (2)	KFK-Mashi-1	nan
10529	trap (2)	ABS-Missong-1	nan
10530	trap (2)	AGA-Missong-2	nan
10531	k.o spear (large head)	NVB-Abar-7	nan
10532	k.o spear (large head)	ECL-Abar-8	nan
10533	k.o spear (large head)	NEM-Ajumbu-9	nan
10534	k.o spear (large head)	KDC-Ajumbu-10	nan
10535	k.o spear (large head)	ENB-Biya-1	nan
10536	k.o spear (large head)	ICN-Biya-2	nan
10537	k.o spear (large head)	NNB-Buu-3	nan
10538	k.o spear (large head)	MNJ-Buu-4	nan
10539	k.o spear (large head)	KHK-Fang-12	nan
10540	k.o spear (large head)	DPN-Fang-13	nan
10541	k.o spear (large head)	JGY-Koshin-3	nan
10542	k.o spear (large head)	TEL-Koshin-4	nan
10543	k.o spear (large head)	KCS-Kung-3	nan
10544	k.o spear (large head)	NJS-Kung-4	nan
10545	k.o spear (large head)	NMN-Mundabli-3	nan
10546	k.o spear (large head)	CEN-Mundabli-2	nan
10547	k.o spear (large head)	NGT-Munken-3	nan
10548	k.o spear (large head)	NUN-Munken-4	nan
10549	k.o spear (large head)	MCA-Ngun-3	nan
10550	k.o spear (large head)	KBM-Ngun-4	nan
10551	k.o spear (large head)	APB-Mumfu-1	nan
10552	k.o spear (large head)	DNM-Mumfu-2	nan
10553	k.o spear (large head)	BKB-Mashi-2	nan
10554	k.o spear (large head)	KFK-Mashi-1	nan
10555	k.o spear (large head)	ABS-Missong-1	nan
10556	k.o spear (large head)	AGA-Missong-2	nan
10557	k.o spear (sharp head)	NVB-Abar-7	nan
10558	k.o spear (sharp head)	ECL-Abar-8	nan
10559	k.o spear (sharp head)	NEM-Ajumbu-9	nan
10560	k.o spear (sharp head)	KDC-Ajumbu-10	nan
10561	k.o spear (sharp head)	ENB-Biya-1	nan
10562	k.o spear (sharp head)	ICN-Biya-2	nan
10563	k.o spear (sharp head)	NNB-Buu-3	nan
10564	k.o spear (sharp head)	MNJ-Buu-4	nan
10565	k.o spear (sharp head)	KHK-Fang-12	nan
10566	k.o spear (sharp head)	DPN-Fang-13	nan
10567	k.o spear (sharp head)	JGY-Koshin-3	nan
10568	k.o spear (sharp head)	TEL-Koshin-4	nan
10569	k.o spear (sharp head)	KCS-Kung-3	nan
10570	k.o spear (sharp head)	NJS-Kung-4	nan
10571	k.o spear (sharp head)	NMN-Mundabli-3	nan
10572	k.o spear (sharp head)	CEN-Mundabli-2	nan
10573	k.o spear (sharp head)	NGT-Munken-3	nan
10574	k.o spear (sharp head)	NUN-Munken-4	nan
10575	k.o spear (sharp head)	MCA-Ngun-3	nan
10576	k.o spear (sharp head)	KBM-Ngun-4	nan
10577	k.o spear (sharp head)	APB-Mumfu-1	nan
10578	k.o spear (sharp head)	DNM-Mumfu-2	nan
10579	k.o spear (sharp head)	BKB-Mashi-2	nan
10580	k.o spear (sharp head)	KFK-Mashi-1	nan
10581	k.o spear (sharp head)	ABS-Missong-1	nan
10582	k.o spear (sharp head)	AGA-Missong-2	nan
10583	k.o spear (fins)	NVB-Abar-7	nan
10584	k.o spear (fins)	ECL-Abar-8	nan
10585	k.o spear (fins)	NEM-Ajumbu-9	nan
10586	k.o spear (fins)	KDC-Ajumbu-10	nan
10587	k.o spear (fins)	ENB-Biya-1	nan
10588	k.o spear (fins)	ICN-Biya-2	nan
10589	k.o spear (fins)	NNB-Buu-3	nan
10590	k.o spear (fins)	MNJ-Buu-4	nan
10591	k.o spear (fins)	KHK-Fang-12	nan
10592	k.o spear (fins)	DPN-Fang-13	nan
10593	k.o spear (fins)	JGY-Koshin-3	nan
10594	k.o spear (fins)	TEL-Koshin-4	nan
10595	k.o spear (fins)	KCS-Kung-3	nan
10596	k.o spear (fins)	NJS-Kung-4	nan
10597	k.o spear (fins)	NMN-Mundabli-3	nan
10598	k.o spear (fins)	CEN-Mundabli-2	nan
10599	k.o spear (fins)	NGT-Munken-3	nan
10600	k.o spear (fins)	NUN-Munken-4	nan
10601	k.o spear (fins)	MCA-Ngun-3	nan
10602	k.o spear (fins)	KBM-Ngun-4	nan
10603	k.o spear (fins)	APB-Mumfu-1	mbʊ̀ŋyə́lə̄ / mbʊ̀ŋyə́lə̀bə̌
10604	k.o spear (fins)	DNM-Mumfu-2	bʊŋyə́lèlə̀
10605	k.o spear (fins)	BKB-Mashi-2	bʊ̀ŋɲɛ̂ / bʊ̀bʊ̀ŋɲɛ̂
10606	k.o spear (fins)	KFK-Mashi-1	bʊ̀ŋɲyɛ̂ / bʊ̀bʊ̀ŋɲyɛ̂
10607	k.o spear (fins)	ABS-Missong-1	fìbwʊ̀ŋə́lə̄ / mùmbwʊ̀yə́lə̄
10608	k.o spear (fins)	AGA-Missong-2	fìbʊ̀yə́lə̀ / mùmbʊ̀yə́lə̀
10609	dish (aluminium)	NVB-Abar-7	nan
10610	dish (aluminium)	ECL-Abar-8	nan
10611	dish (aluminium)	NEM-Ajumbu-9	nan
10612	dish (aluminium)	KDC-Ajumbu-10	nan
10613	dish (aluminium)	ENB-Biya-1	nan
10614	dish (aluminium)	ICN-Biya-2	nan
10615	dish (aluminium)	NNB-Buu-3	nan
10616	dish (aluminium)	MNJ-Buu-4	nan
10617	dish (aluminium)	KHK-Fang-12	nan
10618	dish (aluminium)	DPN-Fang-13	nan
10619	dish (aluminium)	JGY-Koshin-3	nan
10620	dish (aluminium)	TEL-Koshin-4	nan
10621	dish (aluminium)	KCS-Kung-3	nan
10622	dish (aluminium)	NJS-Kung-4	nan
10623	dish (aluminium)	NMN-Mundabli-3	nan
10624	dish (aluminium)	CEN-Mundabli-2	nan
10625	dish (aluminium)	NGT-Munken-3	nan
10626	dish (aluminium)	NUN-Munken-4	nan
10627	dish (aluminium)	MCA-Ngun-3	nan
10628	dish (aluminium)	KBM-Ngun-4	nan
10629	dish (aluminium)	APB-Mumfu-1	tásə́ / tásə̄bə́
10630	dish (aluminium)	DNM-Mumfu-2	tásā / tásābə́
10631	dish (aluminium)	BKB-Mashi-2	ákáŋ / bíkáŋ
10632	dish (aluminium)	KFK-Mashi-1	ákáŋ / bíkáŋ
10633	dish (aluminium)	ABS-Missong-1	ø / ø
10634	dish (aluminium)	AGA-Missong-2	ǹlàm / bànlàm
