ID	Concept	Doculect	Value
173	mother	BKB-Mashi-2	nî / bʊ̀nî
174	mother	KFK-Mashi-1	nî / bʊ̀nî
175	mother	ABS-Missong-1	ɲí / bàɲí
176	mother	AGA-Missong-2	ɲí / bàɲí
177	man	NVB-Abar-7	nan
178	man	ECL-Abar-8	nan
179	man	NMA-Abar-1	ʊ̀nʊ̀ɲə́ŋhṍ / ána᷇ːɲə́ŋhṍ
180	man	NAC-Abar-2	ʊ̀nò / bə́na᷇ː
181	man	NEM-Ajumbu-9	nan
182	man	NVI-Ajumbu-1	ŋʊ̀dzʊ̀ŋ / âdû~ànə́m
183	man	KMN-Ajumbu-2	ŋʊ̀dzʊ̀ŋ~ŋʊ̀ / âdû~ànì
184	man	KDC-Ajumbu-10	nan
185	man	ENB-Biya-1	nan
186	man	ICN-Biya-2	nan
187	man	NNB-Buu-3	nan
188	man	MNJ-Buu-4	nan
189	man	KEM-Buu-1	nan
190	man	KCY-Buu-2	nan
191	man	KHK-Fang-12	nan
192	man	DPN-Fang-13	nan
193	man	KDV-Fang-1	ŋmə̀ / ŋmɪ᷇m
194	man	KJS-Fang-2	man, person
195	man	JGY-Koshin-3	nan
196	man	TEL-Koshin-4	nan
197	man	DPJ-Koshin-1	nan
198	man	MRY-Koshin-2	nan
199	man	KCS-Kung-3	nan
200	man	NJS-Kung-4	nan
201	man	ZKG-Kung-1	wùònô / ɣyə̂nôɣə̀
202	man	BNM-Kung-2	wùnʊ̂ː / ɣɨ᷇ːnʊ̂ː
203	man	NMN-Mundabli-3	nan
204	man	CEN-Mundabli-2	nan
205	man	LFN-Mundabli-1	mɔ̀ / mbɛ̂ː
206	man	NIN-Mundabli-4	mō ~mònó / mbɛ̀ːbɛ́n ~nóbɛ́n
207	man	NGT-Munken-3	nan
208	man	NUN-Munken-4	nan
209	man	NEA-Munken-1	ʊ̀nɛ̀~ʊ̀nʊ̀ɱfə́ / bə́nɛ᷇ː~bə́nʊ́mfə̄
210	man	TNT-Munken-2	ʊ̀nɛ̀ / bə̀nnɛ̂
211	man	MCA-Ngun-3	nan
212	man	KBM-Ngun-4	nan
213	man	WCA-Ngun-1	ɪ̀nnò / bə̄no᷇ː
214	man	AOM-Ngun-2	ʊ̀nɪ̀hɪ́ / bɛ́nɪ᷇ː
215	man	APB-Mumfu-1	mà / mbɛ̂ː~nʊ̂ːbə́
216	man	DNM-Mumfu-2	mà / mbɛ̂ː
217	man	BKB-Mashi-2	mwɪ́ / bʊ́nɪ́
218	man	KFK-Mashi-1	mwɪ̀ɲómnɪ́ / bʊ́nôbó
219	man	ABS-Missong-1	ǹnò / bànɛ̂bʊ̄~ʊ́ɲʊ́ŋhʊ̃̄/bàɲʊ́ŋhʊ̃̄
220	man	AGA-Missong-2	n̄nō / bánɛ᷇ːbʊ̄ ~ǹnò/bànɛ᷇ː
221	woman	NVB-Abar-7	nan
222	woman	ECL-Abar-8	nan
223	woman	NMA-Abar-1	ʊ̀tʃɛ̂ló / bwɪ́tʃɛ̂ló
224	woman	NAC-Abar-2	ʊ̀tʃɛ̀lló /  bə̀tʃɛ̀lló
225	woman	NEM-Ajumbu-9	nan
