ConceptA	ConceptB	ChisqResidual	NumForms
animal_110	bone_3896	2.26057677076517961
animal_110	bone_3987	4.5211535415303594
animal_110	bone_4035	2.92330186260404951
animal_112	bone_3915	6.3106198938754091
animal_112	bone_3918	7.1975762356686132
animal_112	bone_3983	6.3106198938754091
animal_112	bone_3984	3.3857285618810092
animal_114	bone_3979	2.7577641592229631
animal_118	bone_3892	3.33752228815381051
animal_118	bone_3986	3.76020265861573931
animal_133	bone_3987	5.06330735189094753
animal_16	bone_3882	3.046424421249600610
animal_16	bone_3890	6.30698371599555210
animal_16	bone_3941	2.26057677076517961
animal_16	bone_4036	3.46483818789010161
animal_162	bone_4030	20.3961367014564241
animal_217	bone_3922	5.0894549643484211
animal_22	bone_3892	4.7199692846296042
animal_22	bone_3941	7.0900732546272651
animal_225	bone_4213	2.7577641592229631
animal_23	bone_3892	3.69409417021778142
animal_23	bone_3992	2.42279329362031071
animal_23	bone_4032	3.93371108936704331
animal_24	bone_3892	3.33752228815381051
animal_243	bone_4092	3.1140384572167681
animal_259	bone_3979	2.7577641592229631
animal_26	bone_3896	4.6114297591071641
animal_26	bone_3986	6.2422028409209492
animal_317	bone_3890	-2.55224735763738636
animal_338	bone_3918	11.719236765541781
animal_350	bone_3922	5.0894549643484211
animal_369	bone_4137	6.8370764245463672
animal_405	bone_3979	2.7577641592229631
animal_49	bone_3869	3.3339650977804216
animal_49	bone_3882	3.556939957652951510
animal_49	bone_3981	3.76020265861573931
animal_49	bone_4227	3.76020265861573931
animal_5	bone_3869	2.30189355892245652
animal_5	bone_4032	3.60493509990186121
animal_56	bone_3890	2.61211903810268581
animal_70	bone_3890	4.5243228894117963
animal_80	bone_3968	3.0151134457776361
animal_80	bone_4135	7.0900732546272651
animal_86	bone_3882	2.03133350030803332
animal_86	bone_3984	2.7577641592229631
animal_110	burn_4684	2.4428571428571431
animal_110	burn_4686	4.86889334951789453
animal_110	burn_4943	6.1012711957494261
animal_110	burn_4994	6.1012711957494261
animal_111	burn_4713	2.3231475117392091
animal_111	burn_4820	4.4523809523809521
animal_112	burn_4684	2.6126436859010181
animal_112	burn_4689	3.54787204807880971
animal_112	burn_4701	2.99678588217155851
animal_112	burn_4704	5.0174487679574632
animal_112	burn_4765	2.99678588217155851
animal_114	burn_4763	11.3434703564601931
animal_118	burn_4688	3.6253619967577471
animal_118	burn_4765	6.8571428571428581
animal_133	burn_4686	7.276885406854353
animal_133	burn_4820	2.6126436859010181
animal_16	burn_4679	5.9686740883530234
animal_16	burn_4683	7.98658489927154913
animal_16	burn_4725	3.40458822343423461
animal_16	burn_4800	-2.03941816751172271
animal_16	burn_4859	2.215080105397691
animal_162	burn_4810	19.748482245995721
animal_217	burn_4749	7.9591858538284131
animal_22	burn_4685	3.7940160546746841
animal_22	burn_4775	2.7277236279499051
animal_225	burn_4775	5.1025203856245681
animal_23	burn_4670	5.54051251343814061
animal_23	burn_4692	3.7940160546746841
animal_24	burn_4692	6.8571428571428581
animal_243	burn_4885	12.3622615327488372
animal_26	burn_4685	6.8571428571428581
animal_317	burn_4800	2.50247599473965474
animal_338	burn_4980	19.748482245995721
animal_350	burn_4692	6.8571428571428581
animal_369	burn_4692	7.8354679390020642
animal_369	burn_4921	4.9164620042725631
animal_405	burn_4713	3.54787204807880971
animal_49	burn_4688	2.3021978021978023
animal_49	burn_4763	4.0375170209425552
animal_49	burn_4773	3.6253619967577471
animal_49	burn_4854	3.3717847641976436
animal_49	burn_4859	2.38141021239223431
animal_5	burn_4670	3.7940160546746841
animal_5	burn_4673	4.4523809523809521
animal_5	burn_4685	2.50781092713515851
animal_5	burn_4713	2.4682539682539682
animal_56	burn_4679	6.1012711957494261
animal_56	burn_4683	2.38141021239223431
animal_70	burn_4802	3.7940160546746841
animal_70	burn_4854	2.61457193333016222
animal_80	burn_4688	3.6253619967577471
animal_86	burn_4719	2.16480820347279931
animal_110	come_5794	2.21317603189356541
animal_110	come_5854	4.394962644782092
animal_111	come_5997	2.03071011902464261
animal_112	come_5800	3.40206908719885841
animal_112	come_5810	5.23526203495443453
animal_112	come_5865	2.21317603189356541
animal_133	come_5854	9.911068403353073
animal_133	come_6154	2.21317603189356541
animal_16	come_5795	4.0249223594996212
animal_16	come_5810	2.6468964101491783
animal_16	come_5832	2.749339056614698
animal_16	come_5848	7.4855416192372716
animal_16	come_5888	-2.2949219304078010
animal_162	come_5932	20.0749213979981141
animal_217	come_5997	3.16160012069304931
animal_22	come_5801	9.9629250997490631
animal_22	come_5814	8.7777777777777792
animal_22	come_5940	9.9629250997490631
animal_23	come_5802	2.56047232332601471
animal_23	come_5810	2.07348175765464541
animal_23	come_5812	8.0941222386874541
animal_23	come_5814	3.40206908719885841
animal_24	come_5803	9.9629250997490631
animal_24	come_6154	3.8644869335086721
animal_243	come_5865	5.6373424261463511
animal_26	come_5805	11.5328837420398641
animal_26	come_5807	8.0941222386874541
animal_317	come_5854	-2.1841177556098870
animal_338	come_5832	2.59481611281258131
animal_369	come_5848	3.8644869335086721
animal_369	come_6154	3.05595956924971231
animal_49	come_6084	3.09259687695019713
animal_5	come_5788	5.1926042916638671
animal_5	come_5794	2.7832644226808291
animal_5	come_5802	2.31741547032057451
animal_5	come_5989	2.31741547032057451
animal_56	come_5832	2.59481611281258131
animal_70	come_5802	2.56047232332601471
animal_70	come_5854	2.7832644226808291
animal_80	come_5857	6.2068261904152511
animal_110	egg_8758	3.6272479527657573
animal_110	egg_8878	3.36986191584654462
animal_111	egg_8878	4.1129853405803841
animal_111	egg_8916	8.1964092441746691
animal_112	egg_8758	5.067733981854554
animal_112	egg_8800	4.3356882695927691
animal_118	egg_8748	2.24972108936189661
