ConceptA	ConceptB	ChisqPvalue
name	nose	0.004497751124437781
name	person	0.0009995002498750624
name	rain	0.0024987506246876563
name	road	0.009495252373813094
name	root	0.026986506746626688
name	see	0.04397801099450275
name	skin	0.0029985007496251873
name	smoke	0.0024987506246876563
name	stone	0.001999000499750125
name	sun	0.0004997501249375312
name	tail	0.004997501249375313
name	tongue	0.0004997501249375312
name	tooth	0.0004997501249375312
name	tree	0.02948525737131434
name	two	0.015492253873063468
name	woman	0.0004997501249375312
navel	sky	0.0014992503748125937
neck	night	0.0004997501249375312
neck	nose	0.0024987506246876563
neck	one	0.0069965017491254375
neck	person	0.0009995002498750624
neck	rain	0.0009995002498750624
neck	road	0.02798600699650175
neck	root	0.0024987506246876563
neck	stone	0.0004997501249375312
neck	tail	0.0024987506246876563
neck	tongue	0.001999000499750125
neck	tree	0.0014992503748125937
neck	water	0.0079960019990005
neck	woman	0.00849575212393803
night	nose	0.0009995002498750624
night	one	0.02498750624687656
night	rain	0.0009995002498750624
night	salt	0.00399800099950025
night	snake	0.00399800099950025
night	stone	0.0004997501249375312
night	sun	0.0004997501249375312
night	tail	0.0014992503748125937
night	three	0.0004997501249375312
night	tongue	0.0004997501249375312
night	tooth	0.01699150424787606
night	tree	0.0004997501249375312
night	woman	0.0004997501249375312
nose	person	0.03398300849575212
nose	rain	0.020989505247376312
nose	sun	0.0004997501249375312
nose	tail	0.0004997501249375312
nose	tongue	0.047476261869065464
nose	tooth	0.04297851074462768
nose	tree	0.0014992503748125937
nose	water	0.0004997501249375312
one	person	0.005497251374312844
one	rain	0.004997501249375313
one	smoke	0.0004997501249375312
one	stone	0.0004997501249375312
one	sun	0.0009995002498750624
one	tongue	0.009995002498750625
one	two	0.0029985007496251873
one	woman	0.0004997501249375312
person	rain	0.0004997501249375312
person	see	0.0004997501249375312
person	stone	0.004497751124437781
person	tail	0.02448775612193903
person	tongue	0.0004997501249375312
person	tree	0.005997001499250375
person	two	0.022988505747126436
person	woman	0.0004997501249375312
rain	road	0.0074962518740629685
rain	see	0.00399800099950025
rain	skin	0.0074962518740629685
rain	smoke	0.0009995002498750624
rain	stone	0.0004997501249375312
rain	tail	0.0034982508745627187
rain	tongue	0.0004997501249375312
rain	tree	0.0004997501249375312
rain	woman	0.0029985007496251873
road	see	0.0004997501249375312
road	smoke	0.0034982508745627187
road	stone	0.0004997501249375312
road	sun	0.001999000499750125
road	tail	0.00399800099950025
road	tongue	0.0004997501249375312
road	tooth	0.0079960019990005
salt	sky	0.012993503248375811
salt	spear	0.04847576211894053
salt	tongue	0.004497751124437781
salt	village	0.0009995002498750624
sand	see	0.03948025987006497
sand	two	0.0004997501249375312
see	stone	0.0004997501249375312
see	sun	0.0009995002498750624
see	tail	0.005997001499250375
see	tongue	0.0004997501249375312
see	tree	0.0029985007496251873
see	two	0.046476761619190406
see	woman	0.00399800099950025
skin	stone	0.0014992503748125937
skin	tail	0.006496751624187906
skin	tree	0.008995502248875561
smoke	tail	0.0004997501249375312
smoke	tongue	0.0004997501249375312
smoke	tooth	0.0239880059970015
smoke	two	0.0004997501249375312
snake	tongue	0.014492753623188406
spear	tongue	0.0004997501249375312
stone	tail	0.012993503248375811
stone	tongue	0.0004997501249375312
stone	tree	0.0004997501249375312
stone	two	0.0024987506246876563
stone	walk	0.02348825587206397
stone	water	0.02048975512243878
stone	woman	0.0009995002498750624
sun	tongue	0.004497751124437781
sun	tree	0.0004997501249375312
sun	two	0.0029985007496251873
sun	water	0.0024987506246876563
sun	woman	0.0004997501249375312
tail	tongue	0.0004997501249375312
tail	tree	0.010494752623688156
tail	two	0.014492753623188406
tail	walk	0.00399800099950025
tail	water	0.0004997501249375312
tail	woman	0.0004997501249375312
ten	urine	0.020989505247376312
three	tongue	0.0384807596201899
tongue	tooth	0.0004997501249375312
tongue	tree	0.0004997501249375312
tongue	two	0.00849575212393803
tongue	village	0.015492253873063468
tongue	wind	0.0014992503748125937
tongue	woman	0.020989505247376312
tooth	two	0.043478260869565216
tooth	water	0.0009995002498750624
tooth	woman	0.02348825587206397
