Variety	Concept	Stability
naki1238	1000_pepper	1.0
naki1238	1003_person	1.0
naki1238	1017_pig	1.0
naki1238	1024_place	1.0
naki1238	1027_plantain	1.0
naki1238	1044_pot	1.0
naki1238	1046_potato	1.0
naki1238	1076_raffiabamboo	1.0
naki1238	1079_rain	1.0
naki1238	1123_road	1.0
naki1238	1134_root	1.0
naki1238	1136_rope	1.0
naki1238	1148_salt	1.0
naki1238	1167_seed	1.0
naki1238	1189_sheep	1.0
naki1238	1206_sieve	1.0
naki1238	1238_smoke	1.0
naki1238	1240_snake	1.0
naki1238	1247_soap	1.0
naki1238	1266_spider	1.0
naki1238	1290_star	1.0
naki1238	1306_stomach	1.0
naki1238	1307_stone	1.0
naki1238	1311_stormwind	1.0
naki1238	1367_termite	1.0
naki1238	139_bed	1.0
naki1238	1404_tongue	1.0
naki1238	1405_tooth	1.0
naki1238	1409_trap	1.0
naki1238	1416_tree	1.0
naki1238	1451_umbrella	1.0
naki1238	1484_war	1.0
naki1238	148_belly	1.0
naki1238	1490_water	1.0
naki1238	1499_week	1.0
naki1238	1513_winglesstermite	1.0
naki1238	1526_workn	1.0
naki1238	1541_xylophone	1.0
naki1238	1542_yam	1.0
naki1238	1545_year	1.0
naki1238	1552_zinc	1.0
naki1238	157_bird	1.0
naki1238	159_bitterleaf	1.0
naki1238	163_blood	1.0
naki1238	170_book	1.0
naki1238	184_breast	1.0
naki1238	192_bridge	1.0
naki1238	194_broom	1.0
naki1238	233_camwood	1.0
naki1238	237_cap	1.0
naki1238	247_casecourtn	1.0
naki1238	250_cat	1.0
naki1238	253_caterpillar	1.0
naki1238	264_chair	1.0
naki1238	276_chief	1.0
naki1238	277_child	1.0
naki1238	304_cloth	1.0
naki1238	334_compound	1.0
naki1238	340_corn	1.0
naki1238	351_crab	1.0
naki1238	359_cricket	1.0
naki1238	371_cutlass	1.0
naki1238	381_day	1.0
naki1238	385_deitygodgod	1.0
naki1238	391_devil	1.0
naki1238	412_dog	1.0
naki1238	428_drum	1.0
naki1238	430_dryseason	1.0
naki1238	433_dust	1.0
naki1238	435_ear	1.0
naki1238	443_egg	1.0
naki1238	458_elephantstalk	1.0
naki1238	474_eye	1.0
naki1238	477_faeces	1.0
naki1238	484_farm	1.0
naki1238	493_feather	1.0
naki1238	500_fence	1.0
naki1238	50_animal	1.0
naki1238	519_fire	1.0
naki1238	522_fireside	1.0
naki1238	556_fowl	1.0
naki1238	557_friend	1.0
naki1238	574_gardenegg	1.0
naki1238	584_gizzardfowl	1.0
naki1238	590_goat	1.0
naki1238	592_gong	1.0
naki1238	594_grass	1.0
naki1238	599_grave	1.0
naki1238	620_hailstone	1.0
naki1238	621_hair	1.0
naki1238	648_head	1.0
naki1238	650_headpad	1.0
naki1238	654_heart	1.0
naki1238	661_hill	1.0
naki1238	667_hoe	1.0
naki1238	672_hornhead	1.0
naki1238	676_horse	1.0
naki1238	681_house	1.0
naki1238	713_intestine	1.0
naki1238	719_jaw	1.0
naki1238	72_axe	1.0
naki1238	76_bag	1.0
naki1238	803_knife	1.0
naki1238	813_ladder	1.0
naki1238	81_banana	1.0
naki1238	822_leaf	1.0
naki1238	889_medicine	1.0
naki1238	903_monkey	1.0
naki1238	909_mother	1.0
naki1238	90_basket	1.0
naki1238	913_mouth	1.0
naki1238	918_mushroom	1.0
naki1238	921_name	1.0
naki1238	939_nose	1.0
naki1238	958_owl	1.0
naki1238	978_palmtree	1.0
naki1238	980_pap	1.0
ngun1279	1003_person	1.0
ngun1279	1017_pig	1.0
ngun1279	1022_pineapple	1.0
ngun1279	1024_place	1.0
ngun1279	1027_plantain	1.0
ngun1279	1046_potato	1.0
ngun1279	1079_rain	1.0
ngun1279	1136_rope	1.0
ngun1279	1150_sand	1.0
ngun1279	1189_sheep	1.0
ngun1279	1206_sieve	1.0
ngun1279	1238_smoke	1.0
ngun1279	1240_snake	1.0
ngun1279	1247_soap	1.0
ngun1279	1249_soldierant	1.0
ngun1279	1252_song	1.0
ngun1279	1290_star	1.0
ngun1279	1306_stomach	1.0
ngun1279	1307_stone	1.0
ngun1279	1311_stormwind	1.0
ngun1279	1325_sun	1.0
ngun1279	139_bed	1.0
ngun1279	1403_toilet	1.0
ngun1279	1404_tongue	1.0
ngun1279	1405_tooth	1.0
ngun1279	1416_tree	1.0
ngun1279	1484_war	1.0
ngun1279	148_belly	1.0
ngun1279	1490_water	1.0
ngun1279	1499_week	1.0
ngun1279	1541_xylophone	1.0
ngun1279	1542_yam	1.0
ngun1279	1545_year	1.0
ngun1279	157_bird	1.0
ngun1279	159_bitterleaf	1.0
ngun1279	184_breast	1.0
ngun1279	194_broom	1.0
ngun1279	233_camwood	1.0
ngun1279	237_cap	1.0
ngun1279	247_casecourtn	1.0
ngun1279	250_cat	1.0
ngun1279	253_caterpillar	1.0
ngun1279	276_chief	1.0
ngun1279	277_child	1.0
ngun1279	304_cloth	1.0
ngun1279	340_corn	1.0
ngun1279	348_cowcattle	1.0
ngun1279	351_crab	1.0
ngun1279	359_cricket	1.0
ngun1279	365_cup	1.0
ngun1279	385_deitygodgod	1.0
ngun1279	391_devil	1.0
ngun1279	40_air	1.0
ngun1279	412_dog	1.0
ngun1279	428_drum	1.0
ngun1279	430_dryseason	1.0
ngun1279	433_dust	1.0
ngun1279	435_ear	1.0
ngun1279	443_egg	1.0
ngun1279	458_elephantstalk	1.0
ngun1279	474_eye	1.0
ngun1279	477_faeces	1.0
ngun1279	484_farm	1.0
ngun1279	487_father	1.0
ngun1279	493_feather	1.0
ngun1279	500_fence	1.0
ngun1279	50_animal	1.0
ngun1279	519_fire	1.0
ngun1279	527_fish	1.0
ngun1279	550_forest	1.0
ngun1279	556_fowl	1.0
ngun1279	574_gardenegg	1.0
ngun1279	590_goat	1.0
ngun1279	592_gong	1.0
ngun1279	594_grass	1.0
ngun1279	599_grave	1.0
ngun1279	618_gun	1.0
ngun1279	621_hair	1.0
ngun1279	623_hand	1.0
ngun1279	648_head	1.0
ngun1279	650_headpad	1.0
ngun1279	667_hoe	1.0
ngun1279	672_hornhead	1.0
ngun1279	676_horse	1.0
ngun1279	681_house	1.0
ngun1279	713_intestine	1.0
ngun1279	719_jaw	1.0
ngun1279	72_axe	1.0
ngun1279	76_bag	1.0
ngun1279	813_ladder	1.0
ngun1279	81_banana	1.0
ngun1279	822_leaf	1.0
ngun1279	889_medicine	1.0
ngun1279	903_monkey	1.0
ngun1279	905_moon	1.0
ngun1279	909_mother	1.0
ngun1279	913_mouth	1.0
ngun1279	921_name	1.0
ngun1279	939_nose	1.0
ngun1279	975_palmnut	1.0
ngun1279	978_palmtree	1.0
ngun1279	980_pap	1.0
abar1239	1167_seed	0.59
abar1239	1219_sky	0.59
abar1239	1238_smoke	0.59
abar1239	1306_stomach	0.59
abar1239	1409_trap	0.59
abar1239	1451_umbrella	0.59
abar1239	264_chair	0.59
abar1239	334_compound	0.59
abar1239	351_crab	0.59
abar1239	487_father	0.59
abar1239	81_banana	0.59
abar1239	905_moon	0.59
abar1239	95_bat	0.59
buuu1246	1022_pineapple	0.59
buuu1246	1136_rope	0.59
buuu1246	1249_soldierant	0.59
buuu1246	1416_tree	0.59
buuu1246	1526_workn	0.59
buuu1246	340_corn	0.59
buuu1246	381_day	0.59
buuu1246	385_deitygodgod	0.59
buuu1246	493_feather	0.59
buuu1246	594_grass	0.59
buuu1246	975_palmnut	0.59
fang1248	1409_trap	0.59
fang1248	1542_yam	0.59
fang1248	157_bird	0.59
fang1248	381_day	0.59
fang1248	618_gun	0.59
fang1248	654_heart	0.59
kosh1246	1017_pig	0.59
kosh1246	1022_pineapple	0.59
kosh1246	1044_pot	0.59
kosh1246	1076_raffiabamboo	0.59
kosh1246	1079_rain	0.59
kosh1246	1134_root	0.59
kosh1246	1167_seed	0.59
kosh1246	1252_song	0.59
kosh1246	1307_stone	0.59
kosh1246	139_bed	0.59
kosh1246	1403_toilet	0.59
kosh1246	1451_umbrella	0.59
kosh1246	1484_war	0.59
kosh1246	1542_yam	0.59
kosh1246	170_book	0.59
kosh1246	184_breast	0.59
kosh1246	247_casecourtn	0.59
kosh1246	264_chair	0.59
kosh1246	340_corn	0.59
kosh1246	351_crab	0.59
kosh1246	359_cricket	0.59
kosh1246	365_cup	0.59
kosh1246	381_day	0.59
kosh1246	385_deitygodgod	0.59
kosh1246	391_devil	0.59
kosh1246	435_ear	0.59
kosh1246	443_egg	0.59
kosh1246	484_farm	0.59
kosh1246	493_feather	0.59
kosh1246	50_animal	0.59
kosh1246	550_forest	0.59
kosh1246	557_friend	0.59
kosh1246	574_gardenegg	0.59
kosh1246	584_gizzardfowl	0.59
kosh1246	599_grave	0.59
kosh1246	648_head	0.59
kosh1246	650_headpad	0.59
kosh1246	654_heart	0.59
kosh1246	667_hoe	0.59
kosh1246	719_jaw	0.59
kosh1246	803_knife	0.59
kosh1246	81_banana	0.59
kosh1246	822_leaf	0.59
kosh1246	903_monkey	0.59
kosh1246	913_mouth	0.59
kosh1246	921_name	0.59
kosh1246	939_nose	0.59
kosh1246	975_palmnut	0.59
kosh1246	978_palmtree	0.59
kung1260	1046_potato	0.59
kung1260	1306_stomach	0.59
kung1260	1311_stormwind	0.59
kung1260	1552_zinc	0.59
kung1260	163_blood	0.59
kung1260	391_devil	0.59
kung1260	412_dog	0.59
kung1260	592_gong	0.59
kung1260	654_heart	0.59
kung1260	661_hill	0.59
mbuu1238	1219_sky	0.59
mbuu1238	1249_soldierant	0.59
mbuu1238	1252_song	0.59
mbuu1238	1312_story	0.59
mbuu1238	139_bed	0.59
mbuu1238	159_bitterleaf	0.59
mbuu1238	334_compound	0.59
mbuu1238	487_father	0.59
mbuu1238	50_animal	0.59
mbuu1238	654_heart	0.59
mbuu1238	681_house	0.59
mbuu1238	713_intestine	0.59
miss1255	1123_road	0.59
miss1255	1150_sand	0.59
miss1255	1219_sky	0.59
miss1255	1249_soldierant	0.59
miss1255	1266_spider	0.59
miss1255	1306_stomach	0.59
miss1255	1367_termite	0.59
miss1255	1403_toilet	0.59
miss1255	1451_umbrella	0.59
miss1255	192_bridge	0.59
miss1255	247_casecourtn	0.59
miss1255	253_caterpillar	0.59
miss1255	428_drum	0.59
miss1255	487_father	0.59
miss1255	522_fireside	0.59
mufu1234	1000_pepper	0.59
mufu1234	1022_pineapple	0.59
mufu1234	1249_soldierant	0.59
mufu1234	1311_stormwind	0.59
mufu1234	1325_sun	0.59
mufu1234	1409_trap	0.59
mufu1234	233_camwood	0.59
mufu1234	250_cat	0.59
mufu1234	371_cutlass	0.59
mufu1234	594_grass	0.59
mufu1234	905_moon	0.59
mufu1234	909_mother	0.59
mufu1234	913_mouth	0.59
mund1340	1024_place	0.59
mund1340	1247_soap	0.59
mund1340	1409_trap	0.59
mund1340	264_chair	0.59
mund1340	381_day	0.59
mund1340	428_drum	0.59
mund1340	433_dust	0.59
mund1340	493_feather	0.59
mund1340	50_animal	0.59
mund1340	903_monkey	0.59
mund1340	913_mouth	0.59
munk1244	1167_seed	0.59
munk1244	1219_sky	0.59
munk1244	1249_soldierant	0.59
munk1244	1290_star	0.59
munk1244	1312_story	0.59
munk1244	1409_trap	0.59
munk1244	1513_winglesstermite	0.59
munk1244	1541_xylophone	0.59
munk1244	247_casecourtn	0.59
munk1244	250_cat	0.59
munk1244	359_cricket	0.59
munk1244	371_cutlass	0.59
munk1244	374_dance	0.59
munk1244	487_father	0.59
munk1244	500_fence	0.59
munk1244	550_forest	0.59
munk1244	584_gizzardfowl	0.59
munk1244	592_gong	0.59
munk1244	620_hailstone	0.59
munk1244	654_heart	0.59
munk1244	81_banana	0.59
munk1244	849_lizard	0.59
naki1238	1150_sand	0.59
naki1238	1249_soldierant	0.59
naki1238	1252_song	0.59
naki1238	1312_story	0.59
naki1238	1325_sun	0.59
naki1238	348_cowcattle	0.59
naki1238	40_air	0.59
naki1238	487_father	0.59
naki1238	527_fish	0.59
naki1238	550_forest	0.59
naki1238	618_gun	0.59
naki1238	623_hand	0.59
naki1238	944_oil	0.59
ngun1279	1000_pepper	0.59
ngun1279	1076_raffiabamboo	0.59
ngun1279	1148_salt	0.59
ngun1279	1167_seed	0.59
ngun1279	1219_sky	0.59
ngun1279	1312_story	0.59
ngun1279	1409_trap	0.59
ngun1279	1513_winglesstermite	0.59
ngun1279	163_blood	0.59
ngun1279	170_book	0.59
ngun1279	192_bridge	0.59
ngun1279	334_compound	0.59
ngun1279	381_day	0.59
ngun1279	596_grasshopper	0.59
ngun1279	620_hailstone	0.59
ngun1279	654_heart	0.59
ngun1279	944_oil	0.59
ngun1279	958_owl	0.59
abar1239	1080_rainbow	0.5
abar1239	1134_root	0.5
abar1239	541_flybird	0.5
abar1239	557_friend	0.5
abar1239	584_gizzardfowl	0.5
abar1239	849_lizard	0.5
buuu1246	1134_root	0.5
buuu1246	1409_trap	0.5
buuu1246	1552_zinc	0.5
buuu1246	192_bridge	0.5
buuu1246	541_flybird	0.5
buuu1246	654_heart	0.5
buuu1246	95_bat	0.5
fang1248	1080_rainbow	0.5
fang1248	1306_stomach	0.5
fang1248	391_devil	0.5
fang1248	541_flybird	0.5
fang1248	667_hoe	0.5
kosh1246	194_broom	0.5
kosh1246	253_caterpillar	0.5
kosh1246	596_grasshopper	0.5
kung1260	1024_place	0.5
kung1260	1490_water	0.5
kung1260	1542_yam	0.5
kung1260	340_corn	0.5
kung1260	365_cup	0.5
kung1260	40_air	0.5
kung1260	428_drum	0.5
kung1260	433_dust	0.5
kung1260	443_egg	0.5
kung1260	719_jaw	0.5
kung1260	905_moon	0.5
mbuu1238	493_feather	0.5
mbuu1238	620_hailstone	0.5
mbuu1238	909_mother	0.5
miss1255	1027_plantain	0.5
miss1255	1134_root	0.5
miss1255	1167_seed	0.5
miss1255	1552_zinc	0.5
miss1255	541_flybird	0.5
mufu1234	1134_root	0.5
mufu1234	541_flybird	0.5
mufu1234	903_monkey	0.5
mund1340	541_flybird	0.5
mund1340	596_grasshopper	0.5
mund1340	623_hand	0.5
mund1340	822_leaf	0.5
munk1244	1080_rainbow	0.5
munk1244	1134_root	0.5
munk1244	1311_stormwind	0.5
munk1244	1367_termite	0.5
munk1244	1552_zinc	0.5
munk1244	493_feather	0.5
munk1244	541_flybird	0.5
munk1244	958_owl	0.5
munk1244	975_palmnut	0.5
naki1238	1022_pineapple	0.5
naki1238	1403_toilet	0.5
naki1238	365_cup	0.5
naki1238	596_grasshopper	0.5
naki1238	905_moon	0.5
ngun1279	1044_pot	0.5
ngun1279	1134_root	0.5
ngun1279	1526_workn	0.5
ngun1279	1552_zinc	0.5
ngun1279	264_chair	0.5
ngun1279	541_flybird	0.5
ngun1279	557_friend	0.5
ngun1279	661_hill	0.5
ngun1279	95_bat	0.5
buuu1246	139_bed	0.25
fang1248	95_bat	0.25
kosh1246	1027_plantain	0.25
kosh1246	1080_rainbow	0.25
kosh1246	1266_spider	0.25
kosh1246	1409_trap	0.25
kosh1246	334_compound	0.25
kosh1246	541_flybird	0.25
kosh1246	621_hair	0.25
kosh1246	661_hill	0.25
kosh1246	681_house	0.25
kosh1246	849_lizard	0.25
kung1260	1167_seed	0.25
kung1260	1325_sun	0.25
kung1260	192_bridge	0.25
kung1260	822_leaf	0.25
kung1260	939_nose	0.25
kung1260	958_owl	0.25
mbuu1238	1306_stomach	0.25
mbuu1238	541_flybird	0.25
mbuu1238	596_grasshopper	0.25
mbuu1238	90_basket	0.25
miss1255	903_monkey	0.25
miss1255	921_name	0.25
mufu1234	1247_soap	0.25
mufu1234	1451_umbrella	0.25
mufu1234	253_caterpillar	0.25
mund1340	1134_root	0.25
mund1340	1249_soldierant	0.25
mund1340	1451_umbrella	0.25
mund1340	334_compound	0.25
mund1340	594_grass	0.25
munk1244	253_caterpillar	0.25
munk1244	522_fireside	0.25
munk1244	661_hill	0.25
munk1244	903_monkey	0.25
naki1238	1219_sky	0.25
naki1238	95_bat	0.25
naki1238	975_palmnut	0.25
ngun1279	1080_rainbow	0.25
ngun1279	1123_road	0.25
ngun1279	1451_umbrella	0.25
ngun1279	371_cutlass	0.25
ngun1279	522_fireside	0.25
ngun1279	803_knife	0.25
ngun1279	90_basket	0.25
ngun1279	918_mushroom	0.25
fang1248	1325_sun	0.0
miss1255	1409_trap	0.0
