ConceptA	ConceptB	ChisqPvalue
burn	ear	0.04297851074462768
burn	fish	0.0004997501249375312
burn	horn	0.0009995002498750624
burn	neck	0.0004997501249375312
burn	two	0.0004997501249375312
burn	water	0.0004997501249375312
child	elephant	0.004997501249375313
child	fire	0.031984007996002
child	five	0.009995002498750625
child	goat	0.04397801099450275
child	house	0.004997501249375313
child	iron	0.043478260869565216
child	night	0.019490254872563718
child	three	0.030984507746126936
child	village	0.038980509745127435
cloud	dog	0.0004997501249375312
cloud	egg	0.0004997501249375312
cloud	eye	0.0074962518740629685
cloud	feather	0.0009995002498750624
cloud	fingernail	0.0004997501249375312
cloud	fish	0.0024987506246876563
cloud	hair	0.0009995002498750624
cloud	heart	0.0024987506246876563
cloud	know	0.0014992503748125937
cloud	liver	0.0004997501249375312
cloud	moon	0.0004997501249375312
cloud	one	0.0004997501249375312
cloud	see	0.0034982508745627187
cloud	smoke	0.0004997501249375312
cloud	two	0.005497251374312844
cloud	water	0.0004997501249375312
come	die	0.0004997501249375312
come	dog	0.015492253873063468
come	drink	0.0004997501249375312
come	ear	0.009995002498750625
come	eat	0.0004997501249375312
come	egg	0.001999000499750125
come	fat, oil	0.0004997501249375312
come	fish	0.0004997501249375312
come	give	0.0004997501249375312
come	kill	0.0004997501249375312
come	know	0.0004997501249375312
come	leg	0.004497751124437781
come	mouth	0.009995002498750625
come	name	0.00849575212393803
come	night	0.010494752623688156
come	rain	0.0079960019990005
come	road	0.0024987506246876563
come	see	0.0009995002498750624
come	skin	0.03248375812093953
come	smoke	0.0009995002498750624
come	stone	0.0009995002498750624
come	sun	0.0004997501249375312
come	tail	0.0014992503748125937
come	tongue	0.0004997501249375312
come	tooth	0.005997001499250375
come	tree	0.001999000499750125
come	walk	0.03698150924537731
count	fall	0.0024987506246876563
count	urine	0.0004997501249375312
die	drink	0.0004997501249375312
die	ear	0.049475262368815595
die	egg	0.044977511244377814
die	fingernail	0.0004997501249375312
die	fire	0.0024987506246876563
die	fish	0.031984007996002
die	give	0.0014992503748125937
die	hear	0.001999000499750125
die	kill	0.0004997501249375312
die	leaf	0.0009995002498750624
die	leg	0.011494252873563218
die	liver	0.044977511244377814
die	road	0.02348825587206397
die	see	0.0004997501249375312
die	smoke	0.00399800099950025
die	stone	0.049475262368815595
die	sun	0.02798600699650175
die	tongue	0.001999000499750125
die	walk	0.03798100949525238
dog	drink	0.034482758620689655
dog	ear	0.0004997501249375312
dog	eat	0.026986506746626688
dog	egg	0.0009995002498750624
dog	eye	0.0034982508745627187
dog	feather	0.005497251374312844
dog	fire	0.0009995002498750624
dog	fish	0.0034982508745627187
dog	fly	0.0004997501249375312
dog	give	0.038980509745127435
dog	hair	0.0004997501249375312
dog	hear	0.001999000499750125
dog	heart	0.0004997501249375312
dog	horn	0.0004997501249375312
dog	kill	0.0004997501249375312
dog	know	0.02448775612193903
dog	leg	0.0004997501249375312
dog	louse	0.0004997501249375312
dog	man	0.0004997501249375312
dog	moon	0.0004997501249375312
dog	name	0.0009995002498750624
dog	neck	0.021989005497251374
dog	night	0.004997501249375313
dog	nose	0.010994502748625687
dog	one	0.0009995002498750624
dog	person	0.0004997501249375312
dog	rain	0.03298350824587706
dog	root	0.0014992503748125937
dog	sand	0.0004997501249375312
dog	see	0.0004997501249375312
dog	sleep	0.0004997501249375312
dog	stone	0.0004997501249375312
dog	sun	0.0004997501249375312
dog	tail	0.013493253373313344
dog	tongue	0.011494252873563218
dog	tree	0.0009995002498750624
dog	two	0.034482758620689655
dog	woman	0.0029985007496251873
drink	ear	0.025987006496751622
drink	egg	0.0069965017491254375
drink	fish	0.041979010494752625
drink	give	0.009495252373813094
drink	kill	0.004497751124437781
drink	know	0.0009995002498750624
drink	leg	0.031484257871064465
drink	liver	0.029985007496251874
drink	name	0.017991004497751123
drink	see	0.0024987506246876563
drink	sun	0.0004997501249375312
drink	tail	0.01649175412293853
drink	tongue	0.0004997501249375312
drink	woman	0.00399800099950025
ear	eat	0.008995502248875561
ear	egg	0.0009995002498750624
ear	eye	0.008995502248875561
ear	fat, oil	0.0004997501249375312
ear	fire	0.0029985007496251873
ear	fish	0.0004997501249375312
ear	give	0.0004997501249375312
ear	ground, soil	0.0079960019990005
ear	hair	0.0004997501249375312
ear	hear	0.0004997501249375312
ear	heart	0.01199400299850075
ear	kill	0.0004997501249375312
ear	knee	0.015492253873063468
ear	know	0.0009995002498750624
ear	leaf	0.0024987506246876563
ear	leg	0.0004997501249375312
ear	name	0.005497251374312844
ear	night	0.0004997501249375312
ear	nose	0.01199400299850075
ear	one	0.0009995002498750624
ear	person	0.014992503748125937
ear	rain	0.01649175412293853
ear	root	0.0024987506246876563
ear	see	0.0029985007496251873
ear	skin	0.004497751124437781
ear	smoke	0.012993503248375811
ear	stone	0.0024987506246876563
ear	sun	0.0004997501249375312
ear	tooth	0.01199400299850075
ear	tree	0.0004997501249375312
ear	woman	0.0009995002498750624
eat	egg	0.004497751124437781
eat	fish	0.0029985007496251873
eat	give	0.0009995002498750624
eat	heart	0.006496751624187906
eat	horn	0.029985007496251874
eat	kill	0.0004997501249375312
eat	knee	0.04147926036981509
eat	leg	0.01999000499750125
eat	man	0.0004997501249375312
eat	mouth	0.0009995002498750624
eat	name	0.0024987506246876563
eat	rain	0.014492753623188406
eat	see	0.0004997501249375312
eat	smoke	0.0024987506246876563
eat	sun	0.0034982508745627187
eat	tongue	0.0014992503748125937
eat	tree	0.01699150424787606
eat	woman	0.019490254872563718
egg	eye	0.0004997501249375312
egg	fat, oil	0.019490254872563718
egg	feather	0.0004997501249375312
egg	fingernail	0.0004997501249375312
egg	fire	0.0024987506246876563
egg	fish	0.0004997501249375312
egg	give	0.02848575712143928
egg	ground, soil	0.0004997501249375312
egg	hair	0.0004997501249375312
egg	hear	0.0004997501249375312
egg	heart	0.00399800099950025
egg	horn	0.0014992503748125937
egg	kill	0.0004997501249375312
egg	knee	0.0004997501249375312
egg	know	0.0009995002498750624
egg	leaf	0.0004997501249375312
egg	leg	0.0004997501249375312
egg	liver	0.0034982508745627187
egg	louse	0.0009995002498750624
egg	moon	0.014492753623188406
egg	mouth	0.0004997501249375312
egg	name	0.0004997501249375312
egg	neck	0.0024987506246876563
egg	night	0.0004997501249375312
egg	nose	0.001999000499750125
egg	one	0.004997501249375313
egg	person	0.010494752623688156
egg	rain	0.008995502248875561
egg	road	0.004997501249375313
egg	root	0.0014992503748125937
egg	skin	0.0004997501249375312
egg	smoke	0.0004997501249375312
egg	stone	0.0009995002498750624
egg	sun	0.0004997501249375312
egg	tail	0.0009995002498750624
egg	tongue	0.006496751624187906
egg	tooth	0.01199400299850075
egg	two	0.0004997501249375312
egg	woman	0.0004997501249375312
elephant	face	0.0004997501249375312
elephant	fire	0.006496751624187906
elephant	house	0.0034982508745627187
elephant	hunger	0.0004997501249375312
elephant	iron	0.0004997501249375312
elephant	knife	0.0004997501249375312
eye	feather	0.0004997501249375312
eye	fire	0.009995002498750625
eye	fish	0.0004997501249375312
eye	hair	0.019490254872563718
eye	heart	0.018490754622688656
eye	horn	0.0004997501249375312
eye	knee	0.001999000499750125
eye	leg	0.0009995002498750624
eye	liver	0.02048975512243878
eye	louse	0.0009995002498750624
eye	man	0.030484757621189407
eye	moon	0.0009995002498750624
eye	mouth	0.0004997501249375312
eye	name	0.009995002498750625
eye	neck	0.0004997501249375312
eye	night	0.01199400299850075
eye	nose	0.01199400299850075
eye	one	0.0004997501249375312
eye	person	0.0004997501249375312
eye	root	0.0009995002498750624
eye	skin	0.013993003498250875
eye	stone	0.0009995002498750624
eye	sun	0.0004997501249375312
eye	tail	0.001999000499750125
eye	tongue	0.0004997501249375312
eye	tree	0.0004997501249375312
eye	two	0.015992003998001
eye	water	0.0074962518740629685
eye	woman	0.010994502748625687
face	urine	0.0004997501249375312
fall	navel	0.009995002498750625
fall	salt	0.03298350824587706
fall	sing	0.0004997501249375312
fall	steal	0.0004997501249375312
fall	tongue	0.0004997501249375312
fall	village	0.013493253373313344
fall	vomit	0.0009995002498750624
fat, oil	fire	0.0004997501249375312
fat, oil	hair	0.0029985007496251873
fat, oil	heart	0.017491254372813594
fat, oil	leg	0.030484757621189407
fat, oil	moon	0.0009995002498750624
fat, oil	mouth	0.001999000499750125
fat, oil	night	0.0004997501249375312
fat, oil	nose	0.009495252373813094
fat, oil	one	0.0074962518740629685
fat, oil	rain	0.03548225887056472
fat, oil	smoke	0.0004997501249375312
fat, oil	stone	0.0014992503748125937
fat, oil	sun	0.005497251374312844
fat, oil	tongue	0.0004997501249375312
fat, oil	tooth	0.004497751124437781
fat, oil	tree	0.0079960019990005
feather	fingernail	0.0004997501249375312
feather	fish	0.0004997501249375312
feather	ground, soil	0.0029985007496251873
feather	hear	0.0004997501249375312
feather	horn	0.0004997501249375312
feather	know	0.009495252373813094
feather	leaf	0.0004997501249375312
feather	moon	0.0004997501249375312
feather	neck	0.0009995002498750624
feather	two	0.004997501249375313
feather	water	0.0004997501249375312
fingernail	fish	0.0004997501249375312
fingernail	fly	0.0004997501249375312
fingernail	hair	0.001999000499750125
fingernail	hear	0.0029985007496251873
fingernail	heart	0.0009995002498750624
fingernail	leaf	0.0004997501249375312
fingernail	leg	0.0004997501249375312
fingernail	liver	0.0014992503748125937
fingernail	neck	0.0004997501249375312
fingernail	one	0.0004997501249375312
fingernail	walk	0.014492753623188406
fire	fish	0.0004997501249375312
fire	give	0.0079960019990005
fire	goat	0.0004997501249375312
fire	ground, soil	0.012993503248375811
fire	hair	0.0004997501249375312
fire	heart	0.0004997501249375312
fire	horn	0.0004997501249375312
fire	house	0.0004997501249375312
fire	kill	0.0004997501249375312
fire	knee	0.0004997501249375312
fire	knife	0.0004997501249375312
fire	leg	0.014492753623188406
fire	man	0.0004997501249375312
fire	moon	0.0004997501249375312
fire	mouth	0.0004997501249375312
fire	name	0.0004997501249375312
fire	neck	0.0004997501249375312
fire	night	0.0004997501249375312
fire	nose	0.0004997501249375312
fire	one	0.010494752623688156
fire	rain	0.0004997501249375312
fire	see	0.0014992503748125937
fire	skin	0.005497251374312844
fire	smoke	0.0004997501249375312
fire	stone	0.0004997501249375312
fire	sun	0.0004997501249375312
fire	tail	0.0004997501249375312
fire	tongue	0.0004997501249375312
fire	tooth	0.0014992503748125937
fire	tree	0.0009995002498750624
fire	two	0.02948525737131434
fire	water	0.0029985007496251873
fire	woman	0.0004997501249375312
fish	fly	0.0004997501249375312
fish	give	0.018490754622688656
fish	ground, soil	0.0004997501249375312
fish	head	0.0009995002498750624
fish	hear	0.0004997501249375312
fish	heart	0.0004997501249375312
fish	horn	0.0004997501249375312
fish	kill	0.0004997501249375312
fish	know	0.0004997501249375312
fish	leaf	0.0004997501249375312
fish	leg	0.0004997501249375312
fish	liver	0.005997001499250375
fish	louse	0.011494252873563218
fish	man	0.0004997501249375312
fish	moon	0.022488755622188907
fish	name	0.0004997501249375312
fish	neck	0.0004997501249375312
fish	night	0.0004997501249375312
fish	one	0.0004997501249375312
fish	person	0.02948525737131434
fish	rain	0.00399800099950025
fish	road	0.0024987506246876563
fish	root	0.0004997501249375312
fish	sand	0.008995502248875561
fish	skin	0.0069965017491254375
fish	smoke	0.0004997501249375312
fish	stone	0.0004997501249375312
fish	sun	0.0004997501249375312
fish	tail	0.0004997501249375312
fish	tongue	0.004997501249375313
fish	tooth	0.001999000499750125
fish	tree	0.0004997501249375312
fish	two	0.0004997501249375312
fish	water	0.017991004497751123
fish	woman	0.0004997501249375312
five	four	0.0004997501249375312
five	three	0.01649175412293853
fly	horn	0.027486256871564217
fly	leaf	0.0004997501249375312
fly	sand	0.0004997501249375312
fly	see	0.0004997501249375312
fly	smoke	0.0014992503748125937
four	ten	0.0004997501249375312
four	three	0.013993003498250875
give	kill	0.0004997501249375312
give	know	0.0004997501249375312
give	name	0.02448775612193903
give	person	0.01899050474762619
give	road	0.0034982508745627187
give	see	0.022988505747126436
give	stone	0.00849575212393803
give	sun	0.017491254372813594
give	tongue	0.006496751624187906
give	tree	0.04247876061969016
give	walk	0.019490254872563718
give	woman	0.001999000499750125
goat	house	0.0004997501249375312
goat	night	0.0009995002498750624
goat	tongue	0.0004997501249375312
ground, soil	hear	0.0024987506246876563
ground, soil	horn	0.0004997501249375312
ground, soil	know	0.004497751124437781
ground, soil	leaf	0.004497751124437781
ground, soil	liver	0.0004997501249375312
ground, soil	man	0.0004997501249375312
ground, soil	mouth	0.0024987506246876563
ground, soil	neck	0.0004997501249375312
ground, soil	one	0.04447776111944028
ground, soil	root	0.0069965017491254375
ground, soil	two	0.005497251374312844
ground, soil	water	0.0034982508745627187
hair	heart	0.0009995002498750624
hair	horn	0.0004997501249375312
hair	knee	0.005997001499250375
hair	leaf	0.0004997501249375312
hair	leg	0.0004997501249375312
hair	liver	0.013993003498250875
hair	louse	0.0004997501249375312
hair	man	0.0004997501249375312
hair	moon	0.0014992503748125937
hair	mouth	0.0004997501249375312
hair	name	0.0004997501249375312
hair	night	0.0009995002498750624
hair	nose	0.004497751124437781
hair	person	0.010994502748625687
hair	rain	0.013993003498250875
hair	root	0.009495252373813094
hair	skin	0.005997001499250375
hair	smoke	0.001999000499750125
hair	stone	0.0004997501249375312
hair	sun	0.0004997501249375312
hair	tail	0.0004997501249375312
hair	tongue	0.0004997501249375312
hair	tooth	0.005997001499250375
hair	water	0.0024987506246876563
hair	woman	0.0004997501249375312
head	horn	0.0004997501249375312
head	kill	0.0014992503748125937
head	know	0.0009995002498750624
head	moon	0.014992503748125937
head	one	0.0004997501249375312
head	person	0.0004997501249375312
head	road	0.0004997501249375312
head	stone	0.0009995002498750624
head	sun	0.004997501249375313
head	tail	0.010994502748625687
head	tongue	0.015492253873063468
head	tree	0.0004997501249375312
head	woman	0.0004997501249375312
hear	leaf	0.0009995002498750624
hear	two	0.0004997501249375312
heart	knee	0.0014992503748125937
heart	know	0.0004997501249375312
heart	leaf	0.0004997501249375312
heart	leg	0.0014992503748125937
heart	liver	0.0004997501249375312
heart	moon	0.0009995002498750624
heart	mouth	0.0009995002498750624
heart	nose	0.047976011994003
heart	one	0.0014992503748125937
heart	person	0.0004997501249375312
heart	sand	0.0029985007496251873
heart	see	0.0009995002498750624
heart	sun	0.017991004497751123
heart	tooth	0.0034982508745627187
heart	two	0.022488755622188907
horn	knee	0.0004997501249375312
horn	know	0.00399800099950025
horn	leaf	0.0004997501249375312
horn	leg	0.0034982508745627187
horn	liver	0.0004997501249375312
horn	louse	0.0004997501249375312
horn	moon	0.010494752623688156
horn	mouth	0.004997501249375313
horn	name	0.0009995002498750624
horn	neck	0.0004997501249375312
horn	nose	0.001999000499750125
horn	one	0.00399800099950025
horn	person	0.04697651174412794
horn	road	0.025487256371814093
horn	smoke	0.0004997501249375312
horn	stone	0.0004997501249375312
horn	tail	0.0004997501249375312
horn	tongue	0.0004997501249375312
horn	tree	0.005997001499250375
horn	two	0.0009995002498750624
horn	walk	0.020989505247376312
horn	water	0.0014992503748125937
horn	woman	0.015492253873063468
house	hunger	0.001999000499750125
hunger	night	0.0239880059970015
hunger	sky	0.03948025987006497
hunger	snake	0.02498750624687656
hunger	tongue	0.0034982508745627187
hunger	war	0.001999000499750125
iron	sky	0.0004997501249375312
kill	know	0.0004997501249375312
kill	leg	0.00399800099950025
kill	liver	0.0009995002498750624
kill	neck	0.0004997501249375312
kill	person	0.0004997501249375312
kill	rain	0.0009995002498750624
kill	see	0.0004997501249375312
kill	skin	0.0024987506246876563
kill	smoke	0.0004997501249375312
kill	stone	0.0004997501249375312
kill	sun	0.0004997501249375312
kill	tail	0.0004997501249375312
kill	tongue	0.0009995002498750624
kill	tooth	0.0004997501249375312
kill	tree	0.0004997501249375312
kill	two	0.008995502248875561
kill	water	0.0034982508745627187
kill	woman	0.0004997501249375312
knee	leg	0.0024987506246876563
knee	mouth	0.0034982508745627187
knee	sun	0.0004997501249375312
knee	two	0.009495252373813094
know	leaf	0.0004997501249375312
know	neck	0.04697651174412794
know	rain	0.0399800099950025
know	road	0.0029985007496251873
know	skin	0.0004997501249375312
know	tail	0.0024987506246876563
know	tongue	0.0004997501249375312
know	tooth	0.022488755622188907
know	tree	0.0004997501249375312
know	two	0.0034982508745627187
know	woman	0.0004997501249375312
leaf	leg	0.0034982508745627187
leaf	liver	0.0004997501249375312
leaf	moon	0.0004997501249375312
leaf	name	0.0004997501249375312
leaf	neck	0.0004997501249375312
leaf	one	0.0004997501249375312
leaf	sand	0.0004997501249375312
leaf	sleep	0.001999000499750125
leaf	smoke	0.0004997501249375312
leaf	tooth	0.0004997501249375312
leaf	two	0.0004997501249375312
leaf	water	0.0069965017491254375
leg	louse	0.0024987506246876563
leg	moon	0.010494752623688156
leg	name	0.0079960019990005
leg	neck	0.0004997501249375312
leg	nose	0.0034982508745627187
leg	smoke	0.04697651174412794
leg	sun	0.0004997501249375312
leg	tongue	0.0014992503748125937
leg	tooth	0.029985007496251874
leg	tree	0.009495252373813094
leg	water	0.03548225887056472
leg	woman	0.001999000499750125
liver	louse	0.0009995002498750624
liver	name	0.00849575212393803
liver	neck	0.00399800099950025
liver	one	0.005497251374312844
liver	person	0.0029985007496251873
liver	stone	0.0014992503748125937
liver	tongue	0.025987006496751622
liver	water	0.01649175412293853
louse	moon	0.0004997501249375312
louse	one	0.0009995002498750624
louse	person	0.0004997501249375312
louse	rain	0.0004997501249375312
louse	tail	0.004497751124437781
louse	tongue	0.0004997501249375312
louse	tree	0.0004997501249375312
louse	two	0.02498750624687656
louse	woman	0.0004997501249375312
man	moon	0.0004997501249375312
man	mouth	0.0004997501249375312
man	nose	0.0004997501249375312
man	person	0.0004997501249375312
man	rain	0.0004997501249375312
man	road	0.009495252373813094
man	stone	0.0004997501249375312
man	sun	0.0004997501249375312
man	tongue	0.0004997501249375312
man	tooth	0.0029985007496251873
man	tree	0.005997001499250375
man	water	0.01199400299850075
moon	mouth	0.005997001499250375
moon	name	0.001999000499750125
moon	neck	0.0004997501249375312
moon	night	0.0009995002498750624
moon	nose	0.0004997501249375312
moon	person	0.0004997501249375312
moon	rain	0.0009995002498750624
moon	smoke	0.0004997501249375312
moon	stone	0.0004997501249375312
moon	sun	0.0024987506246876563
moon	tail	0.0009995002498750624
moon	tongue	0.0004997501249375312
moon	tooth	0.005997001499250375
moon	tree	0.010494752623688156
moon	two	0.015992003998001
moon	water	0.0069965017491254375
moon	woman	0.0069965017491254375
mouth	name	0.005997001499250375
mouth	neck	0.03798100949525238
mouth	night	0.0004997501249375312
mouth	nose	0.0004997501249375312
mouth	rain	0.02948525737131434
mouth	smoke	0.0004997501249375312
mouth	stone	0.017991004497751123
mouth	sun	0.001999000499750125
mouth	tongue	0.0029985007496251873
mouth	tooth	0.013493253373313344
