ConceptA	ConceptB	ChisqPvalue
name	nose	0.0034982508745627187
name	person	0.0004997501249375312
name	rain	0.0014992503748125937
name	road	0.014492753623188406
name	root	0.02498750624687656
name	see	0.03698150924537731
name	skin	0.0034982508745627187
name	smoke	0.001999000499750125
name	stone	0.0004997501249375312
name	sun	0.0004997501249375312
name	tail	0.005497251374312844
name	tongue	0.0004997501249375312
name	tooth	0.0004997501249375312
name	tree	0.01899050474762619
name	two	0.017991004497751123
name	woman	0.0004997501249375312
navel	sky	0.0014992503748125937
neck	night	0.0004997501249375312
neck	nose	0.0014992503748125937
neck	one	0.006496751624187906
neck	person	0.0009995002498750624
neck	rain	0.0014992503748125937
neck	road	0.01899050474762619
neck	root	0.00399800099950025
neck	stone	0.0009995002498750624
neck	tail	0.001999000499750125
neck	tongue	0.0009995002498750624
neck	tree	0.0024987506246876563
neck	water	0.008995502248875561
neck	woman	0.004997501249375313
night	nose	0.0004997501249375312
night	one	0.02848575712143928
night	rain	0.0004997501249375312
night	salt	0.009995002498750625
night	snake	0.00399800099950025
night	stone	0.0004997501249375312
night	sun	0.0004997501249375312
night	tail	0.0024987506246876563
night	three	0.0004997501249375312
night	tongue	0.0004997501249375312
night	tooth	0.013493253373313344
night	tree	0.0004997501249375312
night	woman	0.0004997501249375312
nose	person	0.04247876061969016
nose	rain	0.02348825587206397
nose	sun	0.0004997501249375312
nose	tail	0.0004997501249375312
nose	tongue	0.047476261869065464
nose	tooth	0.03948025987006497
nose	tree	0.0004997501249375312
nose	water	0.0014992503748125937
nose	woman	0.04697651174412794
one	person	0.0034982508745627187
one	rain	0.004497751124437781
one	smoke	0.0004997501249375312
one	stone	0.0004997501249375312
one	sun	0.0024987506246876563
one	tongue	0.01649175412293853
one	two	0.0029985007496251873
one	woman	0.0004997501249375312
person	rain	0.0004997501249375312
person	see	0.0004997501249375312
person	stone	0.0029985007496251873
person	tail	0.029985007496251874
person	tongue	0.0004997501249375312
person	tree	0.00399800099950025
person	two	0.02048975512243878
person	woman	0.0004997501249375312
rain	road	0.005997001499250375
rain	see	0.0029985007496251873
rain	skin	0.011494252873563218
rain	smoke	0.001999000499750125
rain	stone	0.0004997501249375312
rain	tail	0.00399800099950025
rain	tongue	0.0004997501249375312
rain	tree	0.0004997501249375312
rain	woman	0.00399800099950025
road	see	0.0004997501249375312
road	smoke	0.0024987506246876563
road	stone	0.0004997501249375312
road	sun	0.0034982508745627187
road	tail	0.005497251374312844
road	tongue	0.0004997501249375312
road	tooth	0.0034982508745627187
salt	sky	0.013493253373313344
salt	spear	0.033483258370814596
salt	tongue	0.005997001499250375
salt	village	0.0004997501249375312
sand	see	0.04097951024487756
sand	two	0.0004997501249375312
see	stone	0.0004997501249375312
see	sun	0.0004997501249375312
see	tail	0.0069965017491254375
see	tongue	0.0004997501249375312
see	tree	0.00399800099950025
see	two	0.03498250874562719
see	woman	0.001999000499750125
skin	stone	0.0009995002498750624
skin	tail	0.005997001499250375
skin	tree	0.009995002498750625
smoke	tail	0.0004997501249375312
smoke	tongue	0.0004997501249375312
smoke	tooth	0.017991004497751123
smoke	two	0.0004997501249375312
snake	tongue	0.01199400299850075
spear	tongue	0.0009995002498750624
stone	tail	0.009495252373813094
stone	tongue	0.0004997501249375312
stone	tree	0.001999000499750125
stone	two	0.0024987506246876563
stone	walk	0.02048975512243878
stone	water	0.02048975512243878
stone	woman	0.0009995002498750624
sun	tongue	0.001999000499750125
sun	tree	0.0004997501249375312
sun	two	0.004997501249375313
sun	water	0.0014992503748125937
sun	woman	0.0004997501249375312
tail	tongue	0.0004997501249375312
tail	tree	0.0069965017491254375
tail	two	0.010994502748625687
tail	walk	0.00399800099950025
tail	water	0.0004997501249375312
tail	woman	0.0004997501249375312
ten	urine	0.025987006496751622
three	tongue	0.04297851074462768
tongue	tooth	0.0004997501249375312
tongue	tree	0.0009995002498750624
tongue	two	0.013493253373313344
tongue	village	0.015492253873063468
tongue	wind	0.0014992503748125937
tongue	woman	0.017491254372813594
tooth	two	0.04297851074462768
tooth	water	0.0004997501249375312
tooth	woman	0.02448775612193903
