Cognate1	Cognate1	Weight
air_4	animal_26	0.4166666666666667
air_4	axe_41	0.1111111111111111
air_4	banana_84	0.19047619047619047
air_4	banana_75	0.3333333333333333
air_4	banana_71	0.3333333333333333
air_4	bat_133	0.15384615384615385
air_4	bat_136	0.3333333333333333
air_4	bed_166	0.1111111111111111
air_4	bed_160	0.6666666666666666
air_4	belly_201	0.16666666666666666
air_4	bird_210	0.5833333333333334
air_4	bird_206	0.08333333333333333
air_4	bitter leaf_226	0.21428571428571427
air_4	bitter leaf_223	0.05263157894736842
air_4	bitter leaf_267	0.08333333333333333
air_4	bitter leaf_224	0.14285714285714285
air_4	bitter leaf_221	0.25
air_4	blood_278	0.09090909090909091
air_4	blood_268	0.15384615384615385
air_4	book_308	0.15384615384615385
air_4	book_296	0.5833333333333334
air_4	book_299	0.08333333333333333
air_4	breast_351	0.14285714285714285
air_4	breast_387	0.08333333333333333
air_4	bridge_391	0.5384615384615384
air_4	bridge_401	0.16666666666666666
air_4	broom_415	0.058823529411764705
air_4	broom_423	0.16666666666666666
air_4	broom_425	0.08333333333333333
air_4	broom_412	0.5
air_4	camwood_430	0.08333333333333333
air_4	camwood_434	0.5
air_4	camwood_448	0.08333333333333333
air_4	cap_458	0.09090909090909091
air_4	cap_455	0.10526315789473684
air_4	cap_452	0.6666666666666666
air_4	cat_517	0.15384615384615385
air_4	cat_516	0.3333333333333333
air_4	cat_512	0.08333333333333333
air_4	caterpillar_519	0.1111111111111111
air_4	caterpillar_521	0.5
air_4	caterpillar_548	0.08333333333333333
air_4	chair_565	0.13636363636363635
air_4	chair_558	0.21428571428571427
air_4	chair_566	0.09523809523809523
air_4	chief_595	0.18181818181818182
air_4	chief_583	0.26666666666666666
air_4	cloth_605	0.08695652173913043
air_4	cloth_612	0.0625
air_4	cloth_607	0.07142857142857142
air_4	cloth_604	0.6666666666666666
air_4	compound_628	0.05555555555555555
air_4	compound_634	0.07692307692307693
air_4	compound_630	0.125
air_4	compound_623	0.14285714285714285
air_4	compound_620	0.4166666666666667
air_4	compound_624	0.07692307692307693
