	e46sonjo	e51kikuyu	e52embu	e52mbeere	e531muthambi	e531mwimbi	e53igoji	e53imenti	e53meru	e53meruimenti	e53merutig	e53miutini	e53tigania	e541chuka	e54tharaka	e55kamba	e55kambakitu	e55kambamach	e56daiso	e621bmachame	e621csiha	e621dkibosho	e622akimochi	e622clema	e622cmamba	e622cvunjo	e623akiseri	e623dkeni	e623mkuu	e64kahe	e65gweno	e701elwana	e71aupperpokomo	e72agiryama	e73digo	e74adawida	e74atuveta	f12bende	f21ntuzu	f21sukuma	f22nyamwezi	f23sumbwa	f24kimbu	f25bungu	f31nyiramba	f32nyaturucha	f32nyaturuwil	f33langi	g23sambaa	g24bondei	g31zigua	g32doe	g32kwere	g33zaramo	g34nguungulu	g35luguru	g36kami	g37kutu	g39saghala	g51pogoro	g52ndamba	g61sangu	g62hehe	g63bena	g64pangwa	g65kinga	g66wanji	jd62rundi	jd64shubi	jd65hangaza	jd66kiha	jd67kivinza	je11runyoro	je12rutooro	je13runyankore	je14rukiga	je15luganda	je16lusoga	je17gwere	je21runyambo	je22haya	je23zinza	je24kerebe	je25jita	je25kilegi	je25mkwaya	je31cbukusu	je31lumasaaba	je32luyia	je34samialugwe	je401ngoreme	je402ikizu	je403suba	je404shasi	je41maragoli	je42gusii	je43kuria	je43kuriamago	je43kuriatari	je44zanaki	je45nata	n11manda	n12ngoni	n13matengo	n14mpoto	p11ndengeleko	p12rufiji	p13matumbi	p14ngindo	p15mbunga	p21yao	p22mwera	p23simakonde	p25mabia
e623mkuu	0.8261134035574162	0.8588164315166439	0.7959972127397599	0.8022873882596753	0.8068914815777074	0.8024771510205138	0.803191526397573	0.8401126792174738	0.959897210511265	0.9211964126813822	0.9172543475914461	0.805725050295656	0.9045477774878395	0.908045036245518	0.9185168389398174	0.7672813242340224	0.7516740054767158	0.7576049628960133	0.8883601387478165	0.967374979985247	0.9657234664880868	0.9681150262375325	0.9685275751061532	0.9633717766450068	0.9630017652495668	0.9751670203303555	0.9856974691250292	0.989745592434776	1.0	0.964396334971974	0.9690527827673986	0.8187903602025453	0.9579580095468232	0.9535516812447922	0.9552230136648637	0.9606254124735376	0.9553389323621418	0.9249480998155513	0.7930573790667276	0.9085690543200237	0.8642728412229019	0.9468460579917383	0.9402961439171732	0.935304473733822	0.8450751742194261	0.9549463851461955	0.957372367233571	0.9538244596347293	0.9484531941976087	0.9374345311104167	0.9320704099246412	0.9385977123293219	0.9335279042441958	0.9404754061659316	0.9373594428216225	0.9269385552378617	0.9336712949881275	0.9422818588979206	0.9571099580859842	0.9528294463522704	0.9285725972463177	0.9504992106527581	0.9344644497088643	0.9328305037446608	0.9203314139159746	0.9232533531165319	0.890958215563328	0.9336357242306255	0.9416800253239196	0.9527642893455304	0.8951191809469187	0.9094524331869548	0.9107808044069524	0.9364868468422403	0.907043068319028	0.9080628062377539	0.8903110799692252	0.9268594252171009	0.9502437563792705	0.9216937992393988	0.9287505255624828	0.9305669836906879	0.9091182016696556	0.9336313598761692	0.8959655647013764	0.9339729448083423	0.8769171490020905	0.9037685759929203	0.9241610312632219	0.8844514942304735	0.8155561029241146	0.8007724691173961	0.837972189829628	0.8581371631131199	0.9685560407409367	0.7826880872564189	0.8802755106805897	0.8615202457378728	0.8684061014388103	0.8899794140935471	0.8461875666569452	0.920722007394591	0.9315982137343846	0.9113997940153709	0.919686095945981	0.9192574133992074	0.9055226240803208	0.8743882924460357	0.8916223959252131	0.9312024400386709	0.9101941620548694	0.9225443194388879	0.9332121662034965	0.9313964257345424
e64kahe	0.8915104205016193	0.8933421712927293	0.848299684246063	0.8576582041057066	0.8634044613449191	0.8600847874805101	0.8576390636754259	0.8779597320537376	0.9366875081340013	0.8974449128666626	0.8823813333780512	0.8601546759572124	0.8451892130199038	0.917214164650765	0.8918360177420649	0.838694662309737	0.8354687739754968	0.8360318648021465	0.9150889924458434	0.9626895515788626	0.9417759390654482	0.979028738261878	0.9775908407513505	0.9580713602985182	0.9626120080587298	0.9679212397561012	0.960435971614775	0.9631655062689164	0.964396334971974	1.0	0.9641656166603846	0.8525698999804414	0.9561613449579591	0.9472641785019296	0.9574130110516209	0.9599683681124362	0.9675410281179782	0.9121062768997283	0.8247345650889075	0.8948533952239948	0.88029552358314	0.9319159763490902	0.9048329454040458	0.8930342258558389	0.854258087624787	0.9260519460700825	0.9257671449960165	0.926371662672033	0.9447473738318769	0.9335654085882183	0.9489604116791918	0.9470276952865089	0.9482300378513264	0.9476747244887341	0.9530587804576259	0.9259456582595933	0.9520059317966508	0.9536829443445614	0.9382334318655127	0.917142950593886	0.8912570090150663	0.9204740950594562	0.8844740577512634	0.8998109503079789	0.9214767323389588	0.8848556158347783	0.8690806269671391	0.8814490247825363	0.8949007074687007	0.9107338807403397	0.8384024296689744	0.8598604200393989	0.9229781286941102	0.9461986572232343	0.917923590207706	0.9228710055034302	0.8910074121363949	0.938481955727571	0.9432110573749345	0.9347191683272302	0.9334260077618332	0.9301917184128349	0.9160267519996025	0.9279455655966854	0.9029855911590616	0.9389786935780401	0.890422767079334	0.8852812677890977	0.8870008110403074	0.9172897743582564	0.859213382077042	0.8521096178272703	0.8896384368378549	0.8679045888753479	0.9358577597743288	0.8307153353019368	0.8802257976903265	0.886530038186808	0.8953033280715524	0.9000298280812354	0.8942150479034752	0.9298124704411964	0.9262893360663909	0.9171431346606794	0.9322483610984154	0.9181852280839331	0.9231920755697524	0.9102579442538601	0.9341141871362126	0.9044108513028688	0.9178955227035513	0.9237971530530245	0.9381215410677683	0.94230498169507
e65gweno	0.8462059433192626	0.887289615553551	0.8388613064687467	0.8392586109771917	0.8440775615954037	0.8433721243431035	0.8456594017165622	0.86937746367446	0.9597502770510872	0.9102350988188187	0.8954077623438661	0.8400065828829446	0.8771997588015771	0.9088767174180072	0.9105207370007422	0.7883483900730591	0.7806246113261613	0.7880792007123907	0.9060111604352584	0.9707936319365789	0.958333494284785	0.9564488966366561	0.9640074126131855	0.9660194198825985	0.9759139392064362	0.9730723015217211	0.972065663789459	0.9647876888958687	0.9690527827673986	0.9641656166603846	1.0	0.8110865727492449	0.9376510083516498	0.926544253335904	0.9494387976241422	0.933308681359396	0.9395117680909084	0.8993720121061287	0.7985228153889964	0.8916462712580341	0.8667507715210476	0.9276344345499309	0.9190069134243537	0.9080284663681546	0.8432079042415673	0.9300415952167373	0.9304731118993734	0.9372993599419199	0.9198349162049119	0.9028344103606558	0.9118945083802674	0.9207306303694317	0.9180842749164582	0.925907879875456	0.915750114247916	0.9185323453593118	0.9233662158806691	0.9318683770577415	0.9363320273721911	0.9244629445845769	0.8968075800991444	0.9194665934328935	0.8892723397476365	0.8987764538010433	0.8988774008057338	0.8825985538694934	0.8522092577173173	0.9082321962292778	0.9120924675764712	0.9229981937977597	0.8491201949420621	0.8618545867044717	0.9181090497302445	0.932339151362875	0.922330291495563	0.9145651795801131	0.8618459755642541	0.9211873631544447	0.9461669569313725	0.9096355443321436	0.9182422060966002	0.9238976383379458	0.8957590819711325	0.9027559397071797	0.8711494410467464	0.9400805387461961	0.8665515606064934	0.8819395511391531	0.8998898866934586	0.8912930647771538	0.8546415294791256	0.8410174566425149	0.8705243995140395	0.8748689302930838	0.9476826910111573	0.8265258120636584	0.9007878743425083	0.8774433356654449	0.8852674798460154	0.9177562880517036	0.8729949023241982	0.9007342333186391	0.9068812464344587	0.8867983296468147	0.898170422883283	0.8926328364286185	0.8866343003184004	0.8737474789205932	0.8953372134847049	0.8898028798339266	0.8923317346780696	0.90528442298807	0.9138040423541258	0.9169014890935271
e701elwana	0.9033593087747799	0.8252185955805932	0.8233788194199273	0.8366383953563946	0.8330015357105927	0.8303003063302891	0.825526806257955	0.8352780827198325	0.7772456410285381	0.703983263039774	0.7005171379775242	0.8333571694084194	0.7017233672102727	0.7500264413372174	0.6991087525187013	0.8764957900181766	0.8201808721537267	0.811123792037347	0.878324703856998	0.8069387036585662	0.7883088108361268	0.8389802094429613	0.8049599397561528	0.7931918446107558	0.79421160819008	0.8024860965249692	0.8346127571788721	0.8391286322946117	0.8187903602025453	0.8525698999804414	0.8110865727492449	1.0	0.8290783380247723	0.8375424744414831	0.8443641074774446	0.8127034980684485	0.8288461869606985	0.8090424198941666	0.8688636473905794	0.7656941035574691	0.914368089012954	0.8289730710904886	0.7644513045856026	0.7585836804214712	0.8903159078506448	0.7505294408047831	0.7609752462812142	0.7782262758907772	0.8199939655066035	0.7949293871059145	0.8691663329598959	0.8633278706792356	0.837880927524862	0.8392198646559892	0.8632335536134225	0.8367041278886013	0.8300188688027708	0.87091668067989	0.8364831198054592	0.8064379243598823	0.7750596148657579	0.8081875750197115	0.7639568286745131	0.803559718851121	0.8279543054195925	0.7569655020121532	0.8048273244837615	0.6934487087206006	0.7209420649897482	0.7330651271251603	0.6680783162139744	0.7257537507174657	0.8078971049116477	0.834844664752926	0.7884932914193892	0.7940727034473098	0.8023946001358137	0.8338045182588585	0.8269935706976684	0.8233837280076118	0.8277775874198027	0.8307759253739108	0.8296888422697417	0.8473086114777728	0.8262116805274481	0.7906562768538561	0.864799471025051	0.7563522688405296	0.7488781525723505	0.836060453056504	0.7768798757761693	0.75068315968393	0.782436897972253	0.7149472398934263	0.7898403583983813	0.7517484659361158	0.7460398609201635	0.7332846392001205	0.7587565447570498	0.7525577389212288	0.7932581587877284	0.8587349398466311	0.8214771516352989	0.8029732512048455	0.8201503054752339	0.8117672432441086	0.8622391863387663	0.920406435940355	0.8578900894519511	0.8119316800128694	0.8527276101746313	0.8286958281281491	0.8233015321885643	0.84056043457368
e71aupperpokomo	0.8420007859592515	0.8425135701218943	0.7885942399671032	0.7964320275305972	0.8021105657388768	0.7989935481672491	0.7937412743062224	0.829106451731253	0.9331096484707935	0.9180243689679906	0.9115729582981467	0.7985152236450994	0.8761393242620921	0.9078945455642277	0.9106939149968254	0.8029456909190253	0.7858185090573633	0.7884558154048242	0.8645858625199287	0.9521639428738671	0.9394410176776833	0.9504522367575275	0.9569447560618773	0.9505029036831869	0.9563867819047304	0.9673897698893265	0.9597808834181639	0.9540074837073712	0.9579580095468232	0.9561613449579591	0.9376510083516498	0.8290783380247723	1.0	0.9722090999415833	0.9651772115637354	0.9615881570476746	0.9671348534742447	0.9392134080139013	0.8108375105163671	0.9268635371597891	0.8701893590026336	0.95002364830076	0.9397819968849954	0.9352459545978511	0.8509205119097253	0.9576394249489953	0.9542673972205974	0.9492289858320624	0.9645272106074498	0.9609723391016619	0.9606142466407636	0.9577548882989243	0.9642640196590676	0.9583161183890934	0.9587496361131086	0.9440664000435681	0.9592854240643921	0.9436714014361337	0.9593626084602855	0.9469843564175224	0.9322293524351377	0.9518012743454043	0.9301275225130674	0.9305981462896767	0.9264977624987433	0.9334204417685565	0.9002481981256385	0.922643426754515	0.9388815039507967	0.950332727784585	0.907469080683452	0.9244905112222062	0.9172408028448754	0.9462914254644675	0.9125248263873011	0.9143840256738933	0.9221786852069478	0.9460025643199267	0.9479461459184131	0.9472296734832586	0.9417542575720015	0.9378579981173054	0.9349897889342816	0.9450373152993469	0.9170028617841738	0.9278742926447351	0.8931646857531378	0.9083388533837495	0.9123508594665941	0.8994417720320316	0.8021686200294401	0.8013279824888712	0.8338100670265248	0.8581724574482144	0.9489732929721486	0.7644447855361842	0.8487678638228643	0.852884175211468	0.8649207194116143	0.8763564828622102	0.8523157990585196	0.9414837188069056	0.9448531232206498	0.9378855324666168	0.9459692852737804	0.9379879277716956	0.9248382043215733	0.8989633950873265	0.9260622476248598	0.9362035655247903	0.9328968788396893	0.9346907852385203	0.9489616976861556	0.9396955257712161
e72agiryama	0.8506836229760049	0.8556590902630127	0.7983789107056966	0.8096180898981532	0.8111221776736818	0.8058782923633756	0.8013108310372519	0.8375252358514309	0.9239720630450037	0.9243521247668536	0.9249960870050905	0.810058733369371	0.8845332658543062	0.9228804258573557	0.9178138897556082	0.7850575714044215	0.780184307747646	0.7773243635309769	0.8719409879957666	0.9352455605671963	0.9362999947075692	0.937543977841576	0.9415409669991411	0.9501021696224609	0.9475671443074112	0.9554149203679483	0.9486490123077166	0.9468470508208258	0.9535516812447922	0.9472641785019296	0.926544253335904	0.8375424744414831	0.9722090999415833	1.0	0.9763882791578598	0.9665608227190916	0.9554184784644038	0.932216677060559	0.8068786739602959	0.9252956135541852	0.8564399853651296	0.9409084817913609	0.9230422550040855	0.9270566894850283	0.8437895497452671	0.9562665951054684	0.958820903005821	0.9523603189104194	0.9549522098832506	0.951546920089252	0.9578072564025327	0.9586595665942552	0.9694602788286315	0.9586129550959144	0.9592662038135501	0.9499283383790811	0.9564868956283527	0.9392571298972847	0.9617546426851968	0.9534760667580627	0.9241857970631902	0.9507249049812986	0.9404771641812876	0.9463493410198299	0.937039226448299	0.9433477672281578	0.9204271426943286	0.9333164713161437	0.9467734389311866	0.9509916522591499	0.9175668454383767	0.9299705633756301	0.9215553781567115	0.9554374036693384	0.9088169736948636	0.9189700229657248	0.9273028245534439	0.9536390082354279	0.9433511731827051	0.9448814454539184	0.9420247894878347	0.9417619111744993	0.9415554479938278	0.9520952150344749	0.9293176036502072	0.9387815177373908	0.8984014013104556	0.9283967648640213	0.9292517080241226	0.9012908314807523	0.8154522090914412	0.8239124045634859	0.8530288853062975	0.8801659927386255	0.9655297072165304	0.7771664060704876	0.8544049884605727	0.8682025845150515	0.869730571375256	0.8989355378910293	0.882459364509115	0.9446982285266377	0.9474273315514474	0.9452382441533599	0.9527494800718634	0.9445987199579758	0.9367836825922089	0.8940217684851725	0.9293531546598469	0.9396598882648659	0.9305135053385146	0.9363893249871836	0.9533656979509871	0.9400555541351564
e73digo	0.8586779941987372	0.8938429294658893	0.8427224487837764	0.8531001177862981	0.8511371666916021	0.8489310587115546	0.846327690987369	0.8766184065722648	0.9354862251065438	0.9136578520474763	0.9045001821609104	0.8527861469696579	0.8829731520078677	0.9173018718372743	0.9099277565785096	0.8043103163114713	0.7871212793131466	0.7815588000649478	0.9111198668072704	0.9464911521553374	0.9375001736948246	0.9486029468768863	0.9478795069862596	0.9498762053175319	0.9528721606593822	0.9555158793393104	0.9518097256080316	0.9577226140908884	0.9552230136648637	0.9574130110516209	0.9494387976241422	0.8443641074774446	0.9651772115637354	0.9763882791578598	1.0	0.9433662566407698	0.9431009326495137	0.8899861273261415	0.7869558360984915	0.8801260655952511	0.85661499597454	0.914839950630748	0.8940863231182307	0.8854166278707644	0.8124172023566943	0.9458562702975527	0.9460692044796742	0.9240045818641778	0.9291321920356737	0.9219168588037161	0.9280232741195159	0.9290164727453735	0.933590931501884	0.9271465981803405	0.9263127484542318	0.9121203116328948	0.9261991999255621	0.9231565659845398	0.9350877572699524	0.915943873090687	0.8782747903399523	0.9119266266237891	0.888083144828291	0.8967575040472487	0.8906321760810194	0.8844087858899007	0.8557046359219029	0.9183898553085346	0.9266108232159549	0.9248408934652014	0.8761411432638225	0.8745479447864823	0.9170586835498875	0.9461890387409029	0.9053308395697574	0.9121654327013189	0.8728853617567436	0.9262439759285007	0.9152989831330866	0.920826075652025	0.910305599298855	0.9173605447649658	0.8969162099002037	0.9174875603156231	0.8797554645019477	0.9404237549465914	0.8880654988543565	0.8669125897046158	0.8837358563249176	0.9027810558456953	0.8536524006596561	0.8425329407679146	0.8779446555470294	0.8818136347310466	0.9421392933236223	0.82022222882882	0.8876890119293496	0.8764463448441103	0.890505994756648	0.9099666668735645	0.8965135942770633	0.8963096184542932	0.9016473628574265	0.8883434068263852	0.9006506832027161	0.8888764740593303	0.88776571818606	0.8698104646710303	0.8923554891788735	0.8978012426607883	0.8912236586524245	0.8923397045068094	0.9098201147075474	0.901270848030069
e74adawida	0.8265100905595484	0.838150168534735	0.7780886688623765	0.7922174396317702	0.7971157263815934	0.7901608540999113	0.7861515315759146	0.8253719772173165	0.9231405895347811	0.9376613970718128	0.9355617643917555	0.7946952252052392	0.895878815144482	0.930731559257735	0.9298758779391494	0.7835921996388364	0.7701857981985736	0.7790723668520214	0.8747235028293192	0.9421913517937703	0.9218315347995991	0.9604699499330438	0.9497384896244006	0.9578355937940283	0.948970372079784	0.9597903159368244	0.9487404812755221	0.9533824571111231	0.9606254124735376	0.9599683681124362	0.933308681359396	0.8127034980684485	0.9615881570476746	0.9665608227190916	0.9433662566407698	1.0	0.9536542723610354	0.9376231529121065	0.7980819677622153	0.9224237767087082	0.8435508218406038	0.9395590046770235	0.9195382074367356	0.9519861442575273	0.8490609494327397	0.9536712716177678	0.9595934935028941	0.9673856502638662	0.9620758558568407	0.9627384424251522	0.9573902569058972	0.9609698898263923	0.9653856553869744	0.9542910744965167	0.9635300760846925	0.9528615387854004	0.9523405541570072	0.9409444955806918	0.9567795705219866	0.9527598841279286	0.9294632599360281	0.9429176084135051	0.9439213214995253	0.9405946784479928	0.9262234486123585	0.9465317550775305	0.9100863959729673	0.937406360435357	0.951237374944719	0.9640888637811139	0.9223774730022122	0.935416609039446	0.9205183556970463	0.9516885426231373	0.9088000409786837	0.9172566434701237	0.9375875933960015	0.947727899694436	0.9609157249629279	0.9408410087341091	0.9361462000189883	0.9354899676170546	0.9352349844608483	0.9396919621298488	0.932678828416751	0.945783048952759	0.8734298010933024	0.9234358136428179	0.9124378715909411	0.8676029770506464	0.7923783160933039	0.815631648595699	0.8267473362810858	0.8806973141178991	0.9670264796892756	0.7521697426994549	0.8410810186720125	0.8649961423992096	0.871853070618157	0.8908746093851633	0.8684729061111967	0.9468753656653245	0.9492632188976515	0.9424343419168705	0.950509292682945	0.9571549988821644	0.9350092518757291	0.8917108446255683	0.92114738832325	0.9286619471047689	0.938136372958051	0.9325548198083138	0.9565385615246071	0.949799635056598
e74atuveta	0.8624602810970831	0.8676925840026297	0.8140099764343263	0.8190264781829519	0.8276332827083309	0.8220026844191647	0.8179226173691225	0.8517142228483331	0.9278206960261979	0.9183329233567022	0.8996558753842755	0.8278867833582397	0.8331956475292936	0.9379074180741505	0.909762744680653	0.8280645027722775	0.8488535717134301	0.8437392463705303	0.8765285461529427	0.9560385618422216	0.9425078024688653	0.9483324566365986	0.9739478579629552	0.955227384306578	0.9644963052350534	0.9669390091395444	0.9561537592577394	0.9384330041754328	0.9553389323621418	0.9675410281179782	0.9395117680909084	0.8288461869606985	0.9671348534742447	0.9554184784644038	0.9431009326495137	0.9536542723610354	1.0	0.942446707610047	0.8370626223275899	0.9375048951329452	0.890187336627029	0.9654298606720425	0.9385809957778055	0.9254847862285944	0.8625754716154695	0.939631092072583	0.935975176461576	0.9384816514177907	0.9690777680771853	0.965696994097797	0.9725209574795116	0.9678517490193596	0.9729954623296233	0.9825937635339567	0.9696407688094967	0.9420234713239801	0.9718658607529304	0.9768272898381233	0.9627651573810585	0.9301406068923902	0.9170831132392139	0.9456819310207656	0.9186565177657473	0.919998668834315	0.928402457529704	0.920272552878356	0.8875815217650208	0.9117467643955084	0.9254655680810661	0.9379018016182197	0.8897506894587641	0.9116587594613965	0.9298184522469104	0.9541179543046017	0.9240392520575853	0.9364131581499884	0.9093837316349299	0.9610759095373108	0.9587931111098815	0.965822359634214	0.961423887125187	0.9635828483717015	0.959930534120855	0.958087254415808	0.9419212916727142	0.9460551022085194	0.8848237082515512	0.9119120667659765	0.900041347053404	0.9267489441454836	0.8550748186983393	0.8620200878730256	0.889950139180597	0.8909976080398212	0.9478335669539416	0.8305050886344028	0.8874576652247486	0.9066176452159411	0.9125157851472987	0.9022591465620378	0.888625785882423	0.9391391965557696	0.9367888203520242	0.943704491753081	0.9546915286341621	0.9409541006804526	0.9468857350556646	0.9040292297352284	0.948669536033149	0.9173326566879392	0.9338402985437544	0.94661300224836	0.9536009587912374	0.9559926051247831
f12bende	0.8209937849622752	0.7851837603488452	0.7274993713682412	0.7313898048659367	0.7463520635410799	0.7392516467022097	0.7380178197633186	0.7732614520648565	0.9090186722581507	0.8821453343143415	0.8857564499810502	0.7445005842759558	0.83392858209306	0.8679513787036907	0.879197048406687	0.7754390245107221	0.7661000638565637	0.7727259543924564	0.8132561970324355	0.9233780144553675	0.9198710686601191	0.9154666728633984	0.92072508927669	0.9132097361771214	0.9292573921853773	0.9200988695839195	0.9356440077633884	0.9066923940913953	0.9249480998155513	0.9121062768997283	0.8993720121061287	0.8090424198941666	0.9392134080139013	0.932216677060559	0.8899861273261415	0.9376231529121065	0.942446707610047	1.0	0.8226035554438899	0.9473133412995455	0.8899744877037805	0.9572518963299448	0.9502456132241807	0.9553369401957243	0.8832211313815175	0.9080981306853138	0.9063045908009449	0.9462919344417915	0.9290782683020318	0.9275048998392843	0.9459039445559155	0.9419569549472222	0.9516765700975446	0.9563918771421202	0.9561747161845655	0.9557443852622258	0.9518232512828007	0.9405958156884344	0.9653346994460857	0.9540291140124108	0.9581575150088187	0.9712389776141084	0.9617442633597098	0.9640819406963254	0.961676055300131	0.9579673855446011	0.9556732766155227	0.8829916811915252	0.9021298221208582	0.9300201539480296	0.9029361775957274	0.9536060037421914	0.8877165266874417	0.9136195409835524	0.8767063295707244	0.8804410052134102	0.9345678265762517	0.9425425955364268	0.9702165098932994	0.9299076244443322	0.9379507272138677	0.9384315796637837	0.9573242594687325	0.9572120144248829	0.9624505096419846	0.9021078968061439	0.9110623477992121	0.9623661281364201	0.9449880774578315	0.8888063991137843	0.7870278990565628	0.7903477052682588	0.8055690987840501	0.8479425571066589	0.9430381563190049	0.739002755676364	0.8329919232035555	0.8312542273441225	0.8457815507632606	0.8424086461598614	0.8216810463201439	0.9693482576018414	0.962173143703712	0.9634350788642885	0.9613139801148687	0.9672892671440194	0.9579859406517292	0.9104221652968398	0.9395001627401958	0.9531056778266238	0.969744828226745	0.9541249021655323	0.9674318807727409	0.964507632251574
f21ntuzu	0.8006383977572309	0.7119737549954614	0.6619448870840421	0.6728414562583209	0.6852298135932752	0.6836527856757973	0.6723131011513878	0.6989719529096821	0.7977028652744313	0.7347079495983291	0.7120601024477573	0.6761072564656934	0.6858228815570457	0.7522425796525329	0.7365511824958946	0.717107911542998	0.7037537299013537	0.6963980237648236	0.7533272752489917	0.80706663553545	0.801254240758821	0.819908163695885	0.8152757401115149	0.7771406524527616	0.7915413818009991	0.7923367505881034	0.8031887754429153	0.7976565950264758	0.7930573790667276	0.8247345650889075	0.7985228153889964	0.8688636473905794	0.8108375105163671	0.8068786739602959	0.7869558360984915	0.7980819677622153	0.8370626223275899	0.8226035554438899	1.0	0.8640511004687761	0.9500692094507301	0.8695491537488261	0.8130559899543203	0.8010413158379643	0.9474301865611975	0.7563304712938406	0.7537304893143487	0.7812142068688824	0.8118993028838545	0.7833589264725268	0.8547173024287403	0.8398108060187404	0.8444401974432407	0.8550422026867738	0.8464679632115576	0.8477837690857302	0.856673899848909	0.8716272841207189	0.8285705227887477	0.8327934972382663	0.8238639830253984	0.834859358989728	0.7902365546418709	0.8199332988987457	0.8411180121396474	0.7984762380494783	0.8106391243295686	0.719853727615644	0.74523156137506	0.765687187392262	0.7014728635454661	0.7638776266389921	0.7383062422767193	0.7738331335364999	0.7350688273316626	0.7374810600907156	0.7856839334238764	0.78675728660702	0.8334206959560134	0.7829062328839763	0.794086453345899	0.7975200494776435	0.8185593651188087	0.8257189605799254	0.8082885767045727	0.7690670299339384	0.7895735863513293	0.7873936179624559	0.8016863177114769	0.7683569101615807	0.6611850249534813	0.6603164106178046	0.7054613984295133	0.6612765315952555	0.8005611095270322	0.64028960009516	0.6844078082254809	0.7050855763842644	0.7124714934883875	0.6981703428499243	0.7055262323154009	0.8715841162939573	0.847956321018502	0.8624281103049052	0.8528962331500818	0.8426987152623017	0.8528792564842554	0.9183364874734294	0.8626128473523342	0.8231824173790674	0.8613654424732754	0.8676030542351644	0.8569020041052846	0.8693041039112017
f21sukuma	0.7972541511866715	0.7572179089385646	0.6748425827628298	0.6821188457115986	0.6952221899976854	0.6923601448039461	0.6836817130134226	0.7326746810635721	0.9196971659010277	0.8925125208817877	0.8824102402376754	0.6904717651077972	0.8438405454940181	0.8732090281998908	0.8931898622411393	0.7025296171343888	0.6984866577480638	0.7003213435854317	0.7750838449723301	0.9141516731468239	0.9282932345836307	0.9000009411899755	0.9167212761129903	0.9004557593631513	0.9105471770107801	0.9099525719267293	0.9025214839633557	0.8898432048727407	0.9085690543200237	0.8948533952239948	0.8916462712580341	0.7656941035574691	0.9268635371597891	0.9252956135541852	0.8801260655952511	0.9224237767087082	0.9375048951329452	0.9473133412995455	0.8640511004687761	1.0	0.880197055800018	0.9743975649454757	0.9664289077130356	0.9587940612775933	0.8808014054843868	0.9120812580899758	0.902523698855429	0.9207090675547036	0.917873281667707	0.8999454216317089	0.9316645404603133	0.9260521459430643	0.9464291337749261	0.9542913418945911	0.9263658628348325	0.9548225283819417	0.9550441142425918	0.9454221492043842	0.9515079768659697	0.9602024388806328	0.9695130648553796	0.9760557679775654	0.9605708725300289	0.9630207679988634	0.9445149459458614	0.9647708458496738	0.9413372575212802	0.9035835475190691	0.9253363549768215	0.9414145219125905	0.9092591402429949	0.9510777227974495	0.8463135809347313	0.8830116801423772	0.8455212537849499	0.8499591407565502	0.9058400801893658	0.9020075697608521	0.9480171165081378	0.9049542964412756	0.9150613884723947	0.9180055388701795	0.937227633885025	0.9468924065605249	0.9304083405922002	0.8850471944854676	0.8739524901319763	0.9356231241352327	0.9507334386422078	0.846139870565849	0.7125528768526801	0.7230903487269961	0.7598175409523145	0.7952148953990198	0.9456811598603462	0.6806514795327365	0.7940576305753622	0.812391938045024	0.8105130796468487	0.8124728206559921	0.772537680608593	0.9491193270441697	0.965486324013717	0.9723949848483154	0.9666418673397477	0.9700486793965428	0.9451441258510335	0.9088466594084765	0.9360294088741715	0.9535299765795177	0.9585175218179822	0.9753444977012241	0.9747554327106158	0.9677152827816656
f22nyamwezi	0.8351004277691652	0.7759330114524817	0.727349671597804	0.735914942525437	0.7472365977604585	0.7440300695198008	0.7380500544576107	0.7657807057000896	0.8506903867338097	0.770542293445669	0.7543945510643092	0.7452031128360527	0.7314231263188296	0.7835106351607872	0.768589159154851	0.7929080054124215	0.7672060252830801	0.7586396132833548	0.8229349142301684	0.8676494677136362	0.8598862459564541	0.8743396863589136	0.8762961871392535	0.8385454458063152	0.8584176027517871	0.8551214621725775	0.8714687120213023	0.8688622711913054	0.8642728412229019	0.88029552358314	0.8667507715210476	0.914368089012954	0.8701893590026336	0.8564399853651296	0.85661499597454	0.8435508218406038	0.890187336627029	0.8899744877037805	0.9500692094507301	0.880197055800018	1.0	0.910534444159904	0.8657790435865292	0.850611120878114	0.9410969825933561	0.8020202333715093	0.8014355808416318	0.8318098472684131	0.860317642753304	0.830890608279522	0.8968224602211352	0.8879399638072741	0.8852610179451721	0.9012054718668262	0.8919878851962095	0.8851431312453866	0.89850485091363	0.9219805874147082	0.890623326862653	0.876941786922144	0.8683508076656727	0.887619169291138	0.8393789330374481	0.8723804267173325	0.8899253826299205	0.8328514997701733	0.8505203641058494	0.7589851591448802	0.7867300688751364	0.8080916715349107	0.7544198372485739	0.8217263207630716	0.7937782183077912	0.826822974821261	0.7926397432169059	0.7940352763159301	0.8111891598601859	0.8417992934085188	0.8816956261951513	0.8346552095049746	0.851770479693701	0.8582324124854068	0.8638178087065038	0.8759438924871172	0.858597549665002	0.8137318443011857	0.8571991905134079	0.8335080430908124	0.8521583364584343	0.8275348037027648	0.7528705134841015	0.7395957661478412	0.76731750801166	0.7349492470268831	0.8515377112576799	0.7158260141815467	0.7785295767905004	0.7576456759135235	0.7914774076183784	0.753769837644725	0.7613789857714025	0.904903654036607	0.8856351446667305	0.8785310784880785	0.881679350987316	0.8677907728343152	0.8903541118774452	0.9314829929799645	0.896456254164965	0.8733946828011085	0.896627102569835	0.9019444994883743	0.8965981671421455	0.9061888628007196
