ConceptA	ConceptB	ChisqResidual	NumForms
compound_626	palm nut_2257	3.9207842352784272	4
compound_627	palm nut_2254	2.0897850190928624	8
compound_630	palm nut_2266	3.68721958056394	3
compound_630	palm nut_2269	3.68721958056394	3
compound_634	palm nut_2290	4.851722960585704	1
compound_617	palm tree_2293	2.4504901470490172	4
compound_620	palm tree_2294	4.760180009778012	5
compound_621	palm tree_2295	6.581316394931647	4
compound_623	palm tree_2297	2.603165493823874	4
compound_626	palm tree_2297	2.603165493823874	4
compound_627	palm tree_2293	2.178324594548683	4
compound_628	palm tree_2326	2.328726945709838	1
compound_628	palm tree_2339	2.328726945709838	1
compound_630	palm tree_2297	3.188213587944343	6
compound_617	pap_2342	2.1038250246204573	6
compound_620	pap_2343	4.639853360038204	5
compound_621	pap_2341	4.607038767098708	4
compound_623	pap_2353	6.252441383636792	2
compound_626	pap_2348	2.2505813202525626	2
compound_627	pap_2342	2.179703516470089	5
compound_627	pap_2377	2.303519383549354	1
compound_628	pap_2360	2.303519383549354	1
compound_630	pap_2348	2.204997846682842	4
compound_630	pap_2351	3.257668353404808	2
compound_620	pepper_2381	2.4141988231642655	4
compound_621	pepper_2382	5.699587188353825	3
compound_621	pepper_2410	3.2906581974658233	1
compound_623	pepper_2384	6.581316394931647	4
compound_627	pepper_2380	2.178324594548683	4
compound_628	pepper_2414	2.328726945709838	1
compound_630	pepper_2395	3.9207842352784272	4
compound_617	person_2415	2.886751345948129	2
compound_621	person_2431	2.4596747752497685	4
compound_623	person_2420	6.3508529610858835	4
compound_626	person_2423	3.5	2
compound_627	person_2427	3.0618621784789726	9
compound_628	person_2423	2.271720556255607	3
compound_630	person_2431	2.282177322938192	5
compound_620	pig_2435	5.761263477983376	4
compound_621	pig_2436	6.581316394931647	4
compound_623	pig_2438	6.581316394931647	4
compound_624	pig_2439	2.12881721739985	1
compound_626	pig_2432	2.603165493823874	4
compound_627	pig_2443	3.6757352205735256	9
compound_628	pig_2450	3.3078507751560196	3
compound_630	pig_2432	3.188213587944343	6
compound_634	pig_2439	2.12881721739985	1
compound_634	pig_2450	2.12881721739985	1
compound_617	pineapple_2453	2.4688535993934706	8
compound_620	pineapple_2457	3.4857142857142858	3
compound_621	pineapple_2455	4.545686450484949	2
compound_621	pineapple_2456	4.545686450484949	2
compound_623	pineapple_2490	3.794016054674684	1
compound_626	pineapple_2460	2.5082177861152792	4
compound_630	pineapple_2464	2.6937401188058954	2
compound_617	place_2491	2.182820625326997	8
compound_620	place_2494	5.013002700820275	4
compound_623	place_2497	4.653693451990369	2
compound_623	place_2507	4.653693451990369	2
compound_624	place_2498	3.2906581974658233	1
compound_626	place_2500	2.603165493823874	4
compound_627	place_2491	2.315230899423869	9
compound_630	place_2500	3.188213587944343	6
compound_634	place_2529	4.851722960585704	1
compound_617	pot_2581	2.4504901470490172	4
compound_620	pot_2584	3.7762745602468053	5
compound_621	pot_2581	4.2576344347997	4
compound_623	pot_2587	6.581316394931647	4
compound_626	pot_2590	6.581316394931647	4
compound_627	pot_2583	2.4875037829173268	4
compound_630	pot_2598	5.144957554275265	4
compound_634	pot_2599	2.5724787771376323	1
compound_617	potato_2600	2.4504901470490172	4
compound_620	potato_2600	3.631021030714391	4
compound_623	potato_2606	4.2576344347997	4
compound_627	potato_2605	2.452620082389892	9
compound_628	potato_2618	3.3078507751560196	3
compound_630	potato_2606	3.1529631254723287	4
compound_630	potato_2614	2.772413120334688	2
compound_634	potato_2618	2.12881721739985	1
compound_617	raffia bamboo_2619	2.886751345948129	8
compound_621	raffia bamboo_2623	6.3508529610858835	4
compound_623	raffia bamboo_2625	6.3508529610858835	4
compound_630	raffia bamboo_2637	2.2135943621178655	6
compound_617	rain_2658	2.7454061451742957	8
compound_620	rain_2661	5.761263477983376	4
compound_621	rain_2662	2.603165493823874	4
compound_623	rain_2664	6.581316394931647	4
compound_626	rain_2667	4.2576344347997	4
compound_627	rain_2658	2.911942953545945	9
compound_630	rain_2662	3.188213587944343	6
compound_617	rainbow_2692	3.034874810643607	6
compound_620	rainbow_2671	4.308084611896082	3
compound_620	rainbow_2693	2.973722121485791	1
compound_621	rainbow_2682	2.2505813202525626	2
compound_623	rainbow_2682	2.2505813202525626	2
compound_624	rainbow_2673	4.421143701340975	1
compound_626	rainbow_2674	4.205478154934099	2
compound_626	rainbow_2683	4.205478154934099	2
compound_627	rainbow_2699	2.6687249808205817	2
compound_628	rainbow_2682	2.204997846682842	4
compound_628	rainbow_2687	2.303519383549354	1
compound_630	rainbow_2678	2.79562226990146	2
compound_630	rainbow_2681	3.6650454484951323	2
compound_630	rainbow_2690	2.5915784899877994	1
compound_617	road_2702	2.7199420610228957	8
compound_617	road_2704	-2.0231221554354923	0
compound_620	road_2707	2.5915784899877994	1
compound_623	road_2713	6.252441383636792	2
compound_627	road_2702	2.3555389216676312	6
compound_630	road_2741	2.303519383549354	1
compound_621	root_2746	5.080682368868707	4
compound_623	root_2748	2.263781323881116	4
compound_626	root_2751	6.646803743153546	3
compound_617	rope_2771	3.0018767596455596	8
compound_617	rope_2787	-2.143768803031489	0
compound_627	rope_2771	2.5997015328831683	6
compound_630	rope_2785	4.2288271096610535	3
compound_617	salt_2798	2.193931022920578	2
compound_620	salt_2791	4.695742752749559	5
compound_621	salt_2792	6.505382386916238	4
compound_623	salt_2788	3.8655170704864603	4
compound_626	salt_2799	2.7213442056664356	4
compound_627	salt_2817	2.733333333333334	2
compound_630	salt_2790	2.0820662813657016	3
compound_617	sand_2834	2.2131636739982605	7
compound_623	sand_2833	5.622113771999471	4
compound_627	sand_2834	2.60132990857236	7
compound_630	sand_2847	2.6937401188058954	2
compound_617	seed_2848	2.966666666666667	5
compound_620	seed_2855	2.5298221281347035	2
compound_623	seed_2854	3.252691193458119	1
compound_623	seed_2863	2.193931022920578	2
compound_623	seed_2898	3.252691193458119	1
compound_624	seed_2855	2.0999999999999996	1
compound_628	seed_2863	2.356753214548718	3
compound_634	seed_2855	2.0999999999999996	1
compound_617	sheep_2907	2.8577380332470415	5
compound_621	sheep_2903	3.4689095308660516	4
compound_626	sheep_2903	3.4689095308660516	4
compound_630	sheep_2945	3.1754264805429417	1
compound_621	sieve_2950	6.428571428571429	4
compound_623	sieve_2952	4.141625432664065	4
compound_624	sieve_2957	2.5078109271351585	1
compound_620	sky_2961	2.3602996616433307	4
compound_621	sky_2962	3.09628107925284	1
compound_623	sky_2964	6.19256215850568	4
compound_626	sky_2966	6.487446070815474	2
compound_627	sky_2970	2.8013971669430453	2
compound_628	sky_2968	2.3602996616433307	4
compound_628	sky_3000	2.4077170617153842	1
compound_630	sky_2961	2.890764905544973	6
compound_621	smoke_3005	6.505382386916238	4
compound_623	smoke_3007	6.505382386916238	4
compound_626	smoke_3010	6.505382386916238	4
compound_617	snake_3049	2.8342973417707302	7
compound_620	snake_3050	2.910427500435995	5
compound_621	snake_3051	3.631021030714391	4
compound_623	snake_3051	3.631021030714391	4
compound_626	snake_3056	3.2906581974658233	1
compound_627	snake_3077	2.0211302086361083	2
compound_628	snake_3065	3.3078507751560196	3
compound_628	snake_3076	2.328726945709838	1
compound_634	snake_3065	2.12881721739985	1
compound_620	soap_3081	3.975434772783105	2
compound_620	soap_3086	2.8110568859997356	1
compound_620	soap_3118	2.8110568859997356	1
compound_624	soap_3085	2.0708127163320325	1
compound_626	soap_3087	3.975434772783105	2
compound_634	soap_3085	2.0708127163320325	1
compound_620	song_3171	2.603165493823874	4
compound_621	song_3171	3.1529631254723287	4
compound_623	song_3173	6.581316394931647	4
compound_617	spider_3178	2.041241452319315	1
compound_617	spider_3195	2.041241452319315	1
compound_620	spider_3189	3.394673699166022	4
compound_621	spider_3180	5.863527298559492	4
compound_623	spider_3188	6.172133998483676	2
compound_626	spider_3183	3.9279220242478634	3
compound_627	spider_3215	2.8368325730679014	8
compound_628	spider_3198	2.5532425695667103	1
compound_628	spider_3204	2.5532425695667103	1
compound_630	spider_3183	2.704493615131253	3
compound_634	spider_3190	4.364357804719848	1
compound_617	star_3216	2.947531723732817	4
compound_617	star_3218	2.0112714302046473	1
compound_620	star_3219	4.931136727215379	5
compound_621	star_3220	2.5729478794319864	4
compound_623	star_3220	2.5729478794319864	4
compound_626	star_3225	3.705468452692684	1
compound_627	star_3226	2.810622896055212	3
compound_627	star_3246	2.8443673342089437	2
compound_627	star_3249	2.0112714302046473	1
compound_627	star_3257	2.0112714302046473	1
compound_628	star_3232	3.114945832272838	3
compound_630	star_3216	2.084219669613948	2
compound_630	star_3229	3.4528228763727284	2
compound_634	star_3232	2.0112714302046473	1
compound_634	star_3235	2.441514470119196	1
compound_620	stomach_3267	4.059604926204365	5
compound_623	stomach_3310	3.2906581974658233	1
compound_626	stomach_3277	4.653693451990369	2
compound_628	stomach_3269	2.328726945709838	1
compound_628	stomach_3287	2.328726945709838	1
compound_628	stomach_3293	2.328726945709838	1
compound_617	stone_3317	2.325944658171319	8
compound_626	stone_3333	3.546580225021987	2
compound_627	stone_3317	2.4670368606863495	9
compound_628	stone_3333	2.3145502494313788	3
compound_630	stone_3315	2.1380899352993947	6
compound_620	storm (wind)_3343	2.704493615131253	3
compound_621	storm (wind)_3338	6.428571428571429	4
compound_623	storm (wind)_3384	3.2142857142857144	1
compound_624	storm (wind)_3341	2.0708127163320325	1
compound_626	storm (wind)_3343	4.535573676110728	4
compound_627	storm (wind)_3336	2.6615761197324974	6
compound_627	storm (wind)_3340	2.1578838210232756	2
compound_628	storm (wind)_3357	2.5078109271351585	1
compound_630	storm (wind)_3347	3.546580225021987	2
compound_630	storm (wind)_3350	5.015621854270317	4
compound_634	storm (wind)_3341	2.0708127163320325	1
compound_617	story_3434	2.0708127163320325	1
compound_620	story_3385	3.411913900230343	5
compound_621	story_3389	2.642857142857143	3
compound_621	story_3390	3.2142857142857144	1
compound_623	story_3391	6.428571428571429	4
compound_626	story_3389	3.8095238095238093	4
compound_627	story_3387	2.635365830624752	5
compound_627	story_3417	3.586752837646796	3
compound_628	story_3408	5.015621854270317	4
compound_630	story_3401	4.343655941574506	3
compound_630	story_3427	2.5078109271351585	1
compound_634	story_3402	4.74771695939539	1
compound_617	sun_3435	3.3999999999999995	8
compound_620	sun_3438	3.2676869155073254	4
compound_621	sun_3440	4.737615433949869	3
compound_623	sun_3441	4.6	2
compound_623	sun_3474	3.252691193458119	1
compound_624	sun_3447	2.5403411844343533	1
compound_626	sun_3439	5.080682368868707	4
compound_627	sun_3435	3.0169889330626027	8
compound_628	sun_3447	2.733333333333334	2
compound_630	sun_3448	2.8097713100561785	4
compound_617	termite_3475	2.3230401803332006	3
compound_617	termite_3494	2.006956542743248	1
compound_617	termite_3499	2.006956542743248	1
compound_617	termite_3516	2.006956542743248	1
compound_620	termite_3481	4.354980328145764	3
compound_621	termite_3478	4.177648130520212	3
compound_621	termite_3479	2.889214594939212	1
compound_623	termite_3487	6.090776713655636	2
compound_626	termite_3477	4.845583019281372	2
compound_627	termite_3483	2.231518495721684	1
compound_627	termite_3500	2.231518495721684	1
compound_627	termite_3503	3.155843721336013	2
compound_630	termite_3489	2.5143490647704816	1
compound_630	termite_3496	2.701700759127465	2
compound_630	termite_3514	2.5143490647704816	1
compound_617	toilet_3517	2.041241452319315	1
compound_617	toilet_3519	2.154147366637896	7
compound_620	toilet_3523	3.878358759406698	5
compound_621	toilet_3521	2.8022426915890253	4
compound_623	toilet_3566	3.75	1
compound_630	toilet_3521	3.432032364918221	6
compound_634	toilet_3523	2.4528894525980305	2
compound_623	tongue_3573	6.581316394931647	4
compound_620	tooth_3589	2.3851391759997758	5
compound_621	tooth_3590	6.505382386916238	4
compound_626	tooth_3589	2.1333333333333333	4
compound_630	tooth_3589	2.612789058968723	6
compound_620	trap_3601	3.098386676965933	3
compound_620	trap_3605	2.5298221281347035	2
compound_621	trap_3602	5.692099788303083	4
compound_623	trap_3637	5.427092530382482	2
compound_626	trap_3606	5.633826408401309	3
compound_627	trap_3608	2.6168966636357935	7
compound_630	trap_3625	2.733333333333334	2
compound_634	trap_3605	2.0999999999999996	1
compound_634	trap_3615	2.0999999999999996	1
compound_617	tree_3644	2.4041630560342613	4
compound_620	tree_3641	2.5309844631963223	5
compound_623	tree_3644	4.199999999999999	4
compound_626	tree_3641	2.263781323881116	4
compound_627	tree_3640	2.121320343559643	9
compound_630	tree_3641	2.0724145243614545	5
compound_617	umbrella_3675	2.041241452319315	1
compound_620	umbrella_3652	2.7756380647819823	1
compound_620	umbrella_3669	2.7756380647819823	1
compound_620	umbrella_3684	2.7756380647819823	1
compound_624	umbrella_3648	2.4748737341529163	1
compound_626	umbrella_3653	6.639528095680697	2
compound_634	umbrella_3667	2.4748737341529163	1
compound_617	war_3690	2.6201729184252285	8
compound_617	war_3691	-2.020305089104421	0
compound_627	war_3690	2.7791130577497385	9
compound_627	war_3691	-2.1428571428571432	0
compound_628	war_3706	3.212698020578432	3
compound_634	war_3706	2.0708127163320325	1
compound_617	water_3707	2.966666666666667	5
compound_621	water_3726	2.7213442056664356	4
compound_623	water_3713	3.252691193458119	1
compound_623	water_3723	4.6	2
compound_623	water_3746	3.252691193458119	1
compound_626	water_3716	4.6	2
compound_628	water_3725	3.6373066958946425	3
compound_630	water_3721	2.5403411844343533	1
compound_634	water_3725	2.0999999999999996	1
compound_617	wingless termite_3747	3.4761507006140846	3
compound_617	wingless termite_3784	2.006956542743248	1
compound_623	wingless termite_3759	4.845583019281372	2
compound_624	wingless termite_3752	2.889214594939212	1
compound_626	wingless termite_3763	4.306829516919015	1
compound_627	wingless termite_3755	2.231518495721684	1
compound_627	wingless termite_3772	3.155843721336013	2
compound_627	wingless termite_3783	2.231518495721684	1
compound_626	work (n)_3793	4.980582450917523	2
compound_627	work (n)_3794	3.953606929366902	4
compound_634	work (n)_3793	2.303519383549354	1
compound_617	yam_3836	2.182820625326997	8
compound_620	yam_3839	4.760180009778012	5
compound_621	yam_3840	6.581316394931647	4
compound_623	yam_3842	6.581316394931647	4
compound_626	yam_3845	3.2906581974658233	1
compound_626	yam_3855	5.699587188353825	3
compound_627	yam_3836	2.315230899423869	9
compound_628	yam_3854	3.1006201860620215	4
compound_617	zinc_3883	2.7578171722497404	2
compound_620	zinc_3864	4.0	5
compound_621	zinc_3858	3.299831645537222	4
compound_623	zinc_3890	3.0559595692497123	1
compound_628	zinc_3867	2.37346441585572	1
compound_630	zinc_3856	2.0083160441856096	2
compound_630	zinc_3868	2.37346441585572	1
corn_639	cow, cattle_674	5.699587188353825	3
corn_652	cow, cattle_676	4.9852724275079074	10
corn_652	cow, cattle_683	-2.656844656620286	0
corn_669	cow, cattle_676	-2.2751858359780845	0
corn_638	crab_687	3.4279123020554	8
corn_652	crab_702	3.2025630761017423	4
corn_669	crab_686	3.5100588058482467	14
corn_669	crab_687	-2.2013981571160284	0
corn_638	cricket_705	-2.107678270587732	0
corn_638	cricket_706	3.428592241029072	4
corn_639	cricket_708	3.05085107923876	2
corn_641	cricket_709	3.05085107923876	2
corn_651	cricket_709	3.05085107923876	2
corn_652	cricket_705	-2.107678270587732	0
corn_652	cricket_710	2.3466983204052894	7
corn_669	cricket_705	4.064600720978509	21
corn_669	cricket_710	-2.4337372337779035	0
corn_638	cup_740	4.045977022911781	8
corn_639	cup_741	4.706787243316417	2
corn_639	cup_742	4.706787243316417	2
corn_641	cup_740	2.6047294263733773	2
corn_651	cup_753	6.933752452815364	2
corn_652	cup_739	-2.107678270587732	0
corn_652	cup_746	4.535601208404275	7
corn_652	cup_754	3.428592241029072	4
corn_669	cup_739	3.0581281614981166	18
corn_669	cup_740	-2.0568833780186058	0
corn_638	cutlass_780	-2.0568833780186058	0
corn_638	cutlass_783	3.8332826590346745	5
corn_638	cutlass_788	3.428592241029072	4
corn_638	cutlass_806	2.4243808235552384	2
corn_641	cutlass_786	4.706787243316417	2
corn_651	cutlass_786	4.706787243316417	2
corn_652	cutlass_780	-2.0568833780186058	0
corn_652	cutlass_789	4.9749371855331	11
corn_669	cutlass_780	2.591540838204931	16
corn_652	dance_815	2.742318267042738	3
corn_669	dance_816	2.784837364898742	10
corn_638	deity, god, God_842	2.508726030021272	8
corn_639	deity, god, God_842	2.496150883013531	4
corn_641	deity, god, God_845	3.05085107923876	2
corn_651	deity, god, God_845	3.05085107923876	2
corn_638	devil_858	2.9885840130959207	8
corn_638	devil_868	2.4599711331611758	2
corn_638	devil_871	-2.453338118671844	0
corn_639	devil_858	2.863470083035974	4
corn_641	devil_860	4.759300725550594	2
corn_651	devil_860	4.759300725550594	2
corn_652	devil_863	2.299165831777382	2
corn_669	devil_858	-2.410668113763689	0
corn_669	devil_871	2.5831244815728716	21
corn_638	dog_904	-2.19374109684803	0
corn_638	dog_907	3.770800895557785	8
corn_639	dog_908	3.2204366351804103	4
corn_641	dog_908	2.277192583117656	2
corn_651	dog_908	2.277192583117656	2
corn_652	dog_913	4.08248290463863	4
corn_652	dog_921	2.886751345948129	2
corn_669	dog_904	3.897114317029974	21
corn_669	dog_907	-2.091650066335189	0
corn_669	dog_908	-2.19374109684803	0
corn_638	drum_925	3.538167244631095	6
corn_638	drum_930	2.5675195934491133	2
corn_639	drum_926	6.581316394931647	4
corn_641	drum_928	3.0106021806602214	2
corn_651	drum_928	3.0106021806602214	2
corn_652	drum_939	2.3883257361061285	2
corn_652	drum_949	2.3883257361061285	2
corn_669	drum_932	3.23940752928988	14
corn_638	dust_1003	5.824352060364906	10
corn_638	dust_989	-2.1926450482675732	0
corn_639	dust_993	6.65640235470275	4
corn_641	dust_995	6.933752452815364	2
corn_651	dust_1000	5.54815746730852	2
corn_652	dust_998	4.529108136578382	8
corn_669	dust_1003	-2.0568833780186058	0
corn_669	dust_989	3.204913186260828	21
corn_638	ear_1007	3.2277535419896743	8
corn_669	ear_1007	-2.3229779196312523	0
corn_638	egg_1012	3.4910651289693155	8
corn_638	egg_1023	3.0128370291105053	3
corn_639	egg_1013	4.370786380607689	4
corn_651	egg_1025	7.00538876138314	2
corn_652	egg_1027	3.251511501444391	4
corn_669	egg_1009	2.5677776363440046	8
corn_669	egg_1011	2.8553236367049357	14
corn_669	egg_1012	-2.231844993603207	0
corn_638	eye_1056	-2.107678270587732	0
corn_638	eye_1058	4.089959929849218	10
corn_639	eye_1058	2.816747403312185	4
corn_652	eye_1056	-2.107678270587732	0
corn_652	eye_1064	3.3584253719594517	7
corn_652	eye_1071	2.423900034096162	4
corn_669	eye_1056	4.064600720978509	21
corn_669	eye_1058	-2.4337372337779035	0
corn_638	faeces_1084	-2.401922307076307	0
corn_638	faeces_1087	3.683643681089523	4
corn_638	faeces_1091	3.683643681089523	4
corn_639	faeces_1088	5.829632525692797	4
corn_641	faeces_1090	4.706787243316417	2
corn_651	faeces_1090	4.706787243316417	2
corn_652	faeces_1093	3.2025630761017423	4
corn_669	faeces_1084	2.6125927783795597	22
corn_638	farm_1147	2.9692479799493956	3
corn_639	farm_1137	4.314554973040049	4
corn_641	farm_1137	3.05085107923876	2
corn_651	farm_1137	3.05085107923876	2
corn_652	farm_1136	3.4373513953892783	12
corn_669	farm_1133	3.867896419324426	17
corn_669	farm_1136	-2.8419928002940256	0
corn_638	feather_1173	2.3851391759997758	5
corn_638	feather_1177	2.0	3
corn_639	feather_1174	6.505382386916238	4
corn_641	feather_1176	2.9698484809834995	2
corn_651	feather_1176	2.9698484809834995	2
corn_638	fence_1207	2.277192583117656	2
corn_652	fence_1214	3.2204366351804103	4
corn_669	fence_1199	4.2081270576508665	17
corn_669	fence_1202	-2.7352635461078822	1
corn_638	fire_1215	-2.1908902300206647	0
corn_638	fire_1218	4.242640687119285	8
corn_638	fire_1229	2.5298221281347035	2
corn_639	fire_1219	6.505382386916238	4
corn_652	fire_1215	-2.1908902300206647	0
corn_652	fire_1226	4.242640687119285	8
corn_669	fire_1215	2.904959187112252	20
corn_669	fire_1218	-2.0976176963403033	0
corn_638	fireside_1233	4.2690748412273125	7
corn_641	fireside_1274	6.559132733999383	1
corn_652	fireside_1244	3.056372709833364	4
corn_669	fireside_1232	2.1213203435596424	5
corn_669	fireside_1239	2.32379000772445	6
corn_638	fish_1278	4.112400191430407	8
corn_639	fish_1280	5.8289291550283595	3
corn_641	fish_1281	4.759300725550594	2
corn_651	fish_1281	4.759300725550594	2
corn_652	fish_1277	-2.018779754731359	0
corn_652	fish_1284	2.3692623510388873	5
corn_652	fish_1293	2.815891560948125	3
corn_669	fish_1277	3.851666454516007	18
corn_669	fish_1278	-2.0373864130857493	0
corn_638	fly (bird)_1297	2.2390934888560423	2
corn_638	fly (bird)_1300	2.1904781927899513	4
corn_639	fly (bird)_1298	4.4351113589128115	2
corn_641	fly (bird)_1299	6.563924617405255	2
corn_651	fly (bird)_1306	5.24032374074364	2
corn_638	forest_1312	4.9199422663223515	8
corn_639	forest_1314	3.365333816742881	1
corn_652	forest_1318	3.251511501444391	4
corn_669	forest_1321	2.2237606643434686	6
corn_638	fowl_1356	-2.107678270587732	0
corn_638	fowl_1361	2.7811777779882974	11
corn_641	fowl_1364	2.9148162628463985	1
corn_651	fowl_1371	6.933752452815364	2
corn_652	fowl_1356	-2.2013981571160284	0
corn_652	fowl_1364	2.649625033945902	4
corn_669	fowl_1356	4.064600720978509	21
corn_669	fowl_1361	-3.119418091691018	0
corn_638	friend_1408	2.1450657774395836	11
corn_641	friend_1405	4.653693451990369	2
corn_651	friend_1405	4.653693451990369	2
corn_652	friend_1408	2.240448134444816	12
corn_669	friend_1399	2.170434130243415	5
corn_669	friend_1408	-3.2539568672798422	0
corn_669	friend_1410	2.3775914654268484	6
corn_669	friend_1411	2.911942953545945	9
corn_638	garden egg_1415	3.478924539562845	4
corn_638	garden egg_1419	3.0128370291105053	3
corn_639	garden egg_1416	5.8972331216059315	4
corn_641	garden egg_1418	4.169973530525466	2
corn_651	garden egg_1418	4.169973530525466	2
corn_652	garden egg_1430	2.815891560948125	3
corn_669	garden egg_1423	2.4019360401548697	7
corn_638	gong_1483	3.653458037418534	8
corn_669	gong_1482	3.205048975534419	13
corn_669	gong_1483	-2.0769510081357425	0
corn_638	grass_1484	-2.4337372337779035	0
corn_638	grass_1492	2.243916060185694	5
corn_638	grass_1498	2.4243808235552384	2
corn_639	grass_1488	5.829632525692797	4
corn_641	grass_1490	3.9231397682246345	1
corn_651	grass_1490	5.54815746730852	2
corn_669	grass_1484	2.6595914297926613	21
corn_638	grasshopper_1517	3.577708763999664	4
corn_639	grasshopper_1519	3.592584956081995	2
corn_641	grasshopper_1518	2.193931022920578	2
corn_651	grasshopper_1518	2.193931022920578	2
corn_652	grasshopper_1522	2.8803408889163857	3
corn_652	grasshopper_1535	2.3517884877065565	2
corn_669	grasshopper_1514	2.968244631171122	11
corn_641	grave_1548	3.090612688845503	2
corn_651	grave_1548	3.090612688845503	2
corn_638	gun_1557	4.31286265880627	8
corn_638	gun_1562	2.5675195934491133	2
corn_639	gun_1552	5.699587188353825	3
corn_652	gun_1549	-2.169304578186562	0
corn_652	gun_1565	3.5251199395531625	5
corn_669	gun_1549	2.7057362035796	16
corn_669	gun_1557	-2.0291986247835694	0
corn_638	hailstone_1573	2.669695249887658	10
corn_641	hailstone_1576	4.6	2
corn_651	hailstone_1576	4.6	2
corn_669	hailstone_1573	-2.7107609832342483	1
corn_669	hailstone_1579	3.1930453875755966	17
corn_638	hair_1612	2.4019360401548697	7
corn_639	hair_1613	6.730667633485762	4
corn_641	hair_1615	4.759300725550594	2
corn_651	hair_1615	4.759300725550594	2
corn_652	hair_1612	2.151312309751434	7
corn_669	hair_1612	-2.410668113763689	0
corn_669	hair_1623	2.7054568662881895	22
corn_638	hand_1639	-2.3672290943011114	0
corn_638	hand_1642	2.5677776363440046	8
corn_639	hand_1643	3.365333816742881	1
corn_652	hand_1656	2.7756805500135044	6
corn_669	hand_1639	3.2237761018712985	22
corn_669	hand_1642	-2.57711261569266	0
corn_638	head_1659	-2.136828897185981	0
corn_638	head_1660	2.5677776363440046	8
corn_639	head_1660	2.541170433050747	4
corn_652	head_1659	-2.231844993603207	0
corn_652	head_1663	2.498133475124735	8
corn_669	head_1659	4.2581774824093594	22
corn_669	head_1660	-2.57711261569266	0
corn_669	head_1663	-2.4952785604696768	0
corn_641	heart_1733	4.953557898022048	1
corn_652	heart_1698	2.20071815036785	3
corn_652	heart_1699	2.815891560948125	3
corn_639	hill_1747	5.080682368868707	4
corn_641	hill_1740	5.427092530382482	2
corn_651	hill_1740	2.5403411844343533	1
corn_651	hill_1749	4.8	1
corn_652	hill_1742	4.0	5
corn_669	hill_1745	2.387848023182837	8
corn_638	hoe_1750	2.1954417207878953	5
corn_638	hoe_1757	2.9250896965085227	3
corn_639	hoe_1754	6.581316394931647	4
corn_641	hoe_1765	2.880631738991688	1
corn_651	hoe_1764	6.861372411737249	2
corn_652	hoe_1758	2.2294816068526147	2
corn_652	hoe_1765	2.603165493823874	4
corn_652	hoe_1767	2.6678918753996625	6
corn_652	hoe_1782	-2.0	0
corn_669	hoe_1782	3.779644730092272	17
corn_638	horse_1800	3.335771038463616	11
corn_638	horse_1805	-2.611512971440119	0
corn_639	horse_1800	2.0115456220214556	4
corn_638	house_1806	-2.136828897185981	0
corn_638	house_1810	2.9129917847685998	9
corn_639	house_1810	2.398667776749971	4
corn_641	house_1812	4.759300725550594	2
corn_651	house_1812	4.759300725550594	2
corn_652	house_1806	-2.231844993603207	0
corn_652	house_1815	3.251511501444391	4
corn_652	house_1824	2.815891560948125	3
corn_669	house_1806	4.2581774824093594	22
corn_669	house_1810	-2.6564268809031626	0
corn_638	intestine_1825	-2.1236298927940878	0
corn_638	intestine_1828	5.135039186898227	8
corn_638	intestine_1838	2.5675195934491133	2
corn_639	intestine_1829	6.581316394931647	4
corn_641	intestine_1831	4.653693451990369	2
corn_651	intestine_1831	4.653693451990369	2
corn_652	intestine_1834	3.1529631254723287	4
corn_652	intestine_1836	2.603165493823874	4
corn_669	intestine_1825	3.096546569592385	19
corn_638	jaw_1863	4.9199422663223515	8
corn_639	jaw_1864	6.730667633485762	4
corn_641	jaw_1876	3.365333816742881	1
corn_651	jaw_1876	3.365333816742881	1
corn_652	jaw_1860	-2.018779754731359	0
corn_652	jaw_1866	3.3227144425674564	12
corn_669	jaw_1860	3.851666454516007	18
corn_638	knife_1880	4.475686827208851	11
corn_639	knife_1881	4.8154341234307685	4
corn_641	knife_1883	4.37880269519857	2
corn_651	knife_1883	4.37880269519857	2
corn_652	knife_1886	3.4309968129444224	3
corn_669	knife_1880	-2.317232232080183	0
corn_669	knife_1894	2.1696591266204384	11
corn_669	knife_1900	2.0421754452541743	5
corn_638	ladder_1904	2.2232647504184744	9
corn_639	ladder_1905	6.730667633485762	4
corn_652	ladder_1904	2.4055068099837316	10
corn_669	ladder_1904	-2.9524534089593137	0
corn_669	ladder_1911	3.043928161486586	22
corn_638	leaf_1912	-2.1031112483834336	0
corn_638	leaf_1919	2.4230728530694345	7
corn_638	leaf_1936	2.6047294263733773	2
corn_639	leaf_1916	6.65640235470275	4
corn_641	leaf_1918	4.9029033784546	1
corn_651	leaf_1927	6.933752452815364	2
corn_652	leaf_1912	-2.3038429433649137	0
corn_652	leaf_1919	2.4393497802544326	8
corn_652	leaf_1929	3.2025630761017423	4
corn_669	leaf_1912	3.9331793330017186	22
corn_669	leaf_1919	-2.519157368278895	0
corn_638	medicine_1940	4.242640687119285	8
corn_638	medicine_1943	-2.6076809620810595	0
corn_639	medicine_1942	4.6	2
corn_669	medicine_1940	-2.0	0
corn_638	moon_2008	2.6047294263733773	2
corn_639	moon_1998	3.6829475375170038	2
corn_639	moon_1999	3.6829475375170038	2
corn_641	moon_2000	6.933752452815364	2
corn_651	moon_2010	6.933752452815364	2
corn_652	moon_1994	-2.0939473213563384	0
corn_652	moon_1997	3.636855873934693	12
