	air	animal	axe	bag	banana	basket	bat	bed	belly	bird	bitter leaf	blood	book	breast	bridge	broom	camwood	cap	case (court) (n)	cat	caterpillar	chair	chief	child	cloth	compound	corn	cow, cattle	crab	cricket	cup	cutlass	dance	day	deity, god, God	devil	dog	drum	dry season	dust	ear	egg	elephant stalk	eye	faeces	farm	father	feather	fence	fire	fireside	fish	fly (bird)	forest	fowl	friend	garden egg	gizzard (fowl)	goat	gong	grass	grasshopper	grave	gun	hailstone	hair	hand	head	headpad	heart	hill	hoe	horn (head)	horse	house	intestine	jaw	knife	ladder	leaf	medicine	monkey	moon	mother	mouth	mushroom	name	nose	oil	owl	palm nut	palm tree	pap	pepper	person	pig	pineapple	place	plantain	pot	potato	raffia bamboo	rain	rainbow	road	root	rope	salt	sand	seed	sheep	sieve	sky	smoke	snake	soap	soldier ant	song	spider	star	stomach	stone	storm (wind)	story	sun	termite	toilet	tongue	tooth	trap	tree	umbrella	war	water	wingless termite	work (n)	xylophone	yam	zinc
drum	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.27372445072567947	0.0316069770620507	0.17598020050287183	0.6201736729460423	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.6614850244430615	0.5510864756971483	0.15484193222775275	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.054744890145135894	0.22360679774997896	0.04469901562676742	0.0632139541241014	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.07742096611387637	0.22360679774997896	0.0	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.23652495839563303	0.0316069770620507	0.20726080902342092	0.19738550848793068	0.12241329578528219	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.07067534927402196	0.0316069770620507	0.22360679774997896	0.5913123959890826	0.26444294267397256	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.20965696734438366	0.0316069770620507	0.0948209311861521	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.08362420100070908	0.04469901562676742	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.04469901562676742	0.18429876279029647	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.11826247919781652	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.15484193222775275	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.22360679774997896	0.22360679774997896	0.2773500981126146	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.30151134457776363	0.22360679774997896	0.22360679774997896	0.42168967004442715	0.0316069770620507	0.22360679774997896
dry season	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.11826247919781652	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.33149677206589795	0.1731185431143353	0.22360679774997896	0.22360679774997896	0.7539440088173447	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.17879606250706967	0.22360679774997896	0.0316069770620507	0.3779644730092272	0.0316069770620507	0.1896418623723042	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.11826247919781652	0.07742096611387637	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.36859752558059294	0.21897956058054358	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.08362420100070908	0.04469901562676742	0.10948978029027179	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.07067534927402196	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.04469901562676742	0.22360679774997896	0.22360679774997896	0.6241877839323593	0.22360679774997896	0.08362420100070908	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.054744890145135894	0.10948978029027179	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0632139541241014	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.10482848367219183	0.0316069770620507	0.054744890145135894	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.04469901562676742	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.3128931093873719	0.22360679774997896	0.08939803125353483	0.22360679774997896	0.04469901562676742	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.2234950781338371	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.7889091344239985	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.5086661564732401	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0948209311861521	0.22360679774997896	0.0316069770620507	0.38059840364240216
dust	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.054744890145135894	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.13031890493330958	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.45033010425376047	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.13409704688030227	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.49371676471054105	0.0316069770620507	0.5057116329928112	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.08362420100070908	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.1264279082482028	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.5447047794019222	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.19990007493755463	0.0316069770620507	0.054744890145135894
ear	0.0316069770620507	0.0316069770620507	0.39980014987510926	0.0316069770620507	0.0316069770620507	0.3048066483971321	0.0316069770620507	0.0316069770620507	0.07067534927402196	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.4084521597851661	0.10482848367219183	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.3819085569271077	0.5519921237620196	0.7526178090063818	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.5250945397966691	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.33149677206589795	0.0316069770620507	0.07067534927402196	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.1580348853102535	0.0316069770620507	0.0316069770620507	0.0632139541241014	0.0316069770620507	0.0632139541241014	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.7920685749179974	0.0316069770620507	0.21436894820389904	0.0316069770620507	0.0316069770620507	0.0632139541241014	0.04469901562676742	0.7506241159439013	0.2587142573053656	0.0316069770620507	0.0316069770620507	0.13031890493330958	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.11396057645963795	0.04469901562676742	0.0316069770620507	0.5759065303227006	0.0316069770620507	0.14484136487558028	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.08362420100070908	0.11396057645963795	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0948209311861521	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.07742096611387637	0.8638597954840509	0.5363881875212091	0.054744890145135894	0.08939803125353483	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.40967324519935133	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.09995003746877731	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.7703288865196433	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.07067534927402196	0.16116459280507606	0.0948209311861521	0.0316069770620507	0.0316069770620507	0.0316069770620507
egg	0.0316069770620507	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.19483849199282455	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0632139541241014	0.15484193222775275	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.07067534927402196	0.07742096611387637	0.0316069770620507	0.0316069770620507	0.10948978029027179	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.07742096611387637	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.27005013039632647	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0948209311861521	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.41452161804684184	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.1264279082482028	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.07067534927402196	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.7123850837100026	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.07742096611387637	0.18156825980064073	0.0316069770620507	0.0316069770620507
elephant stalk	0.22360679774997896	0.22360679774997896	0.054744890145135894	0.22360679774997896	0.0316069770620507	0.0632139541241014	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.4010475792710397	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.04469901562676742	0.22360679774997896	0.054744890145135894	0.20965696734438366	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.2279211529192759	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.6967886950248874	0.13777161892428708	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.1922577357690373	0.08939803125353483	0.0316069770620507	0.0316069770620507	0.14484136487558028	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.04469901562676742	0.08362420100070908	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.2322628983416291	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0632139541241014	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0632139541241014	0.13777161892428708	0.22360679774997896	0.619367728911011	0.22360679774997896	0.13409704688030227	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.054744890145135894	0.054744890145135894	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.07067534927402196	0.04469901562676742	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.2234950781338371	0.04469901562676742	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.08362420100070908	0.22360679774997896	0.04469901562676742	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.38059840364240216	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.12241329578528219	0.21202604782206586	0.6592157723882481	0.0316069770620507	0.0316069770620507
eye	0.22360679774997896	0.0316069770620507	0.4084521597851661	0.13031890493330958	0.0316069770620507	0.10482848367219183	0.4458712805297049	0.0316069770620507	0.22360679774997896	0.1413506985480439	0.2234950781338371	0.22360679774997896	0.2301022662796978	0.35053833296391834	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.04469901562676742	0.13031890493330958	0.0316069770620507	0.12241329578528219	0.28621335034914414	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.04469901562676742	0.0316069770620507	0.22360679774997896	0.0	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.22571896453123064	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.13777161892428708	0.17879606250706967	0.0632139541241014	0.0316069770620507	0.0316069770620507	0.14824986333222023	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.22360679774997896	0.16423467043540768	0.0316069770620507	0.12241329578528219	0.0316069770620507	0.0316069770620507	0.2587142573053656	0.04469901562676742	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.19483849199282455	0.22360679774997896	0.40229114064090676	0.07067534927402196	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.22360679774997896	0.15484193222775275	0.0316069770620507	0.0316069770620507	0.0632139541241014	0.07067534927402196	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.08939803125353483	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.15484193222775275	0.16724840200141816	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.0316069770620507	0.22571896453123064	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.11396057645963795	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.11396057645963795	0.27005013039632647	0.22360679774997896	0.054744890145135894	0.22360679774997896	0.5980320707473451	0.0316069770620507	0.22360679774997896	0.22360679774997896	0.22360679774997896	0.34911047231230674	0.0316069770620507	0.22360679774997896
faeces	0.0316069770620507	0.12241329578528219	0.0316069770620507	0.13031890493330958	0.0316069770620507	0.1896418623723042	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.08939803125353483	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0	0.0316069770620507	0.17598020050287183	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.09995003746877731	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.07067534927402196	0.22360679774997896	0.08362420100070908	0.0316069770620507	0.0316069770620507	0.9028758581249225	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.7207499701564472	0.0316069770620507	0.40476680179600183	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.07067534927402196	0.0316069770620507	0.0316069770620507	0.27554323784857415	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.22360679774997896	0.0948209311861521	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.08939803125353483	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.08939803125353483	0.04469901562676742	0.0316069770620507	0.28621335034914414	0.08939803125353483	0.41692466205080003	0.0316069770620507	0.17598020050287183
farm	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.5428676585552824	0.0316069770620507	0.0316069770620507	0.24277779746315137	0.0316069770620507	0.0316069770620507	0.054744890145135894	0.09995003746877731	0.26063780986661916	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.1264279082482028	0.08939803125353483	0.0316069770620507	0.0316069770620507	0.07067534927402196	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0	0.2931110470693418	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.11396057645963795	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.15484193222775275	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.6446583712203042	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.17020878053446295	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.27005013039632647	0.0316069770620507	0.054744890145135894	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.10948978029027179	0.04469901562676742	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.22360679774997896	0.0316069770620507	0.0316069770620507	0.0316069770620507	0.1580348853102535	0.0316069770620507	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.0632139541241014	0.0316069770620507	0.04469901562676742	0.0316069770620507	0.07067534927402196	0.0316069770620507	0.6931951244198711	0.0316069770620507	0.0316069770620507	0.07742096611387637	0.30151134457776363	0.316069770620507	0.0316069770620507	0.0632139541241014
father	0.3064410121150462	0.4762071259160522	0.1413506985480439	0.2301022662796978	0.71797250329279	0.4010475792710397	0.3344968040028363	0.22360679774997896	0.5086661564732401	0.46128864367900146	0.27554323784857415	0.605502573597641	0.3462370862286706	0.25677629550654774	0.40476680179600183	0.45474521085241437	0.5785026660831691	0.19990007493755463	0.42168967004442715	0.634505636379538	0.22360679774997896	0.11826247919781652	0.25482359571881275	0.6305572119977676	0.3223291856101521	0.18429876279029647	0.3972935411533365	0.8039612219215839	0.6492907065239896	0.7644707871564383	0.5662855469454617	0.33149677206589795	0.26254726989833455	0.4108907018066591	0.2773500981126146	0.36995018159630205	0.08939803125353483	0.22360679774997896	0.36859752558059294	0.45033010425376047	0.33149677206589795	0.27005013039632647	0.6967886950248874	0.22360679774997896	0.17598020050287183	0.2931110470693418	0.0	0.653125888763741	0.9397429877987296	0.4108907018066591	0.5793654595023211	0.3476767476825577	0.6384296418497559	0.28621335034914414	0.21897956058054358	0.4424976788687098	0.6764188477137946	0.8144548258415952	0.4623702129097568	0.45802861241434445	0.22360679774997896	0.1896418623723042	0.5279406015086154	0.14824986333222023	0.3404175610689259	0.22360679774997896	0.37129790985425415	0.3883930365610986	0.4413674147523748	0.7703288865196433	0.49874968546481185	0.1896418623723042	0.5483605572060236	0.5776385839487643	0.1515817369508048	0.1922577357690373	0.4287378964077981	0.13031890493330958	0.727647256210404	0.6786305773684682	0.17879606250706967	0.9618081539865032	0.5627462276046963	0.6209785709784079	0.6217824270702628	0.4447495899966607	0.20726080902342092	0.4719928206839833	0.34188172937891387	0.4688072309384954	0.592156525463792	0.48245956594022754	0.5946817246614812	0.46128864367900146	0.44362506331720797	0.38321423101595126	0.8574757928155962	0.5904670597513029	0.22360679774997896	0.13031890493330958	0.612066478926411	0.3344968040028363	0.3207757829031096	0.22360679774997896	0.6599730566958287	0.2234950781338371	0.8320502943378437	0.44362506331720797	0.575038547116044	0.7605403200498829	0.3207757829031096	0.5724267006982883	0.1580348853102535	0.32846934087081536	0.22360679774997896	0.4957360646092291	0.22360679774997896	0.27914526311954124	0.22360679774997896	0.07742096611387637	0.22360679774997896	0.6538902259343136	0.47304991679126607	0.41692466205080003	0.3389470679694912	0.5164622607057235	0.4333730354004363	0.15484193222775275	0.35196040100574366	0.08362420100070908	0.4108907018066591	0.5027397465361703	1.0	0.38059840364240216	0.10482848367219183	0.21897956058054358	0.7102784696831972	0.07067534927402196	0.4666714237900343
