	air	animal	axe	bag	banana	basket	bat	bed	belly	bird	bitter leaf	blood	book	breast	bridge	broom	camwood	cap	case (court) (n)	cat	caterpillar	chair	chief	child	cloth	compound	corn	cow, cattle	crab	cricket	cup	cutlass	dance	day	deity, god, God	devil	dog	drum	dry season	dust	ear	egg	elephant stalk	eye	faeces	farm	father	feather	fence	fire	fireside	fish	fly (bird)	forest	fowl	friend	garden egg	gizzard (fowl)	goat	gong	grass	grasshopper	grave	gun	hailstone	hair	hand	head	headpad	heart	hill	hoe	horn (head)	horse	house	intestine	jaw	knife	ladder	leaf	medicine	monkey	moon	mother	mouth	mushroom	name	nose	oil	owl	palm nut	palm tree	pap	pepper	person	pig	pineapple	place	plantain	pot	potato	raffia bamboo	rain	rainbow	road	root	rope	salt	sand	seed	sheep	sieve	sky	smoke	snake	soap	soldier ant	song	spider	star	stomach	stone	storm (wind)	story	sun	termite	toilet	tongue	tooth	trap	tree	umbrella	war	water	wingless termite	work (n)	xylophone	yam	zinc
cup	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.3048828024641285	0.022355091700494795	0.05914601317555325	0.2940353237524242	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.30570128125887586	0.03161487387093395	0.1203858530857692	0.2529189909674716	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.18836735086146092	0.6378060847147434	0.038720154633118314	0.10485467442429873	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.15325878725888434	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5548387846586783	0.04998750468554773	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08658089785895598	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.2906161921064323	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.5673086289311754	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.09997500937109546	0.022355091700494795	0.7312541512245646	0.022355091700494795	0.0632297477418679	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.07744030926623663	0.022355091700494795	0.03161487387093395	0.03161487387093395	0.40052439389498806	0.4437359003116463	0.022355091700494795	0.06706527510148438	0.05914601317555325	0.10485467442429873	0.5906145843156912	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.14996251405664318	0.6417118535203521	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.07414345132452929	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.6721414381984854	0.022355091700494795	0.022355091700494795	0.2428384540031267	0.27379283909669677	0.43000877459289893	0.022355091700494795	0.038720154633118314
cutlass	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.22355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.11398904880897906	0.022355091700494795	0.5462149985012368	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.0	0.27011760076100105	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10951713563867871	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.33233233007216495	0.03161487387093395	0.04998750468554773	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5475856781933935	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.4913036844405175	0.022355091700494795	0.4752757688666277	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.31376866416628296	0.0632297477418679	0.10244389988519646	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.15964728739259584	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10951713563867871	0.04998750468554773	0.022355091700494795	0.1448775526000364	0.1284202247425947	0.03161487387093395	0.022355091700494795	0.07414345132452929
dance	0.08831760866327847	0.022355091700494795	0.466788018775936	0.3048828024641285	0.022355091700494795	0.5910375092422936	0.16427570345801806	0.08831760866327847	0.038720154633118314	0.4953557422139445	0.0632297477418679	0.022355091700494795	0.08831760866327847	0.8465469149199114	0.28277202830196096	0.022355091700494795	0.3040621204843564	0.022355091700494795	0.022355091700494795	0.45430914760678154	0.08831760866327847	0.28715635221024216	0.42238701992686595	0.8678268480986628	0.04998750468554773	0.022355091700494795	0.13598071415715043	0.15488061853247326	0.05914601317555325	0.0632297477418679	0.08831760866327847	0.27011760076100105	0.0	0.022355091700494795	0.04471018340098959	0.04471018340098959	0.022355091700494795	0.08831760866327847	0.09484462161280185	0.10951713563867871	0.0632297477418679	0.022355091700494795	0.22355091700494795	0.08831760866327847	0.03161487387093395	0.04471018340098959	0.2489357657956242	0.38461154036444256	0.08831760866327847	0.22797809761795812	0.5439228566286017	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.038720154633118314	0.022355091700494795	0.07069300707549024	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.32163376045133846	0.31217186670617614	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.1203858530857692	0.5615534959695133	0.3434254351169368	0.0632297477418679	0.18569533817705186	0.5944100758994876	0.022355091700494795	0.022355091700494795	0.31217186670617614	0.03161487387093395	0.13225450605863528	0.5165912956260894	0.3300689734530978	0.10721125348377948	0.08831760866327847	0.9476555146849216	0.26919095102908275	0.4200140403640675	0.022355091700494795	0.2519290889656581	0.022355091700494795	0.1182920263511065	0.08831760866327847	0.16427570345801806	0.5686284646714256	0.08831760866327847	0.054758567819339354	0.14314242949747213	0.08831760866327847	0.4073291561860756	0.08831760866327847	0.022355091700494795	0.4259217009643015	0.08831760866327847	0.03161487387093395	0.03161487387093395	0.5309040124775547	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.21558469708954392	0.5156229886911237	0.13413055020296877	0.308953514081113	0.08831760866327847	0.038720154633118314	0.08831760866327847	0.3904148922696815	0.08831760866327847	0.2747039658715673	0.08831760866327847	0.2635626441025299	0.08831760866327847	0.022355091700494795	0.21674065549436713	0.15488061853247326	0.022355091700494795	0.08831760866327847	0.24692005840429168	0.6948083337796512	0.16877724112403095	0.07069300707549024	0.16120485878766688	0.08831760866327847	0.04998750468554773	0.08364509399316518	0.08831760866327847	0.08364509399316518	0.08831760866327847	0.022355091700494795	0.21674065549436713
day	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.15648564190346356	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.8259291256153461	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.14138601415098048	0.022355091700494795	0.3285514069160361	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.43635398199305964	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4212022012677802	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.04998750468554773	0.08831760866327847	0.17884073360395836	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08942036680197918	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.14314242949747213	0.08831760866327847	0.9039311114641777	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.4963635881027162	0.022355091700494795	0.08831760866327847	0.21903427127735742	0.07744030926623663	0.3955019457669548	0.022355091700494795	0.03161487387093395
deity, god, God	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.13598071415715043	0.03161487387093395	0.15161960871578067	0.09217240435150875	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07069300707549024	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.21789048136406847	0.022355091700494795	0.10485467442429873	0.14138601415098048	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.2635626441025299	0.03161487387093395	0.04998750468554773	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10244389988519646	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.07069300707549024	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.06706527510148438	0.4799841743184893	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.6590014101431912	0.022355091700494795	0.13225450605863528	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07414345132452929	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.054758567819339354	0.03161487387093395	0.022355091700494795	0.07069300707549024	0.5901913563256067	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.08658089785895598	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.07744030926623663	0.0632297477418679	0.08364509399316518	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07069300707549024	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.24692005840429168	0.022355091700494795	0.022355091700494795
devil	0.08831760866327847	0.2344621797713406	0.022355091700494795	0.2120790212264707	0.38069349381344053	0.5628868262896146	0.08831760866327847	0.038720154633118314	0.07744030926623663	0.40301214696916726	0.022355091700494795	0.09484462161280185	0.29909074269160874	0.14314242949747213	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.3360707190992427	0.2213041170965377	0.08831760866327847	0.21558469708954392	0.022355091700494795	0.4988742950071597	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.43578096272813693	0.03161487387093395	0.06706527510148438	0.15325878725888434	0.022355091700494795	0.04471018340098959	0.04471018340098959	0.022355091700494795	0.0	0.022355091700494795	0.1264594954837358	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.368689617406035	0.09997500937109546	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.20851441405707477	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.174598847708653	0.022355091700494795	0.08831760866327847	0.8219867206442828	0.09484462161280185	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.11616046389935494	0.16427570345801806	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.8325583602897492	0.054758567819339354	0.08831760866327847	0.022355091700494795	0.10244389988519646	0.022355091700494795	0.038720154633118314	0.24488775998915044	0.27287867013691663	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.10244389988519646	0.233394009387968	0.022355091700494795	0.022355091700494795	0.09744358559604165	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.31217186670617614	0.022355091700494795	0.09484462161280185	0.022355091700494795	0.038720154633118314	0.08831760866327847	0.07414345132452929	0.06706527510148438	0.11398904880897906	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.3484813916980648	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.18703611615307666	0.022355091700494795	0.038720154633118314	0.054758567819339354	0.022355091700494795	0.4200140403640675	0.054758567819339354	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847
dog	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.08831760866327847	0.054758567819339354	0.24692005840429168	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.10721125348377948	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.06706527510148438	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.08831760866327847	0.022355091700494795	0.5863685581245139	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.06706527510148438	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.06706527510148438	0.022355091700494795	0.022355091700494795	0.24488775998915044	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.22577535902668427
drum	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.28099914544377164	0.022355091700494795	0.16877724112403095	0.6342703292561561	0.08831760866327847	0.08831760866327847	0.04998750468554773	0.054758567819339354	0.022355091700494795	0.6536714440922055	0.5323141185799792	0.1244678828978121	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.05914601317555325	0.022355091700494795	0.08831760866327847	0.04998750468554773	0.07069300707549024	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.1264594954837358	0.08831760866327847	0.0	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.22355091700494795	0.022355091700494795	0.2120790212264707	0.21789048136406847	0.13035146431044056	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.038720154633118314	0.022355091700494795	0.08831760866327847	0.5751822169614127	0.2626128657194451	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.054758567819339354	0.2246658910887246	0.022355091700494795	0.08060242939383344	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08942036680197918	0.04471018340098959	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.038720154633118314	0.17025130615174972	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.10244389988519646	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.15964728739259584	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.038720154633118314	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.08831760866327847	0.08831760866327847	0.27104108243182823	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.27651721305452626	0.08831760866327847	0.08831760866327847	0.3992747047523452	0.022355091700494795	0.08831760866327847
dry season	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.09217240435150875	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.03161487387093395	0.3192945747851917	0.1657897972480943	0.08831760866327847	0.08831760866327847	0.7547947684164124	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.18703611615307666	0.08831760866327847	0.022355091700494795	0.3780589051088916	0.022355091700494795	0.19995001874219093	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.10951713563867871	0.09484462161280185	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.0	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.36322724702795667	0.20610376177957102	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.07744030926623663	0.022355091700494795	0.10951713563867871	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.038720154633118314	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.06706527510148438	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.038720154633118314	0.08831760866327847	0.08831760866327847	0.631506610971057	0.08831760866327847	0.08658089785895598	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.08060242939383344	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.09217240435150875	0.022355091700494795	0.05914601317555325	0.08831760866327847	0.038720154633118314	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.3153573764201001	0.08831760866327847	0.11177545850247397	0.08831760866327847	0.07744030926623663	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.20488779977039293	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.7884726725906795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.4799841743184893	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08060242939383344	0.08831760866327847	0.022355091700494795	0.37071725662264643
dust	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10951713563867871	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.0	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.45320779047731	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.10485467442429873	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4705202496676698	0.022355091700494795	0.4887540892106581	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.13598071415715043	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5434632681590182	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.21558469708954392	0.022355091700494795	0.03161487387093395
