Doculect1	Doculect2	SharedCognateCount
KCYBuu2	NINMundabli4	54
KCYBuu2	NJNBiya6	46
KCYBuu2	NJSKung4	27
KCYBuu2	NMAAbar1	48
KCYBuu2	NMNMundabli3	56
KCYBuu2	NMSMissong4	50
KCYBuu2	NNBBuu3	115
KCYBuu2	NSFBiya5	46
KCYBuu2	NUNMunken4	48
KCYBuu2	NVBAbar7	50
KCYBuu2	NVIAjumbu1	52
KCYBuu2	TELKoshin4	60
KCYBuu2	TNTMunken2	50
KCYBuu2	WCANgun1	47
KCYBuu2	ZKGKung1	22
KDCAjumbu10	KDVFang1	37
KDCAjumbu10	KEMBuu1	51
KDCAjumbu10	KFKMashi1	24
KDCAjumbu10	KHKFang12	49
KDCAjumbu10	KJSFang2	35
KDCAjumbu10	KMNAjumbu2	117
KDCAjumbu10	LFNMundabli1	36
KDCAjumbu10	MCANgun3	35
KDCAjumbu10	MEAMumfu3	31
KDCAjumbu10	MNJBuu4	51
KDCAjumbu10	MRYKoshin2	35
KDCAjumbu10	NACAbar2	36
KDCAjumbu10	NCCMumfu4	32
KDCAjumbu10	NCMMashi5	25
KDCAjumbu10	NDNMissong5	35
KDCAjumbu10	NEAMunken1	36
KDCAjumbu10	NEMAjumbu9	122
KDCAjumbu10	NFKBiya7	40
KDCAjumbu10	NGTMunken3	36
KDCAjumbu10	NINMundabli4	32
KDCAjumbu10	NJNBiya6	38
KDCAjumbu10	NJSKung4	30
KDCAjumbu10	NMAAbar1	35
KDCAjumbu10	NMNMundabli3	37
KDCAjumbu10	NMSMissong4	38
KDCAjumbu10	NNBBuu3	52
KDCAjumbu10	NSFBiya5	39
KDCAjumbu10	NUNMunken4	37
KDCAjumbu10	NVBAbar7	43
KDCAjumbu10	NVIAjumbu1	111
KDCAjumbu10	TELKoshin4	40
KDCAjumbu10	TNTMunken2	34
KDCAjumbu10	WCANgun1	35
KDCAjumbu10	ZKGKung1	22
KDVFang1	KEMBuu1	40
KDVFang1	KFKMashi1	25
KDVFang1	KHKFang12	90
KDVFang1	KJSFang2	84
KDVFang1	KMNAjumbu2	37
KDVFang1	LFNMundabli1	39
KDVFang1	MCANgun3	16
KDVFang1	MEAMumfu3	36
KDVFang1	MNJBuu4	41
KDVFang1	MRYKoshin2	40
KDVFang1	NACAbar2	18
KDVFang1	NCCMumfu4	35
KDVFang1	NCMMashi5	27
KDVFang1	NDNMissong5	25
KDVFang1	NEAMunken1	22
KDVFang1	NEMAjumbu9	39
KDVFang1	NFKBiya7	21
KDVFang1	NGTMunken3	20
KDVFang1	NINMundabli4	39
KDVFang1	NJNBiya6	21
KDVFang1	NJSKung4	18
KDVFang1	NMAAbar1	18
KDVFang1	NMNMundabli3	41
KDVFang1	NMSMissong4	25
KDVFang1	NNBBuu3	42
KDVFang1	NSFBiya5	21
KDVFang1	NUNMunken4	20
KDVFang1	NVBAbar7	20
KDVFang1	NVIAjumbu1	40
KDVFang1	TELKoshin4	49
KDVFang1	TNTMunken2	20
KDVFang1	WCANgun1	20
KDVFang1	ZKGKung1	14
KEMBuu1	KFKMashi1	36
KEMBuu1	KHKFang12	59
KEMBuu1	KJSFang2	39
KEMBuu1	KMNAjumbu2	49
KEMBuu1	LFNMundabli1	59
KEMBuu1	MCANgun3	43
KEMBuu1	MEAMumfu3	52
KEMBuu1	MNJBuu4	111
KEMBuu1	MRYKoshin2	45
KEMBuu1	NACAbar2	49
KEMBuu1	NCCMumfu4	56
KEMBuu1	NCMMashi5	36
KEMBuu1	NDNMissong5	51
KEMBuu1	NEAMunken1	51
KEMBuu1	NEMAjumbu9	51
KEMBuu1	NFKBiya7	44
KEMBuu1	NGTMunken3	47
KEMBuu1	NINMundabli4	56
KEMBuu1	NJNBiya6	46
KEMBuu1	NJSKung4	26
KEMBuu1	NMAAbar1	48
KEMBuu1	NMNMundabli3	60
KEMBuu1	NMSMissong4	51
KEMBuu1	NNBBuu3	110
KEMBuu1	NSFBiya5	46
KEMBuu1	NUNMunken4	49
KEMBuu1	NVBAbar7	50
KEMBuu1	NVIAjumbu1	49
KEMBuu1	TELKoshin4	63
KEMBuu1	TNTMunken2	52
KEMBuu1	WCANgun1	46
KEMBuu1	ZKGKung1	22
KFKMashi1	KHKFang12	31
KFKMashi1	KJSFang2	22
KFKMashi1	KMNAjumbu2	23
KFKMashi1	LFNMundabli1	43
KFKMashi1	MCANgun3	18
KFKMashi1	MEAMumfu3	37
KFKMashi1	MNJBuu4	36
KFKMashi1	MRYKoshin2	30
KFKMashi1	NACAbar2	22
KFKMashi1	NCCMumfu4	43
KFKMashi1	NCMMashi5	121
KFKMashi1	NDNMissong5	29
KFKMashi1	NEAMunken1	23
KFKMashi1	NEMAjumbu9	25
KFKMashi1	NFKBiya7	21
KFKMashi1	NGTMunken3	21
KFKMashi1	NINMundabli4	42
KFKMashi1	NJNBiya6	23
KFKMashi1	NJSKung4	15
KFKMashi1	NMAAbar1	22
KFKMashi1	NMNMundabli3	42
KFKMashi1	NMSMissong4	28
KFKMashi1	NNBBuu3	35
KFKMashi1	NSFBiya5	23
KFKMashi1	NUNMunken4	22
KFKMashi1	NVBAbar7	22
KFKMashi1	NVIAjumbu1	22
KFKMashi1	TELKoshin4	41
KFKMashi1	TNTMunken2	22
KFKMashi1	WCANgun1	20
KFKMashi1	ZKGKung1	9
KHKFang12	KJSFang2	85
KHKFang12	KMNAjumbu2	48
KHKFang12	LFNMundabli1	52
KHKFang12	MCANgun3	25
KHKFang12	MEAMumfu3	47
KHKFang12	MNJBuu4	61
KHKFang12	MRYKoshin2	48
KHKFang12	NACAbar2	26
KHKFang12	NCCMumfu4	46
KHKFang12	NCMMashi5	31
KHKFang12	NDNMissong5	35
KHKFang12	NEAMunken1	31
KHKFang12	NEMAjumbu9	50
KHKFang12	NFKBiya7	29
KHKFang12	NGTMunken3	29
KHKFang12	NINMundabli4	53
KHKFang12	NJNBiya6	29
KHKFang12	NJSKung4	26
KHKFang12	NMAAbar1	25
KHKFang12	NMNMundabli3	53
KHKFang12	NMSMissong4	34
KHKFang12	NNBBuu3	63
KHKFang12	NSFBiya5	29
KHKFang12	NUNMunken4	32
KHKFang12	NVBAbar7	30
KHKFang12	NVIAjumbu1	46
KHKFang12	TELKoshin4	65
KHKFang12	TNTMunken2	30
KHKFang12	WCANgun1	27
KHKFang12	ZKGKung1	18
KJSFang2	KMNAjumbu2	36
KJSFang2	LFNMundabli1	38
KJSFang2	MCANgun3	19
KJSFang2	MEAMumfu3	33
KJSFang2	MNJBuu4	39
KJSFang2	MRYKoshin2	36
KJSFang2	NACAbar2	20
KJSFang2	NCCMumfu4	33
KJSFang2	NCMMashi5	23
KJSFang2	NDNMissong5	25
KJSFang2	NEAMunken1	22
KJSFang2	NEMAjumbu9	37
KJSFang2	NFKBiya7	22
KJSFang2	NGTMunken3	21
KJSFang2	NINMundabli4	36
KJSFang2	NJNBiya6	21
KJSFang2	NJSKung4	17
KJSFang2	NMAAbar1	20
KJSFang2	NMNMundabli3	39
KJSFang2	NMSMissong4	25
KJSFang2	NNBBuu3	41
KJSFang2	NSFBiya5	22
KJSFang2	NUNMunken4	24
KJSFang2	NVBAbar7	22
KJSFang2	NVIAjumbu1	37
KJSFang2	TELKoshin4	46
KJSFang2	TNTMunken2	22
KJSFang2	WCANgun1	20
KJSFang2	ZKGKung1	12
KMNAjumbu2	LFNMundabli1	37
KMNAjumbu2	MCANgun3	35
KMNAjumbu2	MEAMumfu3	31
KMNAjumbu2	MNJBuu4	50
KMNAjumbu2	MRYKoshin2	33
KMNAjumbu2	NACAbar2	40
KMNAjumbu2	NCCMumfu4	32
KMNAjumbu2	NCMMashi5	23
KMNAjumbu2	NDNMissong5	36
KMNAjumbu2	NEAMunken1	39
KMNAjumbu2	NEMAjumbu9	118
KMNAjumbu2	NFKBiya7	42
KMNAjumbu2	NGTMunken3	37
KMNAjumbu2	NINMundabli4	33
KMNAjumbu2	NJNBiya6	42
KMNAjumbu2	NJSKung4	31
KMNAjumbu2	NMAAbar1	38
KMNAjumbu2	NMNMundabli3	36
KMNAjumbu2	NMSMissong4	37
KMNAjumbu2	NNBBuu3	51
KMNAjumbu2	NSFBiya5	39
KMNAjumbu2	NUNMunken4	39
KMNAjumbu2	NVBAbar7	45
KMNAjumbu2	NVIAjumbu1	118
KMNAjumbu2	TELKoshin4	39
KMNAjumbu2	TNTMunken2	38
KMNAjumbu2	WCANgun1	37
KMNAjumbu2	ZKGKung1	23
LFNMundabli1	MCANgun3	24
LFNMundabli1	MEAMumfu3	111
LFNMundabli1	MNJBuu4	63
LFNMundabli1	MRYKoshin2	39
LFNMundabli1	NACAbar2	27
LFNMundabli1	NCCMumfu4	105
LFNMundabli1	NCMMashi5	44
LFNMundabli1	NDNMissong5	38
LFNMundabli1	NEAMunken1	29
LFNMundabli1	NEMAjumbu9	38
LFNMundabli1	NFKBiya7	29
LFNMundabli1	NGTMunken3	27
LFNMundabli1	NINMundabli4	127
LFNMundabli1	NJNBiya6	31
LFNMundabli1	NJSKung4	20
LFNMundabli1	NMAAbar1	27
LFNMundabli1	NMNMundabli3	125
LFNMundabli1	NMSMissong4	37
LFNMundabli1	NNBBuu3	64
LFNMundabli1	NSFBiya5	30
LFNMundabli1	NUNMunken4	29
LFNMundabli1	NVBAbar7	30
LFNMundabli1	NVIAjumbu1	33
LFNMundabli1	TELKoshin4	60
LFNMundabli1	TNTMunken2	30
LFNMundabli1	WCANgun1	28
LFNMundabli1	ZKGKung1	12
MCANgun3	MEAMumfu3	23
MCANgun3	MNJBuu4	50
MCANgun3	MRYKoshin2	19
MCANgun3	NACAbar2	88
MCANgun3	NCCMumfu4	24
MCANgun3	NCMMashi5	19
MCANgun3	NDNMissong5	78
MCANgun3	NEAMunken1	85
MCANgun3	NEMAjumbu9	34
MCANgun3	NFKBiya7	103
MCANgun3	NGTMunken3	95
MCANgun3	NINMundabli4	22
MCANgun3	NJNBiya6	98
MCANgun3	NJSKung4	22
MCANgun3	NMAAbar1	83
MCANgun3	NMNMundabli3	25
MCANgun3	NMSMissong4	79
MCANgun3	NNBBuu3	52
MCANgun3	NSFBiya5	104
MCANgun3	NUNMunken4	96
MCANgun3	NVBAbar7	100
MCANgun3	NVIAjumbu1	32
MCANgun3	TELKoshin4	25
MCANgun3	TNTMunken2	89
MCANgun3	WCANgun1	112
MCANgun3	ZKGKung1	18
MEAMumfu3	MNJBuu4	58
MEAMumfu3	MRYKoshin2	33
MEAMumfu3	NACAbar2	24
MEAMumfu3	NCCMumfu4	123
MEAMumfu3	NCMMashi5	37
MEAMumfu3	NDNMissong5	39
MEAMumfu3	NEAMunken1	25
MEAMumfu3	NEMAjumbu9	33
MEAMumfu3	NFKBiya7	26
MEAMumfu3	NGTMunken3	25
MEAMumfu3	NINMundabli4	109
MEAMumfu3	NJNBiya6	27
MEAMumfu3	NJSKung4	17
MEAMumfu3	NMAAbar1	22
MEAMumfu3	NMNMundabli3	112
MEAMumfu3	NMSMissong4	38
MEAMumfu3	NNBBuu3	60
MEAMumfu3	NSFBiya5	28
MEAMumfu3	NUNMunken4	27
MEAMumfu3	NVBAbar7	27
MEAMumfu3	NVIAjumbu1	28
MEAMumfu3	TELKoshin4	53
MEAMumfu3	TNTMunken2	25
MEAMumfu3	WCANgun1	24
MEAMumfu3	ZKGKung1	11
MNJBuu4	MRYKoshin2	45
MNJBuu4	NACAbar2	53
MNJBuu4	NCCMumfu4	63
MNJBuu4	NCMMashi5	36
MNJBuu4	NDNMissong5	60
MNJBuu4	NEAMunken1	51
MNJBuu4	NEMAjumbu9	53
MNJBuu4	NFKBiya7	49
MNJBuu4	NGTMunken3	52
MNJBuu4	NINMundabli4	59
MNJBuu4	NJNBiya6	49
MNJBuu4	NJSKung4	32
MNJBuu4	NMAAbar1	51
MNJBuu4	NMNMundabli3	65
MNJBuu4	NMSMissong4	59
MNJBuu4	NNBBuu3	128
MNJBuu4	NSFBiya5	50
MNJBuu4	NUNMunken4	53
MNJBuu4	NVBAbar7	56
MNJBuu4	NVIAjumbu1	49
MNJBuu4	TELKoshin4	68
MNJBuu4	TNTMunken2	50
MNJBuu4	WCANgun1	48
MNJBuu4	ZKGKung1	26
MRYKoshin2	NACAbar2	22
MRYKoshin2	NCCMumfu4	33
MRYKoshin2	NCMMashi5	32
MRYKoshin2	NDNMissong5	24
MRYKoshin2	NEAMunken1	23
MRYKoshin2	NEMAjumbu9	36
MRYKoshin2	NFKBiya7	21
MRYKoshin2	NGTMunken3	21
MRYKoshin2	NINMundabli4	39
MRYKoshin2	NJNBiya6	20
MRYKoshin2	NJSKung4	26
MRYKoshin2	NMAAbar1	23
MRYKoshin2	NMNMundabli3	39
MRYKoshin2	NMSMissong4	25
MRYKoshin2	NNBBuu3	46
MRYKoshin2	NSFBiya5	20
MRYKoshin2	NUNMunken4	19
MRYKoshin2	NVBAbar7	25
MRYKoshin2	NVIAjumbu1	32
MRYKoshin2	TELKoshin4	76
MRYKoshin2	TNTMunken2	21
MRYKoshin2	WCANgun1	20
MRYKoshin2	ZKGKung1	19
NACAbar2	NCCMumfu4	24
NACAbar2	NCMMashi5	22
NACAbar2	NDNMissong5	75
NACAbar2	NEAMunken1	82
NACAbar2	NEMAjumbu9	36
NACAbar2	NFKBiya7	81
NACAbar2	NGTMunken3	86
NACAbar2	NINMundabli4	25
NACAbar2	NJNBiya6	80
NACAbar2	NJSKung4	21
NACAbar2	NMAAbar1	104
NACAbar2	NMNMundabli3	28
NACAbar2	NMSMissong4	74
NACAbar2	NNBBuu3	52
NACAbar2	NSFBiya5	83
NACAbar2	NUNMunken4	88
NACAbar2	NVBAbar7	108
NACAbar2	NVIAjumbu1	40
NACAbar2	TELKoshin4	29
NACAbar2	TNTMunken2	84
NACAbar2	WCANgun1	89
NACAbar2	ZKGKung1	17
NCCMumfu4	NCMMashi5	41
NCCMumfu4	NDNMissong5	41
NCCMumfu4	NEAMunken1	25
NCCMumfu4	NEMAjumbu9	34
NCCMumfu4	NFKBiya7	27
NCCMumfu4	NGTMunken3	25
NCCMumfu4	NINMundabli4	104
NCCMumfu4	NJNBiya6	29
NCCMumfu4	NJSKung4	19
NCCMumfu4	NMAAbar1	23
NCCMumfu4	NMNMundabli3	108
NCCMumfu4	NMSMissong4	39
NCCMumfu4	NNBBuu3	65
NCCMumfu4	NSFBiya5	28
NCCMumfu4	NUNMunken4	27
NCCMumfu4	NVBAbar7	28
NCCMumfu4	NVIAjumbu1	28
NCCMumfu4	TELKoshin4	53
NCCMumfu4	TNTMunken2	26
NCCMumfu4	WCANgun1	24
NCCMumfu4	ZKGKung1	11
NCMMashi5	NDNMissong5	30
NCMMashi5	NEAMunken1	23
NCMMashi5	NEMAjumbu9	25
NCMMashi5	NFKBiya7	23
NCMMashi5	NGTMunken3	23
NCMMashi5	NINMundabli4	43
NCMMashi5	NJNBiya6	22
NCMMashi5	NJSKung4	15
NCMMashi5	NMAAbar1	21
NCMMashi5	NMNMundabli3	42
NCMMashi5	NMSMissong4	31
NCMMashi5	NNBBuu3	35
NCMMashi5	NSFBiya5	25
NCMMashi5	NUNMunken4	22
NCMMashi5	NVBAbar7	23
NCMMashi5	NVIAjumbu1	23
NCMMashi5	TELKoshin4	40
NCMMashi5	TNTMunken2	22
NCMMashi5	WCANgun1	22
NCMMashi5	ZKGKung1	9
NDNMissong5	NEAMunken1	74
NDNMissong5	NEMAjumbu9	34
NDNMissong5	NFKBiya7	78
NDNMissong5	NGTMunken3	82
NDNMissong5	NINMundabli4	37
NDNMissong5	NJNBiya6	78
NDNMissong5	NJSKung4	23
NDNMissong5	NMAAbar1	67
NDNMissong5	NMNMundabli3	41
NDNMissong5	NMSMissong4	132
NDNMissong5	NNBBuu3	61
NDNMissong5	NSFBiya5	76
NDNMissong5	NUNMunken4	81
NDNMissong5	NVBAbar7	88
NDNMissong5	NVIAjumbu1	33
NDNMissong5	TELKoshin4	37
NDNMissong5	TNTMunken2	77
NDNMissong5	WCANgun1	81
NDNMissong5	ZKGKung1	14
NEAMunken1	NEMAjumbu9	36
NEAMunken1	NFKBiya7	90
NEAMunken1	NGTMunken3	103
NEAMunken1	NINMundabli4	27
NEAMunken1	NJNBiya6	90
NEAMunken1	NJSKung4	22
NEAMunken1	NMAAbar1	80
NEAMunken1	NMNMundabli3	30
NEAMunken1	NMSMissong4	74
NEAMunken1	NNBBuu3	52
NEAMunken1	NSFBiya5	89
NEAMunken1	NUNMunken4	104
NEAMunken1	NVBAbar7	88
NEAMunken1	NVIAjumbu1	38
NEAMunken1	TELKoshin4	33
NEAMunken1	TNTMunken2	107
NEAMunken1	WCANgun1	96
NEAMunken1	ZKGKung1	17
NEMAjumbu9	NFKBiya7	39
NEMAjumbu9	NGTMunken3	36
NEMAjumbu9	NINMundabli4	33
NEMAjumbu9	NJNBiya6	40
NEMAjumbu9	NJSKung4	31
NEMAjumbu9	NMAAbar1	36
NEMAjumbu9	NMNMundabli3	38
NEMAjumbu9	NMSMissong4	35
NEMAjumbu9	NNBBuu3	54
NEMAjumbu9	NSFBiya5	37
NEMAjumbu9	NUNMunken4	37
NEMAjumbu9	NVBAbar7	43
NEMAjumbu9	NVIAjumbu1	114
NEMAjumbu9	TELKoshin4	43
NEMAjumbu9	TNTMunken2	35
NEMAjumbu9	WCANgun1	34
NEMAjumbu9	ZKGKung1	24
NFKBiya7	NGTMunken3	101
NFKBiya7	NINMundabli4	27
NFKBiya7	NJNBiya6	121
NFKBiya7	NJSKung4	22
NFKBiya7	NMAAbar1	77
NFKBiya7	NMNMundabli3	30
NFKBiya7	NMSMissong4	80
NFKBiya7	NNBBuu3	52
NFKBiya7	NSFBiya5	112
NFKBiya7	NUNMunken4	98
NFKBiya7	NVBAbar7	95
NFKBiya7	NVIAjumbu1	38
NFKBiya7	TELKoshin4	27
NFKBiya7	TNTMunken2	93
NFKBiya7	WCANgun1	107
NFKBiya7	ZKGKung1	18
NGTMunken3	NINMundabli4	25
NGTMunken3	NJNBiya6	98
NGTMunken3	NJSKung4	22
NGTMunken3	NMAAbar1	83
NGTMunken3	NMNMundabli3	28
NGTMunken3	NMSMissong4	83
NGTMunken3	NNBBuu3	53
NGTMunken3	NSFBiya5	99
NGTMunken3	NUNMunken4	119
NGTMunken3	NVBAbar7	98
NGTMunken3	NVIAjumbu1	37
NGTMunken3	TELKoshin4	29
NGTMunken3	TNTMunken2	106
NGTMunken3	WCANgun1	102
NGTMunken3	ZKGKung1	18
NINMundabli4	NJNBiya6	29
NINMundabli4	NJSKung4	19
NINMundabli4	NMAAbar1	25
NINMundabli4	NMNMundabli3	124
NINMundabli4	NMSMissong4	37
NINMundabli4	NNBBuu3	61
NINMundabli4	NSFBiya5	28
NINMundabli4	NUNMunken4	27
NINMundabli4	NVBAbar7	28
NINMundabli4	NVIAjumbu1	29
NINMundabli4	TELKoshin4	57
NINMundabli4	TNTMunken2	28
NINMundabli4	WCANgun1	26
NINMundabli4	ZKGKung1	11
NJNBiya6	NJSKung4	25
NJNBiya6	NMAAbar1	77
NJNBiya6	NMNMundabli3	32
NJNBiya6	NMSMissong4	78
NJNBiya6	NNBBuu3	52
NJNBiya6	NSFBiya5	113
NJNBiya6	NUNMunken4	96
NJNBiya6	NVBAbar7	96
NJNBiya6	NVIAjumbu1	39
NJNBiya6	TELKoshin4	27
NJNBiya6	TNTMunken2	99
NJNBiya6	WCANgun1	104
NJNBiya6	ZKGKung1	19
NJSKung4	NMAAbar1	19
NJSKung4	NMNMundabli3	19
NJSKung4	NMSMissong4	23
NJSKung4	NNBBuu3	29
NJSKung4	NSFBiya5	20
NJSKung4	NUNMunken4	22
NJSKung4	NVBAbar7	25
NJSKung4	NVIAjumbu1	29
NJSKung4	TELKoshin4	26
NJSKung4	TNTMunken2	24
NJSKung4	WCANgun1	21
NJSKung4	ZKGKung1	84
NMAAbar1	NMNMundabli3	28
NMAAbar1	NMSMissong4	68
NMAAbar1	NNBBuu3	50
NMAAbar1	NSFBiya5	82
NMAAbar1	NUNMunken4	86
NMAAbar1	NVBAbar7	105
NMAAbar1	NVIAjumbu1	39
NMAAbar1	TELKoshin4	28
NMAAbar1	TNTMunken2	83
NMAAbar1	WCANgun1	86
NMAAbar1	ZKGKung1	17
NMNMundabli3	NMSMissong4	41
NMNMundabli3	NNBBuu3	66
NMNMundabli3	NSFBiya5	30
NMNMundabli3	NUNMunken4	30
NMNMundabli3	NVBAbar7	31
NMNMundabli3	NVIAjumbu1	34
NMNMundabli3	TELKoshin4	61
NMNMundabli3	TNTMunken2	30
NMNMundabli3	WCANgun1	29
NMNMundabli3	ZKGKung1	11
NMSMissong4	NNBBuu3	60
NMSMissong4	NSFBiya5	78
NMSMissong4	NUNMunken4	81
NMSMissong4	NVBAbar7	88
NMSMissong4	NVIAjumbu1	35
NMSMissong4	TELKoshin4	36
NMSMissong4	TNTMunken2	77
NMSMissong4	WCANgun1	82
NMSMissong4	ZKGKung1	15
NNBBuu3	NSFBiya5	52
NNBBuu3	NUNMunken4	54
NNBBuu3	NVBAbar7	56
NNBBuu3	NVIAjumbu1	51
NNBBuu3	TELKoshin4	69
NNBBuu3	TNTMunken2	51
NNBBuu3	WCANgun1	49
NNBBuu3	ZKGKung1	23
NSFBiya5	NUNMunken4	101
NSFBiya5	NVBAbar7	94
NSFBiya5	NVIAjumbu1	36
NSFBiya5	TELKoshin4	29
NSFBiya5	TNTMunken2	95
NSFBiya5	WCANgun1	106
NSFBiya5	ZKGKung1	16
NUNMunken4	NVBAbar7	100
NUNMunken4	NVIAjumbu1	37
NUNMunken4	TELKoshin4	31
NUNMunken4	TNTMunken2	113
NUNMunken4	WCANgun1	100
NUNMunken4	ZKGKung1	16
NVBAbar7	NVIAjumbu1	41
NVBAbar7	TELKoshin4	33
NVBAbar7	TNTMunken2	97
NVBAbar7	WCANgun1	102
NVBAbar7	ZKGKung1	17
NVIAjumbu1	TELKoshin4	37
NVIAjumbu1	TNTMunken2	36
NVIAjumbu1	WCANgun1	35
NVIAjumbu1	ZKGKung1	24
TELKoshin4	TNTMunken2	29
TELKoshin4	WCANgun1	29
TELKoshin4	ZKGKung1	18
TNTMunken2	WCANgun1	101
TNTMunken2	ZKGKung1	17
WCANgun1	ZKGKung1	17
