ConceptA	ConceptB	ChisqResidual	NumForms
air_1	animal_19	2.449489742783178312
air_1	animal_21	2.08
air_18	animal_36	6.5053823869162384
air_4	animal_26	3.71850409805780975
air_5	axe_41	2.128817217399851
air_6	axe_41	3.687219580563943
air_7	axe_41	3.01060218066022142
air_10	bag_59	2.13333333333333334
air_4	bag_59	2.73279127416422810
air_7	bag_62	6.9296464556281651
air_1	banana_68	2.08
air_1	banana_84	-2.44948974278317830
air_10	banana_84	3.1026870075253594
air_18	banana_84	3.1026870075253594
air_4	banana_71	3.1026870075253594
air_4	banana_75	3.1026870075253594
air_5	banana_72	2.09999999999999961
air_6	banana_72	3.63730669589464253
air_7	banana_74	2.54034118443435331
air_18	basket_123	4.62
air_18	basket_129	3.2526911934581191
air_4	basket_112	3.373096170846271710
air_5	basket_109	3.2526911934581191
air_6	basket_109	5.6338264084013093
air_1	bitter leaf_219	2.433695454081794623
air_10	bitter leaf_223	4.5968933608936994
air_18	bitter leaf_226	2.52982212813470352
air_4	bitter leaf_221	2.6870057685088813
air_6	bitter leaf_223	2.43799292940105252
air_7	bitter leaf_224	4.62
air_10	blood_277	6.5813163949316474
air_18	blood_292	4.6536934519903692
air_4	blood_271	2.08
air_5	blood_272	2.57247877713763231
air_6	blood_272	4.45566394339503453
air_7	blood_278	2.22948160685261472
air_4	book_296	4.1044691089916457
air_4	book_303	-2.04959345562317142
air_7	book_344	6.9296464556281651
air_7	breast_351	4.6536934519903692
air_18	bridge_408	3.82326971378528622
air_4	bridge_391	3.9892518640445127
air_4	bridge_401	2.37376970422483342
air_7	bridge_394	6.4874460708154742
air_1	broom_409	3.16227766016837920
air_1	broom_412	-2.44948974278317830
air_10	broom_418	6.5053823869162384
air_18	broom_415	5.0806823688687074
air_4	broom_409	-2.19089023002066470
air_4	broom_412	3.01698893306260278
air_4	broom_423	2.1939310229205782
air_6	broom_412	2.6870057685088813
air_7	broom_415	2.54034118443435331
air_10	cap_458	2.08081948403953642
air_18	cap_458	2.54847299136911463
air_4	cap_452	3.859951399461088
air_5	cap_453	2.07500550373524551
air_6	cap_453	3.59401495845449763
air_7	cap_455	2.66872498082058172
air_1	case (court) (n)_460	3.10227242564197617
air_10	case (court) (n)_467	6.35085296108588354
air_18	case (court) (n)_464	2.8867513459481292
air_4	case (court) (n)_460	-2.06155281280883030
air_4	case (court) (n)_472	3.75930218806316112
air_5	case (court) (n)_463	3.751
air_6	case (court) (n)_464	3.52
air_7	case (court) (n)_508	6.7838656629781031
air_1	cat_511	2.684377460965796725
air_1	cat_515	-2.52439082148700630
air_18	cat_515	2.9515954220463464
air_4	cat_511	-2.28045833026574531
air_4	cat_516	3.15296312547232874
air_7	cat_515	2.0870931382481412
air_10	chair_576	3.2526911934581191
air_18	chair_564	2.2637813238811164
air_5	chair_559	3.2526911934581191
air_6	chair_559	5.6338264084013093
air_4	chief_583	2.1783245945486834
air_7	chief_583	3.63803437554499442
air_5	child_600	3.29065819746582331
air_6	child_600	5.6995871883538253
air_1	cloth_601	2.42711950486767159
air_1	cloth_605	-2.3354968324845690
air_10	cloth_605	2.78524249529116564
air_4	cloth_604	3.93892771133864768
air_6	cloth_605	2.41209075662210863
air_7	cloth_607	5.0467511301526422
air_1	compound_617	2.19056620572998
air_1	compound_627	2.19056620572998
air_10	compound_626	6.4285714285714294
air_18	compound_628	3.5867528376467963
air_18	compound_634	2.07081271633203251
air_4	compound_620	3.4119139002303435
air_5	compound_621	3.21428571428571441
air_6	compound_621	5.5673061671856773
air_7	compound_623	4.5456864504849492
air_1	corn_638	-2.2140372138502380
air_1	corn_669	3.336782529182688721
air_10	corn_652	3.15296312547232874
air_18	corn_652	3.15296312547232874
air_4	corn_638	4.985272427507907410
air_4	corn_651	2.22948160685261472
air_4	corn_669	-2.22287572090484530
air_5	corn_639	3.29065819746582331
air_6	corn_639	5.6995871883538253
air_7	corn_641	6.8613724117372492
air_10	cow, cattle_676	3.0517085657165934
air_18	cow, cattle_676	2.15788382102327562
air_5	cow, cattle_674	3.7940160546746841
air_6	cow, cattle_674	4.2380952380952382
air_1	crab_686	2.808320969310073214
air_1	crab_687	-2.40
air_10	crab_687	3.1026870075253594
air_18	crab_702	6.5053823869162384
air_4	crab_687	3.01698893306260278
air_1	cricket_705	3.16227766016837920
air_1	cricket_710	-2.54950975679639270
air_10	cricket_710	2.51365501580100233
air_18	cricket_710	2.90251880004512364
air_4	cricket_705	-2.19089023002066470
air_4	cricket_706	3.1026870075253594
air_6	cricket_708	3.5925849560819952
air_7	cricket_709	2.96984848098349952
air_1	cup_739	2.433321316961438317
air_1	cup_740	-2.236067977499790
air_10	cup_746	3.98102642902197173
air_18	cup_746	4.5968933608936994
air_4	cup_740	3.61478445646025568
air_4	cup_753	2.1939310229205782
air_5	cup_741	4.81
air_6	cup_741	2.54034118443435331
air_6	cup_742	5.4270925303824822
air_7	cup_740	2.52982212813470352
air_10	cutlass_789	2.90251880004512364
air_18	cutlass_789	2.51365501580100233
air_4	cutlass_780	-2.13541565040626220
air_4	cutlass_783	3.4689095308660525
air_4	cutlass_788	2.6870057685088813
air_4	cutlass_806	2.1939310229205782
air_7	cutlass_786	4.62
air_10	deity, god, God_845	3.63730669589464253
air_4	deity, god, God_842	2.1228911104120888
air_6	deity, god, God_842	2.08206628136570163
air_7	deity, god, God_845	2.96984848098349952
air_1	dog_904	3.373929342693199620
air_1	dog_908	-2.18691762434074640
air_10	dog_913	6.192562158505684
air_18	dog_921	6.4874460708154742
air_4	dog_904	-2.28416096288064270
air_4	dog_907	3.33796779276062648
air_6	dog_908	2.90726227111409363
air_7	dog_908	2.37376970422483342
air_1	drum_925	-2.00
air_1	drum_928	-2.00
air_1	drum_932	2.549509756796392713
air_10	drum_925	2.1939310229205782
air_10	drum_944	3.83753393036031241
air_18	drum_928	4.1999999999999994
air_4	drum_925	2.94448637286709146
air_4	drum_930	2.1939310229205782
air_5	drum_926	3.2526911934581191
air_6	drum_926	5.6338264084013093
air_7	drum_928	2.96984848098349952
air_1	dust_1003	-2.2140372138502380
air_1	dust_989	3.567170570964183424
air_10	dust_998	4.25763443479974
air_18	dust_998	4.25763443479974
air_4	dust_1003	4.985272427507907410
air_4	dust_989	-2.37635410314401870
air_5	dust_993	3.29065819746582331
air_6	dust_993	5.6995871883538253
air_7	dust_995	6.8613724117372492
