	air_1	animal_22	axe_55	bag_67	basket_105	bird_217	bitter leaf_219	book_303	breast_354	bridge_390	broom_409	camwood_428	cat_511	caterpillar_522	chief_582	child_599	corn_669	cow, cattle_683	crab_698	cricket_705	cup_739	cutlass_780	dance_820	deity, god, God_853	devil_871	dog_904	dust_989	ear_1008	eye_1056	faeces_1084	farm_1136	father_1148	fence_1202	fire_1215	fireside_1245	forest_1309	fowl_1356	fowl_1361	friend_1408	goat_1466	gong_1480	grass_1484	grave_1542	gun_1549	hailstone_1573	hair_1623	hand_1639	head_1659	headpad_1667	heart_1684	horse_1805	house_1806	intestine_1825	jaw_1866	ladder_1911	ladder_1904	leaf_1912	medicine_1943	monkey_1966	mother_2027	mouth_2049	name_2122	nose_2143	nose_2144	owl_2219	palm nut_2254	person_2427	pineapple_2453	place_2491	plantain_2539	potato_2605	raffia bamboo_2619	raffia bamboo_2637	rain_2658	road_2704	rope_2787	sand_2834	sand_2837	seed_2851	sheep_2902	sieve_2946	smoke_3013	soap_3080	song_3176	stomach_3276	stone_3317	stone_3315	toilet_3519	tongue_3585	tooth_3597	tree_3640	umbrella_3645	war_3690	war_3691	work (n)_3785	xylophone_3799	yam_3836
broom_409	0.7692307692307693	0.0	0.4666666666666667	0.53125	0.6333333333333333	0.37777777777777777	0.59375	0.375	0.4375	0.46875	0.0	0.782608695652174	0.6451612903225806	0.5483870967741935	0.43243243243243246	0.4375	0.9545454545454546	0.5833333333333334	0.19444444444444445	0.9090909090909091	0.68	0.5769230769230769	0.11627906976744186	0.53125	0.6666666666666666	0.9090909090909091	0.84	0.525	0.9090909090909091	0.7	0.0	0.3076923076923077	0.022222222222222223	0.8	0.2	0.38461538461538464	0.9090909090909091	0.0	0.0	0.9545454545454546	0.175	0.6896551724137931	0.4666666666666667	0.5769230769230769	0.023809523809523808	0.7	0.7777777777777778	0.9545454545454546	0.5142857142857142	0.4222222222222222	0.4857142857142857	0.9545454545454546	0.76	0.10526315789473684	0.75	0.0	0.9130434782608695	0.4864864864864865	0.0	0.43478260869565216	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.0	0.64	0.76	0.8636363636363636	0.76	0.8076923076923077	0.0	0.5333333333333333	0.8636363636363636	0.0	0.9545454545454546	0.0	0.0	0.75	0.0	0.23076923076923078	0.34210526315789475	0.47368421052631576	0.475	0.5526315789473685	0.5675675675675675	0.5	0.875	0.0	0.782608695652174	0.42857142857142855	0.7	0.5483870967741935	0.4	0.9545454545454546	0.0	0.13513513513513514	0.4642857142857143	0.8076923076923077
camwood_428	0.6666666666666666	0.05128205128205128	0.3829787234042553	0.5	0.6551724137931034	0.38636363636363635	0.47058823529411764	0.2857142857142857	0.36	0.3939393939393939	0.782608695652174	0.0	0.5625	0.46875	0.3684210526315789	0.4166666666666667	0.75	0.5135135135135135	0.2	0.7083333333333334	0.5769230769230769	0.42857142857142855	0.175	0.45454545454545453	0.5806451612903226	0.7083333333333334	0.6666666666666666	0.5	0.782608695652174	0.5625	0.0	0.21951219512195122	0.07142857142857142	0.8333333333333334	0.24242424242424243	0.39473684210526316	0.7083333333333334	0.0	0.0	0.75	0.1794871794871795	0.6	0.3829787234042553	0.6666666666666666	0.024390243902439025	0.5625	0.6206896551724138	0.75	0.5757575757575758	0.4	0.5	0.75	0.6538461538461539	0.10810810810810811	0.7142857142857143	0.0	0.72	0.5428571428571428	0.05	0.41304347826086957	0.75	0.75	0.75	0.0	0.48148148148148145	0.72	0.7391304347826086	0.6538461538461539	0.6428571428571429	0.0	0.45161290322580644	0.7391304347826086	0.0	0.75	0.0	0.044444444444444446	0.7083333333333334	0.0	0.23684210526315788	0.35135135135135137	0.41025641025641024	0.4146341463414634	0.5263157894736842	0.46153846153846156	0.5142857142857142	0.76	0.025	0.9047619047619048	0.35294117647058826	0.6666666666666666	0.46875	0.375	0.75	0.046511627906976744	0.10810810810810811	0.42857142857142855	0.6428571428571429
cat_511	0.8333333333333334	0.18604651162790697	0.5306122448979592	0.5675675675675675	0.48717948717948717	0.5434782608695652	0.7142857142857143	0.5609756097560976	0.625	0.6	0.6451612903225806	0.5625	0.0	0.8387096774193549	0.5121951219512195	0.5	0.6774193548387096	0.5348837209302325	0.3684210526315789	0.6451612903225806	0.5	0.6129032258064516	0.2127659574468085	0.5263157894736842	0.7352941176470589	0.6451612903225806	0.7741935483870968	0.7073170731707317	0.6451612903225806	0.7142857142857143	0.1111111111111111	0.42857142857142855	0.1956521739130435	0.5882352941176471	0.4166666666666667	0.5365853658536586	0.6451612903225806	0.20454545454545456	0.1875	0.6774193548387096	0.36585365853658536	0.7058823529411765	0.6666666666666666	0.47058823529411764	0.20930232558139536	0.7142857142857143	0.7272727272727273	0.6774193548387096	0.8235294117647058	0.5531914893617021	0.525	0.6774193548387096	0.7666666666666667	0.18604651162790697	0.5675675675675675	0.10869565217391304	0.65625	0.5609756097560976	0.20930232558139536	0.5957446808510638	0.6774193548387096	0.6774193548387096	0.6774193548387096	0.10204081632653061	0.6129032258064516	0.5588235294117647	0.6129032258064516	0.7666666666666667	0.8064516129032258	0.1111111111111111	0.5714285714285714	0.6129032258064516	0.08695652173913043	0.6774193548387096	0.20930232558139536	0.11764705882352941	0.5454545454545454	0.20930232558139536	0.425	0.36363636363636365	0.5476190476190477	0.5454545454545454	0.7435897435897436	0.5952380952380952	0.6578947368421053	0.6363636363636364	0.21428571428571427	0.5625	0.6122448979591837	0.5384615384615384	0.6285714285714286	0.5853658536585366	0.6774193548387096	0.1956521739130435	0.34210526315789475	0.5151515151515151	0.8064516129032258
caterpillar_522	0.7333333333333333	0.2	0.46938775510204084	0.4864864864864865	0.41025641025641024	0.5111111111111111	0.6285714285714286	0.525	0.5625	0.65625	0.5483870967741935	0.46875	0.8387096774193549	0.0	0.475	0.4423076923076923	0.5806451612903226	0.46511627906976744	0.32432432432432434	0.6	0.45454545454545453	0.6206896551724138	0.2	0.4864864864864865	0.6470588235294118	0.6	0.6774193548387096	0.6341463414634146	0.5483870967741935	0.6285714285714286	0.11904761904761904	0.3902439024390244	0.18181818181818182	0.5	0.3333333333333333	0.4634146341463415	0.5483870967741935	0.21951219512195122	0.2	0.5806451612903226	0.325	0.6176470588235294	0.6	0.38235294117647056	0.16666666666666666	0.6285714285714286	0.6363636363636364	0.5806451612903226	0.7352941176470589	0.48936170212765956	0.48717948717948717	0.5806451612903226	0.6666666666666666	0.2	0.4864864864864865	0.11627906976744186	0.5625	0.4878048780487805	0.225	0.5319148936170213	0.5806451612903226	0.5806451612903226	0.5806451612903226	0.10869565217391304	0.5666666666666667	0.5151515151515151	0.5666666666666667	0.6666666666666666	0.7096774193548387	0.11904761904761904	0.5294117647058824	0.5161290322580645	0.11904761904761904	0.5806451612903226	0.1951219512195122	0.125	0.45454545454545453	0.225	0.4594594594594595	0.29545454545454547	0.47619047619047616	0.4772727272727273	0.6666666666666666	0.5238095238095238	0.6666666666666666	0.5454545454545454	0.23076923076923078	0.46875	0.5510204081632653	0.46153846153846156	0.5882352941176471	0.5121951219512195	0.5806451612903226	0.20930232558139536	0.3333333333333333	0.5161290322580645	0.7096774193548387
chief_582	0.425	0.23255813953488372	0.5714285714285714	0.5	0.5	0.5869565217391305	0.47619047619047616	0.5348837209302325	0.6326530612244898	0.5263157894736842	0.43243243243243246	0.3684210526315789	0.5121951219512195	0.475	0.0	0.5384615384615384	0.4594594594594595	0.4782608695652174	0.2	0.43243243243243246	0.43243243243243246	0.4857142857142857	0.2553191489361702	0.4634146341463415	0.4523809523809524	0.43243243243243246	0.425	0.46938775510204084	0.43243243243243246	0.47619047619047616	0.2682926829268293	0.4090909090909091	0.29545454545454547	0.36585365853658536	0.2619047619047619	0.3541666666666667	0.4722222222222222	0.25	0.3409090909090909	0.4594594594594595	0.28888888888888886	0.42857142857142855	0.6382978723404256	0.3684210526315789	0.2558139534883721	0.47619047619047616	0.5526315789473685	0.4594594594594595	0.45454545454545453	0.5306122448979592	0.5	0.4594594594594595	0.375	0.2619047619047619	0.5	0.17777777777777778	0.4473684210526316	0.43478260869565216	0.2558139534883721	0.5098039215686274	0.4594594594594595	0.4594594594594595	0.4594594594594595	0.24444444444444444	0.4857142857142857	0.375	0.4857142857142857	0.375	0.5675675675675675	0.2682926829268293	0.6764705882352942	0.40540540540540543	0.20930232558139536	0.4594594594594595	0.3170731707317073	0.3111111111111111	0.43243243243243246	0.35	0.43902439024390244	0.37777777777777777	0.425531914893617	0.48936170212765956	0.5217391304347826	0.5333333333333333	0.4444444444444444	0.4358974358974359	0.20454545454545456	0.3684210526315789	0.6530612244897959	0.4418604651162791	0.6388888888888888	0.3958333333333333	0.4594594594594595	0.2391304347826087	0.20454545454545456	0.40540540540540543	0.45
child_599	0.5208333333333334	0.3018867924528302	0.8979591836734694	0.46153846153846156	0.5833333333333334	0.6792452830188679	0.56	0.5471698113207547	0.8113207547169812	0.4230769230769231	0.4375	0.4166666666666667	0.5	0.4423076923076923	0.5384615384615384	0.0	0.4583333333333333	0.68	0.32075471698113206	0.4375	0.40816326530612246	0.3076923076923077	0.5	0.5510204081632653	0.6041666666666666	0.4375	0.5208333333333334	0.660377358490566	0.4375	0.625	0.4166666666666667	0.5918367346938775	0.37735849056603776	0.5	0.3269230769230769	0.5576923076923077	0.4375	0.33962264150943394	0.41509433962264153	0.4583333333333333	0.39622641509433965	0.5833333333333334	0.7547169811320755	0.4166666666666667	0.34615384615384615	0.625	0.47058823529411764	0.4583333333333333	0.5384615384615384	0.7169811320754716	0.6458333333333334	0.4583333333333333	0.4791666666666667	0.40816326530612246	0.5833333333333334	0.40816326530612246	0.4791666666666667	0.7083333333333334	0.34615384615384615	0.7547169811320755	0.4583333333333333	0.4583333333333333	0.4583333333333333	0.46938775510204084	0.4166666666666667	0.4791666666666667	0.4166666666666667	0.4791666666666667	0.4230769230769231	0.4166666666666667	0.40384615384615385	0.4166666666666667	0.3877551020408163	0.4583333333333333	0.34615384615384615	0.4423076923076923	0.4375	0.34615384615384615	0.41509433962264153	0.625	0.6938775510204082	0.7916666666666666	0.6538461538461539	0.7346938775510204	0.5576923076923077	0.5	0.3018867924528302	0.4166666666666667	0.8301886792452831	0.625	0.4423076923076923	0.5660377358490566	0.4583333333333333	0.37735849056603776	0.3269230769230769	0.3076923076923077	0.5416666666666666
corn_669	0.8076923076923077	0.0	0.4888888888888889	0.5625	0.6666666666666666	0.4	0.625	0.4	0.4583333333333333	0.45454545454545453	0.9545454545454546	0.75	0.6774193548387096	0.5806451612903226	0.4594594594594595	0.4583333333333333	0.0	0.6111111111111112	0.1891891891891892	0.9545454545454546	0.72	0.6153846153846154	0.11363636363636363	0.5625	0.7	0.9545454545454546	0.8076923076923077	0.55	0.9545454545454546	0.7333333333333333	0.0	0.3333333333333333	0.021739130434782608	0.7692307692307693	0.19444444444444445	0.375	0.9545454545454546	0.0	0.0	1.0	0.17073170731707318	0.7241379310344828	0.4888888888888889	0.6153846153846154	0.023255813953488372	0.7333333333333333	0.8148148148148148	1.0	0.5428571428571428	0.4444444444444444	0.5142857142857142	1.0	0.7307692307692307	0.10256410256410256	0.7857142857142857	0.0	0.9565217391304348	0.5135135135135135	0.0	0.45652173913043476	1.0	1.0	1.0	0.0	0.68	0.8	0.9090909090909091	0.8	0.8461538461538461	0.0	0.5666666666666667	0.9090909090909091	0.0	1.0	0.0	0.0	0.7916666666666666	0.0	0.225	0.3684210526315789	0.46153846153846156	0.5	0.5789473684210527	0.5945945945945946	0.4864864864864865	0.9166666666666666	0.0	0.75	0.4489795918367347	0.7333333333333333	0.5806451612903226	0.425	1.0	0.0	0.13157894736842105	0.4482758620689655	0.8461538461538461
cow, cattle_683	0.525	0.16326530612244897	0.6875	0.45454545454545453	0.5238095238095238	0.4528301886792453	0.5	0.4	0.6470588235294118	0.37777777777777777	0.5833333333333334	0.5135135135135135	0.5348837209302325	0.46511627906976744	0.4782608695652174	0.68	0.6111111111111112	0.0	0.28888888888888886	0.5833333333333334	0.5833333333333334	0.4358974358974359	0.3695652173913043	0.4883720930232558	0.4772727272727273	0.5833333333333334	0.525	0.5833333333333334	0.5833333333333334	0.5	0.16666666666666666	0.5	0.2708333333333333	0.5789473684210527	0.2391304347826087	0.4375	0.5833333333333334	0.2553191489361702	0.23529411764705882	0.6111111111111112	0.24	0.4883720930232558	0.723404255319149	0.47368421052631576	0.2608695652173913	0.6097560975609756	0.575	0.6111111111111112	0.5454545454545454	0.717391304347826	0.425531914893617	0.6111111111111112	0.475	0.14	0.6410256410256411	0.2127659574468085	0.6388888888888888	0.42857142857142855	0.1836734693877551	0.6530612244897959	0.6111111111111112	0.6111111111111112	0.6111111111111112	0.25	0.4358974358974359	0.5526315789473685	0.5555555555555556	0.5128205128205128	0.5897435897435898	0.16666666666666666	0.4186046511627907	0.5555555555555556	0.19148936170212766	0.6111111111111112	0.1836734693877551	0.26	0.5	0.1836734693877551	0.3695652173913043	0.5	0.6904761904761905	0.6818181818181818	0.5102040816326531	0.6590909090909091	0.46808510638297873	0.6216216216216216	0.29545454545454547	0.5135135135135135	0.6666666666666666	0.5714285714285714	0.4318181818181818	0.4791666666666667	0.6111111111111112	0.2978723404255319	0.35714285714285715	0.3333333333333333	0.55
crab_698	0.2702702702702703	0.5357142857142857	0.2641509433962264	0.35135135135135137	0.28205128205128205	0.4	0.3333333333333333	0.4358974358974359	0.34615384615384615	0.2972972972972973	0.19444444444444445	0.2	0.3684210526315789	0.32432432432432434	0.2	0.32075471698113206	0.1891891891891892	0.28888888888888886	0.0	0.16216216216216217	0.16216216216216217	0.3125	0.2894736842105263	0.21951219512195122	0.24390243902439024	0.16216216216216217	0.3055555555555556	0.55	0.19444444444444445	0.2682926829268293	0.10526315789473684	0.2682926829268293	0.5161290322580645	0.2777777777777778	0.6538461538461539	0.5714285714285714	0.16216216216216217	0.3235294117647059	0.2894736842105263	0.1891891891891892	0.5483870967741935	0.21951219512195122	0.3673469387755102	0.23529411764705882	0.29411764705882354	0.3333333333333333	0.2564102564102564	0.1891891891891892	0.42105263157894735	0.41304347826086957	0.23255813953488372	0.1891891891891892	0.2857142857142857	0.30303030303030304	0.21951219512195122	0.2647058823529412	0.21621621621621623	0.3333333333333333	0.41935483870967744	0.4888888888888889	0.1891891891891892	0.1891891891891892	0.1891891891891892	0.21052631578947367	0.23529411764705882	0.25	0.13513513513513514	0.25	0.2972972972972973	0.10526315789473684	0.175	0.2	0.2	0.1891891891891892	0.2571428571428571	0.2894736842105263	0.16216216216216217	0.2222222222222222	0.4	0.20930232558139536	0.29545454545454547	0.2765957446808511	0.4634146341463415	0.3111111111111111	0.5277777777777778	0.24324324324324326	0.43333333333333335	0.2	0.33962264150943394	0.2682926829268293	0.1951219512195122	0.5405405405405406	0.1891891891891892	0.46875	0.43333333333333335	0.23529411764705882	0.2972972972972973
cricket_705	0.7692307692307693	0.0	0.4666666666666667	0.53125	0.6333333333333333	0.37777777777777777	0.59375	0.375	0.4375	0.46875	0.9090909090909091	0.7083333333333334	0.6451612903225806	0.6	0.43243243243243246	0.4375	0.9545454545454546	0.5833333333333334	0.16216216216216217	0.0	0.68	0.64	0.09090909090909091	0.53125	0.6666666666666666	1.0	0.7692307692307693	0.525	0.9090909090909091	0.7	0.0	0.3076923076923077	0.0	0.7307692307692307	0.16666666666666666	0.35	0.9090909090909091	0.0	0.0	0.9545454545454546	0.14634146341463414	0.6896551724137931	0.4666666666666667	0.5769230769230769	0.023809523809523808	0.7	0.7777777777777778	0.9545454545454546	0.5142857142857142	0.4222222222222222	0.4857142857142857	0.9545454545454546	0.6923076923076923	0.10526315789473684	0.75	0.0	0.9130434782608695	0.4864864864864865	0.0	0.43478260869565216	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.0	0.64	0.8333333333333334	0.8636363636363636	0.76	0.8076923076923077	0.0	0.5333333333333333	0.8636363636363636	0.0	0.9545454545454546	0.0	0.0	0.75	0.0	0.23076923076923078	0.3783783783783784	0.4358974358974359	0.475	0.5526315789473685	0.5675675675675675	0.4594594594594595	0.875	0.0	0.7083333333333334	0.42857142857142855	0.7	0.5483870967741935	0.4	0.9545454545454546	0.0	0.13513513513513514	0.4642857142857143	0.8076923076923077
cup_739	0.5862068965517241	0.07692307692307693	0.4666666666666667	0.4	0.48484848484848486	0.5121951219512195	0.45714285714285713	0.41025641025641024	0.4375	0.38235294117647056	0.68	0.5769230769230769	0.5	0.45454545454545453	0.43243243243243246	0.40816326530612246	0.72	0.5833333333333334	0.16216216216216217	0.68	0.0	0.41379310344827586	0.17073170731707318	0.75	0.5151515151515151	0.68	0.5862068965517241	0.525	0.68	0.5454545454545454	0.0	0.275	0.09523809523809523	0.5517241379310345	0.13513513513513514	0.35	0.75	0.07317073170731707	0.06666666666666667	0.72	0.14634146341463414	0.53125	0.4666666666666667	0.5185185185185185	0.10256410256410256	0.6451612903225806	0.6	0.72	0.39473684210526316	0.4222222222222222	0.5294117647058824	0.72	0.5172413793103449	0.2	0.5806451612903226	0.07692307692307693	0.6923076923076923	0.375	0.023809523809523808	0.43478260869565216	0.72	0.72	0.72	0.07142857142857142	0.5769230769230769	0.5714285714285714	0.782608695652174	0.5714285714285714	0.6206896551724138	0.0	0.5862068965517241	0.64	0.07894736842105263	0.72	0.023809523809523808	0.043478260869565216	0.6153846153846154	0.0	0.2631578947368421	0.3076923076923077	0.4358974358974359	0.43902439024390244	0.43902439024390244	0.5675675675675675	0.4594594594594595	0.6666666666666666	0.07692307692307693	0.5769230769230769	0.42857142857142855	0.5454545454545454	0.6	0.4358974358974359	0.72	0.06976744186046512	0.07692307692307693	0.3225806451612903	0.6206896551724138
cutlass_780	0.5	0.10810810810810811	0.32653061224489793	0.6	0.45454545454545453	0.35555555555555557	0.5151515151515151	0.38461538461538464	0.4166666666666667	0.5333333333333333	0.5769230769230769	0.42857142857142855	0.6129032258064516	0.6206896551724138	0.4857142857142857	0.3076923076923077	0.6153846153846154	0.4358974358974359	0.3125	0.64	0.41379310344827586	0.0	0.09302325581395349	0.3333333333333333	0.4411764705882353	0.64	0.5	0.5	0.5769230769230769	0.47058823529411764	0.0	0.28205128205128205	0.0975609756097561	0.4666666666666667	0.28125	0.325	0.5769230769230769	0.10256410256410256	0.09302325581395349	0.6153846153846154	0.21052631578947367	0.45454545454545453	0.4444444444444444	0.42857142857142855	0.07692307692307693	0.47058823529411764	0.6785714285714286	0.6153846153846154	0.4857142857142857	0.46511627906976744	0.3076923076923077	0.6153846153846154	0.43333333333333335	0.10810810810810811	0.5	0.0	0.5925925925925926	0.3170731707317073	0.10526315789473684	0.41304347826086957	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.0	0.5384615384615384	0.5925925925925926	0.5384615384615384	0.4827586206896552	0.7692307692307693	0.0	0.5	0.5384615384615384	0.0	0.6153846153846154	0.10526315789473684	0.09302325581395349	0.4642857142857143	0.10526315789473684	0.3055555555555556	0.28205128205128205	0.27906976744186046	0.3488372093023256	0.5263157894736842	0.3902439024390244	0.4722222222222222	0.5714285714285714	0.10810810810810811	0.42857142857142855	0.40816326530612246	0.47058823529411764	0.5161290322580645	0.41025641025641024	0.6153846153846154	0.0975609756097561	0.28125	0.6	0.5333333333333333
dance_820	0.15555555555555556	0.3333333333333333	0.4117647058823529	0.30952380952380953	0.1956521739130435	0.3877551020408163	0.2391304347826087	0.2708333333333333	0.41509433962264153	0.1276595744680851	0.11627906976744186	0.175	0.2127659574468085	0.2	0.2553191489361702	0.5	0.11363636363636363	0.3695652173913043	0.2894736842105263	0.09090909090909091	0.17073170731707318	0.09302325581395349	0.0	0.27906976744186046	0.24444444444444444	0.09090909090909091	0.15555555555555556	0.3673469387755102	0.11627906976744186	0.2391304347826087	0.42424242424242425	0.5	0.4857142857142857	0.21428571428571427	0.23076923076923078	0.3333333333333333	0.11627906976744186	0.5625	0.5	0.11363636363636363	0.325	0.25	0.3584905660377358	0.20512820512820512	0.4411764705882353	0.2391304347826087	0.2	0.11363636363636363	0.3111111111111111	0.42857142857142855	0.3181818181818182	0.11363636363636363	0.16279069767441862	0.2631578947368421	0.25	0.4117647058823529	0.13636363636363635	0.32608695652173914	0.4	0.4117647058823529	0.11363636363636363	0.11363636363636363	0.11363636363636363	0.5	0.11904761904761904	0.13636363636363635	0.11904761904761904	0.13636363636363635	0.15217391304347827	0.42424242424242425	0.15555555555555556	0.11904761904761904	0.42424242424242425	0.11363636363636363	0.48484848484848486	0.5882352941176471	0.17073170731707318	0.4	0.2857142857142857	0.5	0.3191489361702128	0.4444444444444444	0.3541666666666667	0.2549019607843137	0.36363636363636365	0.1590909090909091	0.5	0.175	0.4339622641509434	0.29545454545454547	0.2558139534883721	0.37777777777777777	0.11363636363636363	0.5294117647058824	0.4117647058823529	0.175	0.15217391304347827
deity, god, God_853	0.6060606060606061	0.13953488372093023	0.6222222222222222	0.47368421052631576	0.4	0.6829268292682927	0.5675675675675675	0.55	0.5833333333333334	0.38461538461538464	0.53125	0.45454545454545453	0.5263157894736842	0.4864864864864865	0.4634146341463415	0.5510204081632653	0.5625	0.4883720930232558	0.21951219512195122	0.53125	0.75	0.3333333333333333	0.27906976744186046	0.0	0.7272727272727273	0.53125	0.6060606060606061	0.6585365853658537	0.53125	0.7575757575757576	0.17073170731707318	0.4146341463414634	0.15217391304347827	0.4444444444444444	0.1951219512195122	0.525	0.5806451612903226	0.24390243902439024	0.2222222222222222	0.5625	0.2857142857142857	0.696969696969697	0.4897959183673469	0.4117647058823529	0.25	0.7058823529411765	0.5714285714285714	0.5625	0.42857142857142855	0.39215686274509803	0.7352941176470589	0.5625	0.5454545454545454	0.4	0.5555555555555556	0.1951219512195122	0.5454545454545454	0.55	0.08695652173913043	0.5208333333333334	0.5625	0.5625	0.5625	0.23809523809523808	0.5483870967741935	0.45714285714285713	0.6	0.5454545454545454	0.5	0.17073170731707318	0.4722222222222222	0.5	0.2631578947368421	0.5625	0.19047619047619047	0.14583333333333334	0.5806451612903226	0.1111111111111111	0.30952380952380953	0.4146341463414634	0.46511627906976744	0.6097560975609756	0.6097560975609756	0.5853658536585366	0.5641025641025641	0.5294117647058824	0.13953488372093023	0.45454545454545453	0.5714285714285714	0.6111111111111112	0.71875	0.6153846153846154	0.5625	0.1276595744680851	0.11363636363636363	0.37142857142857144	0.6363636363636364
devil_871	0.8620689655172413	0.08695652173913043	0.6444444444444445	0.5833333333333334	0.5	0.5555555555555556	0.7352941176470589	0.5365853658536586	0.6041666666666666	0.4473684210526316	0.6666666666666666	0.5806451612903226	0.7352941176470589	0.6470588235294118	0.4523809523809524	0.6041666666666666	0.7	0.4772727272727273	0.24390243902439024	0.6666666666666666	0.5151515151515151	0.4411764705882353	0.24444444444444444	0.7272727272727273	0.0	0.6666666666666666	0.8	0.6829268292682927	0.6666666666666666	0.9666666666666667	0.1951219512195122	0.475	0.10204081632653061	0.6060606060606061	0.28205128205128205	0.5897435897435898	0.6666666666666666	0.18181818181818182	0.16666666666666666	0.7	0.34146341463414637	0.9655172413793104	0.5102040816326531	0.48484848484848486	0.18604651162790697	0.7878787878787878	0.696969696969697	0.7	0.6052631578947368	0.4117647058823529	0.7142857142857143	0.7	0.7931034482758621	0.3157894736842105	0.6764705882352942	0.13636363636363635	0.6774193548387096	0.75	0.0851063829787234	0.5416666666666666	0.7	0.7	0.7	0.17777777777777778	0.6333333333333333	0.5757575757575758	0.6333333333333333	0.7931034482758621	0.6176470588235294	0.1951219512195122	0.42105263157894735	0.6333333333333333	0.1951219512195122	0.7	0.18604651162790697	0.09803921568627451	0.6666666666666666	0.13333333333333333	0.3023255813953488	0.475	0.5238095238095238	0.675	0.7631578947368421	0.6097560975609756	0.5897435897435898	0.65625	0.08695652173913043	0.5806451612903226	0.5918367346938775	0.7352941176470589	0.6470588235294118	0.6	0.7	0.08	0.19047619047619047	0.48484848484848486	0.8333333333333334
dog_904	0.7692307692307693	0.0	0.4666666666666667	0.53125	0.6333333333333333	0.37777777777777777	0.59375	0.375	0.4375	0.46875	0.9090909090909091	0.7083333333333334	0.6451612903225806	0.6	0.43243243243243246	0.4375	0.9545454545454546	0.5833333333333334	0.16216216216216217	1.0	0.68	0.64	0.09090909090909091	0.53125	0.6666666666666666	0.0	0.7692307692307693	0.525	0.9090909090909091	0.7	0.0	0.3076923076923077	0.0	0.7307692307692307	0.16666666666666666	0.35	0.9090909090909091	0.0	0.0	0.9545454545454546	0.14634146341463414	0.6896551724137931	0.4666666666666667	0.5769230769230769	0.023809523809523808	0.7	0.7777777777777778	0.9545454545454546	0.5142857142857142	0.4222222222222222	0.4857142857142857	0.9545454545454546	0.6923076923076923	0.10526315789473684	0.75	0.0	0.9130434782608695	0.4864864864864865	0.0	0.43478260869565216	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.0	0.64	0.8333333333333334	0.8636363636363636	0.76	0.8076923076923077	0.0	0.5333333333333333	0.8636363636363636	0.0	0.9545454545454546	0.0	0.0	0.75	0.0	0.23076923076923078	0.3783783783783784	0.4358974358974359	0.475	0.5526315789473685	0.5675675675675675	0.4594594594594595	0.875	0.0	0.7083333333333334	0.42857142857142855	0.7	0.5483870967741935	0.4	0.9545454545454546	0.0	0.13513513513513514	0.4642857142857143	0.8076923076923077
dust_989	0.9230769230769231	0.09523809523809523	0.5555555555555556	0.4722222222222222	0.5588235294117647	0.4666666666666667	0.71875	0.475	0.5208333333333334	0.5	0.84	0.6666666666666666	0.7741935483870968	0.6774193548387096	0.425	0.5208333333333334	0.8076923076923077	0.525	0.3055555555555556	0.7692307692307693	0.5862068965517241	0.5	0.15555555555555556	0.6060606060606061	0.8	0.7692307692307693	0.0	0.625	0.7692307692307693	0.8333333333333334	0.0975609756097561	0.41025641025641024	0.1111111111111111	0.6896551724137931	0.3142857142857143	0.48717948717948717	0.7692307692307693	0.09090909090909091	0.08333333333333333	0.8076923076923077	0.275	0.7666666666666667	0.5555555555555556	0.5	0.11904761904761904	0.8333333333333334	0.6774193548387096	0.8076923076923077	0.6285714285714286	0.44680851063829785	0.6	0.8076923076923077	0.92	0.21052631578947367	0.65625	0.09523809523809523	0.7777777777777778	0.5945945945945946	0.09302325581395349	0.5217391304347826	0.8076923076923077	0.8076923076923077	0.8076923076923077	0.08888888888888889	0.7307692307692307	0.6551724137931034	0.7307692307692307	0.8461538461538461	0.7	0.0975609756097561	0.47058823529411764	0.7307692307692307	0.0975609756097561	0.8076923076923077	0.09302325581395349	0.0196078431372549	0.6428571428571429	0.09302325581395349	0.3333333333333333	0.375	0.5789473684210527	0.575	0.6578947368421053	0.6756756756756757	0.6111111111111112	0.75	0.09523809523809523	0.6666666666666666	0.5102040816326531	0.6176470588235294	0.5294117647058824	0.5	0.8076923076923077	0.08695652173913043	0.21052631578947367	0.40625	0.9615384615384616
