Doculect1	Doculect2	weight	color
ECLAbar8	APBMumfu1	5	purple
ECLAbar8	CENMundabli2	5	purple
ECLAbar8	DNMMumfu2	5	purple
ECLAbar8	LFNMundabli1	5	purple
ECLAbar8	MEAMumfu3	5	purple
ECLAbar8	NCCMumfu4	5	purple
ECLAbar8	NINMundabli4	5	purple
ECLAbar8	NMNMundabli3	5	purple
NACAbar2	APBMumfu1	5	purple
NACAbar2	CENMundabli2	5	purple
NACAbar2	DNMMumfu2	5	purple
NACAbar2	LFNMundabli1	5	purple
NACAbar2	MEAMumfu3	5	purple
NACAbar2	NCCMumfu4	5	purple
NACAbar2	NINMundabli4	5	purple
NACAbar2	NMNMundabli3	5	purple
NMAAbar1	APBMumfu1	5	purple
NMAAbar1	CENMundabli2	5	purple
NMAAbar1	DNMMumfu2	5	purple
NMAAbar1	LFNMundabli1	5	purple
NMAAbar1	MEAMumfu3	5	purple
NMAAbar1	NCCMumfu4	5	purple
NMAAbar1	NINMundabli4	5	purple
NMAAbar1	NMNMundabli3	5	purple
NVBAbar7	APBMumfu1	5	purple
NVBAbar7	CENMundabli2	5	purple
NVBAbar7	DNMMumfu2	5	purple
NVBAbar7	LFNMundabli1	5	purple
NVBAbar7	MEAMumfu3	5	purple
NVBAbar7	NCCMumfu4	5	purple
NVBAbar7	NINMundabli4	5	purple
NVBAbar7	NMNMundabli3	5	purple
ECLAbar8	KCYBuu2	25	red
ECLAbar8	KEMBuu1	25	red
ECLAbar8	MNJBuu4	25	red
ECLAbar8	NNBBuu3	25	red
NACAbar2	KCYBuu2	25	red
NACAbar2	KEMBuu1	25	red
NACAbar2	MNJBuu4	25	red
NACAbar2	NNBBuu3	25	red
NMAAbar1	KCYBuu2	25	red
NMAAbar1	KEMBuu1	25	red
NMAAbar1	MNJBuu4	25	red
NMAAbar1	NNBBuu3	25	red
NVBAbar7	KCYBuu2	25	red
NVBAbar7	KEMBuu1	25	red
NVBAbar7	MNJBuu4	25	red
NVBAbar7	NNBBuu3	25	red
KCYBuu2	APBMumfu1	26	blue
KCYBuu2	CENMundabli2	26	blue
KCYBuu2	DNMMumfu2	26	blue
KCYBuu2	LFNMundabli1	26	blue
KCYBuu2	MEAMumfu3	26	blue
KCYBuu2	NCCMumfu4	26	blue
KCYBuu2	NINMundabli4	26	blue
KCYBuu2	NMNMundabli3	26	blue
KEMBuu1	APBMumfu1	26	blue
KEMBuu1	CENMundabli2	26	blue
KEMBuu1	DNMMumfu2	26	blue
KEMBuu1	LFNMundabli1	26	blue
KEMBuu1	MEAMumfu3	26	blue
KEMBuu1	NCCMumfu4	26	blue
KEMBuu1	NINMundabli4	26	blue
KEMBuu1	NMNMundabli3	26	blue
MNJBuu4	APBMumfu1	26	blue
MNJBuu4	CENMundabli2	26	blue
MNJBuu4	DNMMumfu2	26	blue
MNJBuu4	LFNMundabli1	26	blue
MNJBuu4	MEAMumfu3	26	blue
MNJBuu4	NCCMumfu4	26	blue
MNJBuu4	NINMundabli4	26	blue
MNJBuu4	NMNMundabli3	26	blue
NNBBuu3	APBMumfu1	26	blue
NNBBuu3	CENMundabli2	26	blue
NNBBuu3	DNMMumfu2	26	blue
NNBBuu3	LFNMundabli1	26	blue
NNBBuu3	MEAMumfu3	26	blue
NNBBuu3	NCCMumfu4	26	blue
NNBBuu3	NINMundabli4	26	blue
NNBBuu3	NMNMundabli3	26	blue
ABSMissong1	AGAMissong2
ABSMissong1	AOMNgun2
ABSMissong1	APBMumfu1
ABSMissong1	BAAMashi4
ABSMissong1	BKBMashi2
ABSMissong1	BNMKung2
ABSMissong1	CENMundabli2
ABSMissong1	DNMMumfu2
ABSMissong1	DPNFang13
ABSMissong1	ECLAbar8
ABSMissong1	ENBBiya1
ABSMissong1	FBCBiya8
ABSMissong1	ICNBiya2
ABSMissong1	JGYKoshin3
ABSMissong1	KBMNgun4
ABSMissong1	KCSKung3
ABSMissong1	KCYBuu2
ABSMissong1	KDCAjumbu10
ABSMissong1	KDVFang1
ABSMissong1	KEMBuu1
ABSMissong1	KFKMashi1
ABSMissong1	KHKFang12
ABSMissong1	KJSFang2
ABSMissong1	KMNAjumbu2
ABSMissong1	LFNMundabli1
ABSMissong1	MCANgun3
ABSMissong1	MEAMumfu3
ABSMissong1	MNJBuu4
ABSMissong1	MRYKoshin2
ABSMissong1	NACAbar2
ABSMissong1	NCCMumfu4
ABSMissong1	NCMMashi5
ABSMissong1	NDNMissong5
ABSMissong1	NEAMunken1
ABSMissong1	NEMAjumbu9
ABSMissong1	NFKBiya7
ABSMissong1	NGTMunken3
ABSMissong1	NINMundabli4
ABSMissong1	NJNBiya6
ABSMissong1	NJSKung4
ABSMissong1	NMAAbar1
ABSMissong1	NMNMundabli3
ABSMissong1	NMSMissong4
ABSMissong1	NNBBuu3
ABSMissong1	NSFBiya5
ABSMissong1	NUNMunken4
ABSMissong1	NVBAbar7
ABSMissong1	NVIAjumbu1
ABSMissong1	TELKoshin4
ABSMissong1	TNTMunken2
ABSMissong1	WCANgun1
ABSMissong1	ZKGKung1
AGAMissong2	AOMNgun2
AGAMissong2	APBMumfu1
AGAMissong2	BAAMashi4
AGAMissong2	BKBMashi2
AGAMissong2	BNMKung2
AGAMissong2	CENMundabli2
AGAMissong2	DNMMumfu2
AGAMissong2	DPNFang13
AGAMissong2	ECLAbar8
AGAMissong2	ENBBiya1
AGAMissong2	FBCBiya8
AGAMissong2	ICNBiya2
AGAMissong2	JGYKoshin3
AGAMissong2	KBMNgun4
AGAMissong2	KCSKung3
AGAMissong2	KCYBuu2
AGAMissong2	KDCAjumbu10
AGAMissong2	KDVFang1
AGAMissong2	KEMBuu1
AGAMissong2	KFKMashi1
AGAMissong2	KHKFang12
AGAMissong2	KJSFang2
AGAMissong2	KMNAjumbu2
AGAMissong2	LFNMundabli1
AGAMissong2	MCANgun3
AGAMissong2	MEAMumfu3
AGAMissong2	MNJBuu4
AGAMissong2	MRYKoshin2
AGAMissong2	NACAbar2
AGAMissong2	NCCMumfu4
AGAMissong2	NCMMashi5
AGAMissong2	NDNMissong5
AGAMissong2	NEAMunken1
AGAMissong2	NEMAjumbu9
AGAMissong2	NFKBiya7
AGAMissong2	NGTMunken3
AGAMissong2	NINMundabli4
AGAMissong2	NJNBiya6
AGAMissong2	NJSKung4
AGAMissong2	NMAAbar1
AGAMissong2	NMNMundabli3
AGAMissong2	NMSMissong4
AGAMissong2	NNBBuu3
AGAMissong2	NSFBiya5
AGAMissong2	NUNMunken4
AGAMissong2	NVBAbar7
AGAMissong2	NVIAjumbu1
AGAMissong2	TELKoshin4
AGAMissong2	TNTMunken2
AGAMissong2	WCANgun1
