ID	Concept	Doculect	Value	Tokens
4572	1256_soup	AGAMissong2	bàhátʊ̀ / bàbàhátʊ̄	b a ¹ h a ⁵ t ʊ ¹
4573	1224_slimysoup	NMAAbar1	kə̀ndʒàfó / bìndʒàfó	k ə ¹ n dʒ a ¹ f o ⁵
4574	1224_slimysoup	NACAbar2	kə̀ndʒàfó / bìndʒàfó	k ə ¹ n dʒ a ¹ f o ⁵
4575	1224_slimysoup	NVIAjumbu1	fʷʊ̈̂ / kə́fʷʊ̈̂lə̀	fʷ ʊʱ ⁵ ¹
4576	1224_slimysoup	KMNAjumbu2	fʷü̂ / kə́fʷü̂lə̀	fʷ uʱ ⁵ ¹
4577	1224_slimysoup	KEMBuu1	ʃîː / kəʃíːtə́	ʃ iː ⁵ ¹
4578	1224_slimysoup	KCYBuu2	ʃîː / kə́ʃîːtə́	ʃ iː ⁵ ¹
4579	1224_slimysoup	LFNMundabli1	fìː ~ fìː / fìːwó ~ fìː	f iː ¹
4580	1224_slimysoup	NINMundabli4	fîː / fìːyó	f iː ⁵ ¹
4581	1224_slimysoup	NEAMunken1	ànʃàlə̀ / bìnʃàlə̀	a ¹ n ʃ a ¹ l ə ¹
4582	1224_slimysoup	TNTMunken2	ànʃàːlə̀ / bìnʃàːlə̀	a ¹ n ʃ aː ¹ l ə ¹
4583	1224_slimysoup	WCANgun1	bə̀ndʒàfǿ / bìndʒàfǿ	b ə ¹ n dʒ a ¹ f ø ⁵
4584	1224_slimysoup	AOMNgun2	kə̀ndʒàfɨ́ / bìndʒàfɨ́	k ə ¹ n dʒ a ¹ f ɨ ⁵
4585	1224_slimysoup	APBMumfu1	fîː / fîːwə̌	f iː ⁵ ¹
4586	1224_slimysoup	DNMMumfu2	fìʊ̀sìahó~fìʊ̀sìa / fìkìsìakə~fìʊ̀sìà	f i ¹ ʊ ¹ s i ¹ a ³ h o ⁵
4587	1224_slimysoup	BKBMashi2	fɔ̂ŋ / fóɲónə̀wə̀ ~fóŋɲónə́nó	f ɔ ⁵ ¹ ŋ
4588	1224_slimysoup	KFKMashi1	fôɲúnə́wə́ / ø	f o ⁵ ¹ ɲ u ¹ n ə ⁵ w ə ⁵
4589	1224_slimysoup	ABSMissong1	úfyɛ̂ / ìfyɛ̂	u ¹ f j ɛ ⁵ ¹
4590	1224_slimysoup	AGAMissong2	ʊ́fyêː / ɪ́fyêːyí~ʊ́fye᷇wʊ̄	ʊ ⁵ f j eː ⁵ ¹
4591	1000_pepper	NVBAbar7	ʃìntó~ǹtó/mʊ̀ntó~ǹtó	ʃ i ¹ n t o ⁵
4592	1000_pepper	ECLAbar8	ʃìntǒː / mʊ̀ntǒː	ʃ i ¹ n t oː ¹ ⁵
4593	1000_pepper	NMAAbar1	ʃìntó / m̄tó	ʃ i ¹ n t o ⁵
4594	1000_pepper	NACAbar2	ʃìntóː / m̀tóː	ʃ i ¹ n t oː ⁵
4595	1000_pepper	NEMAjumbu9	fə̀ⁿtó / m̩̀tó	f ə ¹ n t o ⁵
4596	1000_pepper	NVIAjumbu1	fə̀ntó / ə̂mtó~ mtó	f ə ¹ n t o ⁵
4597	1000_pepper	KMNAjumbu2	fə̀ntóː / m̀tóː	f ə ¹ n t oː ⁵
4598	1000_pepper	KDCAjumbu10	fə̀ⁿtó / ǹ̩tó:lə́~m̩̀tó:lə́	f ə ¹ n t o ⁵
4599	1000_pepper	ENBBiya1	m̀fʷàhà / bàmfʷáhá~bə̀mfʷáhá	m ¹ fʷ a ¹ h a ¹
4600	1000_pepper	ICNBiya2	m̀fʷàhà / m̀fʷàhà	m ¹ fʷ a ¹ h a ¹
4601	1000_pepper	NNBBuu3	tô / bə̀tô	t o ⁵ ¹
4602	1000_pepper	MNJBuu4	to᷇ː / bə̀to᷇ː	t oː ⁵ ³
4603	1000_pepper	KEMBuu1	tô / bə̀tô	t o ⁵ ¹
4604	1000_pepper	KCYBuu2	tô / bə̀tô	t o ⁵ ¹
4605	1000_pepper	KHKFang12	ⁿtɔ́tɔ̀ / bə̀ⁿtɔ́tɔ̀	n t ɔ ⁵ t ɔ ¹
4606	1000_pepper	DPNFang13	ⁿtótò / bə̀ⁿtótò	n t o ⁵ t o ¹
4607	1000_pepper	KDVFang1	ntə́tə̀ / bə̀ntə́tə̀	n t ə ⁵ t ə ¹
4608	1000_pepper	KJSFang2	ǹtɔ́tɔ̀/bə̀ntɔ́tɔ̀	n ¹ t ɔ ⁵ t ɔ ¹
4609	1000_pepper	JGYKoshin3	ǹtô / bə̀ntô	n ¹ t o ⁵ ¹
4610	1000_pepper	TELKoshin4	ǹtô / bə̀ntô	n ¹ t o ⁵ ¹
4611	1000_pepper	DPJKoshin1	ntô  /  bə̀ntô	n t o ⁵ ¹
4612	1000_pepper	MRYKoshin2	ntô /  bə̀ntô	n t o ⁵ ¹
4613	1000_pepper	KCSKung3	kə̄mgbāŋ /ʊ́mgbáŋ	k ə ³ m gb a ³ ŋ
4614	1000_pepper	NJSKung4	kə́mgbáŋ /ʊ́mgbáŋ	k ə ⁵ m gb a ⁵ ŋ
4615	1000_pepper	ZKGKung1	kə̀mgbáŋ~kə̀mgbāŋ/ʊ̀mgbáŋ~ʊ̀mgbāŋ	k ə ³ m gb a ⁵ ŋ
4616	1000_pepper	BNMKung2	kə́mgbáŋ / ʊ́mgbáŋ	k ə ⁵ m gb a ⁵ ŋ
4617	1000_pepper	NMNMundabli3	tɔ́tɔ̀ / tɔ́tɔ̀bɪ́	t ɔ ⁵ t ɔ ¹
4618	1000_pepper	CENMundabli2	ǹtɒ́tɒ̀ / ǹtɒ́tɒ̀	n ¹ t ɒ ⁵ t ɒ ¹
4619	1000_pepper	LFNMundabli1	tɔ́tɔ̀lɛ̌ː ~ tɔ́tɔ̀ / tɔ́tɔ̀lɛ̄bó ~ tɔ́tɔ̀	t ɔ ⁵ t ɔ ¹ l ɛː ¹ ⁵
4620	1000_pepper	NINMundabli4	tɔ́tɔ̀ ~tɔ́tɔ̀lɛ̌ː / tɔ́tɔ̀bó ~tɔ́tɔ̀bə̀lɛ̄bó	t ɔ ⁵ t ɔ ¹
4621	1000_pepper	NGTMunken3	m̀fàhà / ḿfáhá	m ¹ f a ¹ h a ¹
4622	1000_pepper	NUNMunken4	ɱ̀fáhálʲǒ / bə̀fʷáhá	ɱ ¹ f a ⁵ h a ⁵ l j o ¹ ⁵
4623	1000_pepper	NEAMunken1	m̀fwàʊ̀lɥə̀lə́ / bə̀mfwa᷇ːbə́lɥə́lə́	m ¹ f w a ¹ ʊ ¹ l ɥ ə ¹ l ə ⁵
4624	1000_pepper	TNTMunken2	m̀fwàsə̀ʊ̀lyòlə́ / bə̀nmfwásə́bə̀lyólə́~	m ¹ f w a ¹ s ə ¹ ʊ ¹ l j o ¹ l ə ⁵
4625	1000_pepper	MCANgun3	ǹtó~ⁿfʷáhá / ⁿfʷáhá	n ¹ t o ⁵
4626	1000_pepper	KBMNgun4	ⁿfʷáhá / bɛ̀ⁿfʷáhá	n fʷ a ⁵ h a ⁵
4627	1000_pepper	WCANgun1	m̀fwáhá / bɛ̀mfwáhá	m ¹ f w a ⁵ h a ⁵
4628	1000_pepper	AOMNgun2	m̀fwáhá / bɛ̀mfwáhá	m ¹ f w a ⁵ h a ⁵
4629	1000_pepper	APBMumfu1	tótʊ̀bə́lɛ́ː / tótʊ̀bə̀lɛ̄ːbə́	t o ⁵ t ʊ ¹ b ə ⁵ l ɛː ⁵
4630	1000_pepper	DNMMumfu2	tótò / tótòbə́~tótò	t o ⁵ t o ¹
4631	1000_pepper	BKBMashi2	fìnsʊ̌n / mùnsʊ̌n	f i ¹ n s ʊ ¹ ⁵ n
4632	1000_pepper	KFKMashi1	fìnsʊ́nʊ́ / mùnsʊ́nʊ́	f i ¹ n s ʊ ⁵ n ʊ ⁵
4633	1000_pepper	ABSMissong1	ʊ̀tútòː / bàtútòː	ʊ ¹ t u ¹ t oː ¹
4634	1000_pepper	AGAMissong2	ʊ́tʊ́tʊ̀ / bàtʊ́tʊ́	ʊ ⁵ t ʊ ⁵ t ʊ ¹
4635	924_nativemaggispice	KMNAjumbu2	fə̀dʒyə̀ːfə́ / m̀dʒyə̀fə́	f ə ¹ dʒ j əː ¹ f ə ⁵
4636	924_nativemaggispice	NINMundabli4	ŋkɔ́tʃì / ŋkɔ́tʃìbó	ŋ k ɔ ⁵ tʃ i ¹
4637	924_nativemaggispice	TNTMunken2	álə᷇ːm / bílə᷇ːm	a ⁵ l əː ⁵ ³ m
4638	924_nativemaggispice	WCANgun1	fíntʃìntʃán / m̀tʃìntʃán	f i ⁵ n tʃ i ¹ n tʃ a ⁵ n
4639	924_nativemaggispice	APBMumfu1	tsák / tsákbə́	ts a ⁵ k
4640	924_nativemaggispice	BKBMashi2	màːgǐː / bʊ̀màːgǐː	m aː ¹ g iː ¹ ⁵
4641	924_nativemaggispice	ABSMissong1	fìndìbàŋ / mùndìbàŋ	f i ¹ n d i ¹ b a ¹ ŋ
4642	229_calciumcarbonatekangwa	NMAAbar1	kétʊ᷇ːŋ / bítʊ᷇ːŋ	k e ⁵ t ʊː ¹ ŋ
4643	229_calciumcarbonatekangwa	NACAbar2	kə̀tʊ᷇ːn / bìtʊ᷇ːn	k ə ¹ t ʊː ¹ n
4644	229_calciumcarbonatekangwa	KEMBuu1	kə́téːŋnə́ / bə́téːŋnə́	k ə ⁵ t eː ⁵ ŋ n ə ⁵
4645	229_calciumcarbonatekangwa	KCYBuu2	kə́téːŋnə́ / bə́téːŋnə́	k ə ⁵ t eː ⁵ ŋ n ə ⁵
4646	229_calciumcarbonatekangwa	ZKGKung1	kə̀ɲʲə̀ / úɲʲə̀~wúɲʲə̀	k ə ¹ ɲʲ ə ¹
4647	229_calciumcarbonatekangwa	TNTMunken2	áto᷇ːn / bíto᷇ːn	a ⁵ t oː ⁵ ³ n
4648	229_calciumcarbonatekangwa	WCANgun1	kə́tø᷇᷇ːn / bìtø᷇᷇ːn	k ə ⁵ t øː ⁵ ³ n
4649	229_calciumcarbonatekangwa	AOMNgun2	kə́to᷇ːn / bìto᷇ːn	k ə ⁵ t oː ⁵ ³ n
4650	229_calciumcarbonatekangwa	APBMumfu1	ńtʃɔ́m / ńtʃɔ́mmə́	n ⁵ tʃ ɔ ⁵ m
4651	229_calciumcarbonatekangwa	DNMMumfu2	ńtʃɔ̄ːm~tʃɔ̄m / ǹtʃɔ̄ːmə́~tʃɔ̀m	n ⁵ tʃ ɔː ³ m
4652	229_calciumcarbonatekangwa	BKBMashi2	ámbwɪ̂yə́ / bímmbwɪ́yə́	a ⁵ m b w ɪ ⁵ ¹ j ə ⁵
4653	229_calciumcarbonatekangwa	KFKMashi1	ámbwɪ̂yə́ / ø	a ⁵ m b w ɪ ⁵ ¹ j ə ⁵
4654	229_calciumcarbonatekangwa	ABSMissong1	bàhátókítúā / bàbàhátókítúā	b a ¹ h a ⁵ t o ⁵ k i ⁵ t u ¹ a ³
4655	229_calciumcarbonatekangwa	AGAMissong2	kɪ́tʊ́ā / bítʊ́ābí	k ɪ ⁵ t ʊ ⁵ a ³
4656	230_calciumcarbonateliquid	NACAbar2	ɲàːtʊ᷇ːn / mə̀ɲàːtʊ᷇ːn	ɲ aː ¹ t ʊː ¹ n
4657	230_calciumcarbonateliquid	ZKGKung1	kə́tsôːmə́ / útsôːmə́	k ə ⁵ ts oː ⁵ ¹ m ə ⁵
4658	230_calciumcarbonateliquid	BNMKung2	kə́tsôːmə́ / útsôːmə́	k ə ⁵ ts oː ⁵ ¹ m ə ⁵
4659	1546_yellowsoup	NMAAbar1	kétʊ᷇ːn / bítʊ᷇ːn	k e ⁵ t ʊː ¹ n
4660	1546_yellowsoup	NACAbar2	kə̀tʊ᷇ːn / bìtʊ᷇ːn	k ə ¹ t ʊː ¹ n
4661	1546_yellowsoup	NVIAjumbu1	kə̀twə᷇ːŋ / ə̀bə̀twə᷇ːŋ	k ə ¹ t w əː ⁵ ³ ŋ
4662	1546_yellowsoup	KMNAjumbu2	kə̀túə́ŋ / bə̀túə́ŋ	k ə ¹ t u ¹ ə ⁵ ŋ
4663	1546_yellowsoup	KEMBuu1	to᷇ːbə́kə̄tɛ᷇ːŋnə́ / ø	t oː ⁵ ³ b ə ⁵ k ə ³ t ɛː ⁵ ³ ŋ n ə ⁵
4664	1546_yellowsoup	KCYBuu2	kə́téŋnə́ / bə́téŋnə́	k ə ⁵ t e ⁵ ŋ n ə ⁵
4665	1546_yellowsoup	ZKGKung1	kə́tsômə́ / sə́tsômə́	k ə ⁵ ts o ⁵ ¹ m ə ⁵
4666	1546_yellowsoup	BNMKung2	kə́tso᷇ːmə̄ / ʊ́tso᷇ːmə̄	k ə ⁵ ts oː ⁵ ³ m ə ³
4667	1546_yellowsoup	LFNMundabli1	ńtʃɔ̄m / ńtʃɔ̄mmō	n ⁵ tʃ ɔ ³ m
4668	1546_yellowsoup	NINMundabli4	ńtʃɔ́m / tʃɔ́mmó	n ⁵ tʃ ɔ ⁵ m
4669	1546_yellowsoup	NEAMunken1	átôn~áto᷇ːn / ø	a ⁵ t o ⁵ ¹ n
4670	1546_yellowsoup	TNTMunken2	mfwàsə̀átôn~mfwàhàátôn~átôn / bìnmfwàhátôn	m f w a ¹ s ə ¹ a ⁵ t o ⁵ ¹ n
4671	1546_yellowsoup	WCANgun1	mfwàhàkə́tø᷇ːn / bɛ̀mfwàhàbítø᷇ːn	m f w a ¹ h a ¹ k ə ⁵ t øː ⁵ ³ n
4672	1546_yellowsoup	AOMNgun2	kə́to᷇ːn / bìto᷇ːn	k ə ⁵ t oː ⁵ ³ n
4673	1546_yellowsoup	APBMumfu1	ńtʃɔ́m / ńtʃɔ́mmə́	n ⁵ tʃ ɔ ⁵ m
4674	1546_yellowsoup	DNMMumfu2	ǹtʃɔ̄ːm~ntʃɔ̀m / ǹtʃɔ̄ːmə́~ǹtʃɔ̀m	n ¹ tʃ ɔː ³ m
4675	1546_yellowsoup	BKBMashi2	ámbwɪ́yə̄ / bínmbwɪ́yə́ ~ bíntʃə́mbíámbwɪ̂yə́	a ⁵ m b w ɪ ⁵ j ə ³
4676	1546_yellowsoup	KFKMashi1	ámbwɪ́yə̄ / bíntʃə́mbíámbwɪ̂yə́	a ⁵ m b w ɪ ⁵ j ə ³
4677	1546_yellowsoup	ABSMissong1	fítúā / kítúā	f i ⁵ t u ¹ a ³
4678	1546_yellowsoup	AGAMissong2	kɪ́tʊ́ā / bítʊ́ābí	k ɪ ⁵ t ʊ ⁵ a ³
4679	944_oil	NVBAbar7	ŋkʷǒː~àŋkʷó / ŋ̀kǒːmʷɪ̂	ŋ kʷ oː ¹ ⁵
4680	944_oil	ECLAbar8	ŋ̀kʷǒː / mʷɪ̀ŋ̀kʷó	ŋ ¹ kʷ oː ¹ ⁵
4681	944_oil	NMAAbar1	ŋ́kʊ̄ / mwɪ̀ŋkʊ̌	ŋ ⁵ k ʊ ³
4682	944_oil	NACAbar2	áŋkwóː / mə́ŋkwóː	a ⁵ ŋ k w oː ⁵
4683	944_oil	NEMAjumbu9	ḿ̩kʊ́ŋ / ḿ̩kʊ́ŋmə̄	m ⁵ k ʊ ⁵ ŋ
4684	944_oil	NVIAjumbu1	ḿkʊ́ŋ / ə́mkʊ́ŋ	m ⁵ k ʊ ⁵ ŋ
4685	944_oil	KMNAjumbu2	fókúŋ / ḿkúŋ	f o ⁵ k u ¹ ŋ
4686	944_oil	KDCAjumbu10	ḿ̩kʊ́ŋ / ḿ̩kʊ́ŋ	m ⁵ k ʊ ⁵ ŋ
4687	944_oil	ENBBiya1	ŋ̩́kʷú~fíŋkʷú / ŋ̀kʷúŋmə̄	ŋ ⁵ kʷ u ¹
4688	944_oil	ICNBiya2	ŋ̩̀kʊ̃̌ː / ŋ̩̀kʊ̃̌ː	ŋ ¹ k ʊ̃ː ¹ ⁵
4689	944_oil	NNBBuu3	mʲé / ø	m j e ⁵
4690	944_oil	MNJBuu4	míé / màmíētə̄	m i ⁵ e ⁵
4691	944_oil	KEMBuu1	myé / ø	m j e ⁵
4692	944_oil	KCYBuu2	myé / ə́myé	m j e ⁵
4693	944_oil	KHKFang12	kʷə́lə́m / kʷə́lə́m	kʷ ə ⁵ l ə ⁵ m
4694	944_oil	DPNFang13	kʷʊ́lə́m~fə̀ŋkʊ́kə̄ / kʷʊ́lə́m~kʷə́lə́m	kʷ ʊ ⁵ l ə ⁵ m
4695	944_oil	JGYKoshin3	mí / ø	m i ⁵
4696	944_oil	TELKoshin4	ø ~ mɪ́ / mɪ̂ː (dʊ̄ːlə́)	m ɪ ⁵
4697	944_oil	DPJKoshin1	bɪ̃̂ːnə́mə́ / ø	b ɪ̃ː ⁵ ¹ n ə ⁵ m ə ⁵
4698	944_oil	KCSKung3	m̀bvə́ / fə̀mbvə́	m ¹ b v ə ⁵
4699	944_oil	NJSKung4	ḿvə̂m / ḿbvə́	m ⁵ v ə ⁵ ¹ m
4700	944_oil	ZKGKung1	mbvə́ / ø	m b v ə ⁵
4701	944_oil	NMNMundabli3	míé / mīē mɪ́	m i ⁵ e ⁵
4702	944_oil	CENMundabli2	mʲə́ / ḿmʲə́	m j ə ⁵
4703	944_oil	LFNMundabli1	myé / myémō	m j e ⁵
4704	944_oil	NINMundabli4	myé / myémō	m j e ⁵
4705	944_oil	NGTMunken3	ŋ̀kʷɛ̀ / ŋkʷɛ̀sə́	ŋ ¹ kʷ ɛ ¹
4706	944_oil	NUNMunken4	ŋ̀kʷɛ̄ / ŋ̀kʷɛ̄	ŋ ¹ kʷ ɛ ³
4707	944_oil	NEAMunken1	ø / ŋ́kwɛ́	ŋ ⁵ k w ɛ ⁵
4708	944_oil	TNTMunken2	ŋ́kùè ~ ŋ́kwé / ø	ŋ ⁵ k o ¹ e ¹
4709	944_oil	MCANgun3	kə̀bò~ŋ̩́kʷú / ŋ̩́kʷú	k ə ¹ b o ¹
4710	944_oil	KBMNgun4	ŋ̩̀kʷʊ̌ː / ŋ̩̀kʷʊ̌ː	ŋ ¹ kʷ ʊː ¹ ⁵
4711	944_oil	WCANgun1	ŋ̀kǔː ~fíŋkú / ŋ̀kǔːmə̄ ~mùkǔ	ŋ ¹ k uː ¹ ⁵
4712	944_oil	AOMNgun2	ŋkú / ø	ŋ k u ¹
4713	944_oil	APBMumfu1	myé / myémə́	m j e ⁵
4714	944_oil	DNMMumfu2	myɛ́ / myɛ́	m j ɛ ⁵
4715	944_oil	BKBMashi2	mûmmɛ̂ ~ ḿmɛ̂	m u ⁵ ¹ m m ɛ ⁵ ¹
4716	944_oil	KFKMashi1	mʊ́mê ~ mêː /ø	m ʊ ⁵ m e ⁵ ¹
4717	944_oil	ABSMissong1	fìŋkǒː / àŋkǒː	f i ¹ ŋ k oː ¹ ⁵
4718	944_oil	AGAMissong2	àŋkó/àŋkǒmū	a ¹ ŋ k o ⁵
4719	976_palmoil	KDVFang1	kwə́lə́m	k w ə ⁵ l ə ⁵ m
4720	976_palmoil	KJSFang2	kwə́lə́m	k w ə ⁵ l ə ⁵ m
4721	978_palmtree	NVBAbar7	àbʷò~kə́bʷôː / ɪ́bʷôːbî	a ¹ bʷ o ¹
4722	978_palmtree	ECLAbar8	kə́bʷô~àbʷò / bíbʷô	k ə ⁵ bʷ o ⁵ ¹
4723	978_palmtree	NMAAbar1	kə́bwó / bíbwó	k ə ⁵ b w o ⁵
4724	978_palmtree	NACAbar2	kə́bwô / bíbwô	k ə ⁵ b w o ⁵ ¹
4725	978_palmtree	NEMAjumbu9	ⁿfɥū / àⁿfɥʊ̀	n f ɥ u ³
4726	978_palmtree	NVIAjumbu1	mfwʊ̈̀ / àmfwʊ̈̀	m f w ʊʱ ¹
4727	978_palmtree	KMNAjumbu2	m̀fwʊ̈̀~mfʊ̈̀ / àmfwʊ̈̀	m ¹ f w ʊʱ ¹
4728	978_palmtree	KDCAjumbu10	m̩̀fɥù / àmfɥù	m ¹ f ɥ o ¹
4729	978_palmtree	ENBBiya1	ⁿbɛ̌ː / bàⁿbɛ̌ː~bə̀ⁿbɛ̌ː	n b ɛː ¹ ⁵
4730	978_palmtree	ICNBiya2	m̩̀bᴂ̌ / àbó	m ¹ b æ ¹ ⁵
4731	978_palmtree	NNBBuu3	ʃʷóm  / kə́ʃʷômtə́	ʃʷ o ⁵ m
4732	978_palmtree	MNJBuu4	ʃʷōm  / kə́sɔ́mtə́	ʃʷ o ³ m
4733	978_palmtree	KEMBuu1	ʃwóm / kə́sómtə́~sɔ́m	ʃ w o ⁵ m
4734	978_palmtree	KCYBuu2	ʃwóm / kə́ʃwómtə́	ʃ w o ⁵ m
4735	978_palmtree	KHKFang12	sɔ́m/sɔ́ːm	s ɔ ⁵ m
4736	978_palmtree	DPNFang13	sɔ́m/sɔ́m	s ɔ ⁵ m
4737	978_palmtree	KDVFang1	sɔ̄m	s ɔ ³ m
4738	978_palmtree	KJSFang2	sɔ̄m	s ɔ ³ m
4739	978_palmtree	JGYKoshin3	ʃʷām / ʃʷántʲɪ̃̀	ʃʷ a ³ m
4740	978_palmtree	TELKoshin4	ʃʷám / ʃʷáːm	ʃʷ a ⁵ m
4741	978_palmtree	DPJKoshin1	mū  /  ʃɑ́m	m u ³
4742	978_palmtree	MRYKoshin2	ʃɑ̄m /  ʃɑ́m	ʃ ɑ ³ m
4743	978_palmtree	KCSKung3	ʊ́sɔ́m / sɔ́ː	ʊ ⁵ s ɔ ⁵ m
4744	978_palmtree	NJSKung4	ʊ́sɔ́m / ə́sɔ́m	ʊ ⁵ s ɔ ⁵ m
4745	978_palmtree	ZKGKung1	sɔ́m / úsɔ́m	s ɔ ⁵ m
4746	978_palmtree	BNMKung2	ʊ́sɔ́m / ə̀sɔ́m	ʊ ⁵ s ɔ ⁵ m
4747	978_palmtree	NMNMundabli3	ǹʃùː / ńʃû	n ¹ ʃ uː ¹
4748	978_palmtree	CENMundabli2	ǹʃʷù / sɒ́ɦm	n ¹ ʃʷ o ¹
4749	978_palmtree	LFNMundabli1	ǹʃū / ǹʃūyó	n ¹ ʃ u ³
4750	978_palmtree	NINMundabli4	ǹʃùː / ǹʃùːyə́	n ¹ ʃ uː ¹
4751	978_palmtree	NGTMunken3	mbɪ́nə́ / ábɛ́	m b ɪ ⁵ n ə ⁵
4752	978_palmtree	NUNMunken4	m̀mbénə̀ / bèmbénə́	m m b e ⁵ n ə ¹
4753	978_palmtree	NEAMunken1	mbɪ́ːnə́~ / bə̀mbɪ́ːnə́~	m b ɪː ⁵ n ə ⁵
4754	978_palmtree	TNTMunken2	mbɪ́ːnə́ / bə̀mbɪ́nə́ ~ àbɛ́ː	m b ɪː ⁵ n ə ⁵
4755	978_palmtree	MCANgun3	kə̀bɛ̀ː~àbɛ̀ː / bìbɛ̀ː~ɪ̀bɛ̀ː	k ə ¹ b ɛː ¹
4756	978_palmtree	KBMNgun4	kə́bɛ̂ː / ábɛ́~ɪ̀bɛ̌	k ə ⁵ b ɛː ⁵ ¹
4757	978_palmtree	WCANgun1	kə́bɛ̂ / bíbɛ̂	k ə ⁵ b ɛ ⁵ ¹
4758	978_palmtree	AOMNgun2	kə́bɛ̂/ bíbɛ̂	k ə ⁵ b ɛ ⁵ ¹
4759	978_palmtree	APBMumfu1	ǹʃùː / ǹʃù~ńʃûːyə̌	n ¹ ʃ uː ¹
4760	978_palmtree	DNMMumfu2	ǹʃə̀ʊ̀~ǹʃùː / ńʃə́ʊ̀bə́~nʃûː	n ¹ ʃ ə ¹ ʊ ¹
4761	978_palmtree	BKBMashi2	byāk / byák	b j a ³ k
4762	978_palmtree	KFKMashi1	byāk / byākyə́	b j a ³ k
4763	978_palmtree	ABSMissong1	m̀byɛ́ː / bàmbyɛ́ː	m ¹ b j ɛː ⁵
4764	978_palmtree	AGAMissong2	mbyé / bàmbyébʊ́	m b j e ⁵
4765	975_palmnut	NVBAbar7	ɪ̀bʷó / ɪ̀bʷóhɛ̀~ɪ̀bʷówɛ̀~ɪ́bʷó	ɪ ¹ bʷ o ⁵
4766	975_palmnut	ECLAbar8	ɪ̀bʷó / ɪ̄bʷó~ḿbʷó	ɪ ¹ bʷ o ⁵
4767	975_palmnut	NMAAbar1	ìbwǒ / íbwó	i ¹ b w o ¹ ⁵
4768	975_palmnut	NACAbar2	ɪ́bó / ambó~mə̀mbó	ɪ ⁵ b o ⁵
4769	975_palmnut	NEMAjumbu9	bì / bí	b i ¹
4770	975_palmnut	NVIAjumbu1	bí / kə́bílə́	b i ⁵
4771	975_palmnut	KMNAjumbu2	bǐ / kə̀bíːlə́	b i ¹ ⁵
4772	975_palmnut	KDCAjumbu10	bì / kə̀bílə́	b i ¹
4773	975_palmnut	ENBBiya1	ìbǒː / ìbó	i ¹ b oː ¹ ⁵
4774	975_palmnut	ICNBiya2	ɪ̀bó / ɪ́bó	ɪ ¹ b o ⁵
4775	975_palmnut	NNBBuu3	kə́ʃʷóm / bə́ʃʷóm	k ə ⁵ ʃʷ o ⁵ m
4776	975_palmnut	MNJBuu4	kə́sóːmə́ / bə́ʃʷóm	k ə ⁵ s oː ⁵ m ə ⁵
4777	975_palmnut	KEMBuu1	tsâŋ~ / ø	ts a ⁵ ¹ ŋ
4778	975_palmnut	KCYBuu2	kə́sóːmə́ / bə́sóːmə́	k ə ⁵ s oː ⁵ m ə ⁵
4779	975_palmnut	KHKFang12	bə́lə̄ / bə̀bə́lə̄	b ə ⁵ l ə ³
4780	975_palmnut	DPNFang13	bə́lə̄ / bə́bə́lə̄	b ə ⁵ l ə ³
4781	975_palmnut	KDVFang1	bə́lə̄ / bə̀bə́lə̄	b ə ⁵ l ə ³
4782	975_palmnut	KJSFang2	bə́lə̄ / bə́bə́lə̄	b ə ⁵ l ə ³
4783	975_palmnut	JGYKoshin3	tsã̀ŋə̂bǐː / tsâŋbî	ts ã ¹ ŋ ə ⁵ ¹ b iː ¹ ⁵
4784	975_palmnut	TELKoshin4	tsàŋə́bîː / tsâŋbîː	ts a ¹ ŋ ə ⁵ b iː ⁵ ¹
4785	975_palmnut	DPJKoshin1	fʷȭ  /  tófʷȭ	fʷ õ ³
4786	975_palmnut	MRYKoshin2	tsàŋábǐː~tsàŋáyìᵇbǐː /  tófʷȭ	ts a ¹ ŋ a ⁵ b iː ¹ ⁵
4787	975_palmnut	KCSKung3	kə̀ba᷇ːŋ / ùba᷇ːŋ	k ə ¹ b aː ⁵ ³ ŋ
4788	975_palmnut	NJSKung4	kə̀ba᷇ːŋ / ʊ̀ba᷇ːŋ	k ə ¹ b aː ⁵ ³ ŋ
4789	975_palmnut	ZKGKung1	bã᷇ːŋ~kə́bã᷇ːŋ / úbã᷇ːŋ	b ãː ⁵ ³ ŋ
4790	975_palmnut	BNMKung2	kə́ba᷇ːŋ / ʊ́ba᷇ːŋ	k ə ⁵ b aː ⁵ ³ ŋ
4791	975_palmnut	NMNMundabli3	yîʃʷɒ́m / yīʃʷɒ́m	j i ⁵ ¹ ʃʷ ɒ ⁵ m
4792	975_palmnut	CENMundabli2	sʷóm / ʃʷɒ́ɦm	sʷ o ⁵ m
4793	975_palmnut	LFNMundabli1	swóm ~ swōm / ʃwám ~swōm	s w o ⁵ m
4794	975_palmnut	NINMundabli4	ʃwɔ̄ɦ / ʃwɔɦmbó	ʃ w ɔ ³ ɦ
4795	975_palmnut	NGTMunken3	ɪ̀bɛ́ / kìbɛ́	ɪ ¹ b ɛ ⁵
4796	975_palmnut	NUNMunken4	ɪ̀bɛ̌ / ɪ́bɛ́	ɪ ¹ b ɛ ¹ ⁵
4797	975_palmnut	NEAMunken1	ákwə́hə́ / bíkwə́hə́	a ⁵ k w ə ⁵ h ə ⁵
